subj,pas,discr_accu,loc_accu,expDes1,expDes2,expDes3,expDes4,expDes5
1,1,0,1,2,1,3,2,1
1,1,1,0,2,2,5,1,8
1,1,0,0,2,2,2,2,5
1,4,1,1,1,2,4,1,36
1,2,1,1,1,2,4,2,33
1,4,1,1,1,2,5,1,27
1,1,0,0,1,2,2,2,9
1,1,0,0,1,2,1,2,9
1,1,0,0,2,2,3,2,5
1,1,0,1,2,1,3,2,6
1,4,1,1,1,1,5,1,36
1,1,1,0,1,2,2,1,24
1,4,1,1,1,2,5,1,33
1,4,1,1,1,2,4,1,15
1,4,1,1,1,2,5,2,3
1,1,1,1,2,1,2,1,1
1,4,1,1,1,2,3,1,30
1,1,0,1,2,1,2,2,5
1,1,1,0,1,2,1,1,21
1,4,1,1,1,1,4,1,16
1,1,1,1,2,1,5,1,1
1,1,0,1,1,1,3,2,5
1,1,1,1,1,1,1,1,11
1,1,0,1,2,1,5,2,4
1,1,0,0,1,2,3,2,10
1,4,1,1,1,2,4,1,9
1,1,0,0,1,2,1,2,27
1,1,0,0,2,2,5,2,7
1,2,1,1,1,1,4,2,15
1,1,1,1,2,1,2,1,3
1,4,1,1,1,1,5,2,7
1,4,1,1,1,1,5,1,2
1,4,1,1,1,1,4,1,10
1,4,1,1,1,1,4,1,11
1,3,1,1,1,2,4,2,18
1,1,1,0,1,2,1,1,23
1,2,1,1,1,2,3,2,9
1,2,1,1,1,1,3,2,10
1,2,1,1,1,1,4,2,26
1,4,1,1,1,1,5,2,33
1,1,0,1,1,1,2,2,24
1,1,1,0,2,2,4,1,1
1,1,0,0,2,2,1,2,10
1,1,0,1,2,1,5,2,5
1,1,1,1,2,1,3,2,3
1,1,0,0,1,2,1,2,29
1,1,0,0,1,2,2,2,26
1,1,0,1,1,1,3,1,18
1,2,0,1,1,1,3,1,16
1,2,0,1,1,2,4,2,10
1,1,0,1,2,1,5,2,4
1,1,1,1,1,1,1,1,21
1,1,0,1,1,1,1,2,12
1,1,1,0,2,2,3,1,5
1,1,0,1,1,1,1,2,27
1,1,1,1,2,1,1,1,4
1,2,1,1,1,2,4,2,29
1,2,1,1,1,2,3,2,35
1,4,1,1,1,1,5,2,23
1,1,0,0,2,2,2,2,6
1,1,0,0,2,2,1,2,6
1,1,1,1,2,1,2,1,8
1,1,1,1,1,1,2,1,20
1,1,1,0,1,2,2,2,16
1,1,1,1,1,1,2,1,17
1,1,1,1,1,1,2,1,30
1,1,1,0,1,2,2,1,19
1,1,1,1,2,1,4,1,4
1,2,0,1,1,2,3,1,12
1,1,0,1,1,1,1,1,32
1,1,1,0,1,2,2,1,13
1,1,1,1,1,1,2,1,6
1,1,1,0,1,2,2,1,14
1,4,1,1,1,2,4,1,5
1,2,1,1,1,2,3,2,33
1,2,1,1,1,2,3,1,7
1,4,1,1,1,1,5,2,36
1,2,0,1,1,1,3,2,4
1,1,1,1,1,1,4,2,2
1,1,0,1,1,1,1,2,10
1,1,0,1,1,1,3,2,20
1,2,0,1,1,1,3,1,8
1,1,1,0,2,2,3,1,8
1,4,1,1,1,1,5,2,20
1,4,1,1,1,1,5,1,21
1,4,1,1,1,2,5,1,9
1,4,1,1,1,2,5,2,2
1,1,0,0,2,2,4,2,10
1,4,1,1,1,2,4,1,22
1,4,1,1,1,2,5,2,15
1,1,1,0,1,2,1,1,3
1,1,0,0,2,2,1,2,4
1,4,1,1,1,2,4,2,31
1,1,0,1,2,1,3,2,5
1,4,1,1,1,2,4,1,20
1,2,1,1,1,1,3,1,5
1,1,1,0,2,2,5,1,6
1,1,0,1,1,1,4,2,21
1,1,1,1,1,1,1,1,30
1,1,1,0,1,2,2,1,32
1,2,1,1,1,1,4,2,8
1,4,1,1,1,1,4,1,31
1,4,1,1,1,1,5,1,19
1,1,0,1,1,1,2,2,17
1,4,1,1,1,1,4,1,3
1,4,1,1,1,1,5,2,16
1,1,0,0,1,2,2,2,3
1,1,1,1,2,1,2,1,10
1,1,0,0,2,2,4,2,4
1,1,1,1,2,1,4,1,6
1,1,1,1,1,1,4,2,3
1,4,1,1,1,1,5,1,3
1,1,1,1,1,1,3,2,3
1,1,1,0,2,2,4,1,1
1,1,0,1,1,1,1,2,11
1,1,0,0,2,2,1,2,5
1,1,1,0,1,2,1,1,16
1,1,0,1,2,1,2,2,9
1,4,1,1,1,2,4,1,30
1,1,0,0,2,2,5,2,6
1,2,1,1,1,2,3,2,19
1,2,1,1,1,2,4,2,26
1,1,0,0,2,2,2,2,8
1,2,0,1,1,2,4,2,32
1,4,1,1,1,1,5,1,5
1,1,1,1,1,1,1,1,8
1,1,1,1,1,1,2,1,15
1,1,0,1,2,2,3,2,1
1,4,1,1,1,2,5,2,4
1,1,1,1,2,1,1,1,4
1,4,1,1,1,2,5,1,32
1,1,0,0,1,2,3,2,15
1,1,0,0,1,2,2,2,23
1,4,1,1,1,1,5,1,18
1,1,0,1,1,1,3,2,30
1,1,0,0,2,2,5,2,9
1,1,1,1,1,1,2,1,33
1,4,0,1,1,2,5,2,21
1,1,0,0,1,2,2,2,19
1,1,1,0,2,2,3,1,10
1,1,1,1,1,1,1,1,24
1,1,0,0,2,2,4,2,8
1,1,0,0,2,2,4,2,1
1,1,1,1,2,1,4,1,4
1,1,1,0,1,2,1,1,34
1,1,1,0,1,2,3,1,17
1,1,1,0,2,2,4,1,10
1,1,1,1,1,1,3,1,26
1,1,1,1,1,1,2,1,22
1,2,1,1,1,2,3,2,8
1,1,1,1,1,1,1,1,10
1,1,0,1,1,1,3,2,14
1,4,1,0,1,2,1,1,11
1,1,1,0,1,2,2,1,12
1,1,1,0,2,2,2,1,7
1,1,1,0,2,2,5,1,5
1,4,1,1,1,2,5,2,32
1,1,1,1,2,1,5,1,1
1,1,1,1,1,1,4,2,27
1,4,1,1,1,2,5,2,17
1,1,0,1,1,1,3,2,1
1,1,1,0,2,2,5,1,10
1,1,1,0,1,2,1,1,14
1,1,0,0,2,2,1,2,3
1,1,0,1,2,2,3,2,5
1,1,1,1,1,1,3,1,36
1,1,1,1,2,1,5,1,8
1,4,1,1,1,1,5,2,28
1,4,1,1,1,1,5,1,24
1,2,1,1,1,2,4,2,22
1,1,0,0,2,2,4,2,1
1,1,1,1,1,1,3,1,28
1,2,1,1,1,1,3,2,19
1,1,1,1,2,1,1,1,3
1,1,1,1,2,1,2,1,4
1,4,1,1,1,1,5,1,32
1,2,1,1,1,1,4,2,13
1,1,0,1,1,1,1,2,17
1,4,1,1,1,2,5,2,28
1,1,0,0,1,2,2,2,21
1,4,1,1,1,2,5,2,9
1,1,1,1,1,1,3,1,23
1,1,0,1,2,1,1,2,5
1,1,1,1,2,1,5,1,5
1,1,0,1,1,1,2,2,22
1,4,1,1,1,2,5,1,10
1,4,1,1,1,1,5,1,34
1,1,0,1,1,1,3,2,35
1,1,1,0,2,2,4,1,3
1,2,1,1,1,1,3,1,32
1,1,1,0,2,2,1,1,4
1,1,1,0,2,2,4,1,9
1,1,1,0,1,2,2,1,33
1,4,1,1,1,2,4,1,33
1,1,0,0,1,2,1,2,1
1,4,1,1,1,1,4,1,19
1,1,1,0,1,2,2,1,6
1,1,1,0,2,2,4,1,6
1,1,1,1,2,1,3,1,2
1,1,0,1,2,1,4,2,10
1,1,1,0,1,2,2,1,15
1,1,0,1,1,1,2,2,8
1,1,1,0,1,2,2,1,9
1,2,1,1,1,1,5,2,6
1,4,1,1,1,2,5,2,23
1,1,0,1,1,1,2,2,33
1,1,1,1,2,1,5,1,6
1,1,0,0,2,2,3,2,8
1,1,0,1,1,1,1,2,16
1,1,1,1,2,1,3,1,4
1,1,1,0,2,2,4,1,2
1,1,1,1,2,1,3,1,7
1,1,0,1,1,1,1,2,8
1,1,1,1,1,1,1,1,34
1,1,1,0,2,2,2,1,10
1,4,1,1,1,2,5,1,11
1,1,0,1,1,1,2,2,27
1,2,1,1,2,1,1,2,4
1,1,1,0,2,2,5,1,3
1,1,1,1,1,1,2,1,2
1,1,0,1,2,1,3,2,4
1,1,1,0,1,2,1,1,8
1,1,0,1,2,1,3,2,8
1,2,1,1,1,2,3,2,7
1,1,1,1,1,1,3,1,17
1,4,1,1,1,2,5,2,12
1,1,0,0,1,2,2,2,33
1,1,1,0,1,2,2,1,3
1,1,1,1,2,1,4,1,10
1,1,1,1,2,1,3,1,8
1,1,0,0,2,2,5,2,4
1,1,1,0,2,2,2,1,2
1,1,0,0,1,2,3,2,22
1,1,1,1,1,1,2,1,14
1,2,1,1,1,1,5,2,26
1,1,0,0,2,2,3,2,4
1,2,1,1,1,1,4,1,4
1,1,0,1,1,1,1,2,13
1,1,1,1,2,1,5,1,6
1,4,1,1,1,1,5,1,28
1,1,0,0,2,2,3,2,7
1,4,1,1,1,1,4,1,28
1,4,1,1,1,1,5,2,18
1,2,1,1,1,2,3,1,14
1,1,0,0,2,2,5,2,6
1,4,1,1,1,1,5,2,3
1,1,1,0,2,2,1,1,5
1,1,1,1,1,1,2,1,21
1,1,1,1,1,1,1,1,18
1,1,1,1,2,1,3,1,6
1,2,1,1,1,2,4,1,23
1,1,0,1,2,1,4,2,6
1,1,0,1,2,1,2,2,2
1,4,1,1,1,2,4,1,6
1,4,1,1,1,2,5,1,17
1,1,0,1,2,1,2,2,10
1,2,1,1,1,2,3,2,13
1,1,1,0,2,2,5,1,1
1,1,1,1,2,1,3,1,9
1,1,0,1,1,1,3,2,22
1,4,1,1,1,1,5,1,35
1,1,1,1,2,1,4,1,2
1,1,0,1,2,1,2,2,7
1,1,0,1,2,1,1,2,6
1,4,1,1,1,2,5,2,6
1,1,1,1,1,1,2,1,13
1,1,1,1,1,1,1,1,35
1,1,1,1,1,1,1,1,1
1,4,1,1,1,2,5,2,18
1,4,1,1,1,2,5,1,7
1,4,1,1,1,2,5,1,24
1,1,0,0,2,2,1,2,3
1,1,1,0,2,2,5,1,1
1,1,0,1,2,1,1,2,9
1,1,0,0,1,2,2,2,30
1,2,1,1,1,2,3,2,24
1,1,0,1,1,1,1,2,31
1,4,1,1,1,1,5,1,6
1,4,1,0,1,2,1,1,12
1,1,0,1,1,1,2,2,1
1,1,0,1,1,1,1,2,21
1,2,1,1,1,2,3,2,26
1,1,0,0,1,2,2,2,6
1,1,1,0,1,2,2,1,20
1,4,1,1,1,2,3,1,8
1,1,0,1,2,1,5,2,3
1,1,1,1,1,1,2,1,8
1,1,1,1,1,1,1,1,28
1,1,0,1,1,1,2,2,26
1,1,0,0,2,2,4,2,2
1,1,0,1,1,1,3,2,11
1,1,1,0,2,2,1,1,2
1,1,1,0,2,2,5,1,5
1,2,0,1,1,1,4,2,31
1,4,1,1,1,1,4,1,22
1,2,1,1,1,2,3,2,30
1,4,1,1,1,2,5,2,10
1,1,0,0,2,2,2,2,1
1,1,1,0,1,2,2,1,21
1,1,1,1,1,1,1,1,12
1,1,0,0,1,2,2,2,22
1,1,0,1,2,1,3,2,10
1,1,1,0,2,2,3,1,7
1,1,1,0,2,2,4,1,7
1,4,1,1,1,1,5,2,12
1,2,0,1,1,2,4,2,28
1,1,0,1,2,1,4,2,2
1,1,1,1,2,1,3,1,1
1,1,0,1,1,1,1,2,32
1,1,0,1,1,1,4,2,7
1,1,1,1,2,1,4,1,2
1,1,0,0,2,2,5,2,5
1,2,1,1,1,2,4,1,14
1,1,0,1,1,1,2,2,3
1,1,1,1,1,1,3,1,6
1,2,1,1,1,2,3,1,18
1,1,0,0,2,2,1,2,7
2,1,0,1,1,1,2,1,28
2,1,1,1,1,2,1,2,20
2,1,1,1,2,1,3,2,3
2,1,0,1,2,1,3,1,5
2,1,0,0,1,2,3,1,9
2,2,1,1,1,2,4,2,27
2,1,1,0,2,2,1,1,7
2,1,0,1,2,1,1,2,4
2,2,1,0,1,2,4,2,29
2,1,0,0,1,2,3,1,4
2,1,0,0,1,1,3,1,8
2,1,1,0,1,2,4,2,6
2,1,0,1,2,1,3,1,7
2,2,1,0,1,2,1,1,11
2,1,0,1,2,1,4,1,4
2,2,0,1,1,2,3,1,30
2,1,1,0,1,2,2,2,33
2,3,1,1,1,1,4,1,4
2,1,0,0,2,2,4,1,5
2,1,1,1,2,1,5,2,8
2,1,1,1,1,1,1,2,35
2,2,0,1,1,2,2,2,18
2,2,0,1,1,1,4,2,21
2,3,1,1,1,1,4,1,3
2,1,1,0,2,2,3,2,1
2,1,0,0,2,2,3,1,8
2,2,1,1,1,2,4,1,31
2,1,1,0,2,2,1,1,2
2,2,0,1,1,1,3,2,32
2,1,0,0,2,2,5,1,9
2,2,1,1,1,2,4,1,18
2,3,1,1,1,2,5,1,13
2,2,0,1,1,1,5,2,33
2,3,1,1,1,2,5,1,21
2,3,1,1,1,1,5,1,21
2,2,0,0,1,2,1,2,12
2,2,1,1,2,1,2,1,8
2,2,0,1,1,1,5,2,36
2,2,0,0,2,2,5,1,9
2,2,0,1,1,1,4,1,13
2,3,1,1,1,2,5,2,11
2,2,0,0,1,2,1,2,21
2,1,0,1,1,2,2,1,30
2,2,0,0,2,2,5,2,4
2,2,1,1,2,1,3,2,5
2,2,0,0,1,2,2,1,33
2,2,0,1,1,1,3,1,30
2,1,0,1,1,1,1,2,2
2,1,1,0,1,2,3,1,33
2,1,0,0,1,2,1,2,4
2,2,1,1,1,2,4,1,17
2,1,0,1,1,1,4,2,32
2,1,0,0,1,2,1,2,30
2,1,0,0,2,2,2,2,8
2,1,1,1,2,1,1,1,2
2,1,0,1,2,1,5,2,5
2,1,1,0,2,2,2,1,7
2,1,1,0,1,2,3,1,6
2,2,0,1,1,2,3,1,8
2,1,1,1,1,1,1,1,30
2,1,0,0,1,2,3,2,35
2,1,1,1,1,1,1,1,20
2,1,0,1,1,1,3,2,21
2,2,0,1,2,1,3,2,6
2,1,1,0,2,2,3,1,7
2,1,0,0,2,2,5,2,6
2,1,1,0,2,2,3,1,1
2,3,1,1,1,2,4,1,1
2,1,1,0,2,2,1,2,3
2,1,1,1,2,1,1,1,10
2,1,1,1,1,1,2,1,9
2,1,1,0,2,2,5,1,2
2,2,1,1,1,1,4,1,5
2,1,0,1,1,1,5,2,32
2,1,1,0,1,2,1,2,5
2,1,0,0,1,2,2,2,3
2,1,0,1,1,1,3,1,22
2,1,1,0,2,1,1,1,4
2,4,1,1,1,1,5,1,17
2,1,1,0,2,2,5,2,4
2,1,0,1,1,1,3,2,13
2,1,0,0,1,2,2,2,26
2,1,0,1,2,1,2,2,5
2,1,0,1,1,1,1,2,14
2,1,0,1,1,1,2,2,31
2,2,1,1,1,2,3,1,20
2,3,1,1,1,1,5,1,7
2,1,0,1,2,1,2,2,9
2,4,1,1,1,1,5,2,23
2,1,0,1,2,1,5,2,10
2,1,1,0,2,2,5,1,1
2,2,0,1,2,1,4,2,5
2,3,1,1,1,2,5,2,3
2,2,1,1,1,1,1,2,13
2,2,0,1,1,1,4,1,22
2,1,0,1,2,1,3,2,7
2,1,0,0,1,2,1,2,13
2,1,0,0,2,2,3,2,4
2,2,1,1,1,2,4,2,13
2,1,1,0,2,2,1,1,4
2,1,1,1,2,1,2,1,1
2,1,1,1,2,1,3,1,6
2,1,1,1,2,1,4,1,2
2,1,1,1,2,1,1,1,5
2,1,0,1,2,1,1,2,6
2,3,1,1,1,2,5,1,11
2,3,1,1,1,1,5,1,33
2,2,0,1,1,1,3,1,11
2,1,1,0,2,2,5,1,3
2,1,0,1,1,1,3,2,17
2,1,1,0,2,2,3,1,4
2,3,1,1,1,1,5,2,22
2,1,0,1,1,1,2,2,5
2,1,0,1,2,1,1,2,2
2,1,0,0,2,2,5,2,3
2,3,1,1,1,2,5,2,26
2,2,1,1,1,2,4,2,11
2,3,1,1,1,1,5,1,19
2,1,0,1,1,1,1,2,25
2,2,1,1,1,1,4,2,18
2,2,1,0,1,2,1,1,6
2,3,1,1,1,2,5,2,27
2,1,0,0,1,2,2,1,13
2,1,1,1,1,1,2,2,1
2,2,1,1,1,2,4,2,5
2,1,0,1,2,2,1,1,2
2,1,1,1,2,2,5,2,3
2,1,1,0,1,1,3,2,9
2,1,1,1,1,2,4,2,1
2,2,0,1,1,2,5,1,3
2,3,1,1,1,2,5,2,25
2,2,0,1,1,1,5,1,23
2,1,0,0,2,2,5,1,6
2,1,0,1,2,1,1,1,3
2,1,1,0,2,2,5,2,2
2,1,1,0,1,2,1,2,6
2,1,1,1,2,1,5,2,7
2,1,0,0,2,2,4,1,6
2,3,1,1,1,2,5,2,6
2,2,1,0,1,1,1,2,34
2,2,1,1,2,2,2,2,2
2,2,1,0,1,1,4,2,2
2,1,0,1,1,2,2,1,29
2,1,1,1,2,2,2,2,9
2,3,0,1,1,2,3,1,21
2,3,1,1,1,2,5,2,31
2,1,1,0,1,1,3,2,11
2,1,0,0,1,1,1,1,31
2,3,1,1,1,2,5,2,9
2,3,0,0,1,1,5,1,15
2,2,1,1,1,2,3,2,30
2,1,0,0,2,1,5,1,10
2,3,1,1,2,2,2,2,2
2,1,0,0,2,1,3,1,3
2,3,0,1,1,2,5,1,32
2,1,1,0,1,1,1,2,29
2,2,1,1,1,1,3,1,10
2,1,1,0,2,1,4,2,10
2,3,1,1,1,2,5,1,29
2,2,1,0,2,1,2,1,7
2,3,1,1,1,2,4,1,7
2,2,1,0,2,1,5,1,5
2,1,0,0,1,1,4,2,10
2,1,1,1,2,2,5,1,1
2,3,0,1,1,1,5,2,1
2,2,0,1,2,2,3,2,10
2,2,0,1,1,2,5,1,7
2,2,1,1,1,2,4,1,4
2,1,0,1,1,2,1,2,22
2,2,1,1,1,2,3,1,26
2,2,1,0,1,1,3,1,13
2,1,1,1,1,2,1,1,33
2,1,0,0,2,1,1,2,9
2,2,0,1,1,2,5,2,22
2,1,1,0,1,1,2,1,10
2,1,0,0,1,1,3,2,1
2,1,1,1,1,2,3,1,31
2,3,1,1,1,1,5,2,15
2,1,1,1,1,1,2,2,23
2,1,1,0,1,1,2,1,12
2,1,1,0,2,2,2,2,4
2,1,0,0,2,2,2,1,2
2,1,1,1,2,1,3,2,2
2,1,0,0,1,2,1,1,21
2,1,0,1,1,1,3,1,5
2,1,1,1,2,1,5,2,9
2,2,1,1,1,2,4,1,11
2,1,1,0,1,1,1,2,17
2,1,0,0,1,1,1,1,33
2,1,1,0,1,1,2,1,24
2,1,1,1,1,2,3,1,27
2,1,0,0,2,1,4,2,8
2,1,1,0,1,1,2,1,19
2,1,0,0,2,1,2,2,1
2,1,1,0,2,2,5,1,6
2,1,1,1,1,1,3,1,15
2,1,1,0,1,2,3,1,18
2,1,0,1,2,1,1,2,3
2,2,1,1,1,2,4,1,33
2,1,1,1,1,2,2,1,21
2,2,1,1,1,2,4,1,19
2,2,0,1,1,2,2,1,6
2,1,0,1,2,2,2,2,1
2,2,0,1,1,2,3,1,19
2,1,1,0,1,1,3,1,32
2,3,1,1,1,2,4,1,30
2,1,0,1,2,2,1,2,3
2,1,1,1,1,2,1,1,13
2,3,1,1,1,1,5,2,5
2,1,1,1,2,2,2,1,7
2,1,1,1,2,2,3,1,9
2,2,0,1,1,1,4,1,16
2,2,1,1,1,2,4,2,30
2,1,1,1,1,2,2,1,1
2,1,1,0,1,1,2,1,36
2,1,0,0,1,1,1,2,3
2,2,1,1,1,2,2,1,12
2,1,0,1,2,2,3,2,5
2,2,0,1,1,2,4,1,15
2,1,1,1,2,2,5,1,7
2,1,1,0,2,1,2,1,8
2,1,0,0,2,1,4,2,6
2,1,1,0,2,1,2,1,3
2,1,1,0,2,1,3,1,10
2,2,0,1,1,2,4,1,23
2,3,1,1,1,1,5,1,11
2,1,0,1,1,2,2,2,1
2,3,1,1,1,2,5,2,16
2,1,1,0,2,1,2,1,10
2,1,1,0,1,1,1,1,25
2,3,1,1,1,2,5,1,2
2,1,1,1,2,2,3,1,3
2,1,1,1,1,2,1,1,36
2,1,0,0,2,1,4,2,8
2,3,1,0,1,1,5,1,28
2,1,0,1,1,2,1,2,29
2,1,1,1,2,2,2,1,4
2,2,0,1,1,2,3,1,3
2,1,1,0,2,1,1,1,7
2,1,0,0,1,1,4,2,7
2,1,1,0,1,1,1,1,32
2,1,1,0,2,1,4,1,10
2,2,1,1,1,2,5,1,4
2,3,1,1,1,2,5,2,35
2,1,0,1,1,2,2,1,14
2,1,1,1,2,2,1,2,10
2,1,0,0,2,1,1,1,9
2,3,1,1,1,1,5,2,14
2,1,0,1,1,1,2,1,34
2,1,0,0,2,1,5,1,3
2,1,0,0,1,1,2,1,15
2,1,0,0,2,1,4,1,4
2,3,0,1,1,2,5,1,25
2,1,0,0,2,1,2,1,4
2,1,1,1,1,1,3,2,22
2,1,1,1,2,1,4,2,9
2,1,1,0,1,1,3,2,28
2,1,0,0,2,1,5,1,6
2,2,1,1,1,2,4,1,2
2,1,0,0,2,1,4,1,2
2,3,0,1,1,1,5,1,10
2,1,1,0,2,1,3,2,3
2,3,1,1,1,1,5,2,6
2,2,0,1,1,1,4,1,15
2,1,1,1,2,1,1,2,3
2,1,1,1,2,1,3,2,2
2,1,0,0,1,2,3,1,17
2,1,1,1,2,1,2,2,5
2,3,1,1,1,1,5,2,4
2,3,1,1,1,1,5,2,21
2,1,1,1,1,1,1,2,7
2,3,1,1,1,1,5,2,3
2,1,0,1,1,1,2,1,7
2,1,0,1,2,1,3,1,4
2,1,0,0,2,2,4,1,7
2,1,1,1,2,1,2,2,3
2,1,1,1,1,1,3,2,33
2,2,0,1,1,1,4,1,17
2,1,1,1,1,1,2,2,28
2,1,0,0,1,2,2,1,20
2,1,0,0,1,2,1,1,28
2,2,1,1,1,2,4,2,9
2,1,1,0,2,2,4,2,10
2,3,1,1,1,1,5,2,31
2,3,1,1,1,2,5,2,15
2,1,1,1,1,2,3,2,19
2,1,1,0,1,1,3,2,29
2,1,1,1,1,2,3,2,1
2,2,1,1,1,1,4,2,16
2,1,1,1,1,2,2,2,20
2,1,0,1,1,1,2,1,33
2,1,0,1,1,1,2,1,13
2,1,0,0,2,2,4,1,2
2,2,0,1,1,2,2,1,9
2,2,1,1,1,2,4,2,20
2,2,0,1,1,2,2,1,28
2,3,1,1,1,1,5,1,12
2,1,1,0,2,1,5,2,8
2,3,1,1,1,2,5,1,30
2,1,1,0,2,2,2,2,5
2,1,0,0,1,2,1,1,7
2,1,1,0,1,2,1,2,2
2,1,1,0,2,2,4,2,7
2,1,0,1,2,1,5,1,8
2,1,0,0,1,2,1,1,4
2,1,1,0,1,2,1,2,14
2,1,0,1,1,1,1,1,24
2,1,1,1,2,2,1,2,6
2,1,0,0,2,2,1,1,8
2,3,1,1,1,1,5,2,9
2,1,1,1,2,1,3,2,9
2,1,1,0,2,2,5,2,6
2,2,1,1,1,1,4,2,27
2,3,1,1,1,1,5,1,14
2,1,1,0,2,2,3,2,6
2,2,0,1,1,2,4,2,14
2,1,1,1,1,1,4,1,25
2,1,1,1,2,1,5,2,6
2,1,0,1,2,1,1,1,1
2,1,1,1,1,1,1,2,26
2,1,0,0,1,2,1,1,8
2,1,0,1,2,1,3,1,7
2,1,1,0,1,2,2,2,4
2,1,0,1,2,1,3,1,10
2,1,0,0,2,2,5,1,5
2,3,1,1,1,1,5,1,25
2,1,1,0,1,2,3,2,15
2,1,1,0,1,2,1,2,16
2,1,1,0,2,2,5,2,5
2,3,1,1,1,2,5,1,14
2,1,1,1,1,2,4,2,26
2,2,1,1,1,2,5,2,30
2,1,0,1,1,2,3,1,22
2,1,1,0,2,1,1,2,8
2,1,1,1,1,2,3,2,29
2,1,0,0,1,1,2,1,25
2,2,1,1,1,1,4,1,11
2,2,1,1,1,1,4,1,6
2,1,0,1,1,1,1,2,22
2,3,1,1,1,1,5,2,19
2,1,0,1,1,1,4,2,26
2,1,0,1,1,1,2,2,30
2,1,1,0,2,2,4,1,9
2,2,1,1,1,2,4,2,8
2,1,0,1,1,2,2,1,32
2,2,0,1,1,2,4,1,16
2,3,1,1,1,2,5,2,19
2,1,1,1,2,2,5,2,9
2,1,0,0,1,1,1,1,4
2,1,1,1,2,2,3,2,8
2,3,1,1,1,2,5,1,36
2,1,1,1,2,1,1,2,9
2,1,0,0,1,2,2,1,27
2,1,1,0,2,2,2,2,6
2,2,1,1,1,1,3,1,21
2,1,0,0,2,2,4,2,8
2,1,1,1,1,1,3,1,35
2,1,0,1,1,1,3,2,12
2,1,0,0,1,2,2,2,35
2,2,0,1,1,2,4,2,32
2,2,0,1,1,1,4,2,1
2,2,1,0,1,2,3,1,16
2,3,1,1,1,2,5,1,18
2,2,0,1,2,1,2,2,10
2,2,1,0,1,2,1,1,27
2,3,1,1,1,2,3,1,13
2,2,1,0,1,2,2,1,31
2,2,0,1,1,2,4,2,3
2,2,1,0,1,2,2,1,24
2,3,1,1,1,2,2,1,8
2,2,1,1,1,1,1,1,11
2,3,0,1,1,2,4,2,25
2,3,1,0,1,1,2,1,22
2,2,0,0,2,1,5,2,7
2,2,0,0,1,1,3,2,16
2,2,0,1,1,1,1,2,10
2,2,1,0,2,1,4,1,1
2,2,0,1,2,2,2,2,9
2,2,0,0,1,1,2,2,9
2,2,0,0,1,1,1,2,9
2,2,0,0,2,1,4,2,10
2,2,1,1,1,1,3,1,34
2,2,0,0,1,2,2,2,22
2,2,1,0,1,2,2,1,7
2,2,1,1,2,1,3,1,2
2,4,1,1,1,2,5,2,29
2,2,1,0,2,1,4,1,7
2,2,0,1,1,1,2,2,27
2,2,1,1,1,1,1,1,12
2,2,1,1,1,2,2,1,4
2,2,1,1,2,1,3,1,5
2,2,0,1,1,2,2,2,11
2,2,0,1,1,1,4,2,15
2,3,0,1,1,1,4,2,36
2,2,0,1,1,1,2,2,16
2,3,0,1,1,2,4,2,16
2,4,1,1,1,1,5,1,20
2,4,1,1,1,1,5,2,20
2,2,1,1,1,1,2,1,21
2,4,1,1,1,1,5,2,13
2,2,1,1,1,2,3,2,8
2,4,1,1,1,2,5,2,28
2,3,1,1,1,1,4,2,17
2,3,0,0,2,1,4,1,8
2,3,0,0,2,1,1,1,5
2,3,0,1,1,1,3,1,3
2,4,1,1,1,1,5,2,34
2,4,0,1,1,2,4,1,27
2,3,1,1,1,2,5,1,17
2,2,0,0,1,2,1,1,5
2,3,0,1,1,1,3,1,12
2,2,1,0,1,2,2,2,36
2,2,1,0,1,1,3,2,14
2,2,0,1,2,1,2,1,3
2,4,1,1,1,1,5,2,35
2,2,1,0,1,2,2,2,9
2,2,0,1,2,2,5,1,10
2,3,0,1,1,2,4,1,28
2,2,0,1,1,1,3,1,27
2,2,0,1,2,2,3,1,10
2,3,1,1,1,2,3,2,18
2,2,0,1,1,2,3,1,35
2,2,0,0,2,1,3,1,9
2,2,1,1,2,2,5,2,1
2,2,1,1,1,2,3,2,11
2,3,1,1,1,2,4,1,13
2,2,0,0,2,1,2,1,5
2,4,1,1,1,1,5,1,30
2,2,0,1,1,1,1,1,1
2,2,0,0,1,2,1,1,26
2,3,0,1,1,2,3,1,28
2,2,1,0,2,2,2,2,7
2,2,1,1,1,1,1,2,6
2,2,0,1,1,2,1,1,16
2,4,1,1,1,1,5,1,3
2,2,0,1,1,2,3,1,5
2,2,1,1,1,2,2,2,21
2,2,1,0,2,1,3,2,8
2,4,1,1,1,1,5,2,2
2,2,1,1,2,2,4,2,8
2,2,0,0,1,2,1,1,32
2,2,1,0,2,2,2,2,7
2,4,1,1,1,2,5,2,4
2,2,0,0,2,2,4,1,2
2,3,1,1,1,1,4,1,1
2,2,1,0,2,2,4,2,9
2,2,1,0,1,1,2,2,21
2,2,0,1,2,2,5,1,8
2,2,1,0,1,1,4,2,30
2,3,0,1,1,2,3,1,10
2,2,0,1,1,2,2,1,26
2,2,1,1,2,2,2,2,1
2,2,1,1,1,1,2,2,15
2,2,1,1,1,1,4,2,23
2,3,1,1,1,1,5,1,31
2,2,1,1,1,1,2,1,14
2,4,1,1,1,2,5,2,12
2,3,1,1,1,2,4,2,28
