sub trial_no group_type block_type prime target mask1 mask2 congruency key_press key_error time_error RT
202 62 LeftSmaller PercCAExp1 Prime_4N Target_6A lekEGaC ifHCLDb Incongruent right correct Normal 176.0896
202 63 LeftSmaller PercCAExp1 Prime_6A Target_9N EdmJIhM MJEijIm Congruent right error Normal 3147.061
202 64 LeftSmaller PercCAExp1 Prime_1N Target_4N gdHfbMK cMKbljJ Congruent right error Normal 2898.796
202 65 LeftSmaller PercCAExp1 Prime_1A Target_6N GCDgJIk liCdcKj Incongruent right correct Normal 307.2302
202 66 LeftSmaller PercCAExp1 Prime_9A Target_6A cliGLKm JBDFgGM Congruent right error Normal 608.9419
202 67 LeftSmaller PercCAExp1 Prime_4N Target_9A aBDfjdK GJIHAjh Incongruent left error Late 8356.761
202 68 LeftSmaller PercCAExp1 Prime_6N Target_1A JhlbjFe lHAiaBd Incongruent right correct Normal 1139.175
202 69 LeftSmaller PercCAExp1 Prime_9N Target_4A BeCJFgD jhfEdCM Incongruent right correct Normal 202.5779
202 70 LeftSmaller PercCAExp1 Prime_9A Target_6N lcgGAfL cIkmHDf Congruent right error Normal 338.9995
202 71 LeftSmaller PercCAExp1 Prime_9A Target_4N cCglmBD HMBhGgE Incongruent right correct Normal 2972.988
202 72 LeftSmaller PercCAExp1 Prime_6A Target_9A EidImKJ DJGgMib Congruent right error Normal 698.8633
202 73 LeftSmaller PercCAExp1 Prime_6N Target_1N hBfCkjI fclBEDm Incongruent left error Normal 390.4899
202 74 LeftSmaller PercCAExp1 Prime_9A Target_9N eCajIfH ckhIBGb Congruent right error Early 77.21109
202 75 LeftSmaller PercCAExp1 Prime_9N Target_6N FhmfHKJ iFfjkdL Congruent right error Early 28.39588
202 76 LeftSmaller PercCAExp1 Prime_4N Target_9N HmkAIMc gJLBFKM Incongruent right correct Normal 202.5328
202 77 LeftSmaller PercCAExp1 Prime_9N Target_1A FcILmEh JFhjAfB Incongruent left error Normal 3714.527
