Subject,Include,ID,Image,RT,Drop_Slow_and_Fast,Exceeds_Ss_Mean_Plus_3SD,Exceeds_Item_Mean_Plus_3SD,RT_With_Exclusions,Frequency,Relatedness,Frequency_Code,Relatedness_Code,,,,NOTE: THIS TABLE INCLUDES ONLY THE TRIALS THAT WERE INCLUDED IN THE FINAL DATA ANALYSIS
20,1,17,SHOE,481,481,481,481,481,HF,Related,1,1,,,,
20,1,18,SUN,1156,1156,1156,1156,1156,HF,Related,1,1,,,,
20,1,19,TABLE,458,458,458,458,458,HF,Related,1,1,,,,
20,1,20,TRAIN,515,515,515,515,515,HF,Related,1,1,,,,
21,1,1,AIRPLANE,1093,1093,1093,1093,1093,HF,Related,1,1,,,,
21,1,2,BED,985,985,985,985,985,HF,Related,1,1,,,,
21,1,3,BOTTLE,856,856,856,856,856,HF,Related,1,1,,,,
21,1,4,BREAD,853,853,853,853,853,HF,Related,1,1,,,,
21,1,5,CAR,1456,1456,1456,1456,1456,HF,Related,1,1,,,,
21,1,6,CHURCH,1219,1219,1219,1219,1219,HF,Related,1,1,,,,
21,1,7,DOG,658,658,658,658,658,HF,Related,1,1,,,,
21,1,8,EYE,1068,1068,1068,1068,1068,HF,Related,1,1,,,,
21,1,9,FISH,1146,1146,1146,1146,1146,HF,Related,1,1,,,,
21,1,10,HAND,1086,1086,1086,1086,1086,HF,Related,1,1,,,,
21,1,11,HEART,953,953,953,953,953,HF,Related,1,1,,,,
21,1,12,HORSE,714,714,714,714,714,HF,Related,1,1,,,,
21,1,13,LEG,1049,1049,1049,1049,1049,HF,Related,1,1,,,,
21,1,14,LIPS,1134,1134,1134,1134,1134,HF,Related,1,1,,,,
21,1,15,MOUNTAIN,1182,1182,1182,1182,1182,HF,Related,1,1,,,,
21,1,16,RAIN,754,754,754,754,754,HF,Related,1,1,,,,
21,1,17,SHOE,-400,,,,,HF,Related,1,1,,,,
21,1,18,SUN,1625,1625,1625,1625,1625,HF,Related,1,1,,,,
21,1,19,TABLE,1034,1034,1034,1034,1034,HF,Related,1,1,,,,
21,1,20,TRAIN,1182,1182,1182,1182,1182,HF,Related,1,1,,,,
22,1,1,AIRPLANE,651,651,651,651,651,HF,Related,1,1,,,,
22,1,2,BED,716,716,716,716,716,HF,Related,1,1,,,,
22,1,3,BOTTLE,759,759,759,759,759,HF,Related,1,1,,,,
22,1,4,BREAD,530,530,530,530,530,HF,Related,1,1,,,,
22,1,5,CAR,623,623,623,623,623,HF,Related,1,1,,,,
22,1,6,CHURCH,1419,1419,1361.6008,1419,1419,HF,Related,1,1,,,,
22,1,7,DOG,621,621,621,621,621,HF,Related,1,1,,,,
22,1,8,EYE,658,658,658,658,658,HF,Related,1,1,,,,
22,1,9,FISH,722,722,722,722,722,HF,Related,1,1,,,,
22,1,10,HAND,562,562,562,562,562,HF,Related,1,1,,,,
22,1,11,HEART,612,612,612,612,612,HF,Related,1,1,,,,
22,1,12,HORSE,609,609,609,609,609,HF,Related,1,1,,,,
22,1,13,LEG,480,480,480,480,480,HF,Related,1,1,,,,
22,1,14,LIPS,483,483,483,483,483,HF,Related,1,1,,,,
22,1,15,MOUNTAIN,550,550,550,550,550,HF,Related,1,1,,,,
22,1,16,RAIN,561,561,561,561,561,HF,Related,1,1,,,,
22,1,17,SHOE,615,615,615,615,615,HF,Related,1,1,,,,
22,1,18,SUN,535,535,535,535,535,HF,Related,1,1,,,,
22,1,19,TABLE,623,623,623,623,623,HF,Related,1,1,,,,
22,1,20,TRAIN,521,521,521,521,521,HF,Related,1,1,,,,
23,1,1,AIRPLANE,513,513,513,513,513,HF,Related,1,1,,,,
23,1,2,BED,549,549,549,549,549,HF,Related,1,1,,,,
23,1,3,BOTTLE,535,535,535,535,535,HF,Related,1,1,,,,
23,1,4,BREAD,664,664,664,664,664,HF,Related,1,1,,,,
23,1,5,CAR,553,553,553,553,553,HF,Related,1,1,,,,
23,1,6,CHURCH,569,569,569,569,569,HF,Related,1,1,,,,
23,1,7,DOG,510,510,510,510,510,HF,Related,1,1,,,,
23,1,8,EYE,438,438,438,438,438,HF,Related,1,1,,,,
23,1,9,FISH,536,536,536,536,536,HF,Related,1,1,,,,
23,1,10,HAND,296,,,,,HF,Related,1,1,,,,
23,1,11,HEART,513,513,513,513,513,HF,Related,1,1,,,,
23,1,12,HORSE,561,561,561,561,561,HF,Related,1,1,,,,
23,1,13,LEG,408,408,408,408,408,HF,Related,1,1,,,,
23,1,14,LIPS,558,558,558,558,558,HF,Related,1,1,,,,
23,1,15,MOUNTAIN,699,699,699,699,699,HF,Related,1,1,,,,
23,1,16,RAIN,651,651,651,651,651,HF,Related,1,1,,,,
23,1,17,SHOE,527,527,527,527,527,HF,Related,1,1,,,,
23,1,18,SUN,517,517,517,517,517,HF,Related,1,1,,,,
23,1,19,TABLE,653,653,653,653,653,HF,Related,1,1,,,,
23,1,20,TRAIN,507,507,507,507,507,HF,Related,1,1,,,,
24,1,1,AIRPLANE,490,490,490,490,490,HF,Related,1,1,,,,
24,1,2,BED,499,499,499,499,499,HF,Related,1,1,,,,
24,1,3,BOTTLE,714,714,714,714,714,HF,Related,1,1,,,,
24,1,4,BREAD,592,592,592,592,592,HF,Related,1,1,,,,
24,1,5,CAR,469,469,469,469,469,HF,Related,1,1,,,,
24,1,6,CHURCH,564,564,564,564,564,HF,Related,1,1,,,,
24,1,7,DOG,428,428,428,428,428,HF,Related,1,1,,,,
24,1,8,EYE,827,827,827,827,827,HF,Related,1,1,,,,
24,1,9,FISH,566,566,566,566,566,HF,Related,1,1,,,,
24,1,10,HAND,218,,,,,HF,Related,1,1,,,,
24,1,11,HEART,591,591,591,591,591,HF,Related,1,1,,,,
24,1,12,HORSE,801,801,801,801,801,HF,Related,1,1,,,,
24,1,13,LEG,818,818,818,818,818,HF,Related,1,1,,,,
24,1,14,LIPS,471,471,471,471,471,HF,Related,1,1,,,,
24,1,15,MOUNTAIN,558,558,558,558,558,HF,Related,1,1,,,,
24,1,16,RAIN,574,574,574,574,574,HF,Related,1,1,,,,
24,1,17,SHOE,612,612,612,612,612,HF,Related,1,1,,,,
24,1,18,SUN,643,643,643,643,643,HF,Related,1,1,,,,
24,1,19,TABLE,619,619,619,619,619,HF,Related,1,1,,,,
24,1,20,TRAIN,942,942,942,942,942,HF,Related,1,1,,,,
25,1,1,AIRPLANE,1397,1397,1397,1397,1397,HF,Related,1,1,,,,
25,1,2,BED,1313,1313,1313,1313,1313,HF,Related,1,1,,,,
25,1,3,BOTTLE,1214,1214,1214,1214,1214,HF,Related,1,1,,,,
25,1,4,BREAD,1038,1038,1038,1038,1038,HF,Related,1,1,,,,
25,1,5,CAR,838,838,838,838,838,HF,Related,1,1,,,,
25,1,6,CHURCH,1401,1401,1401,1401,1401,HF,Related,1,1,,,,
25,1,7,DOG,1702,1702,1673.870761,1702,1702,HF,Related,1,1,,,,
25,1,8,EYE,1514,1514,1514,1514,1514,HF,Related,1,1,,,,
25,1,9,FISH,1242,1242,1242,1242,1242,HF,Related,1,1,,,,
25,1,10,HAND,730,730,730,730,730,HF,Related,1,1,,,,
25,1,11,HEART,921,921,921,921,921,HF,Related,1,1,,,,
25,1,12,HORSE,842,842,842,842,842,HF,Related,1,1,,,,
25,1,13,LEG,908,908,908,908,908,HF,Related,1,1,,,,
25,1,14,LIPS,715,715,715,715,715,HF,Related,1,1,,,,
25,1,15,MOUNTAIN,1358,1358,1358,1358,1358,HF,Related,1,1,,,,
25,1,16,RAIN,788,788,788,788,788,HF,Related,1,1,,,,
25,1,17,SHOE,773,773,773,773,773,HF,Related,1,1,,,,
25,1,18,SUN,847,847,847,847,847,HF,Related,1,1,,,,
25,1,19,TABLE,1164,1164,1164,1164,1164,HF,Related,1,1,,,,
25,1,20,TRAIN,934,934,934,934,934,HF,Related,1,1,,,,
26,1,1,AIRPLANE,1009,1009,1009,1009,1009,HF,Related,1,1,,,,
26,1,2,BED,1485,1485,1485,1485,1485,HF,Related,1,1,,,,
26,1,3,BOTTLE,948,948,948,948,948,HF,Related,1,1,,,,
26,1,4,BREAD,1174,1174,1174,1174,1174,HF,Related,1,1,,,,
26,1,5,CAR,991,991,991,991,991,HF,Related,1,1,,,,
26,1,6,CHURCH,961,961,961,961,961,HF,Related,1,1,,,,
26,1,7,DOG,712,712,712,712,712,HF,Related,1,1,,,,
26,1,8,EYE,1331,1331,1331,1331,1331,HF,Related,1,1,,,,
26,1,9,FISH,911,911,911,911,911,HF,Related,1,1,,,,
26,1,10,HAND,1260,1260,1260,1260,1260,HF,Related,1,1,,,,
26,1,11,HEART,920,920,920,920,920,HF,Related,1,1,,,,
26,1,12,HORSE,770,770,770,770,770,HF,Related,1,1,,,,
26,1,13,LEG,1768,1768,1683.701321,1768,1768,HF,Related,1,1,,,,
26,1,14,LIPS,1766,1766,1683.701321,1766,1766,HF,Related,1,1,,,,
26,1,15,MOUNTAIN,760,760,760,760,760,HF,Related,1,1,,,,
26,1,16,RAIN,1075,1075,1075,1075,1075,HF,Related,1,1,,,,
26,1,17,SHOE,1488,1488,1488,1488,1488,HF,Related,1,1,,,,
26,1,18,SUN,895,895,895,895,895,HF,Related,1,1,,,,
26,1,19,TABLE,814,814,814,814,814,HF,Related,1,1,,,,
26,1,20,TRAIN,1005,1005,1005,1005,1005,HF,Related,1,1,,,,
27,1,1,AIRPLANE,644,644,644,644,644,HF,Related,1,1,,,,
27,1,2,BED,521,521,521,521,521,HF,Related,1,1,,,,
27,1,3,BOTTLE,811,811,811,811,811,HF,Related,1,1,,,,
27,1,4,BREAD,828,828,828,828,828,HF,Related,1,1,,,,
27,1,5,CAR,1022,1022,1022,1022,1022,HF,Related,1,1,,,,
27,1,6,CHURCH,954,954,954,954,954,HF,Related,1,1,,,,
27,1,7,DOG,508,508,508,508,508,HF,Related,1,1,,,,
27,1,8,EYE,498,498,498,498,498,HF,Related,1,1,,,,
27,1,9,FISH,634,634,634,634,634,HF,Related,1,1,,,,
27,1,10,HAND,542,542,542,542,542,HF,Related,1,1,,,,
27,1,11,HEART,679,679,679,679,679,HF,Related,1,1,,,,
27,1,12,HORSE,544,544,544,544,544,HF,Related,1,1,,,,
27,1,13,LEG,502,502,502,502,502,HF,Related,1,1,,,,
27,1,14,LIPS,519,519,519,519,519,HF,Related,1,1,,,,
27,1,15,MOUNTAIN,842,842,842,842,842,HF,Related,1,1,,,,
27,1,16,RAIN,1329,1329,1307.897413,1329,1329,HF,Related,1,1,,,,
27,1,17,SHOE,669,669,669,669,669,HF,Related,1,1,,,,
27,1,18,SUN,723,723,723,723,723,HF,Related,1,1,,,,
27,1,19,TABLE,764,764,764,764,764,HF,Related,1,1,,,,
27,1,20,TRAIN,713,713,713,713,713,HF,Related,1,1,,,,
28,1,1,AIRPLANE,498,498,498,498,498,HF,Related,1,1,,,,
28,1,2,BED,548,548,548,548,548,HF,Related,1,1,,,,
28,1,3,BOTTLE,544,544,544,544,544,HF,Related,1,1,,,,
28,1,4,BREAD,512,512,512,512,512,HF,Related,1,1,,,,
28,1,5,CAR,667,667,667,667,667,HF,Related,1,1,,,,
28,1,6,CHURCH,462,462,462,462,462,HF,Related,1,1,,,,
28,1,7,DOG,477,477,477,477,477,HF,Related,1,1,,,,
28,1,8,EYE,474,474,474,474,474,HF,Related,1,1,,,,
28,1,9,FISH,576,576,576,576,576,HF,Related,1,1,,,,
28,1,10,HAND,389,389,389,389,389,HF,Related,1,1,,,,
28,1,11,HEART,473,473,473,473,473,HF,Related,1,1,,,,
28,1,12,HORSE,658,658,658,658,658,HF,Related,1,1,,,,
28,1,13,LEG,615,615,615,615,615,HF,Related,1,1,,,,
28,1,14,LIPS,681,681,681,681,681,HF,Related,1,1,,,,
28,1,15,MOUNTAIN,488,488,488,488,488,HF,Related,1,1,,,,
28,1,16,RAIN,861,861,843.326169,861,861,HF,Related,1,1,,,,
28,1,17,SHOE,515,515,515,515,515,HF,Related,1,1,,,,
28,1,18,SUN,472,472,472,472,472,HF,Related,1,1,,,,
28,1,19,TABLE,497,497,497,497,497,HF,Related,1,1,,,,
28,1,20,TRAIN,564,564,564,564,564,HF,Related,1,1,,,,
29,1,1,AIRPLANE,984,984,984,984,984,HF,Related,1,1,,,,
29,1,2,BED,681,681,681,681,681,HF,Related,1,1,,,,
29,1,3,BOTTLE,759,759,759,759,759,HF,Related,1,1,,,,
29,1,4,BREAD,908,908,908,908,908,HF,Related,1,1,,,,
29,1,5,CAR,720,720,720,720,720,HF,Related,1,1,,,,
29,1,6,CHURCH,486,486,486,486,486,HF,Related,1,1,,,,
29,1,7,DOG,493,493,493,493,493,HF,Related,1,1,,,,
29,1,8,EYE,661,661,661,661,661,HF,Related,1,1,,,,
29,1,9,FISH,1035,1035,1035,1035,1035,HF,Related,1,1,,,,
29,1,10,HAND,511,511,511,511,511,HF,Related,1,1,,,,
29,1,11,HEART,1545,1545,1305.213869,1545,1545,HF,Related,1,1,,,,
29,1,12,HORSE,686,686,686,686,686,HF,Related,1,1,,,,
29,1,13,LEG,694,694,694,694,694,HF,Related,1,1,,,,
29,1,14,LIPS,535,535,535,535,535,HF,Related,1,1,,,,
29,1,15,MOUNTAIN,908,908,908,908,908,HF,Related,1,1,,,,
29,1,16,RAIN,745,745,745,745,745,HF,Related,1,1,,,,
29,1,17,SHOE,601,601,601,601,601,HF,Related,1,1,,,,
29,1,18,SUN,754,754,754,754,754,HF,Related,1,1,,,,
29,1,19,TABLE,707,707,707,707,707,HF,Related,1,1,,,,
29,1,20,TRAIN,681,681,681,681,681,HF,Related,1,1,,,,
30,1,1,AIRPLANE,708,708,708,708,708,HF,Related,1,1,,,,
30,1,2,BED,1053,1053,1053,1053,1053,HF,Related,1,1,,,,
30,1,3,BOTTLE,955,955,955,955,955,HF,Related,1,1,,,,
30,1,4,BREAD,1030,1030,1030,1030,1030,HF,Related,1,1,,,,
30,1,5,CAR,696,696,696,696,696,HF,Related,1,1,,,,
30,1,6,CHURCH,624,624,624,624,624,HF,Related,1,1,,,,
30,1,7,DOG,708,708,708,708,708,HF,Related,1,1,,,,
30,1,8,EYE,959,959,959,959,959,HF,Related,1,1,,,,
30,1,9,FISH,688,688,688,688,688,HF,Related,1,1,,,,
30,1,10,HAND,510,510,510,510,510,HF,Related,1,1,,,,
30,1,11,HEART,711,711,711,711,711,HF,Related,1,1,,,,
30,1,12,HORSE,706,706,706,706,706,HF,Related,1,1,,,,
30,1,13,LEG,738,738,738,738,738,HF,Related,1,1,,,,
30,1,14,LIPS,753,753,753,753,753,HF,Related,1,1,,,,
30,1,15,MOUNTAIN,1102,1102,1102,1102,1102,HF,Related,1,1,,,,
30,1,16,RAIN,781,781,781,781,781,HF,Related,1,1,,,,
30,1,17,SHOE,1031,1031,1031,1031,1031,HF,Related,1,1,,,,
30,1,18,SUN,580,580,580,580,580,HF,Related,1,1,,,,
30,1,19,TABLE,942,942,942,942,942,HF,Related,1,1,,,,
30,1,20,TRAIN,684,684,684,684,684,HF,Related,1,1,,,,
31,1,1,AIRPLANE,1041,1041,1041,1041,1041,HF,Related,1,1,,,,
31,1,2,BED,1150,1150,1150,1150,1150,HF,Related,1,1,,,,
31,1,3,BOTTLE,718,718,718,718,718,HF,Related,1,1,,,,
31,1,4,BREAD,671,671,671,671,671,HF,Related,1,1,,,,
31,1,5,CAR,657,657,657,657,657,HF,Related,1,1,,,,
31,1,6,CHURCH,2518,2518,1699.756892,2518,2518,HF,Related,1,1,,,,
31,1,7,DOG,1309,1309,1309,1309,1309,HF,Related,1,1,,,,
31,1,8,EYE,473,473,473,473,473,HF,Related,1,1,,,,
31,1,9,FISH,726,726,726,726,726,HF,Related,1,1,,,,
31,1,10,HAND,1204,1204,1204,1204,1204,HF,Related,1,1,,,,
31,1,11,HEART,549,549,549,549,549,HF,Related,1,1,,,,
31,1,12,HORSE,532,532,532,532,532,HF,Related,1,1,,,,
31,1,13,LEG,767,767,767,767,767,HF,Related,1,1,,,,
31,1,14,LIPS,853,853,853,853,853,HF,Related,1,1,,,,
31,1,15,MOUNTAIN,588,588,588,588,588,HF,Related,1,1,,,,
31,1,16,RAIN,1309,1309,1309,1309,1309,HF,Related,1,1,,,,
31,1,17,SHOE,801,801,801,801,801,HF,Related,1,1,,,,
31,1,18,SUN,456,456,456,456,456,HF,Related,1,1,,,,
31,1,19,TABLE,795,795,795,795,795,HF,Related,1,1,,,,
31,1,20,TRAIN,439,439,439,439,439,HF,Related,1,1,,,,
32,1,1,AIRPLANE,400,400,400,400,400,HF,Related,1,1,,,,
32,1,2,BED,499,499,499,499,499,HF,Related,1,1,,,,
32,1,3,BOTTLE,640,640,640,640,640,HF,Related,1,1,,,,
32,1,4,BREAD,557,557,557,557,557,HF,Related,1,1,,,,
32,1,5,CAR,747,747,747,747,747,HF,Related,1,1,,,,
32,1,6,CHURCH,500,500,500,500,500,HF,Related,1,1,,,,
32,1,7,DOG,746,746,746,746,746,HF,Related,1,1,,,,
32,1,8,EYE,589,589,589,589,589,HF,Related,1,1,,,,
32,1,9,FISH,500,500,500,500,500,HF,Related,1,1,,,,
32,1,10,HAND,543,543,543,543,543,HF,Related,1,1,,,,
32,1,11,HEART,598,598,598,598,598,HF,Related,1,1,,,,
32,1,12,HORSE,356,356,356,356,356,HF,Related,1,1,,,,
32,1,13,LEG,506,506,506,506,506,HF,Related,1,1,,,,
32,1,14,LIPS,496,496,496,496,496,HF,Related,1,1,,,,
32,1,15,MOUNTAIN,643,643,643,643,643,HF,Related,1,1,,,,
32,1,16,RAIN,568,568,568,568,568,HF,Related,1,1,,,,
32,1,17,SHOE,454,454,454,454,454,HF,Related,1,1,,,,
32,1,18,SUN,441,441,441,441,441,HF,Related,1,1,,,,
32,1,19,TABLE,499,499,499,499,499,HF,Related,1,1,,,,
32,1,20,TRAIN,539,539,539,539,539,HF,Related,1,1,,,,
33,1,1,AIRPLANE,1620,1620,1620,1620,1620,HF,Related,1,1,,,,
33,1,2,BED,1343,1343,1343,1343,1343,HF,Related,1,1,,,,
33,1,3,BOTTLE,863,863,863,863,863,HF,Related,1,1,,,,
33,1,4,BREAD,703,703,703,703,703,HF,Related,1,1,,,,
33,1,5,CAR,765,765,765,765,765,HF,Related,1,1,,,,
33,1,6,CHURCH,1229,1229,1229,1229,1229,HF,Related,1,1,,,,
33,1,7,DOG,-400,,,,,HF,Related,1,1,,,,
33,1,8,EYE,973,973,973,973,973,HF,Related,1,1,,,,
33,1,9,FISH,668,668,668,668,668,HF,Related,1,1,,,,
33,1,10,HAND,1631,1631,1631,1631,1631,HF,Related,1,1,,,,
33,1,11,HEART,1067,1067,1067,1067,1067,HF,Related,1,1,,,,
33,1,12,HORSE,1161,1161,1161,1161,1161,HF,Related,1,1,,,,
33,1,13,LEG,855,855,855,855,855,HF,Related,1,1,,,,
33,1,14,LIPS,973,973,973,973,973,HF,Related,1,1,,,,
33,1,15,MOUNTAIN,941,941,941,941,941,HF,Related,1,1,,,,
33,1,16,RAIN,1497,1497,1497,1497,1497,HF,Related,1,1,,,,
33,1,17,SHOE,945,945,945,945,945,HF,Related,1,1,,,,
33,1,18,SUN,1107,1107,1107,1107,1107,HF,Related,1,1,,,,
33,1,19,TABLE,553,553,553,553,553,HF,Related,1,1,,,,
33,1,20,TRAIN,501,501,501,501,501,HF,Related,1,1,,,,
34,1,1,AIRPLANE,650,650,650,650,650,HF,Related,1,1,,,,
34,1,2,BED,785,785,785,785,785,HF,Related,1,1,,,,
34,1,3,BOTTLE,930,930,930,930,930,HF,Related,1,1,,,,
34,1,4,BREAD,773,773,773,773,773,HF,Related,1,1,,,,
34,1,5,CAR,816,816,816,816,816,HF,Related,1,1,,,,
34,1,6,CHURCH,423,423,423,423,423,HF,Related,1,1,,,,
34,1,7,DOG,746,746,746,746,746,HF,Related,1,1,,,,
34,1,8,EYE,723,723,723,723,723,HF,Related,1,1,,,,
34,1,9,FISH,497,497,497,497,497,HF,Related,1,1,,,,
34,1,10,HAND,695,695,695,695,695,HF,Related,1,1,,,,
34,1,11,HEART,6,,,,,HF,Related,1,1,,,,
34,1,12,HORSE,810,810,810,810,810,HF,Related,1,1,,,,
34,1,13,LEG,524,524,524,524,524,HF,Related,1,1,,,,
34,1,14,LIPS,817,817,817,817,817,HF,Related,1,1,,,,
34,1,15,MOUNTAIN,775,775,775,775,775,HF,Related,1,1,,,,
34,1,16,RAIN,1022,1022,1022,1022,1022,HF,Related,1,1,,,,
34,1,17,SHOE,607,607,607,607,607,HF,Related,1,1,,,,
34,1,18,SUN,676,676,676,676,676,HF,Related,1,1,,,,
34,1,19,TABLE,848,848,848,848,848,HF,Related,1,1,,,,
34,1,20,TRAIN,658,658,658,658,658,HF,Related,1,1,,,,
35,1,1,AIRPLANE,722,722,722,722,722,HF,Related,1,1,,,,
35,1,2,BED,1162,1162,1162,1162,1162,HF,Related,1,1,,,,
35,1,3,BOTTLE,626,626,626,626,626,HF,Related,1,1,,,,
35,1,4,BREAD,616,616,616,616,616,HF,Related,1,1,,,,
35,1,5,CAR,1275,1275,1275,1275,1275,HF,Related,1,1,,,,
35,1,6,CHURCH,668,668,668,668,668,HF,Related,1,1,,,,
35,1,7,DOG,1461,1461,1374.901808,1461,1461,HF,Related,1,1,,,,
35,1,8,EYE,498,498,498,498,498,HF,Related,1,1,,,,
35,1,9,FISH,577,577,577,577,577,HF,Related,1,1,,,,
35,1,10,HAND,600,600,600,600,600,HF,Related,1,1,,,,
35,1,11,HEART,627,627,627,627,627,HF,Related,1,1,,,,
35,1,12,HORSE,739,739,739,739,739,HF,Related,1,1,,,,
35,1,13,LEG,717,717,717,717,717,HF,Related,1,1,,,,
35,1,14,LIPS,434,434,434,434,434,HF,Related,1,1,,,,
35,1,15,MOUNTAIN,1168,1168,1168,1168,1168,HF,Related,1,1,,,,
35,1,16,RAIN,997,997,997,997,997,HF,Related,1,1,,,,
35,1,17,SHOE,1027,1027,1027,1027,1027,HF,Related,1,1,,,,
35,1,18,SUN,386,386,386,386,386,HF,Related,1,1,,,,
35,1,19,TABLE,718,718,718,718,718,HF,Related,1,1,,,,
35,1,20,TRAIN,636,636,636,636,636,HF,Related,1,1,,,,
36,1,1,AIRPLANE,484,484,484,484,484,HF,Related,1,1,,,,
36,1,2,BED,541,541,541,541,541,HF,Related,1,1,,,,
36,1,3,BOTTLE,711,711,711,711,711,HF,Related,1,1,,,,
36,1,4,BREAD,699,699,699,699,699,HF,Related,1,1,,,,
36,1,5,CAR,907,907,907,907,907,HF,Related,1,1,,,,
36,1,6,CHURCH,616,616,616,616,616,HF,Related,1,1,,,,
36,1,7,DOG,801,801,801,801,801,HF,Related,1,1,,,,
36,1,8,EYE,747,747,747,747,747,HF,Related,1,1,,,,
36,1,9,FISH,895,895,895,895,895,HF,Related,1,1,,,,
36,1,10,HAND,557,557,557,557,557,HF,Related,1,1,,,,
36,1,11,HEART,788,788,788,788,788,HF,Related,1,1,,,,
36,1,12,HORSE,691,691,691,691,691,HF,Related,1,1,,,,
36,1,13,LEG,673,673,673,673,673,HF,Related,1,1,,,,
36,1,14,LIPS,1391,1391,1346.759362,1391,1391,HF,Related,1,1,,,,
36,1,15,MOUNTAIN,853,853,853,853,853,HF,Related,1,1,,,,
36,1,16,RAIN,914,914,914,914,914,HF,Related,1,1,,,,
36,1,17,SHOE,847,847,847,847,847,HF,Related,1,1,,,,
36,1,18,SUN,552,552,552,552,552,HF,Related,1,1,,,,
36,1,19,TABLE,908,908,908,908,908,HF,Related,1,1,,,,
36,1,20,TRAIN,842,842,842,842,842,HF,Related,1,1,,,,
37,1,1,AIRPLANE,758,758,758,758,758,HF,Related,1,1,,,,
37,1,2,BED,810,810,810,810,810,HF,Related,1,1,,,,
37,1,3,BOTTLE,483,483,483,483,483,HF,Related,1,1,,,,
37,1,4,BREAD,471,471,471,471,471,HF,Related,1,1,,,,
37,1,5,CAR,864,864,864,864,864,HF,Related,1,1,,,,
37,1,6,CHURCH,576,576,576,576,576,HF,Related,1,1,,,,
37,1,7,DOG,527,527,527,527,527,HF,Related,1,1,,,,
37,1,8,EYE,1429,1429,1149.043795,1429,1429,HF,Related,1,1,,,,
37,1,9,FISH,571,571,571,571,571,HF,Related,1,1,,,,
37,1,10,HAND,566,566,566,566,566,HF,Related,1,1,,,,
37,1,11,HEART,495,495,495,495,495,HF,Related,1,1,,,,
37,1,12,HORSE,540,540,540,540,540,HF,Related,1,1,,,,
37,1,13,LEG,539,539,539,539,539,HF,Related,1,1,,,,
37,1,14,LIPS,967,967,967,967,967,HF,Related,1,1,,,,
37,1,15,MOUNTAIN,500,500,500,500,500,HF,Related,1,1,,,,
37,1,16,RAIN,557,557,557,557,557,HF,Related,1,1,,,,
37,1,17,SHOE,714,714,714,714,714,HF,Related,1,1,,,,
37,1,18,SUN,628,628,628,628,628,HF,Related,1,1,,,,
37,1,19,TABLE,452,452,452,452,452,HF,Related,1,1,,,,
37,1,20,TRAIN,550,550,550,550,550,HF,Related,1,1,,,,
38,1,1,AIRPLANE,664,664,664,664,664,HF,Related,1,1,,,,
38,1,2,BED,746,746,746,746,746,HF,Related,1,1,,,,
38,1,3,BOTTLE,622,622,622,622,622,HF,Related,1,1,,,,
38,1,4,BREAD,429,429,429,429,429,HF,Related,1,1,,,,
38,1,5,CAR,523,523,523,523,523,HF,Related,1,1,,,,
38,1,6,CHURCH,781,781,781,781,781,HF,Related,1,1,,,,
38,1,7,DOG,547,547,547,547,547,HF,Related,1,1,,,,
38,1,8,EYE,514,514,514,514,514,HF,Related,1,1,,,,
38,1,9,FISH,728,728,728,728,728,HF,Related,1,1,,,,
38,1,10,HAND,596,596,596,596,596,HF,Related,1,1,,,,
38,1,11,HEART,182,,,,,HF,Related,1,1,,,,
38,1,12,HORSE,260,,,,,HF,Related,1,1,,,,
38,1,13,LEG,1277,1277,1277,1277,1277,HF,Related,1,1,,,,
38,1,14,LIPS,499,499,499,499,499,HF,Related,1,1,,,,
38,1,15,MOUNTAIN,511,511,511,511,511,HF,Related,1,1,,,,
38,1,16,RAIN,455,455,455,455,455,HF,Related,1,1,,,,
38,1,17,SHOE,1123,1123,1123,1123,1123,HF,Related,1,1,,,,
38,1,18,SUN,653,653,653,653,653,HF,Related,1,1,,,,
38,1,19,TABLE,581,581,581,581,581,HF,Related,1,1,,,,
38,1,20,TRAIN,554,554,554,554,554,HF,Related,1,1,,,,
39,1,1,AIRPLANE,1558,1558,1558,1558,1558,HF,Related,1,1,,,,
39,1,2,BED,951,951,951,951,951,HF,Related,1,1,,,,
39,1,3,BOTTLE,1506,1506,1506,1506,1506,HF,Related,1,1,,,,
39,1,4,BREAD,561,561,561,561,561,HF,Related,1,1,,,,
39,1,5,CAR,1335,1335,1335,1335,1335,HF,Related,1,1,,,,
39,1,6,CHURCH,1078,1078,1078,1078,1078,HF,Related,1,1,,,,
39,1,7,DOG,1196,1196,1196,1196,1196,HF,Related,1,1,,,,
39,1,8,EYE,1226,1226,1226,1226,1226,HF,Related,1,1,,,,
39,1,9,FISH,1055,1055,1055,1055,1055,HF,Related,1,1,,,,
39,1,10,HAND,1188,1188,1188,1188,1188,HF,Related,1,1,,,,
39,1,11,HEART,1113,1113,1113,1113,1113,HF,Related,1,1,,,,
39,1,12,HORSE,1011,1011,1011,1011,1011,HF,Related,1,1,,,,
39,1,13,LEG,1445,1445,1445,1445,1445,HF,Related,1,1,,,,
39,1,14,LIPS,1049,1049,1049,1049,1049,HF,Related,1,1,,,,
39,1,15,MOUNTAIN,1717,1717,1717,1717,1717,HF,Related,1,1,,,,
39,1,16,RAIN,1128,1128,1128,1128,1128,HF,Related,1,1,,,,
39,1,17,SHOE,735,735,735,735,735,HF,Related,1,1,,,,
39,1,18,SUN,945,945,945,945,945,HF,Related,1,1,,,,
