"","idv","iv","dv","exp"
"451",13,1,1344.183063,"Chien_et_al._2022_2A"
"452",13,0,1022.108547,"Chien_et_al._2022_2A"
"453",13,1,1313.501426,"Chien_et_al._2022_2A"
"454",13,1,809.881972,"Chien_et_al._2022_2A"
"455",13,1,879.308455,"Chien_et_al._2022_2A"
"456",13,1,1503.166797,"Chien_et_al._2022_2A"
"457",13,0,938.205753,"Chien_et_al._2022_2A"
"458",13,0,1210.450278,"Chien_et_al._2022_2A"
"459",13,1,963.061568,"Chien_et_al._2022_2A"
"460",13,1,1263.684386,"Chien_et_al._2022_2A"
"461",13,1,1024.366114,"Chien_et_al._2022_2A"
"462",13,1,1080.423685,"Chien_et_al._2022_2A"
"463",13,1,1066.634642,"Chien_et_al._2022_2A"
"464",13,1,1179.568063,"Chien_et_al._2022_2A"
"465",13,0,1100.06445,"Chien_et_al._2022_2A"
"466",13,1,1097.510835,"Chien_et_al._2022_2A"
"467",13,1,889.793066,"Chien_et_al._2022_2A"
"468",13,0,820.394592,"Chien_et_al._2022_2A"
"469",13,1,969.426784,"Chien_et_al._2022_2A"
"470",13,1,880.453802,"Chien_et_al._2022_2A"
"471",13,1,902.573493,"Chien_et_al._2022_2A"
"472",13,0,861.175645,"Chien_et_al._2022_2A"
"473",13,0,792.579787,"Chien_et_al._2022_2A"
"474",13,0,879.930068,"Chien_et_al._2022_2A"
"475",13,1,888.715181,"Chien_et_al._2022_2A"
"476",13,0,710.837281,"Chien_et_al._2022_2A"
"477",13,0,717.61269,"Chien_et_al._2022_2A"
"478",13,0,749.7297,"Chien_et_al._2022_2A"
"479",13,1,634.536003,"Chien_et_al._2022_2A"
"480",13,0,730.264818,"Chien_et_al._2022_2A"
"481",13,1,866.493394,"Chien_et_al._2022_2A"
"482",13,1,1321.331229,"Chien_et_al._2022_2A"
"483",13,0,933.493656,"Chien_et_al._2022_2A"
"484",13,1,832.978355,"Chien_et_al._2022_2A"
"485",13,0,786.004355,"Chien_et_al._2022_2A"
"486",13,0,865.273356,"Chien_et_al._2022_2A"
"487",13,1,731.973955,"Chien_et_al._2022_2A"
"488",13,0,783.179386,"Chien_et_al._2022_2A"
"489",13,1,873.583826,"Chien_et_al._2022_2A"
"490",13,0,834.346568,"Chien_et_al._2022_2A"
"491",13,0,948.535865,"Chien_et_al._2022_2A"
"492",13,0,834.984445,"Chien_et_al._2022_2A"
"493",13,0,993.987453,"Chien_et_al._2022_2A"
"494",13,0,673.995826,"Chien_et_al._2022_2A"
"495",13,1,1457.859167,"Chien_et_al._2022_2A"
