"","idv","iv","exp","dv"
"4911",4,"Congruent","Zerweck et al_2021_2_20",523.9654
"4912",4,"Incongruent","Zerweck et al_2021_2_29",526.7321
"4913",4,"Congruent","Zerweck et al_2021_2_29",434.5324
"4914",4,"Incongruent","Zerweck et al_2021_2_29",397.0365
"4915",4,"Incongruent","Zerweck et al_2021_2_20",432.3802
"4916",4,"Incongruent","Zerweck et al_2021_2_20",515.23
"4917",4,"Incongruent","Zerweck et al_2021_2_20",375.3597
"4918",4,"Incongruent","Zerweck et al_2021_2_20",612.414
"4919",4,"Incongruent","Zerweck et al_2021_2_20",462.3628
"4920",4,"Congruent","Zerweck et al_2021_2_20",417.3767
"4921",4,"Incongruent","Zerweck et al_2021_2_20",367.7047
"4922",4,"Congruent","Zerweck et al_2021_2_20",408.4402
"4923",4,"Congruent","Zerweck et al_2021_2_20",424.2212
"4924",4,"Congruent","Zerweck et al_2021_2_20",508.9324
"4925",4,"Incongruent","Zerweck et al_2021_2_29",501.4564
"4926",4,"Congruent","Zerweck et al_2021_2_29",498.4757
"4927",4,"Congruent","Zerweck et al_2021_2_20",469.3843
"4928",4,"Congruent","Zerweck et al_2021_2_29",358.1074
"4929",4,"Congruent","Zerweck et al_2021_2_29",568.2681
"4930",4,"Congruent","Zerweck et al_2021_2_29",425.747
"4931",4,"Congruent","Zerweck et al_2021_2_29",399.831
"4932",4,"Incongruent","Zerweck et al_2021_2_29",511.1678
"4933",4,"Congruent","Zerweck et al_2021_2_29",499.8898
"4934",4,"Congruent","Zerweck et al_2021_2_20",451.8375
"4935",4,"Incongruent","Zerweck et al_2021_2_20",538.2955
"4936",4,"Incongruent","Zerweck et al_2021_2_20",445.7426
"4937",4,"Incongruent","Zerweck et al_2021_2_29",423.7701
"4938",4,"Congruent","Zerweck et al_2021_2_29",442.4149
"4939",4,"Congruent","Zerweck et al_2021_2_29",393.1608
"4940",4,"Incongruent","Zerweck et al_2021_2_20",466.6884
"4941",4,"Incongruent","Zerweck et al_2021_2_20",483.4902
"4942",4,"Congruent","Zerweck et al_2021_2_20",460.0258
"4943",4,"Congruent","Zerweck et al_2021_2_20",660.3421
"4944",4,"Incongruent","Zerweck et al_2021_2_29",704.8136
"4945",4,"Incongruent","Zerweck et al_2021_2_29",636.6448
"4946",4,"Congruent","Zerweck et al_2021_2_20",440.9651
"4947",4,"Congruent","Zerweck et al_2021_2_20",459.5973
"4948",4,"Congruent","Zerweck et al_2021_2_20",533.3068
"4949",4,"Incongruent","Zerweck et al_2021_2_29",460.0928
"4950",4,"Incongruent","Zerweck et al_2021_2_29",457.645
"4951",4,"Congruent","Zerweck et al_2021_2_29",390.4712
"4952",4,"Congruent","Zerweck et al_2021_2_20",417.1153
"4953",4,"Incongruent","Zerweck et al_2021_2_20",639.648
"4954",4,"Incongruent","Zerweck et al_2021_2_29",378.8758
"4955",4,"Incongruent","Zerweck et al_2021_2_20",376.0804
"4956",4,"Incongruent","Zerweck et al_2021_2_20",427.5719
"4957",4,"Congruent","Zerweck et al_2021_2_20",506.46
"4958",4,"Incongruent","Zerweck et al_2021_2_29",392.549
"4959",4,"Congruent","Zerweck et al_2021_2_29",465.5468
"4960",4,"Incongruent","Zerweck et al_2021_2_20",450.2033
"4961",4,"Incongruent","Zerweck et al_2021_2_20",409.634
"4962",4,"Congruent","Zerweck et al_2021_2_20",380.1226
"4963",4,"Congruent","Zerweck et al_2021_2_20",493.4651
"4964",4,"Congruent","Zerweck et al_2021_2_29",446.7259
"4965",4,"Incongruent","Zerweck et al_2021_2_20",497.4722
"4966",4,"Congruent","Zerweck et al_2021_2_29",579.5248
"4967",4,"Incongruent","Zerweck et al_2021_2_20",360.9399
"4968",4,"Congruent","Zerweck et al_2021_2_20",416.1157
"4969",4,"Incongruent","Zerweck et al_2021_2_29",451.0885
"4970",4,"Incongruent","Zerweck et al_2021_2_29",465.069
"4971",4,"Congruent","Zerweck et al_2021_2_29",402.2114
"4972",4,"Congruent","Zerweck et al_2021_2_29",342.0342
"4973",4,"Congruent","Zerweck et al_2021_2_29",456.0259
"4974",4,"Congruent","Zerweck et al_2021_2_20",455.6809
"4975",4,"Incongruent","Zerweck et al_2021_2_29",489.2912
"4976",4,"Congruent","Zerweck et al_2021_2_20",399.5976
"4977",4,"Incongruent","Zerweck et al_2021_2_20",399.4265
"4978",4,"Incongruent","Zerweck et al_2021_2_29",484.9551
"4979",4,"Congruent","Zerweck et al_2021_2_29",459.8012
"4980",4,"Incongruent","Zerweck et al_2021_2_29",424.2003
"4981",4,"Incongruent","Zerweck et al_2021_2_20",449.0324
"4982",4,"Congruent","Zerweck et al_2021_2_29",464.9849
"4983",4,"Incongruent","Zerweck et al_2021_2_29",431.2517
"4984",4,"Congruent","Zerweck et al_2021_2_20",551.8506
"4985",4,"Incongruent","Zerweck et al_2021_2_20",477.7936
"4986",4,"Incongruent","Zerweck et al_2021_2_20",441.4298
"4987",4,"Incongruent","Zerweck et al_2021_2_29",381.3374
"4988",4,"Incongruent","Zerweck et al_2021_2_29",439.1741
"4989",4,"Incongruent","Zerweck et al_2021_2_20",513.4338
"4990",4,"Congruent","Zerweck et al_2021_2_20",486.6945
"4991",4,"Congruent","Zerweck et al_2021_2_20",448.8385
"4992",4,"Congruent","Zerweck et al_2021_2_29",439.7192
"4993",5,"Incongruent","Zerweck et al_2021_2_20",419.4474
"4994",5,"Congruent","Zerweck et al_2021_2_20",641.6732
"4995",5,"Congruent","Zerweck et al_2021_2_29",489.5249
"4996",5,"Congruent","Zerweck et al_2021_2_29",488.8737
"4997",5,"Incongruent","Zerweck et al_2021_2_20",519.3856
"4998",5,"Incongruent","Zerweck et al_2021_2_29",580.3203
"4999",5,"Congruent","Zerweck et al_2021_2_29",425.6491
"5000",5,"Congruent","Zerweck et al_2021_2_20",654.0901
"5001",5,"Incongruent","Zerweck et al_2021_2_29",641.1806
"5002",5,"Congruent","Zerweck et al_2021_2_20",509.4601
"5003",5,"Congruent","Zerweck et al_2021_2_29",441.0618
"5004",5,"Incongruent","Zerweck et al_2021_2_29",423.8747
"5005",5,"Incongruent","Zerweck et al_2021_2_20",727.6222
"5006",5,"Incongruent","Zerweck et al_2021_2_29",447.6787
"5007",5,"Congruent","Zerweck et al_2021_2_20",525.2312
"5008",5,"Incongruent","Zerweck et al_2021_2_20",458.8648
"5009",5,"Congruent","Zerweck et al_2021_2_29",739.6921
"5010",5,"Congruent","Zerweck et al_2021_2_29",444.2492
"5011",5,"Incongruent","Zerweck et al_2021_2_20",540.6152
"5012",5,"Incongruent","Zerweck et al_2021_2_29",667.8424
"5013",5,"Congruent","Zerweck et al_2021_2_29",485.4697
"5014",5,"Incongruent","Zerweck et al_2021_2_20",594.6616
"5015",5,"Incongruent","Zerweck et al_2021_2_29",419.6367
"5016",5,"Congruent","Zerweck et al_2021_2_20",487.6889
"5017",5,"Incongruent","Zerweck et al_2021_2_29",373.8541
"5018",5,"Incongruent","Zerweck et al_2021_2_20",305.6617
"5019",5,"Congruent","Zerweck et al_2021_2_29",398.8809
"5020",5,"Congruent","Zerweck et al_2021_2_20",410.6184
"5021",5,"Congruent","Zerweck et al_2021_2_20",434.2674
"5022",5,"Congruent","Zerweck et al_2021_2_20",683.6201
"5023",5,"Incongruent","Zerweck et al_2021_2_20",433.2672
"5024",5,"Incongruent","Zerweck et al_2021_2_29",591.5982
"5025",5,"Incongruent","Zerweck et al_2021_2_29",527.6668
"5026",5,"Incongruent","Zerweck et al_2021_2_29",456.2
"5027",5,"Congruent","Zerweck et al_2021_2_20",415.6416
"5028",5,"Congruent","Zerweck et al_2021_2_29",436.34
"5029",5,"Congruent","Zerweck et al_2021_2_29",458.637
"5030",5,"Congruent","Zerweck et al_2021_2_29",402.7024
"5031",5,"Incongruent","Zerweck et al_2021_2_20",442.7006
"5032",5,"Congruent","Zerweck et al_2021_2_29",382.8732
"5033",5,"Incongruent","Zerweck et al_2021_2_20",403.2866
"5034",5,"Congruent","Zerweck et al_2021_2_29",378.6084
"5035",5,"Incongruent","Zerweck et al_2021_2_29",373.7692
"5036",5,"Congruent","Zerweck et al_2021_2_20",632.2128
"5037",5,"Congruent","Zerweck et al_2021_2_29",495.1835
"5038",5,"Congruent","Zerweck et al_2021_2_29",482.7051
"5039",5,"Incongruent","Zerweck et al_2021_2_29",566.0294
"5040",5,"Congruent","Zerweck et al_2021_2_20",487.9837
"5041",5,"Congruent","Zerweck et al_2021_2_29",507.4445
"5042",5,"Congruent","Zerweck et al_2021_2_20",468.6369
"5043",5,"Incongruent","Zerweck et al_2021_2_29",583.4566
"5044",5,"Congruent","Zerweck et al_2021_2_20",513.6628
"5045",5,"Incongruent","Zerweck et al_2021_2_29",494.6165
"5046",5,"Congruent","Zerweck et al_2021_2_20",505.4078
"5047",5,"Incongruent","Zerweck et al_2021_2_20",505.2795
"5048",5,"Incongruent","Zerweck et al_2021_2_29",508.2807
"5049",5,"Congruent","Zerweck et al_2021_2_20",436.8421
"5050",5,"Congruent","Zerweck et al_2021_2_20",706.948
"5051",5,"Incongruent","Zerweck et al_2021_2_29",481.2317
"5052",5,"Incongruent","Zerweck et al_2021_2_20",440.5239
"5053",5,"Incongruent","Zerweck et al_2021_2_20",429.7828
"5054",5,"Incongruent","Zerweck et al_2021_2_20",465.019
"5055",5,"Incongruent","Zerweck et al_2021_2_20",453.5737
"5056",5,"Incongruent","Zerweck et al_2021_2_20",445.9162
"5057",5,"Congruent","Zerweck et al_2021_2_29",404.2796
"5058",5,"Incongruent","Zerweck et al_2021_2_29",669.0427
"5059",5,"Incongruent","Zerweck et al_2021_2_29",520.6771
"5060",5,"Incongruent","Zerweck et al_2021_2_20",514.7091
"5061",5,"Congruent","Zerweck et al_2021_2_20",599.4689
"5062",5,"Incongruent","Zerweck et al_2021_2_20",428.5072
"5063",5,"Congruent","Zerweck et al_2021_2_29",595.0476
"5064",5,"Congruent","Zerweck et al_2021_2_20",417.1415
"5065",5,"Congruent","Zerweck et al_2021_2_20",444.7245
"5066",5,"Congruent","Zerweck et al_2021_2_20",471.8531
"5067",5,"Congruent","Zerweck et al_2021_2_20",389.2452
"5068",5,"Congruent","Zerweck et al_2021_2_20",459.2172
"5069",5,"Congruent","Zerweck et al_2021_2_29",390.3762
"5070",5,"Congruent","Zerweck et al_2021_2_29",592.9353
"5071",5,"Incongruent","Zerweck et al_2021_2_20",470.7594
"5072",5,"Incongruent","Zerweck et al_2021_2_20",437.8437
"5073",5,"Congruent","Zerweck et al_2021_2_20",491.1714
"5074",5,"Incongruent","Zerweck et al_2021_2_29",481.5721
"5075",5,"Incongruent","Zerweck et al_2021_2_29",979.0353
"5076",5,"Incongruent","Zerweck et al_2021_2_20",500.3521
"5077",5,"Incongruent","Zerweck et al_2021_2_20",561.8199
"5078",5,"Congruent","Zerweck et al_2021_2_29",505.1617
"5079",5,"Incongruent","Zerweck et al_2021_2_29",415.3394
"5080",5,"Congruent","Zerweck et al_2021_2_20",462.875
"5081",5,"Incongruent","Zerweck et al_2021_2_29",422.3597
"5082",5,"Incongruent","Zerweck et al_2021_2_20",503.1994
"5083",5,"Congruent","Zerweck et al_2021_2_29",499.9512
"5084",5,"Incongruent","Zerweck et al_2021_2_29",517.7688
"5085",5,"Incongruent","Zerweck et al_2021_2_20",459.6497
"5086",5,"Congruent","Zerweck et al_2021_2_29",377.1099
"5087",5,"Congruent","Zerweck et al_2021_2_29",391.3424
"5088",5,"Incongruent","Zerweck et al_2021_2_29",440.0663
"5089",6,"Congruent","Zerweck et al_2021_2_20",448.2311
"5090",6,"Incongruent","Zerweck et al_2021_2_20",424.4037
"5091",6,"Congruent","Zerweck et al_2021_2_29",376.6694
"5092",6,"Congruent","Zerweck et al_2021_2_20",409.6984
"5093",6,"Congruent","Zerweck et al_2021_2_20",340.4059
"5094",6,"Congruent","Zerweck et al_2021_2_29",329.0805
"5095",6,"Congruent","Zerweck et al_2021_2_20",293.5619
"5096",6,"Incongruent","Zerweck et al_2021_2_29",357.1322
"5097",6,"Incongruent","Zerweck et al_2021_2_29",332.8099
"5098",6,"Incongruent","Zerweck et al_2021_2_29",371.0466
"5099",6,"Incongruent","Zerweck et al_2021_2_29",364.355
"5100",6,"Incongruent","Zerweck et al_2021_2_20",415.7631
"5101",6,"Incongruent","Zerweck et al_2021_2_20",473.1604
"5102",6,"Congruent","Zerweck et al_2021_2_29",449.546
"5103",6,"Incongruent","Zerweck et al_2021_2_29",358.7419
"5104",6,"Incongruent","Zerweck et al_2021_2_20",315.9806
"5105",6,"Incongruent","Zerweck et al_2021_2_20",546.3568
"5106",6,"Congruent","Zerweck et al_2021_2_20",327.9786
"5107",6,"Incongruent","Zerweck et al_2021_2_29",433.6202
"5108",6,"Incongruent","Zerweck et al_2021_2_20",284.198
"5109",6,"Congruent","Zerweck et al_2021_2_29",444.1122
"5110",6,"Congruent","Zerweck et al_2021_2_29",359.4561
"5111",6,"Congruent","Zerweck et al_2021_2_20",393.9303
"5112",6,"Congruent","Zerweck et al_2021_2_20",415.0569
"5113",6,"Incongruent","Zerweck et al_2021_2_29",284.9863
"5114",6,"Incongruent","Zerweck et al_2021_2_29",386.1214
"5115",6,"Congruent","Zerweck et al_2021_2_20",594.1402
"5116",6,"Incongruent","Zerweck et al_2021_2_20",395.82
"5117",6,"Congruent","Zerweck et al_2021_2_29",319.9914
"5118",6,"Congruent","Zerweck et al_2021_2_29",303.5091
"5119",6,"Incongruent","Zerweck et al_2021_2_20",466.0496
"5120",6,"Congruent","Zerweck et al_2021_2_29",345.0356
"5121",6,"Incongruent","Zerweck et al_2021_2_20",362.753
"5122",6,"Congruent","Zerweck et al_2021_2_20",482.2223
"5123",6,"Congruent","Zerweck et al_2021_2_29",258.7749
"5124",6,"Incongruent","Zerweck et al_2021_2_20",280.683
"5125",6,"Congruent","Zerweck et al_2021_2_29",351.1984
"5126",6,"Congruent","Zerweck et al_2021_2_29",354.5401
"5127",6,"Incongruent","Zerweck et al_2021_2_29",302.7388
"5128",6,"Incongruent","Zerweck et al_2021_2_29",369.6946
"5129",6,"Congruent","Zerweck et al_2021_2_29",395.3772
"5130",6,"Congruent","Zerweck et al_2021_2_29",380.8498
"5131",6,"Incongruent","Zerweck et al_2021_2_29",408.2703
"5132",6,"Congruent","Zerweck et al_2021_2_29",304.7673
"5133",6,"Incongruent","Zerweck et al_2021_2_20",297.5
"5134",6,"Congruent","Zerweck et al_2021_2_20",365.811
"5135",6,"Incongruent","Zerweck et al_2021_2_29",277.8748
"5136",6,"Incongruent","Zerweck et al_2021_2_20",415.0575
"5137",6,"Incongruent","Zerweck et al_2021_2_29",313.4543
"5138",6,"Congruent","Zerweck et al_2021_2_20",379.1885
"5139",6,"Incongruent","Zerweck et al_2021_2_20",401.4715
"5140",6,"Incongruent","Zerweck et al_2021_2_20",442.7483
"5141",6,"Congruent","Zerweck et al_2021_2_20",358.3909
"5142",6,"Congruent","Zerweck et al_2021_2_20",364.7898
"5143",6,"Congruent","Zerweck et al_2021_2_20",362.8821
"5144",6,"Congruent","Zerweck et al_2021_2_29",327.6031
"5145",6,"Incongruent","Zerweck et al_2021_2_20",398.5065
"5146",6,"Incongruent","Zerweck et al_2021_2_29",449.6865
"5147",6,"Congruent","Zerweck et al_2021_2_20",327.2826
"5148",6,"Congruent","Zerweck et al_2021_2_29",405.9907
"5149",6,"Incongruent","Zerweck et al_2021_2_29",325.3493
"5150",6,"Congruent","Zerweck et al_2021_2_20",368.1773
"5151",6,"Incongruent","Zerweck et al_2021_2_20",413.1422
"5152",6,"Incongruent","Zerweck et al_2021_2_29",340.1487
"5153",6,"Incongruent","Zerweck et al_2021_2_29",438.3751
"5154",6,"Congruent","Zerweck et al_2021_2_20",354.6233
"5155",6,"Incongruent","Zerweck et al_2021_2_29",232.4977
"5156",6,"Congruent","Zerweck et al_2021_2_20",333.3499
"5157",6,"Congruent","Zerweck et al_2021_2_20",242.0808
"5158",6,"Incongruent","Zerweck et al_2021_2_20",228.2522
"5159",6,"Incongruent","Zerweck et al_2021_2_29",331.016
"5160",6,"Congruent","Zerweck et al_2021_2_20",356.1714
"5161",6,"Incongruent","Zerweck et al_2021_2_29",317.4982
"5162",6,"Congruent","Zerweck et al_2021_2_29",420.6329
"5163",6,"Congruent","Zerweck et al_2021_2_20",360.5634
"5164",6,"Incongruent","Zerweck et al_2021_2_20",320.7239
"5165",6,"Incongruent","Zerweck et al_2021_2_29",278.8934
"5166",6,"Incongruent","Zerweck et al_2021_2_20",261.919
"5167",6,"Incongruent","Zerweck et al_2021_2_29",308.9172
"5168",6,"Congruent","Zerweck et al_2021_2_29",357.0649
"5169",6,"Incongruent","Zerweck et al_2021_2_29",419.1889
"5170",6,"Congruent","Zerweck et al_2021_2_20",303.1909
"5171",6,"Congruent","Zerweck et al_2021_2_29",351.5924
"5172",6,"Congruent","Zerweck et al_2021_2_29",310.7327
"5173",6,"Incongruent","Zerweck et al_2021_2_20",253.752
"5174",6,"Incongruent","Zerweck et al_2021_2_20",417.0281
"5175",6,"Congruent","Zerweck et al_2021_2_29",302.7944
"5176",6,"Incongruent","Zerweck et al_2021_2_20",328.283
"5177",6,"Incongruent","Zerweck et al_2021_2_20",389.7715
"5178",6,"Congruent","Zerweck et al_2021_2_20",418.4992
"5179",6,"Congruent","Zerweck et al_2021_2_20",445.55
"5180",6,"Congruent","Zerweck et al_2021_2_29",346.4372
"5181",6,"Congruent","Zerweck et al_2021_2_29",300.6983
"5182",6,"Incongruent","Zerweck et al_2021_2_29",380.0464
"5183",6,"Congruent","Zerweck et al_2021_2_29",287.3752
"5184",6,"Incongruent","Zerweck et al_2021_2_20",326.6275
"5185",7,"Congruent","Zerweck et al_2021_2_29",471.3434
"5186",7,"Incongruent","Zerweck et al_2021_2_29",403.0359
"5187",7,"Congruent","Zerweck et al_2021_2_29",382.289
"5188",7,"Incongruent","Zerweck et al_2021_2_20",443.6264
"5189",7,"Congruent","Zerweck et al_2021_2_20",377.5501
"5190",7,"Congruent","Zerweck et al_2021_2_20",595.7276
"5191",7,"Incongruent","Zerweck et al_2021_2_29",367.4315
"5192",7,"Congruent","Zerweck et al_2021_2_29",408.1087
"5193",7,"Incongruent","Zerweck et al_2021_2_20",322.4077
"5194",7,"Incongruent","Zerweck et al_2021_2_20",425.921
"5195",7,"Congruent","Zerweck et al_2021_2_20",394.5723
"5196",7,"Congruent","Zerweck et al_2021_2_20",480.7575
"5197",7,"Congruent","Zerweck et al_2021_2_29",396.4857
"5198",7,"Incongruent","Zerweck et al_2021_2_29",338.3545
"5199",7,"Incongruent","Zerweck et al_2021_2_20",369.4081
"5200",7,"Congruent","Zerweck et al_2021_2_20",419.4141
"5201",7,"Congruent","Zerweck et al_2021_2_29",382.5154
"5202",7,"Congruent","Zerweck et al_2021_2_20",376.1
"5203",7,"Incongruent","Zerweck et al_2021_2_20",413.6693
"5204",7,"Incongruent","Zerweck et al_2021_2_29",469.9233
"5205",7,"Incongruent","Zerweck et al_2021_2_20",339.9129
"5206",7,"Incongruent","Zerweck et al_2021_2_20",376.0661
"5207",7,"Incongruent","Zerweck et al_2021_2_29",403.3369
"5208",7,"Incongruent","Zerweck et al_2021_2_29",342.9584
"5209",7,"Incongruent","Zerweck et al_2021_2_20",515.5636
"5210",7,"Incongruent","Zerweck et al_2021_2_29",399.2047
"5211",7,"Congruent","Zerweck et al_2021_2_20",442.7106
"5212",7,"Incongruent","Zerweck et al_2021_2_29",357.1274
"5213",7,"Congruent","Zerweck et al_2021_2_29",442.0752
"5214",7,"Congruent","Zerweck et al_2021_2_20",441.0274
"5215",7,"Congruent","Zerweck et al_2021_2_29",405.4835
"5216",7,"Congruent","Zerweck et al_2021_2_29",445.2854
"5217",7,"Congruent","Zerweck et al_2021_2_20",417.0526
"5218",7,"Incongruent","Zerweck et al_2021_2_29",325.4645
"5219",7,"Incongruent","Zerweck et al_2021_2_20",492.5923
"5220",7,"Incongruent","Zerweck et al_2021_2_29",372.6979
"5221",7,"Congruent","Zerweck et al_2021_2_29",304.4668
"5222",7,"Congruent","Zerweck et al_2021_2_20",595.7878
"5223",7,"Congruent","Zerweck et al_2021_2_29",531.2784
"5224",7,"Incongruent","Zerweck et al_2021_2_29",381.2239
"5225",7,"Incongruent","Zerweck et al_2021_2_29",424.0701
"5226",7,"Congruent","Zerweck et al_2021_2_20",364.0913
"5227",7,"Incongruent","Zerweck et al_2021_2_20",518.4719
"5228",7,"Congruent","Zerweck et al_2021_2_20",463.8407
"5229",7,"Congruent","Zerweck et al_2021_2_20",380.027
"5230",7,"Incongruent","Zerweck et al_2021_2_29",590.1086
"5231",7,"Incongruent","Zerweck et al_2021_2_20",388.7477
"5232",7,"Incongruent","Zerweck et al_2021_2_29",468.006
"5233",7,"Incongruent","Zerweck et al_2021_2_20",394.4389
"5234",7,"Incongruent","Zerweck et al_2021_2_20",431.6185
"5235",7,"Congruent","Zerweck et al_2021_2_29",390.5421
"5236",7,"Congruent","Zerweck et al_2021_2_29",428.8672
"5237",7,"Congruent","Zerweck et al_2021_2_20",427.9871
"5238",7,"Incongruent","Zerweck et al_2021_2_20",470.3843
"5239",7,"Congruent","Zerweck et al_2021_2_29",400.4366
"5240",7,"Congruent","Zerweck et al_2021_2_29",493.8189
"5241",7,"Congruent","Zerweck et al_2021_2_20",521.6123
"5242",7,"Congruent","Zerweck et al_2021_2_29",407.4304
"5243",7,"Incongruent","Zerweck et al_2021_2_29",476.2061
"5244",7,"Incongruent","Zerweck et al_2021_2_20",474.3547
"5245",7,"Congruent","Zerweck et al_2021_2_20",618.9674
"5246",7,"Incongruent","Zerweck et al_2021_2_29",479.8332
"5247",7,"Congruent","Zerweck et al_2021_2_29",310.9369
"5248",7,"Incongruent","Zerweck et al_2021_2_20",584.6651
"5249",7,"Incongruent","Zerweck et al_2021_2_20",379.8349
"5250",7,"Congruent","Zerweck et al_2021_2_29",418.8354
"5251",7,"Incongruent","Zerweck et al_2021_2_29",377.3034
"5252",7,"Incongruent","Zerweck et al_2021_2_20",485.8055
"5253",7,"Incongruent","Zerweck et al_2021_2_20",507.825
"5254",7,"Incongruent","Zerweck et al_2021_2_29",456.8785
"5255",7,"Congruent","Zerweck et al_2021_2_20",432.5325
"5256",7,"Incongruent","Zerweck et al_2021_2_29",353.9051
"5257",7,"Congruent","Zerweck et al_2021_2_20",421.4455
"5258",7,"Incongruent","Zerweck et al_2021_2_29",451.5756
"5259",7,"Incongruent","Zerweck et al_2021_2_20",433.8232
"5260",7,"Incongruent","Zerweck et al_2021_2_29",378.6303
"5261",7,"Congruent","Zerweck et al_2021_2_29",387.0941
"5262",7,"Incongruent","Zerweck et al_2021_2_29",492.3152
"5263",7,"Congruent","Zerweck et al_2021_2_20",408.2889
"5264",7,"Incongruent","Zerweck et al_2021_2_20",399.2526
"5265",7,"Incongruent","Zerweck et al_2021_2_29",374.918
"5266",7,"Incongruent","Zerweck et al_2021_2_29",497.5785
"5267",7,"Incongruent","Zerweck et al_2021_2_20",476.5271
"5268",7,"Congruent","Zerweck et al_2021_2_20",519.3976
"5269",7,"Congruent","Zerweck et al_2021_2_20",503.4102
"5270",7,"Congruent","Zerweck et al_2021_2_20",415.0723
"5271",7,"Congruent","Zerweck et al_2021_2_29",491.1101
"5272",7,"Congruent","Zerweck et al_2021_2_29",421.6527
"5273",7,"Congruent","Zerweck et al_2021_2_29",297.9109
"5274",7,"Congruent","Zerweck et al_2021_2_29",417.2174
"5275",7,"Congruent","Zerweck et al_2021_2_20",384.3258
"5276",7,"Incongruent","Zerweck et al_2021_2_20",420.1474
"5277",7,"Congruent","Zerweck et al_2021_2_29",418.8245
"5278",7,"Incongruent","Zerweck et al_2021_2_20",407.3555
"5279",7,"Congruent","Zerweck et al_2021_2_20",404.0708
"5280",7,"Congruent","Zerweck et al_2021_2_29",401.6429
"5281",8,"Incongruent","Zerweck et al_2021_2_29",493.203
"5282",8,"Incongruent","Zerweck et al_2021_2_20",398.177
"5283",8,"Congruent","Zerweck et al_2021_2_20",388.6642
"5284",8,"Congruent","Zerweck et al_2021_2_20",476.2995
"5285",8,"Congruent","Zerweck et al_2021_2_29",371.044
"5286",8,"Congruent","Zerweck et al_2021_2_20",489.875
"5287",8,"Incongruent","Zerweck et al_2021_2_20",464.4067
"5288",8,"Congruent","Zerweck et al_2021_2_20",439.269
"5289",8,"Congruent","Zerweck et al_2021_2_20",525.1385
"5290",8,"Congruent","Zerweck et al_2021_2_29",489.6276
"5291",8,"Incongruent","Zerweck et al_2021_2_29",438.4403
"5292",8,"Congruent","Zerweck et al_2021_2_29",415.2176
"5293",8,"Incongruent","Zerweck et al_2021_2_29",494.9409
"5294",8,"Congruent","Zerweck et al_2021_2_20",483.547
"5295",8,"Congruent","Zerweck et al_2021_2_20",668.2798
"5296",8,"Incongruent","Zerweck et al_2021_2_29",437.3905
"5297",8,"Incongruent","Zerweck et al_2021_2_20",338.0815
"5298",8,"Incongruent","Zerweck et al_2021_2_29",330.8324
"5299",8,"Congruent","Zerweck et al_2021_2_29",368.2506
"5300",8,"Congruent","Zerweck et al_2021_2_20",369.2157
"5301",8,"Congruent","Zerweck et al_2021_2_29",422.1766
"5302",8,"Incongruent","Zerweck et al_2021_2_20",467.9479
"5303",8,"Congruent","Zerweck et al_2021_2_29",413.3847
"5304",8,"Incongruent","Zerweck et al_2021_2_29",331.3877
"5305",8,"Congruent","Zerweck et al_2021_2_29",335.9005
"5306",8,"Incongruent","Zerweck et al_2021_2_20",345.0892
"5307",8,"Incongruent","Zerweck et al_2021_2_20",557.4153
"5308",8,"Incongruent","Zerweck et al_2021_2_20",449.463
"5309",8,"Incongruent","Zerweck et al_2021_2_29",378.9261
"5310",8,"Incongruent","Zerweck et al_2021_2_20",372.3398
"5311",8,"Congruent","Zerweck et al_2021_2_29",382.684
"5312",8,"Incongruent","Zerweck et al_2021_2_29",476.6109
"5313",8,"Incongruent","Zerweck et al_2021_2_20",355.3166
"5314",8,"Congruent","Zerweck et al_2021_2_29",452.8634
"5315",8,"Incongruent","Zerweck et al_2021_2_20",417.9893
"5316",8,"Congruent","Zerweck et al_2021_2_20",388.4107
"5317",8,"Congruent","Zerweck et al_2021_2_29",556.3647
"5318",8,"Incongruent","Zerweck et al_2021_2_20",366.9907
"5319",8,"Incongruent","Zerweck et al_2021_2_20",436.6866
"5320",8,"Incongruent","Zerweck et al_2021_2_20",491.4704
"5321",8,"Incongruent","Zerweck et al_2021_2_29",353.6356
"5322",8,"Incongruent","Zerweck et al_2021_2_20",429.487
"5323",8,"Incongruent","Zerweck et al_2021_2_29",498.2618
"5324",8,"Congruent","Zerweck et al_2021_2_20",460.7933
"5325",8,"Congruent","Zerweck et al_2021_2_29",490.703
"5326",8,"Incongruent","Zerweck et al_2021_2_29",437.7817
"5327",8,"Congruent","Zerweck et al_2021_2_20",502.2055
"5328",8,"Congruent","Zerweck et al_2021_2_20",446.149
"5329",8,"Incongruent","Zerweck et al_2021_2_29",438.1278
"5330",8,"Congruent","Zerweck et al_2021_2_29",550.4549
"5331",8,"Congruent","Zerweck et al_2021_2_20",398.3187
"5332",8,"Incongruent","Zerweck et al_2021_2_29",543.5458
"5333",8,"Incongruent","Zerweck et al_2021_2_29",392.5834
"5334",8,"Congruent","Zerweck et al_2021_2_29",460.2867
"5335",8,"Incongruent","Zerweck et al_2021_2_29",526.2415
"5336",8,"Incongruent","Zerweck et al_2021_2_20",394.1073
"5337",8,"Congruent","Zerweck et al_2021_2_29",590.4059
"5338",8,"Congruent","Zerweck et al_2021_2_20",455.8175
"5339",8,"Congruent","Zerweck et al_2021_2_20",587.3759
"5340",8,"Incongruent","Zerweck et al_2021_2_29",452.1492
"5341",8,"Congruent","Zerweck et al_2021_2_20",541.4797
