idv,iv,iv2,dv,exp
26,1,1,0.546955763,Biderman & Mudrik_2018_1
26,2,1,1.178907782,Biderman & Mudrik_2018_1
26,1,2,0.958027163,Biderman & Mudrik_2018_1
26,2,2,1.517930036,Biderman & Mudrik_2018_1
26,2,1,0.926340911,Biderman & Mudrik_2018_1
26,2,2,0.558220516,Biderman & Mudrik_2018_1
26,1,1,0.58194857,Biderman & Mudrik_2018_1
26,2,1,1.022245835,Biderman & Mudrik_2018_1
26,1,1,1.154427642,Biderman & Mudrik_2018_1
26,2,2,0.992855184,Biderman & Mudrik_2018_1
26,2,1,0.89747712,Biderman & Mudrik_2018_1
26,2,1,0.786624845,Biderman & Mudrik_2018_1
26,1,1,0.701746618,Biderman & Mudrik_2018_1
26,2,2,1.005530312,Biderman & Mudrik_2018_1
26,2,1,1.100547728,Biderman & Mudrik_2018_1
26,2,2,0.936220663,Biderman & Mudrik_2018_1
26,2,1,0.878910462,Biderman & Mudrik_2018_1
26,1,2,0.721837119,Biderman & Mudrik_2018_1
26,2,2,0.800776205,Biderman & Mudrik_2018_1
26,1,1,1.76202696,Biderman & Mudrik_2018_1
26,1,2,0.861948045,Biderman & Mudrik_2018_1
26,2,1,1.41301006,Biderman & Mudrik_2018_1
26,1,2,0.820920305,Biderman & Mudrik_2018_1
26,2,1,0.847719709,Biderman & Mudrik_2018_1
26,2,1,0.873485921,Biderman & Mudrik_2018_1
26,1,1,0.637732361,Biderman & Mudrik_2018_1
26,1,1,1.123084362,Biderman & Mudrik_2018_1
26,1,1,0.760876023,Biderman & Mudrik_2018_1
26,2,1,1.046392411,Biderman & Mudrik_2018_1
26,1,1,0.689559862,Biderman & Mudrik_2018_1
26,2,2,0.916014412,Biderman & Mudrik_2018_1
26,1,1,0.613827547,Biderman & Mudrik_2018_1
26,2,2,2.004924481,Biderman & Mudrik_2018_1
26,1,2,0.990662503,Biderman & Mudrik_2018_1
26,1,2,0.803813914,Biderman & Mudrik_2018_1
26,1,1,0.733503574,Biderman & Mudrik_2018_1
26,1,1,0.551387026,Biderman & Mudrik_2018_1
26,2,2,0.544438926,Biderman & Mudrik_2018_1
26,1,1,0.818948288,Biderman & Mudrik_2018_1
26,2,2,0.611433302,Biderman & Mudrik_2018_1
26,2,1,0.920682591,Biderman & Mudrik_2018_1
26,1,2,0.856597344,Biderman & Mudrik_2018_1
26,2,2,1.528690452,Biderman & Mudrik_2018_1
26,1,2,0.801597855,Biderman & Mudrik_2018_1
26,1,1,1.164500975,Biderman & Mudrik_2018_1
26,2,2,1.539907024,Biderman & Mudrik_2018_1
26,2,1,0.811600483,Biderman & Mudrik_2018_1
26,2,1,0.784018773,Biderman & Mudrik_2018_1
26,1,2,0.78519993,Biderman & Mudrik_2018_1
26,2,1,0.995820763,Biderman & Mudrik_2018_1
26,1,1,0.940330621,Biderman & Mudrik_2018_1
26,2,2,0.795138697,Biderman & Mudrik_2018_1
26,2,2,0.594088,Biderman & Mudrik_2018_1
26,1,1,1.345131883,Biderman & Mudrik_2018_1
26,2,1,0.57604307,Biderman & Mudrik_2018_1
26,1,1,1.374976123,Biderman & Mudrik_2018_1
26,1,2,1.177440673,Biderman & Mudrik_2018_1
26,2,1,0.725182733,Biderman & Mudrik_2018_1
26,1,1,0.486219266,Biderman & Mudrik_2018_1
26,1,2,0.799388068,Biderman & Mudrik_2018_1
26,2,2,0.513950937,Biderman & Mudrik_2018_1
26,2,1,0.745700595,Biderman & Mudrik_2018_1
26,1,2,0.820232936,Biderman & Mudrik_2018_1
26,2,2,1.108211706,Biderman & Mudrik_2018_1
26,2,2,1.059181293,Biderman & Mudrik_2018_1
26,1,2,0.809014083,Biderman & Mudrik_2018_1
26,2,1,0.718177614,Biderman & Mudrik_2018_1
26,2,2,0.836009064,Biderman & Mudrik_2018_1
26,1,1,0.862948165,Biderman & Mudrik_2018_1
26,2,2,0.85676156,Biderman & Mudrik_2018_1
26,1,1,0.793093981,Biderman & Mudrik_2018_1
26,2,2,0.539679517,Biderman & Mudrik_2018_1
26,2,2,0.659082421,Biderman & Mudrik_2018_1
26,2,2,0.715968112,Biderman & Mudrik_2018_1
26,2,1,0.705427506,Biderman & Mudrik_2018_1
26,1,1,0.643242431,Biderman & Mudrik_2018_1
26,2,2,0.64842692,Biderman & Mudrik_2018_1
26,2,2,0.682321534,Biderman & Mudrik_2018_1
26,1,1,0.502269657,Biderman & Mudrik_2018_1
26,1,1,0.917327284,Biderman & Mudrik_2018_1
26,2,2,0.677870599,Biderman & Mudrik_2018_1
26,2,2,0.98338027,Biderman & Mudrik_2018_1
26,2,2,0.654118312,Biderman & Mudrik_2018_1
26,2,2,0.581914643,Biderman & Mudrik_2018_1
26,2,2,1.273322503,Biderman & Mudrik_2018_1
26,1,2,0.928576357,Biderman & Mudrik_2018_1
26,1,2,0.810873486,Biderman & Mudrik_2018_1
26,1,2,1.025756804,Biderman & Mudrik_2018_1
26,1,1,0.68752883,Biderman & Mudrik_2018_1
26,2,1,1.425611918,Biderman & Mudrik_2018_1
26,2,1,0.813908914,Biderman & Mudrik_2018_1
27,1,1,1.624868071,Biderman & Mudrik_2018_1
27,2,2,1.379562932,Biderman & Mudrik_2018_1
27,1,1,1.530707119,Biderman & Mudrik_2018_1
27,2,1,2.289693855,Biderman & Mudrik_2018_1
27,1,1,1.823402493,Biderman & Mudrik_2018_1
27,1,1,1.35553767,Biderman & Mudrik_2018_1
27,2,1,3.098653536,Biderman & Mudrik_2018_1
27,1,2,2.418525652,Biderman & Mudrik_2018_1
27,2,1,1.484822204,Biderman & Mudrik_2018_1
27,1,1,0.979941886,Biderman & Mudrik_2018_1
27,1,1,1.728938481,Biderman & Mudrik_2018_1
27,2,2,3.074244246,Biderman & Mudrik_2018_1
27,1,2,2.359270182,Biderman & Mudrik_2018_1
27,1,1,1.221750289,Biderman & Mudrik_2018_1
27,1,1,1.840480471,Biderman & Mudrik_2018_1
27,2,2,1.340503849,Biderman & Mudrik_2018_1
27,1,1,1.292314197,Biderman & Mudrik_2018_1
27,1,2,2.095389157,Biderman & Mudrik_2018_1
27,2,2,1.26334561,Biderman & Mudrik_2018_1
27,2,1,2.28310323,Biderman & Mudrik_2018_1
27,1,2,2.256161409,Biderman & Mudrik_2018_1
27,2,1,1.80797438,Biderman & Mudrik_2018_1
27,1,2,1.742356933,Biderman & Mudrik_2018_1
27,1,1,1.35235768,Biderman & Mudrik_2018_1
27,2,1,1.512547761,Biderman & Mudrik_2018_1
27,1,2,2.062176591,Biderman & Mudrik_2018_1
27,2,2,1.276602696,Biderman & Mudrik_2018_1
27,2,1,1.48239573,Biderman & Mudrik_2018_1
27,2,2,1.610234243,Biderman & Mudrik_2018_1
27,1,1,1.563599804,Biderman & Mudrik_2018_1
27,2,2,1.906402973,Biderman & Mudrik_2018_1
27,2,1,2.386967799,Biderman & Mudrik_2018_1
27,1,2,2.558129616,Biderman & Mudrik_2018_1
27,2,2,2.323148755,Biderman & Mudrik_2018_1
27,2,2,2.294906029,Biderman & Mudrik_2018_1
27,2,1,0.952888306,Biderman & Mudrik_2018_1
27,2,2,1.147963341,Biderman & Mudrik_2018_1
27,2,2,1.723747405,Biderman & Mudrik_2018_1
27,1,1,1.029524244,Biderman & Mudrik_2018_1
27,1,2,2.8834283,Biderman & Mudrik_2018_1
27,1,1,1.838508729,Biderman & Mudrik_2018_1
27,1,2,1.621530706,Biderman & Mudrik_2018_1
27,2,1,1.538492022,Biderman & Mudrik_2018_1
27,1,2,1.471593912,Biderman & Mudrik_2018_1
27,1,2,1.46702036,Biderman & Mudrik_2018_1
27,1,1,1.08810118,Biderman & Mudrik_2018_1
27,2,2,1.228184395,Biderman & Mudrik_2018_1
27,2,1,1.91765097,Biderman & Mudrik_2018_1
27,1,1,1.181497783,Biderman & Mudrik_2018_1
27,1,2,1.955970792,Biderman & Mudrik_2018_1
27,2,1,1.339096887,Biderman & Mudrik_2018_1
27,2,1,3.022505401,Biderman & Mudrik_2018_1
27,1,2,2.113632904,Biderman & Mudrik_2018_1
27,1,1,1.873331817,Biderman & Mudrik_2018_1
27,2,1,1.532530039,Biderman & Mudrik_2018_1
27,1,1,0.814158169,Biderman & Mudrik_2018_1
27,2,2,0.998320769,Biderman & Mudrik_2018_1
27,2,2,2.25533947,Biderman & Mudrik_2018_1
27,1,1,0.973555676,Biderman & Mudrik_2018_1
27,1,1,1.591263209,Biderman & Mudrik_2018_1
27,2,2,1.032910076,Biderman & Mudrik_2018_1
27,2,2,1.966898053,Biderman & Mudrik_2018_1
27,1,1,1.147023941,Biderman & Mudrik_2018_1
27,2,2,1.134833408,Biderman & Mudrik_2018_1
27,2,1,1.24574533,Biderman & Mudrik_2018_1
27,2,2,1.400547617,Biderman & Mudrik_2018_1
27,1,2,1.706355818,Biderman & Mudrik_2018_1
27,2,2,1.360671156,Biderman & Mudrik_2018_1
27,2,1,1.706041354,Biderman & Mudrik_2018_1
27,1,1,0.950931959,Biderman & Mudrik_2018_1
27,1,2,1.80012761,Biderman & Mudrik_2018_1
27,2,2,1.575790336,Biderman & Mudrik_2018_1
27,2,2,0.707353948,Biderman & Mudrik_2018_1
27,1,1,2.099941897,Biderman & Mudrik_2018_1
27,1,1,2.432429058,Biderman & Mudrik_2018_1
27,2,2,1.518233198,Biderman & Mudrik_2018_1
27,2,1,1.373190123,Biderman & Mudrik_2018_1
27,2,1,1.075090134,Biderman & Mudrik_2018_1
27,1,2,1.807257642,Biderman & Mudrik_2018_1
27,2,1,1.331708556,Biderman & Mudrik_2018_1
27,2,2,1.191466542,Biderman & Mudrik_2018_1
27,1,2,1.287999229,Biderman & Mudrik_2018_1
27,2,2,0.989836804,Biderman & Mudrik_2018_1
27,1,1,0.973515477,Biderman & Mudrik_2018_1
27,2,1,1.249104363,Biderman & Mudrik_2018_1
27,1,2,1.175610211,Biderman & Mudrik_2018_1
27,2,2,1.579058137,Biderman & Mudrik_2018_1
27,2,1,1.107589098,Biderman & Mudrik_2018_1
27,1,1,2.077098084,Biderman & Mudrik_2018_1
27,1,1,1.885356707,Biderman & Mudrik_2018_1
27,1,1,1.018494633,Biderman & Mudrik_2018_1
27,2,2,1.888437483,Biderman & Mudrik_2018_1
27,1,2,1.125936905,Biderman & Mudrik_2018_1
27,2,2,0.828446173,Biderman & Mudrik_2018_1
27,1,1,1.354260999,Biderman & Mudrik_2018_1
27,2,2,1.303737244,Biderman & Mudrik_2018_1
27,1,2,1.279462236,Biderman & Mudrik_2018_1
27,2,1,2.603982885,Biderman & Mudrik_2018_1
27,2,2,1.003491318,Biderman & Mudrik_2018_1
27,2,2,1.322103868,Biderman & Mudrik_2018_1
27,2,1,1.347308013,Biderman & Mudrik_2018_1
27,1,2,1.191725981,Biderman & Mudrik_2018_1
27,1,2,1.456487676,Biderman & Mudrik_2018_1
27,1,2,1.39902405,Biderman & Mudrik_2018_1
27,1,2,1.602763233,Biderman & Mudrik_2018_1
27,2,2,2.193560306,Biderman & Mudrik_2018_1
27,2,1,1.180183193,Biderman & Mudrik_2018_1
27,1,1,1.270797803,Biderman & Mudrik_2018_1
27,2,2,0.819938829,Biderman & Mudrik_2018_1
27,2,2,1.017098221,Biderman & Mudrik_2018_1
27,2,1,1.9968776,Biderman & Mudrik_2018_1
27,1,2,1.11385357,Biderman & Mudrik_2018_1
27,2,2,0.710890027,Biderman & Mudrik_2018_1
27,1,2,0.943733218,Biderman & Mudrik_2018_1
27,2,1,1.321491761,Biderman & Mudrik_2018_1
27,1,2,1.025368077,Biderman & Mudrik_2018_1
27,1,1,1.825854626,Biderman & Mudrik_2018_1
27,1,1,1.373363463,Biderman & Mudrik_2018_1
27,1,2,1.193227026,Biderman & Mudrik_2018_1
27,2,2,0.806475902,Biderman & Mudrik_2018_1
27,2,1,1.165558488,Biderman & Mudrik_2018_1
27,2,1,1.225217373,Biderman & Mudrik_2018_1
27,2,2,0.72749018,Biderman & Mudrik_2018_1
27,1,2,1.04886163,Biderman & Mudrik_2018_1
27,1,2,1.07552548,Biderman & Mudrik_2018_1
27,2,1,1.091934332,Biderman & Mudrik_2018_1
27,1,2,0.894294549,Biderman & Mudrik_2018_1
27,1,1,1.372709161,Biderman & Mudrik_2018_1
27,2,1,1.92496375,Biderman & Mudrik_2018_1
27,2,2,2.39439918,Biderman & Mudrik_2018_1
27,1,2,1.026048892,Biderman & Mudrik_2018_1
27,2,1,1.068612693,Biderman & Mudrik_2018_1
27,1,1,0.966376322,Biderman & Mudrik_2018_1
27,1,2,1.607476769,Biderman & Mudrik_2018_1
27,2,1,0.959853551,Biderman & Mudrik_2018_1
27,2,1,0.899027757,Biderman & Mudrik_2018_1
27,1,1,0.838918701,Biderman & Mudrik_2018_1
27,2,2,1.032224129,Biderman & Mudrik_2018_1
27,1,2,1.415814649,Biderman & Mudrik_2018_1
27,1,2,1.13892885,Biderman & Mudrik_2018_1
27,2,2,1.782691263,Biderman & Mudrik_2018_1
27,2,1,2.639165767,Biderman & Mudrik_2018_1
27,1,1,1.223381053,Biderman & Mudrik_2018_1
27,2,2,0.927137342,Biderman & Mudrik_2018_1
27,2,2,1.415664973,Biderman & Mudrik_2018_1
27,2,1,1.171318336,Biderman & Mudrik_2018_1
27,1,2,1.085960945,Biderman & Mudrik_2018_1
27,1,1,1.196082859,Biderman & Mudrik_2018_1
27,2,1,1.597225762,Biderman & Mudrik_2018_1
27,2,2,1.455007729,Biderman & Mudrik_2018_1
27,2,2,0.941925978,Biderman & Mudrik_2018_1
27,1,1,0.645102661,Biderman & Mudrik_2018_1
27,1,1,0.796171866,Biderman & Mudrik_2018_1
27,2,2,0.724721302,Biderman & Mudrik_2018_1
27,2,1,1.594296089,Biderman & Mudrik_2018_1
27,2,1,1.319630923,Biderman & Mudrik_2018_1
27,1,2,1.244963875,Biderman & Mudrik_2018_1
27,2,1,0.991435922,Biderman & Mudrik_2018_1
27,1,1,1.497118508,Biderman & Mudrik_2018_1
27,2,2,0.896781464,Biderman & Mudrik_2018_1
27,1,2,1.067629388,Biderman & Mudrik_2018_1
27,1,2,1.006651351,Biderman & Mudrik_2018_1
27,1,2,0.823271917,Biderman & Mudrik_2018_1
27,2,1,2.06756353,Biderman & Mudrik_2018_1
27,1,1,1.101869734,Biderman & Mudrik_2018_1
27,1,1,0.815449951,Biderman & Mudrik_2018_1
27,2,1,1.378129456,Biderman & Mudrik_2018_1
27,1,2,1.167293313,Biderman & Mudrik_2018_1
27,2,1,1.30775856,Biderman & Mudrik_2018_1
27,1,1,0.888959783,Biderman & Mudrik_2018_1
27,2,2,1.494055978,Biderman & Mudrik_2018_1
27,2,1,1.061217805,Biderman & Mudrik_2018_1
27,1,1,2.828772325,Biderman & Mudrik_2018_1
27,2,1,0.930681118,Biderman & Mudrik_2018_1
27,2,1,1.19899115,Biderman & Mudrik_2018_1
27,1,2,1.694788226,Biderman & Mudrik_2018_1
27,2,1,0.985915842,Biderman & Mudrik_2018_1
27,2,1,1.830413068,Biderman & Mudrik_2018_1
27,2,2,1.335097809,Biderman & Mudrik_2018_1
27,1,2,0.916872936,Biderman & Mudrik_2018_1
27,1,2,0.960861374,Biderman & Mudrik_2018_1
27,2,2,0.856674644,Biderman & Mudrik_2018_1
27,2,1,0.927053523,Biderman & Mudrik_2018_1
27,2,1,0.909017043,Biderman & Mudrik_2018_1
27,2,2,0.627413716,Biderman & Mudrik_2018_1
27,2,2,2.028839152,Biderman & Mudrik_2018_1
27,1,2,1.593278001,Biderman & Mudrik_2018_1
27,2,1,0.860322196,Biderman & Mudrik_2018_1
27,1,2,0.873910282,Biderman & Mudrik_2018_1
27,2,1,1.110396749,Biderman & Mudrik_2018_1
27,1,2,1.036741231,Biderman & Mudrik_2018_1
27,1,2,0.860950268,Biderman & Mudrik_2018_1
27,2,2,2.147321584,Biderman & Mudrik_2018_1
27,2,1,0.698252459,Biderman & Mudrik_2018_1
27,1,2,1.44534146,Biderman & Mudrik_2018_1
27,1,2,1.665908019,Biderman & Mudrik_2018_1
27,2,1,1.012273496,Biderman & Mudrik_2018_1
27,2,1,0.742557928,Biderman & Mudrik_2018_1
27,2,2,1.29550217,Biderman & Mudrik_2018_1
27,1,2,1.679419699,Biderman & Mudrik_2018_1
27,1,2,1.214349699,Biderman & Mudrik_2018_1
27,2,1,1.550687116,Biderman & Mudrik_2018_1
27,1,2,0.871277681,Biderman & Mudrik_2018_1
27,2,1,0.863699474,Biderman & Mudrik_2018_1
27,2,2,1.396092666,Biderman & Mudrik_2018_1
27,2,1,0.976055706,Biderman & Mudrik_2018_1
27,2,1,1.008729435,Biderman & Mudrik_2018_1
27,1,2,0.907612076,Biderman & Mudrik_2018_1
27,1,1,0.72992036,Biderman & Mudrik_2018_1
27,2,2,0.946008876,Biderman & Mudrik_2018_1
27,1,2,2.166158336,Biderman & Mudrik_2018_1
27,1,2,0.757965798,Biderman & Mudrik_2018_1
27,2,1,1.300521046,Biderman & Mudrik_2018_1
27,2,2,1.670398038,Biderman & Mudrik_2018_1
27,2,2,1.209578858,Biderman & Mudrik_2018_1
27,1,1,0.938028965,Biderman & Mudrik_2018_1
27,2,1,1.359129628,Biderman & Mudrik_2018_1
27,2,2,0.924621061,Biderman & Mudrik_2018_1
27,2,1,1.269834455,Biderman & Mudrik_2018_1
27,1,2,0.870767925,Biderman & Mudrik_2018_1
27,1,1,2.184423465,Biderman & Mudrik_2018_1
28,1,1,2.904450022,Biderman & Mudrik_2018_1
28,2,2,3.825087853,Biderman & Mudrik_2018_1
28,2,2,1.689743464,Biderman & Mudrik_2018_1
28,1,2,3.749486968,Biderman & Mudrik_2018_1
28,2,2,1.481464988,Biderman & Mudrik_2018_1
28,1,1,1.344616142,Biderman & Mudrik_2018_1
28,1,1,1.566173582,Biderman & Mudrik_2018_1
28,2,1,1.850499404,Biderman & Mudrik_2018_1
28,1,1,1.477860221,Biderman & Mudrik_2018_1
28,1,1,2.852908759,Biderman & Mudrik_2018_1
28,2,2,2.217258747,Biderman & Mudrik_2018_1
28,2,1,1.524927742,Biderman & Mudrik_2018_1
28,1,2,2.516610607,Biderman & Mudrik_2018_1
28,1,1,1.863628977,Biderman & Mudrik_2018_1
28,2,2,2.183418302,Biderman & Mudrik_2018_1
28,1,1,1.149864664,Biderman & Mudrik_2018_1
28,2,2,1.538314757,Biderman & Mudrik_2018_1
28,2,2,2.783328268,Biderman & Mudrik_2018_1
28,1,1,3.087911374,Biderman & Mudrik_2018_1
28,1,2,2.121435076,Biderman & Mudrik_2018_1
28,2,1,3.459406747,Biderman & Mudrik_2018_1
28,2,2,2.906150056,Biderman & Mudrik_2018_1
28,1,2,3.591140382,Biderman & Mudrik_2018_1
28,2,1,2.892164622,Biderman & Mudrik_2018_1
28,1,2,2.468670975,Biderman & Mudrik_2018_1
28,1,1,3.701790523,Biderman & Mudrik_2018_1
28,2,2,1.587525067,Biderman & Mudrik_2018_1
28,1,1,2.78495047,Biderman & Mudrik_2018_1
28,2,2,1.475480517,Biderman & Mudrik_2018_1
28,2,1,3.491903245,Biderman & Mudrik_2018_1
28,2,2,1.574716514,Biderman & Mudrik_2018_1
28,1,1,2.369800472,Biderman & Mudrik_2018_1
28,2,2,1.545868117,Biderman & Mudrik_2018_1
28,2,1,2.1579044,Biderman & Mudrik_2018_1
28,2,2,1.30171503,Biderman & Mudrik_2018_1
28,2,2,1.273495272,Biderman & Mudrik_2018_1
28,1,1,1.659953107,Biderman & Mudrik_2018_1
28,2,2,1.488152509,Biderman & Mudrik_2018_1
28,2,1,1.736361672,Biderman & Mudrik_2018_1
28,2,2,1.45363895,Biderman & Mudrik_2018_1
28,1,2,1.497393643,Biderman & Mudrik_2018_1
28,2,1,1.91392009,Biderman & Mudrik_2018_1
28,2,2,1.552133695,Biderman & Mudrik_2018_1
28,1,1,3.337988777,Biderman & Mudrik_2018_1
28,1,1,2.56004029,Biderman & Mudrik_2018_1
28,2,2,1.203879144,Biderman & Mudrik_2018_1
28,2,2,2.092329807,Biderman & Mudrik_2018_1
28,1,1,1.457727811,Biderman & Mudrik_2018_1
28,2,1,1.513917581,Biderman & Mudrik_2018_1
28,2,2,1.291542198,Biderman & Mudrik_2018_1
28,2,2,2.46980281,Biderman & Mudrik_2018_1
28,2,1,1.213105739,Biderman & Mudrik_2018_1
28,2,2,2.010849082,Biderman & Mudrik_2018_1
28,2,1,3.697862172,Biderman & Mudrik_2018_1
28,1,2,2.158082016,Biderman & Mudrik_2018_1
28,1,1,2.505598165,Biderman & Mudrik_2018_1
28,2,2,1.517671738,Biderman & Mudrik_2018_1
28,2,1,1.378840898,Biderman & Mudrik_2018_1
28,1,2,1.547363166,Biderman & Mudrik_2018_1
28,2,2,1.727088036,Biderman & Mudrik_2018_1
28,1,1,1.180872385,Biderman & Mudrik_2018_1
28,2,2,1.639277302,Biderman & Mudrik_2018_1
28,2,2,1.307685531,Biderman & Mudrik_2018_1
28,1,1,2.215348882,Biderman & Mudrik_2018_1
28,2,2,1.185910335,Biderman & Mudrik_2018_1
28,2,2,1.285541761,Biderman & Mudrik_2018_1
28,1,1,0.997438403,Biderman & Mudrik_2018_1
28,2,1,2.583001718,Biderman & Mudrik_2018_1
28,2,2,1.418503024,Biderman & Mudrik_2018_1
28,2,2,1.226034318,Biderman & Mudrik_2018_1
28,2,2,0.876002757,Biderman & Mudrik_2018_1
28,1,2,3.007493775,Biderman & Mudrik_2018_1
28,2,2,1.612706831,Biderman & Mudrik_2018_1
28,2,1,1.91477367,Biderman & Mudrik_2018_1
28,2,2,2.92451686,Biderman & Mudrik_2018_1
28,1,1,0.966267892,Biderman & Mudrik_2018_1
28,2,1,1.023693842,Biderman & Mudrik_2018_1
28,1,1,1.663229442,Biderman & Mudrik_2018_1
28,2,2,1.780917203,Biderman & Mudrik_2018_1
28,1,1,2.90432572,Biderman & Mudrik_2018_1
28,1,1,1.064612961,Biderman & Mudrik_2018_1
28,1,2,2.877475284,Biderman & Mudrik_2018_1
28,1,2,1.16306323,Biderman & Mudrik_2018_1
28,2,1,0.903878403,Biderman & Mudrik_2018_1
28,2,2,1.40698653,Biderman & Mudrik_2018_1
28,2,2,1.210075157,Biderman & Mudrik_2018_1
28,1,1,2.715580951,Biderman & Mudrik_2018_1
28,2,2,1.455984728,Biderman & Mudrik_2018_1
28,2,2,0.821629056,Biderman & Mudrik_2018_1
28,2,2,0.905746643,Biderman & Mudrik_2018_1
28,1,2,1.94545467,Biderman & Mudrik_2018_1
28,1,1,1.566040156,Biderman & Mudrik_2018_1
28,1,1,1.78402476,Biderman & Mudrik_2018_1
28,2,2,0.699283665,Biderman & Mudrik_2018_1
28,2,1,1.349465928,Biderman & Mudrik_2018_1
28,2,2,0.843048964,Biderman & Mudrik_2018_1
28,1,1,0.894986512,Biderman & Mudrik_2018_1
28,2,2,1.191486547,Biderman & Mudrik_2018_1
28,2,2,1.120407871,Biderman & Mudrik_2018_1
28,2,2,0.949552654,Biderman & Mudrik_2018_1
28,1,1,0.971406766,Biderman & Mudrik_2018_1
28,2,2,0.81926104,Biderman & Mudrik_2018_1
28,1,1,0.8604051,Biderman & Mudrik_2018_1
28,1,2,1.027516993,Biderman & Mudrik_2018_1
28,2,2,2.882874166,Biderman & Mudrik_2018_1
28,2,1,1.565023786,Biderman & Mudrik_2018_1
28,1,2,1.515744197,Biderman & Mudrik_2018_1
28,1,2,0.796776864,Biderman & Mudrik_2018_1
28,2,2,1.481366345,Biderman & Mudrik_2018_1
28,1,2,1.244428492,Biderman & Mudrik_2018_1
28,1,1,2.290787546,Biderman & Mudrik_2018_1
28,2,1,1.175651974,Biderman & Mudrik_2018_1
28,1,2,1.645420857,Biderman & Mudrik_2018_1
28,2,1,1.066011932,Biderman & Mudrik_2018_1
28,2,1,1.545126295,Biderman & Mudrik_2018_1
28,1,2,1.030937017,Biderman & Mudrik_2018_1
28,2,1,1.114514346,Biderman & Mudrik_2018_1
28,1,2,0.868605916,Biderman & Mudrik_2018_1
28,2,1,1.709463624,Biderman & Mudrik_2018_1
28,2,1,1.089339139,Biderman & Mudrik_2018_1
28,2,2,1.177359135,Biderman & Mudrik_2018_1
28,2,2,1.672043786,Biderman & Mudrik_2018_1
28,1,1,0.919846401,Biderman & Mudrik_2018_1
28,2,2,0.953543157,Biderman & Mudrik_2018_1
28,1,1,0.668281076,Biderman & Mudrik_2018_1
28,1,2,1.758049001,Biderman & Mudrik_2018_1
28,2,2,1.719792404,Biderman & Mudrik_2018_1
28,1,1,1.33214885,Biderman & Mudrik_2018_1
28,1,1,0.57426492,Biderman & Mudrik_2018_1
28,1,2,1.066738644,Biderman & Mudrik_2018_1
28,1,2,0.822928528,Biderman & Mudrik_2018_1
28,2,2,0.683676885,Biderman & Mudrik_2018_1
28,2,2,2.40425359,Biderman & Mudrik_2018_1
28,2,1,0.832653757,Biderman & Mudrik_2018_1
28,2,1,0.994530984,Biderman & Mudrik_2018_1
28,1,1,0.681629033,Biderman & Mudrik_2018_1
28,2,1,0.93046769,Biderman & Mudrik_2018_1
28,2,1,0.732441303,Biderman & Mudrik_2018_1
28,2,2,1.44086917,Biderman & Mudrik_2018_1
28,1,1,0.879729546,Biderman & Mudrik_2018_1
28,2,2,1.063389895,Biderman & Mudrik_2018_1
28,2,1,1.465873033,Biderman & Mudrik_2018_1
28,2,1,1.277559615,Biderman & Mudrik_2018_1
28,2,2,0.798167282,Biderman & Mudrik_2018_1
28,1,1,0.676954582,Biderman & Mudrik_2018_1
28,2,1,1.303518553,Biderman & Mudrik_2018_1
28,2,2,2.37790578,Biderman & Mudrik_2018_1
28,1,2,0.866269261,Biderman & Mudrik_2018_1
28,2,1,1.279590646,Biderman & Mudrik_2018_1
28,2,1,1.185106361,Biderman & Mudrik_2018_1
28,2,1,1.455773756,Biderman & Mudrik_2018_1
28,2,2,0.786748862,Biderman & Mudrik_2018_1
28,1,2,1.107104389,Biderman & Mudrik_2018_1
28,1,1,1.508501308,Biderman & Mudrik_2018_1
28,1,2,1.345418691,Biderman & Mudrik_2018_1
28,1,1,2.601760246,Biderman & Mudrik_2018_1
28,2,1,1.300837216,Biderman & Mudrik_2018_1
28,2,2,1.267702671,Biderman & Mudrik_2018_1
28,1,1,0.980160384,Biderman & Mudrik_2018_1
28,2,1,0.966755408,Biderman & Mudrik_2018_1
28,2,1,0.790419771,Biderman & Mudrik_2018_1
28,1,2,1.589025818,Biderman & Mudrik_2018_1
28,2,1,0.986390609,Biderman & Mudrik_2018_1
28,2,1,0.841878071,Biderman & Mudrik_2018_1
28,2,2,1.656060963,Biderman & Mudrik_2018_1
28,2,2,1.289758916,Biderman & Mudrik_2018_1
28,1,2,1.045084671,Biderman & Mudrik_2018_1
28,2,2,1.372533697,Biderman & Mudrik_2018_1
28,2,2,1.572804653,Biderman & Mudrik_2018_1
28,2,1,1.009306707,Biderman & Mudrik_2018_1
28,2,1,0.890352545,Biderman & Mudrik_2018_1
28,2,2,1.631760719,Biderman & Mudrik_2018_1
28,1,1,2.43862175,Biderman & Mudrik_2018_1
28,1,2,0.901053947,Biderman & Mudrik_2018_1
29,1,1,2.264144741,Biderman & Mudrik_2018_1
29,1,2,2.461100572,Biderman & Mudrik_2018_1
29,2,2,2.152119224,Biderman & Mudrik_2018_1
29,1,1,3.231767515,Biderman & Mudrik_2018_1
29,2,1,1.542146131,Biderman & Mudrik_2018_1
29,2,1,2.235710999,Biderman & Mudrik_2018_1
29,1,2,2.945345736,Biderman & Mudrik_2018_1
29,2,2,1.585782188,Biderman & Mudrik_2018_1
29,2,1,1.514577949,Biderman & Mudrik_2018_1
29,1,2,1.877414144,Biderman & Mudrik_2018_1
29,1,2,1.873147643,Biderman & Mudrik_2018_1
29,1,2,2.243433751,Biderman & Mudrik_2018_1
29,2,2,2.563966726,Biderman & Mudrik_2018_1
