idv,iv,iv2,dv,exp
932,1,2,1.321516188,Biderman & Mudrik_2018_2
932,2,2,2.109234639,Biderman & Mudrik_2018_2
932,1,1,1.080959075,Biderman & Mudrik_2018_2
932,2,2,1.484776286,Biderman & Mudrik_2018_2
932,2,1,1.481090562,Biderman & Mudrik_2018_2
932,2,2,1.425330576,Biderman & Mudrik_2018_2
932,2,1,1.369736232,Biderman & Mudrik_2018_2
932,1,1,0.974000645,Biderman & Mudrik_2018_2
932,2,1,1.233890991,Biderman & Mudrik_2018_2
932,1,1,1.188046084,Biderman & Mudrik_2018_2
932,2,2,1.808521357,Biderman & Mudrik_2018_2
932,1,1,1.465031373,Biderman & Mudrik_2018_2
932,2,1,1.264004856,Biderman & Mudrik_2018_2
932,1,1,1.414474395,Biderman & Mudrik_2018_2
932,2,2,1.439384968,Biderman & Mudrik_2018_2
932,1,2,1.92576435,Biderman & Mudrik_2018_2
932,1,1,1.064902453,Biderman & Mudrik_2018_2
932,2,2,1.251384214,Biderman & Mudrik_2018_2
932,2,2,1.227115108,Biderman & Mudrik_2018_2
932,2,1,1.584236685,Biderman & Mudrik_2018_2
932,1,2,2.07586469,Biderman & Mudrik_2018_2
932,1,2,1.347757589,Biderman & Mudrik_2018_2
932,1,2,2.241712893,Biderman & Mudrik_2018_2
932,1,2,1.098940668,Biderman & Mudrik_2018_2
932,1,1,1.215256813,Biderman & Mudrik_2018_2
932,2,1,1.805745374,Biderman & Mudrik_2018_2
932,1,1,1.260776711,Biderman & Mudrik_2018_2
932,2,2,1.05688412,Biderman & Mudrik_2018_2
932,1,2,1.247352097,Biderman & Mudrik_2018_2
932,2,1,1.462388816,Biderman & Mudrik_2018_2
932,1,2,1.191555334,Biderman & Mudrik_2018_2
932,2,2,1.040855437,Biderman & Mudrik_2018_2
932,2,2,1.089601769,Biderman & Mudrik_2018_2
932,1,1,1.037336209,Biderman & Mudrik_2018_2
932,2,1,1.65777727,Biderman & Mudrik_2018_2
932,2,2,1.465601566,Biderman & Mudrik_2018_2
932,1,1,1.080803698,Biderman & Mudrik_2018_2
932,2,2,1.218409408,Biderman & Mudrik_2018_2
932,1,1,0.921447137,Biderman & Mudrik_2018_2
932,1,2,1.086385883,Biderman & Mudrik_2018_2
932,2,1,1.295843838,Biderman & Mudrik_2018_2
932,1,2,1.591936565,Biderman & Mudrik_2018_2
932,1,2,1.283144509,Biderman & Mudrik_2018_2
932,2,1,1.413584039,Biderman & Mudrik_2018_2
932,1,1,1.236709168,Biderman & Mudrik_2018_2
932,1,2,1.13588886,Biderman & Mudrik_2018_2
932,1,1,1.342991635,Biderman & Mudrik_2018_2
932,2,2,2.545770354,Biderman & Mudrik_2018_2
932,1,2,1.597994291,Biderman & Mudrik_2018_2
932,1,2,1.94450886,Biderman & Mudrik_2018_2
932,2,1,1.061168262,Biderman & Mudrik_2018_2
932,1,2,1.18942424,Biderman & Mudrik_2018_2
932,2,2,1.316337414,Biderman & Mudrik_2018_2
932,1,2,1.120956658,Biderman & Mudrik_2018_2
932,1,1,1.54877869,Biderman & Mudrik_2018_2
932,2,1,1.266494031,Biderman & Mudrik_2018_2
932,1,1,1.655609968,Biderman & Mudrik_2018_2
932,2,1,1.101609169,Biderman & Mudrik_2018_2
932,2,1,1.067383361,Biderman & Mudrik_2018_2
932,1,2,1.004558119,Biderman & Mudrik_2018_2
932,2,2,1.526541751,Biderman & Mudrik_2018_2
932,2,2,1.155429929,Biderman & Mudrik_2018_2
932,2,1,1.124621285,Biderman & Mudrik_2018_2
932,1,2,1.036576142,Biderman & Mudrik_2018_2
932,2,1,1.638122447,Biderman & Mudrik_2018_2
932,2,2,0.976005727,Biderman & Mudrik_2018_2
932,1,1,1.391372473,Biderman & Mudrik_2018_2
932,2,1,0.870930928,Biderman & Mudrik_2018_2
932,1,1,1.324022754,Biderman & Mudrik_2018_2
932,1,2,1.091517901,Biderman & Mudrik_2018_2
932,1,2,1.029069842,Biderman & Mudrik_2018_2
932,2,2,0.814845077,Biderman & Mudrik_2018_2
932,2,2,0.970821251,Biderman & Mudrik_2018_2
932,1,2,1.093076237,Biderman & Mudrik_2018_2
932,2,1,1.00532959,Biderman & Mudrik_2018_2
932,1,2,1.177163674,Biderman & Mudrik_2018_2
932,2,2,2.343525335,Biderman & Mudrik_2018_2
932,2,1,0.846369598,Biderman & Mudrik_2018_2
932,2,2,1.348238262,Biderman & Mudrik_2018_2
932,2,2,1.047953479,Biderman & Mudrik_2018_2
932,1,1,1.802441393,Biderman & Mudrik_2018_2
932,1,2,1.211498389,Biderman & Mudrik_2018_2
932,2,2,1.096469738,Biderman & Mudrik_2018_2
932,2,1,1.453597017,Biderman & Mudrik_2018_2
932,1,1,0.965968913,Biderman & Mudrik_2018_2
932,1,2,1.19268232,Biderman & Mudrik_2018_2
932,2,2,1.356359514,Biderman & Mudrik_2018_2
932,2,1,1.154272439,Biderman & Mudrik_2018_2
932,2,2,1.216463911,Biderman & Mudrik_2018_2
932,2,1,0.920760055,Biderman & Mudrik_2018_2
932,2,1,1.117955734,Biderman & Mudrik_2018_2
932,1,2,0.918408011,Biderman & Mudrik_2018_2
932,2,1,0.786009869,Biderman & Mudrik_2018_2
932,2,2,1.081182306,Biderman & Mudrik_2018_2
932,1,1,0.964324762,Biderman & Mudrik_2018_2
932,1,1,1.095528921,Biderman & Mudrik_2018_2
932,2,2,1.40665563,Biderman & Mudrik_2018_2
932,1,1,0.788366475,Biderman & Mudrik_2018_2
932,2,2,0.818831008,Biderman & Mudrik_2018_2
932,2,1,1.34454484,Biderman & Mudrik_2018_2
932,1,2,1.423008182,Biderman & Mudrik_2018_2
932,1,2,1.157412489,Biderman & Mudrik_2018_2
932,2,1,0.914677241,Biderman & Mudrik_2018_2
932,1,1,1.428896846,Biderman & Mudrik_2018_2
932,1,2,1.397345526,Biderman & Mudrik_2018_2
932,2,1,0.847793084,Biderman & Mudrik_2018_2
932,2,1,0.955159772,Biderman & Mudrik_2018_2
932,2,2,1.007585557,Biderman & Mudrik_2018_2
932,1,1,0.997937043,Biderman & Mudrik_2018_2
932,2,1,0.85060784,Biderman & Mudrik_2018_2
932,2,1,1.10094518,Biderman & Mudrik_2018_2
932,2,1,1.518583288,Biderman & Mudrik_2018_2
932,1,2,1.023774749,Biderman & Mudrik_2018_2
932,1,1,1.346184713,Biderman & Mudrik_2018_2
932,1,1,1.060182684,Biderman & Mudrik_2018_2
932,1,1,0.756693419,Biderman & Mudrik_2018_2
932,2,2,0.85716933,Biderman & Mudrik_2018_2
932,1,2,1.223588467,Biderman & Mudrik_2018_2
932,1,2,1.006798976,Biderman & Mudrik_2018_2
932,2,1,0.965324595,Biderman & Mudrik_2018_2
932,1,2,1.018321712,Biderman & Mudrik_2018_2
932,2,1,0.977330284,Biderman & Mudrik_2018_2
932,2,1,1.219122434,Biderman & Mudrik_2018_2
932,2,2,1.064041747,Biderman & Mudrik_2018_2
932,1,2,1.030545215,Biderman & Mudrik_2018_2
932,1,2,1.055067487,Biderman & Mudrik_2018_2
932,2,1,2.115528995,Biderman & Mudrik_2018_2
932,1,2,1.048041289,Biderman & Mudrik_2018_2
932,1,1,1.15047296,Biderman & Mudrik_2018_2
932,1,2,0.780309654,Biderman & Mudrik_2018_2
932,2,2,1.2002636,Biderman & Mudrik_2018_2
932,1,2,0.868735686,Biderman & Mudrik_2018_2
932,1,1,0.884448768,Biderman & Mudrik_2018_2
932,2,1,1.177542567,Biderman & Mudrik_2018_2
932,1,2,0.7985236,Biderman & Mudrik_2018_2
932,1,2,0.93427704,Biderman & Mudrik_2018_2
932,1,1,1.123630006,Biderman & Mudrik_2018_2
932,1,1,1.191497175,Biderman & Mudrik_2018_2
932,1,2,1.980360858,Biderman & Mudrik_2018_2
932,1,1,1.210678737,Biderman & Mudrik_2018_2
932,1,1,0.951066075,Biderman & Mudrik_2018_2
932,1,2,0.790849664,Biderman & Mudrik_2018_2
932,2,2,1.081956627,Biderman & Mudrik_2018_2
932,1,1,1.509391214,Biderman & Mudrik_2018_2
932,1,2,1.485032873,Biderman & Mudrik_2018_2
932,1,1,0.889272597,Biderman & Mudrik_2018_2
932,2,2,0.833751237,Biderman & Mudrik_2018_2
932,2,1,2.142294689,Biderman & Mudrik_2018_2
932,2,2,0.963475175,Biderman & Mudrik_2018_2
932,1,1,0.991700847,Biderman & Mudrik_2018_2
932,2,2,0.831274035,Biderman & Mudrik_2018_2
932,2,1,1.004439519,Biderman & Mudrik_2018_2
932,1,1,0.839403271,Biderman & Mudrik_2018_2
932,1,1,1.573967517,Biderman & Mudrik_2018_2
932,1,2,0.791757981,Biderman & Mudrik_2018_2
932,2,2,1.005604138,Biderman & Mudrik_2018_2
932,1,2,0.804692514,Biderman & Mudrik_2018_2
932,2,1,0.892640439,Biderman & Mudrik_2018_2
932,2,2,0.813014474,Biderman & Mudrik_2018_2
932,2,1,0.894935179,Biderman & Mudrik_2018_2
932,1,2,0.78275578,Biderman & Mudrik_2018_2
932,2,2,1.443261422,Biderman & Mudrik_2018_2
932,1,1,1.177741279,Biderman & Mudrik_2018_2
932,2,2,0.826246648,Biderman & Mudrik_2018_2
932,1,1,0.916690876,Biderman & Mudrik_2018_2
932,2,1,0.915009378,Biderman & Mudrik_2018_2
932,2,1,0.80630958,Biderman & Mudrik_2018_2
932,1,2,0.790097865,Biderman & Mudrik_2018_2
932,1,1,1.089819297,Biderman & Mudrik_2018_2
932,2,2,0.756984788,Biderman & Mudrik_2018_2
932,2,2,0.816804544,Biderman & Mudrik_2018_2
932,1,2,0.812498165,Biderman & Mudrik_2018_2
932,2,1,0.889065902,Biderman & Mudrik_2018_2
932,1,1,1.290217748,Biderman & Mudrik_2018_2
932,2,1,0.927970995,Biderman & Mudrik_2018_2
932,1,2,0.860612153,Biderman & Mudrik_2018_2
932,2,1,0.927663662,Biderman & Mudrik_2018_2
932,1,1,0.969623847,Biderman & Mudrik_2018_2
932,1,2,0.970355689,Biderman & Mudrik_2018_2
932,1,2,0.918933443,Biderman & Mudrik_2018_2
932,2,1,0.959398299,Biderman & Mudrik_2018_2
934,1,1,2.595558803,Biderman & Mudrik_2018_2
934,2,1,3.195556865,Biderman & Mudrik_2018_2
934,2,2,3.826791954,Biderman & Mudrik_2018_2
934,2,2,3.062015904,Biderman & Mudrik_2018_2
934,2,1,3.211045944,Biderman & Mudrik_2018_2
934,2,2,3.270877714,Biderman & Mudrik_2018_2
934,2,2,2.517163744,Biderman & Mudrik_2018_2
934,2,1,2.005995892,Biderman & Mudrik_2018_2
934,1,1,1.139809406,Biderman & Mudrik_2018_2
934,2,2,2.347747784,Biderman & Mudrik_2018_2
934,1,1,1.72333252,Biderman & Mudrik_2018_2
934,2,1,3.045105326,Biderman & Mudrik_2018_2
934,2,1,1.947469586,Biderman & Mudrik_2018_2
934,1,2,1.441787871,Biderman & Mudrik_2018_2
934,1,1,1.767157757,Biderman & Mudrik_2018_2
934,1,2,1.538189709,Biderman & Mudrik_2018_2
934,2,2,2.124473139,Biderman & Mudrik_2018_2
934,2,1,1.804809771,Biderman & Mudrik_2018_2
934,1,2,1.75387733,Biderman & Mudrik_2018_2
934,2,2,1.258910162,Biderman & Mudrik_2018_2
934,2,1,1.558050763,Biderman & Mudrik_2018_2
934,1,1,2.342369699,Biderman & Mudrik_2018_2
934,2,1,2.024483631,Biderman & Mudrik_2018_2
934,1,1,2.619916136,Biderman & Mudrik_2018_2
934,2,2,2.309389013,Biderman & Mudrik_2018_2
934,1,1,3.917747853,Biderman & Mudrik_2018_2
934,1,1,3.715951622,Biderman & Mudrik_2018_2
934,2,2,1.244394977,Biderman & Mudrik_2018_2
934,1,2,1.305539622,Biderman & Mudrik_2018_2
934,2,1,1.938161427,Biderman & Mudrik_2018_2
934,1,2,1.449077823,Biderman & Mudrik_2018_2
934,1,2,1.174879004,Biderman & Mudrik_2018_2
934,2,2,1.249870281,Biderman & Mudrik_2018_2
934,2,1,1.134437023,Biderman & Mudrik_2018_2
934,1,2,1.64338881,Biderman & Mudrik_2018_2
934,2,1,1.794449316,Biderman & Mudrik_2018_2
934,1,2,1.146254898,Biderman & Mudrik_2018_2
934,1,2,1.466025748,Biderman & Mudrik_2018_2
934,1,1,1.346344533,Biderman & Mudrik_2018_2
934,2,2,1.605519836,Biderman & Mudrik_2018_2
934,1,2,1.495271083,Biderman & Mudrik_2018_2
934,1,2,1.597914852,Biderman & Mudrik_2018_2
934,2,2,0.839802678,Biderman & Mudrik_2018_2
934,2,1,1.386157588,Biderman & Mudrik_2018_2
934,2,1,2.606645117,Biderman & Mudrik_2018_2
934,1,1,1.594282135,Biderman & Mudrik_2018_2
934,2,2,1.516728685,Biderman & Mudrik_2018_2
934,1,2,1.4871763,Biderman & Mudrik_2018_2
934,2,2,1.009210655,Biderman & Mudrik_2018_2
934,1,1,3.789093754,Biderman & Mudrik_2018_2
934,1,1,3.853989146,Biderman & Mudrik_2018_2
934,2,2,2.88059647,Biderman & Mudrik_2018_2
934,1,1,2.047002082,Biderman & Mudrik_2018_2
934,2,2,2.363265659,Biderman & Mudrik_2018_2
934,1,1,3.530715869,Biderman & Mudrik_2018_2
934,2,2,1.214399835,Biderman & Mudrik_2018_2
934,1,1,1.644266626,Biderman & Mudrik_2018_2
934,1,1,1.216021186,Biderman & Mudrik_2018_2
934,1,1,2.015732838,Biderman & Mudrik_2018_2
934,2,2,1.146694519,Biderman & Mudrik_2018_2
934,2,1,1.533823435,Biderman & Mudrik_2018_2
934,1,2,1.103672117,Biderman & Mudrik_2018_2
934,1,2,2.188648944,Biderman & Mudrik_2018_2
934,2,2,1.066310903,Biderman & Mudrik_2018_2
934,1,1,1.826247702,Biderman & Mudrik_2018_2
934,2,1,2.10022842,Biderman & Mudrik_2018_2
934,1,1,2.251536962,Biderman & Mudrik_2018_2
934,2,2,1.931247805,Biderman & Mudrik_2018_2
934,2,2,2.808398868,Biderman & Mudrik_2018_2
934,1,1,0.968055644,Biderman & Mudrik_2018_2
934,2,2,2.158620446,Biderman & Mudrik_2018_2
934,2,1,1.584905553,Biderman & Mudrik_2018_2
934,1,2,1.700034896,Biderman & Mudrik_2018_2
934,2,1,1.955864291,Biderman & Mudrik_2018_2
934,1,1,0.904875686,Biderman & Mudrik_2018_2
934,2,2,1.399339371,Biderman & Mudrik_2018_2
934,1,2,1.550516483,Biderman & Mudrik_2018_2
934,1,1,2.422932072,Biderman & Mudrik_2018_2
934,1,1,1.523309883,Biderman & Mudrik_2018_2
934,2,2,0.843796328,Biderman & Mudrik_2018_2
934,1,2,1.817553074,Biderman & Mudrik_2018_2
934,1,1,1.089335688,Biderman & Mudrik_2018_2
934,2,2,1.357169982,Biderman & Mudrik_2018_2
934,1,2,1.697110648,Biderman & Mudrik_2018_2
934,1,1,2.09015905,Biderman & Mudrik_2018_2
934,2,2,0.984569651,Biderman & Mudrik_2018_2
934,2,2,1.249625667,Biderman & Mudrik_2018_2
934,1,1,1.534832397,Biderman & Mudrik_2018_2
934,2,2,2.674989337,Biderman & Mudrik_2018_2
934,2,1,1.105848554,Biderman & Mudrik_2018_2
934,1,2,2.171503732,Biderman & Mudrik_2018_2
934,2,2,2.618642889,Biderman & Mudrik_2018_2
934,2,1,1.779645897,Biderman & Mudrik_2018_2
934,1,1,1.466203079,Biderman & Mudrik_2018_2
934,1,1,1.617192026,Biderman & Mudrik_2018_2
934,1,1,3.705178061,Biderman & Mudrik_2018_2
934,2,1,1.474986087,Biderman & Mudrik_2018_2
934,1,1,1.159989486,Biderman & Mudrik_2018_2
934,1,2,1.437830428,Biderman & Mudrik_2018_2
934,2,1,1.7327895,Biderman & Mudrik_2018_2
934,2,2,1.565810271,Biderman & Mudrik_2018_2
934,2,1,2.283615599,Biderman & Mudrik_2018_2
934,1,2,1.40124468,Biderman & Mudrik_2018_2
934,2,1,1.44370715,Biderman & Mudrik_2018_2
934,2,1,2.294195009,Biderman & Mudrik_2018_2
934,1,1,2.864529782,Biderman & Mudrik_2018_2
934,2,1,1.422850819,Biderman & Mudrik_2018_2
934,1,2,1.426723873,Biderman & Mudrik_2018_2
934,2,1,1.497640816,Biderman & Mudrik_2018_2
934,1,2,0.95096403,Biderman & Mudrik_2018_2
934,2,1,1.241457044,Biderman & Mudrik_2018_2
934,1,2,1.693008375,Biderman & Mudrik_2018_2
934,1,1,2.025578692,Biderman & Mudrik_2018_2
934,2,2,1.323270711,Biderman & Mudrik_2018_2
934,1,2,1.718993046,Biderman & Mudrik_2018_2
934,2,2,1.354719281,Biderman & Mudrik_2018_2
934,1,1,1.672546619,Biderman & Mudrik_2018_2
934,2,2,2.961628969,Biderman & Mudrik_2018_2
934,2,2,2.867969773,Biderman & Mudrik_2018_2
934,1,2,1.261752302,Biderman & Mudrik_2018_2
934,2,1,1.471446028,Biderman & Mudrik_2018_2
934,1,2,1.285237806,Biderman & Mudrik_2018_2
934,2,1,1.404341127,Biderman & Mudrik_2018_2
934,1,2,0.845494656,Biderman & Mudrik_2018_2
934,1,2,1.427876523,Biderman & Mudrik_2018_2
934,1,2,1.191745677,Biderman & Mudrik_2018_2
934,2,1,1.932889968,Biderman & Mudrik_2018_2
934,2,2,2.469259327,Biderman & Mudrik_2018_2
934,1,1,1.373187633,Biderman & Mudrik_2018_2
934,1,2,1.246277763,Biderman & Mudrik_2018_2
934,2,2,1.463317604,Biderman & Mudrik_2018_2
934,1,1,1.192709593,Biderman & Mudrik_2018_2
934,2,1,1.123573086,Biderman & Mudrik_2018_2
934,1,2,1.856758301,Biderman & Mudrik_2018_2
934,1,2,1.914916546,Biderman & Mudrik_2018_2
934,2,1,1.350677734,Biderman & Mudrik_2018_2
934,2,2,1.786025816,Biderman & Mudrik_2018_2
934,2,2,2.226220561,Biderman & Mudrik_2018_2
934,1,2,2.343539455,Biderman & Mudrik_2018_2
934,2,2,1.644958843,Biderman & Mudrik_2018_2
934,1,1,1.425417554,Biderman & Mudrik_2018_2
934,2,2,1.285130039,Biderman & Mudrik_2018_2
934,1,2,1.894349874,Biderman & Mudrik_2018_2
934,1,1,1.120107151,Biderman & Mudrik_2018_2
934,2,2,2.709197085,Biderman & Mudrik_2018_2
934,2,2,1.532354326,Biderman & Mudrik_2018_2
934,1,2,2.262120079,Biderman & Mudrik_2018_2
934,1,1,1.753184543,Biderman & Mudrik_2018_2
934,2,1,1.186386408,Biderman & Mudrik_2018_2
934,2,2,1.969954111,Biderman & Mudrik_2018_2
934,1,1,1.388424971,Biderman & Mudrik_2018_2
934,2,1,1.160268881,Biderman & Mudrik_2018_2
934,1,1,1.783659219,Biderman & Mudrik_2018_2
934,2,2,1.270783346,Biderman & Mudrik_2018_2
934,2,1,1.219416416,Biderman & Mudrik_2018_2
934,1,2,1.867140423,Biderman & Mudrik_2018_2
934,2,1,2.409385934,Biderman & Mudrik_2018_2
934,1,2,1.379303837,Biderman & Mudrik_2018_2
934,1,1,1.005685136,Biderman & Mudrik_2018_2
934,1,2,1.695804329,Biderman & Mudrik_2018_2
934,2,2,1.374133017,Biderman & Mudrik_2018_2
934,1,1,0.858661044,Biderman & Mudrik_2018_2
934,1,2,1.760314839,Biderman & Mudrik_2018_2
934,2,1,1.168121901,Biderman & Mudrik_2018_2
934,2,1,0.892750761,Biderman & Mudrik_2018_2
934,1,2,1.702828284,Biderman & Mudrik_2018_2
934,1,1,1.864569696,Biderman & Mudrik_2018_2
934,2,1,1.375740969,Biderman & Mudrik_2018_2
934,2,1,1.205871704,Biderman & Mudrik_2018_2
934,1,2,1.280095211,Biderman & Mudrik_2018_2
934,1,1,0.931849931,Biderman & Mudrik_2018_2
934,2,2,2.135001517,Biderman & Mudrik_2018_2
934,1,1,1.116889537,Biderman & Mudrik_2018_2
934,1,1,1.189371097,Biderman & Mudrik_2018_2
934,1,1,0.739120667,Biderman & Mudrik_2018_2
934,1,1,1.053927679,Biderman & Mudrik_2018_2
934,2,1,2.897461147,Biderman & Mudrik_2018_2
934,1,2,1.356832711,Biderman & Mudrik_2018_2
934,1,2,1.837266448,Biderman & Mudrik_2018_2
934,1,2,0.974436419,Biderman & Mudrik_2018_2
934,2,1,1.540973404,Biderman & Mudrik_2018_2
934,1,1,1.761980096,Biderman & Mudrik_2018_2
934,1,2,0.96587208,Biderman & Mudrik_2018_2
934,2,1,0.932273872,Biderman & Mudrik_2018_2
934,1,2,2.353429214,Biderman & Mudrik_2018_2
934,1,1,1.557929882,Biderman & Mudrik_2018_2
934,1,2,1.435435322,Biderman & Mudrik_2018_2
934,1,1,1.229260559,Biderman & Mudrik_2018_2
934,1,2,1.237550063,Biderman & Mudrik_2018_2
934,2,2,1.587368798,Biderman & Mudrik_2018_2
934,1,1,1.500470981,Biderman & Mudrik_2018_2
934,2,2,0.854986703,Biderman & Mudrik_2018_2
934,1,2,1.386892285,Biderman & Mudrik_2018_2
934,1,1,1.203366264,Biderman & Mudrik_2018_2
934,2,1,1.488396519,Biderman & Mudrik_2018_2
934,2,2,2.358276447,Biderman & Mudrik_2018_2
934,1,2,1.60889682,Biderman & Mudrik_2018_2
934,2,1,0.863833288,Biderman & Mudrik_2018_2
934,1,2,0.748302813,Biderman & Mudrik_2018_2
934,1,1,1.391414507,Biderman & Mudrik_2018_2
934,1,2,1.143433,Biderman & Mudrik_2018_2
934,1,1,1.084695436,Biderman & Mudrik_2018_2
934,1,1,1.273219222,Biderman & Mudrik_2018_2
934,2,2,1.033033715,Biderman & Mudrik_2018_2
934,2,2,0.968182798,Biderman & Mudrik_2018_2
934,2,1,1.120187834,Biderman & Mudrik_2018_2
934,1,2,0.989180252,Biderman & Mudrik_2018_2
934,2,2,0.812172993,Biderman & Mudrik_2018_2
934,2,1,1.826730943,Biderman & Mudrik_2018_2
934,1,2,1.124036654,Biderman & Mudrik_2018_2
934,2,2,1.500441332,Biderman & Mudrik_2018_2
934,2,1,1.788972017,Biderman & Mudrik_2018_2
934,2,2,1.643228014,Biderman & Mudrik_2018_2
934,2,1,1.13340782,Biderman & Mudrik_2018_2
934,1,2,1.203560701,Biderman & Mudrik_2018_2
934,2,1,2.160712209,Biderman & Mudrik_2018_2
934,2,1,1.907023328,Biderman & Mudrik_2018_2
934,1,1,1.220238923,Biderman & Mudrik_2018_2
934,2,2,2.899449989,Biderman & Mudrik_2018_2
934,2,1,1.193085637,Biderman & Mudrik_2018_2
934,2,2,2.484814835,Biderman & Mudrik_2018_2
934,1,1,3.139246908,Biderman & Mudrik_2018_2
934,1,1,1.582284078,Biderman & Mudrik_2018_2
934,2,2,0.88470644,Biderman & Mudrik_2018_2
934,2,1,1.247237972,Biderman & Mudrik_2018_2
934,2,1,0.890929841,Biderman & Mudrik_2018_2
934,2,2,1.74218832,Biderman & Mudrik_2018_2
934,2,1,1.435850709,Biderman & Mudrik_2018_2
934,2,2,3.115810727,Biderman & Mudrik_2018_2
934,1,1,0.782135941,Biderman & Mudrik_2018_2
934,1,2,1.533966269,Biderman & Mudrik_2018_2
934,2,1,1.196523346,Biderman & Mudrik_2018_2
934,1,2,1.168207431,Biderman & Mudrik_2018_2
934,2,1,1.139109776,Biderman & Mudrik_2018_2
934,1,1,1.299266899,Biderman & Mudrik_2018_2
934,2,2,1.654345119,Biderman & Mudrik_2018_2
934,2,1,1.284120793,Biderman & Mudrik_2018_2
934,1,2,2.254029002,Biderman & Mudrik_2018_2
934,2,2,1.308556242,Biderman & Mudrik_2018_2
934,1,1,1.854949925,Biderman & Mudrik_2018_2
934,1,1,2.543479413,Biderman & Mudrik_2018_2
935,2,1,2.281418867,Biderman & Mudrik_2018_2
935,1,2,2.513665633,Biderman & Mudrik_2018_2
935,2,1,2.753266518,Biderman & Mudrik_2018_2
935,1,2,1.562080798,Biderman & Mudrik_2018_2
935,1,1,1.337164204,Biderman & Mudrik_2018_2
935,1,1,1.497764542,Biderman & Mudrik_2018_2
935,1,2,1.52199707,Biderman & Mudrik_2018_2
935,2,1,1.773780505,Biderman & Mudrik_2018_2
935,2,1,1.284099365,Biderman & Mudrik_2018_2
935,1,2,1.214581769,Biderman & Mudrik_2018_2
935,2,1,0.93161225,Biderman & Mudrik_2018_2
935,2,2,1.13209361,Biderman & Mudrik_2018_2
935,1,1,0.965885953,Biderman & Mudrik_2018_2
935,2,1,2.302345963,Biderman & Mudrik_2018_2
935,1,1,1.52568083,Biderman & Mudrik_2018_2
935,1,1,1.054161898,Biderman & Mudrik_2018_2
935,2,2,1.102571932,Biderman & Mudrik_2018_2
935,2,1,1.81540405,Biderman & Mudrik_2018_2
935,2,2,1.218599664,Biderman & Mudrik_2018_2
935,1,1,1.210904852,Biderman & Mudrik_2018_2
935,2,1,1.394789765,Biderman & Mudrik_2018_2
935,1,2,1.252974862,Biderman & Mudrik_2018_2
935,2,1,2.174137391,Biderman & Mudrik_2018_2
935,1,1,1.240149414,Biderman & Mudrik_2018_2
935,1,2,1.455912632,Biderman & Mudrik_2018_2
935,2,2,1.599113115,Biderman & Mudrik_2018_2
935,2,2,1.252130114,Biderman & Mudrik_2018_2
935,2,2,1.158641995,Biderman & Mudrik_2018_2
935,1,1,1.085704926,Biderman & Mudrik_2018_2
935,2,2,0.980778935,Biderman & Mudrik_2018_2
935,2,1,1.324686007,Biderman & Mudrik_2018_2
935,1,2,1.884346317,Biderman & Mudrik_2018_2
935,1,1,1.263479036,Biderman & Mudrik_2018_2
935,2,2,1.108663919,Biderman & Mudrik_2018_2
935,1,2,1.0349893,Biderman & Mudrik_2018_2
935,2,2,1.447532158,Biderman & Mudrik_2018_2
935,1,1,1.467915855,Biderman & Mudrik_2018_2
935,2,2,1.457038772,Biderman & Mudrik_2018_2
935,2,1,1.160168699,Biderman & Mudrik_2018_2
935,1,2,1.347218207,Biderman & Mudrik_2018_2
935,2,1,1.390467955,Biderman & Mudrik_2018_2
935,2,2,1.994170018,Biderman & Mudrik_2018_2
935,2,2,1.345168063,Biderman & Mudrik_2018_2
935,1,2,1.476037175,Biderman & Mudrik_2018_2
935,2,2,1.213797177,Biderman & Mudrik_2018_2
935,2,1,1.304885621,Biderman & Mudrik_2018_2
935,2,2,1.122014518,Biderman & Mudrik_2018_2
935,1,2,1.339750904,Biderman & Mudrik_2018_2
935,1,2,1.667592952,Biderman & Mudrik_2018_2
935,2,1,1.258727012,Biderman & Mudrik_2018_2
935,1,1,0.994355902,Biderman & Mudrik_2018_2
935,1,2,1.304859962,Biderman & Mudrik_2018_2
935,2,1,1.055386112,Biderman & Mudrik_2018_2
935,1,2,1.183964456,Biderman & Mudrik_2018_2
935,1,2,1.226705873,Biderman & Mudrik_2018_2
935,2,1,2.395797304,Biderman & Mudrik_2018_2
935,2,2,1.033311495,Biderman & Mudrik_2018_2
935,1,2,1.239735166,Biderman & Mudrik_2018_2
935,2,1,1.046084199,Biderman & Mudrik_2018_2
935,2,2,1.149642572,Biderman & Mudrik_2018_2
935,1,2,1.610686694,Biderman & Mudrik_2018_2
935,2,1,1.803518573,Biderman & Mudrik_2018_2
935,1,2,1.269941082,Biderman & Mudrik_2018_2
935,1,1,1.077861008,Biderman & Mudrik_2018_2
935,2,2,1.1735843,Biderman & Mudrik_2018_2
935,2,1,1.277829761,Biderman & Mudrik_2018_2
935,1,2,1.111593308,Biderman & Mudrik_2018_2
935,1,1,1.298053803,Biderman & Mudrik_2018_2
935,2,2,1.022471189,Biderman & Mudrik_2018_2
935,2,2,1.274317346,Biderman & Mudrik_2018_2
935,1,1,1.878043357,Biderman & Mudrik_2018_2
935,1,2,2.798402763,Biderman & Mudrik_2018_2
935,2,2,1.041441082,Biderman & Mudrik_2018_2
935,1,1,1.245934921,Biderman & Mudrik_2018_2
935,2,2,1.001761339,Biderman & Mudrik_2018_2
935,1,1,1.11815913,Biderman & Mudrik_2018_2
935,1,1,0.945345166,Biderman & Mudrik_2018_2
