idv,iv,dv,exp
505,cong,0.37691,Noel et al_2020_AV
505,incong,0.4641,Noel et al_2020_AV
505,cong,0.5394,Noel et al_2020_V
505,cong,0.4736,Noel et al_2020_V
505,cong,0.38667,Noel et al_2020_A
505,cong,1.2873,Noel et al_2020_A
505,incong,0.8216,Noel et al_2020_V
505,cong,0.4898,Noel et al_2020_AV
505,cong,0.7977,Noel et al_2020_AV
505,cong,0.7198,Noel et al_2020_V
505,cong,1.0299,Noel et al_2020_V
505,cong,0.5195,Noel et al_2020_A
505,cong,0.4235,Noel et al_2020_A
505,incong,0.4689,Noel et al_2020_V
505,cong,0.7864,Noel et al_2020_V
505,cong,0.9395,Noel et al_2020_V
505,cong,0.885,Noel et al_2020_AV
505,cong,0.4001,Noel et al_2020_A
505,cong,0.4712,Noel et al_2020_AV
505,cong,0.5055,Noel et al_2020_V
505,cong,0.4189,Noel et al_2020_V
505,cong,0.4326,Noel et al_2020_V
505,incong,0.3975,Noel et al_2020_A
505,cong,1.1461,Noel et al_2020_V
505,cong,0.4793,Noel et al_2020_V
505,cong,0.4316,Noel et al_2020_A
505,cong,0.6112,Noel et al_2020_V
505,cong,0.5717,Noel et al_2020_V
505,cong,0.4331,Noel et al_2020_A
505,cong,1.7177,Noel et al_2020_A
505,cong,0.4004,Noel et al_2020_AV
505,incong,0.5446,Noel et al_2020_V
505,incong,0.4552,Noel et al_2020_A
505,cong,0.5165,Noel et al_2020_V
505,cong,0.7567,Noel et al_2020_AV
505,cong,0.5063,Noel et al_2020_V
505,cong,0.6918,Noel et al_2020_V
505,cong,0.6896,Noel et al_2020_A
505,cong,0.38213,Noel et al_2020_AV
505,incong,0.37249,Noel et al_2020_V
505,cong,0.4233,Noel et al_2020_V
505,cong,0.487,Noel et al_2020_V
505,cong,0.38708,Noel et al_2020_V
505,cong,0.443,Noel et al_2020_V
505,cong,0.4057,Noel et al_2020_A
505,cong,0.9893,Noel et al_2020_AV
505,cong,0.4256,Noel et al_2020_A
505,incong,0.4979,Noel et al_2020_AV
505,cong,0.5024,Noel et al_2020_V
505,cong,0.457,Noel et al_2020_V
505,cong,0.4622,Noel et al_2020_V
505,incong,0.4326,Noel et al_2020_AV
505,incong,0.4653,Noel et al_2020_V
505,cong,0.4798,Noel et al_2020_V
505,cong,0.4652,Noel et al_2020_AV
505,cong,0.4234,Noel et al_2020_V
505,incong,0.4684,Noel et al_2020_A
505,cong,0.4419,Noel et al_2020_A
505,cong,0.3829,Noel et al_2020_A
505,cong,0.4323,Noel et al_2020_V
505,cong,0.409,Noel et al_2020_V
505,incong,0.5009,Noel et al_2020_A
505,cong,0.5117,Noel et al_2020_V
505,cong,0.4377,Noel et al_2020_A
505,cong,0.4192,Noel et al_2020_AV
505,cong,0.4782,Noel et al_2020_V
505,cong,0.4042,Noel et al_2020_A
505,incong,0.3974,Noel et al_2020_V
505,cong,0.4175,Noel et al_2020_V
505,cong,0.7979,Noel et al_2020_V
505,cong,1.3715,Noel et al_2020_AV
505,cong,0.4038,Noel et al_2020_AV
505,cong,0.4115,Noel et al_2020_A
505,incong,0.4813,Noel et al_2020_V
505,cong,1.1675,Noel et al_2020_AV
505,cong,0.4621,Noel et al_2020_A
505,cong,0.4035,Noel et al_2020_AV
505,cong,0.5177,Noel et al_2020_A
505,incong,1.048,Noel et al_2020_A
505,cong,0.4927,Noel et al_2020_A
505,cong,0.37104,Noel et al_2020_V
505,cong,0.4393,Noel et al_2020_A
505,cong,0.36831,Noel et al_2020_A
505,cong,1.0122,Noel et al_2020_AV
505,cong,0.3692,Noel et al_2020_A
505,cong,0.4661,Noel et al_2020_AV
505,incong,0.4693,Noel et al_2020_AV
505,incong,0.4046,Noel et al_2020_V
505,cong,0.4854,Noel et al_2020_A
505,cong,0.4857,Noel et al_2020_V
505,cong,0.4589,Noel et al_2020_V
505,cong,0.3607,Noel et al_2020_AV
505,cong,1.1708,Noel et al_2020_A
505,cong,0.5414,Noel et al_2020_V
505,cong,0.4143,Noel et al_2020_V
505,cong,0.4881,Noel et al_2020_V
505,cong,0.5066,Noel et al_2020_V
505,cong,0.37681,Noel et al_2020_AV
505,incong,0.4529,Noel et al_2020_V
505,cong,0.4432,Noel et al_2020_V
505,cong,1.4001,Noel et al_2020_V
505,cong,0.6033,Noel et al_2020_AV
505,cong,0.6393,Noel et al_2020_V
505,cong,0.4057,Noel et al_2020_V
505,cong,0.5298,Noel et al_2020_V
505,cong,0.4892,Noel et al_2020_AV
505,incong,0.4007,Noel et al_2020_A
505,cong,0.4527,Noel et al_2020_V
505,cong,0.38572,Noel et al_2020_A
505,cong,0.4682,Noel et al_2020_AV
505,cong,1.7617,Noel et al_2020_A
505,cong,0.38806,Noel et al_2020_A
505,cong,0.5977,Noel et al_2020_AV
505,cong,0.4494,Noel et al_2020_V
505,cong,1.0218,Noel et al_2020_V
505,cong,0.4464,Noel et al_2020_V
505,cong,0.9904,Noel et al_2020_A
505,cong,0.4327,Noel et al_2020_V
505,cong,0.36741,Noel et al_2020_A
505,cong,0.36541,Noel et al_2020_AV
505,cong,0.4036,Noel et al_2020_A
505,cong,0.5999,Noel et al_2020_V
505,cong,0.4753,Noel et al_2020_A
505,cong,0.4192,Noel et al_2020_A
505,cong,0.4995,Noel et al_2020_V
505,incong,0.9749,Noel et al_2020_A
505,cong,0.4288,Noel et al_2020_A
505,cong,0.5209,Noel et al_2020_AV
505,cong,0.5207,Noel et al_2020_V
505,cong,0.4296,Noel et al_2020_AV
505,cong,1.3026,Noel et al_2020_AV
505,cong,0.38509,Noel et al_2020_A
505,cong,0.5442,Noel et al_2020_V
505,cong,0.4118,Noel et al_2020_V
505,cong,0.4263,Noel et al_2020_V
505,cong,0.35784,Noel et al_2020_V
505,cong,0.4918,Noel et al_2020_AV
505,cong,0.4818,Noel et al_2020_A
505,incong,0.4205,Noel et al_2020_V
505,cong,0.5055,Noel et al_2020_AV
505,incong,0.4024,Noel et al_2020_AV
505,cong,0.37503,Noel et al_2020_AV
505,cong,0.5301,Noel et al_2020_AV
505,cong,0.8599,Noel et al_2020_A
505,cong,0.4405,Noel et al_2020_V
505,incong,0.4013,Noel et al_2020_V
505,cong,0.4743,Noel et al_2020_AV
505,cong,0.475,Noel et al_2020_V
505,incong,0.4573,Noel et al_2020_V
505,cong,0.4727,Noel et al_2020_A
505,incong,0.4182,Noel et al_2020_AV
505,cong,0.5015,Noel et al_2020_V
505,incong,0.4183,Noel et al_2020_V
505,cong,0.622,Noel et al_2020_AV
505,cong,0.4549,Noel et al_2020_V
505,incong,0.4352,Noel et al_2020_V
505,cong,0.4724,Noel et al_2020_A
505,cong,0.4599,Noel et al_2020_A
505,cong,0.4112,Noel et al_2020_AV
505,cong,0.4314,Noel et al_2020_V
505,cong,0.4159,Noel et al_2020_AV
505,cong,0.3513,Noel et al_2020_V
505,incong,0.35986,Noel et al_2020_AV
505,cong,0.5841,Noel et al_2020_AV
505,cong,0.5616,Noel et al_2020_V
505,cong,0.4317,Noel et al_2020_V
505,cong,0.4871,Noel et al_2020_V
505,cong,0.4638,Noel et al_2020_V
505,incong,1.003,Noel et al_2020_A
505,cong,0.4007,Noel et al_2020_V
505,cong,0.36085,Noel et al_2020_V
505,cong,0.3928,Noel et al_2020_A
505,cong,0.4425,Noel et al_2020_A
505,cong,0.5125,Noel et al_2020_AV
505,cong,0.4705,Noel et al_2020_A
505,cong,0.3575,Noel et al_2020_A
505,cong,0.4999,Noel et al_2020_A
505,cong,0.3932,Noel et al_2020_AV
505,cong,0.3999,Noel et al_2020_V
505,incong,0.35905,Noel et al_2020_AV
505,incong,0.4577,Noel et al_2020_V
505,cong,0.4311,Noel et al_2020_V
505,incong,0.4917,Noel et al_2020_A
505,incong,0.5642,Noel et al_2020_V
505,cong,0.7657,Noel et al_2020_AV
505,cong,0.7536,Noel et al_2020_A
505,cong,0.4253,Noel et al_2020_V
505,cong,0.5766,Noel et al_2020_V
505,incong,0.5285,Noel et al_2020_AV
505,incong,0.4153,Noel et al_2020_AV
505,cong,0.4108,Noel et al_2020_A
505,cong,0.4015,Noel et al_2020_V
505,cong,0.5905,Noel et al_2020_A
505,cong,0.5064,Noel et al_2020_A
505,cong,0.5592,Noel et al_2020_AV
505,cong,0.6227,Noel et al_2020_V
505,incong,0.5539,Noel et al_2020_A
505,cong,0.5091,Noel et al_2020_V
505,cong,0.4784,Noel et al_2020_V
505,cong,0.4909,Noel et al_2020_V
505,cong,0.4828,Noel et al_2020_A
505,cong,0.4387,Noel et al_2020_AV
505,cong,0.4273,Noel et al_2020_A
505,cong,0.4907,Noel et al_2020_A
505,cong,0.4439,Noel et al_2020_AV
505,cong,0.4056,Noel et al_2020_AV
505,cong,0.4525,Noel et al_2020_A
505,cong,0.38633,Noel et al_2020_AV
505,cong,0.38842,Noel et al_2020_AV
505,cong,0.4229,Noel et al_2020_V
505,incong,0.5605,Noel et al_2020_A
505,cong,0.5793,Noel et al_2020_A
505,cong,0.4697,Noel et al_2020_AV
505,cong,0.8603,Noel et al_2020_V
505,cong,1.1542,Noel et al_2020_AV
505,incong,0.409,Noel et al_2020_AV
505,cong,0.4162,Noel et al_2020_V
505,cong,1.4851,Noel et al_2020_A
505,cong,0.4318,Noel et al_2020_A
505,cong,0.4798,Noel et al_2020_AV
505,incong,0.37094,Noel et al_2020_V
505,incong,0.4023,Noel et al_2020_AV
505,cong,0.38546,Noel et al_2020_AV
505,incong,0.4571,Noel et al_2020_A
505,cong,0.4539,Noel et al_2020_A
505,cong,0.4028,Noel et al_2020_AV
505,cong,0.35793,Noel et al_2020_V
505,cong,0.4127,Noel et al_2020_A
505,cong,0.3994,Noel et al_2020_A
505,cong,0.4584,Noel et al_2020_A
505,cong,0.4512,Noel et al_2020_A
505,cong,0.38091,Noel et al_2020_A
505,cong,0.38418,Noel et al_2020_AV
505,cong,0.7408,Noel et al_2020_V
505,incong,0.8233,Noel et al_2020_V
505,cong,0.4418,Noel et al_2020_V
505,incong,0.38999,Noel et al_2020_V
505,cong,0.4278,Noel et al_2020_A
505,cong,0.4481,Noel et al_2020_AV
505,cong,0.4433,Noel et al_2020_AV
505,cong,0.5636,Noel et al_2020_A
505,cong,0.421,Noel et al_2020_AV
505,cong,0.4431,Noel et al_2020_A
505,incong,0.7208,Noel et al_2020_A
505,cong,0.4075,Noel et al_2020_A
505,cong,0.4453,Noel et al_2020_A
505,cong,0.414,Noel et al_2020_A
505,incong,0.4422,Noel et al_2020_A
505,cong,0.5056,Noel et al_2020_V
505,incong,0.4548,Noel et al_2020_A
505,cong,0.4539,Noel et al_2020_V
505,cong,0.4403,Noel et al_2020_AV
505,cong,0.4387,Noel et al_2020_A
505,cong,0.38529,Noel et al_2020_V
505,cong,0.3913,Noel et al_2020_V
505,cong,0.496,Noel et al_2020_AV
505,cong,0.4109,Noel et al_2020_A
505,cong,0.35593,Noel et al_2020_V
505,cong,0.7314,Noel et al_2020_AV
505,cong,0.3902,Noel et al_2020_AV
505,cong,1.8827,Noel et al_2020_V
505,incong,0.4251,Noel et al_2020_AV
505,cong,0.38194,Noel et al_2020_AV
505,cong,0.3646,Noel et al_2020_AV
505,incong,0.35571,Noel et al_2020_V
505,cong,0.4798,Noel et al_2020_V
505,cong,0.37237,Noel et al_2020_AV
505,incong,0.38613,Noel et al_2020_A
505,cong,0.33647,Noel et al_2020_V
505,cong,0.37617,Noel et al_2020_A
505,cong,0.4733,Noel et al_2020_V
505,cong,0.4042,Noel et al_2020_V
505,incong,0.3912,Noel et al_2020_AV
505,cong,0.4264,Noel et al_2020_AV
505,cong,0.38291,Noel et al_2020_V
505,cong,0.4689,Noel et al_2020_A
505,cong,0.4596,Noel et al_2020_A
505,incong,0.38252,Noel et al_2020_AV
505,cong,0.4909,Noel et al_2020_AV
505,cong,0.4891,Noel et al_2020_A
505,cong,0.3988,Noel et al_2020_A
505,cong,0.4792,Noel et al_2020_A
505,incong,0.3917,Noel et al_2020_V
505,cong,0.4555,Noel et al_2020_A
505,incong,0.4291,Noel et al_2020_AV
505,incong,0.4745,Noel et al_2020_V
505,cong,0.4949,Noel et al_2020_V
505,cong,0.5102,Noel et al_2020_AV
505,cong,0.5379,Noel et al_2020_AV
505,cong,0.9061,Noel et al_2020_A
505,cong,0.38884,Noel et al_2020_AV
505,incong,0.4221,Noel et al_2020_A
505,cong,0.7323,Noel et al_2020_A
505,cong,0.36922,Noel et al_2020_V
505,cong,0.4624,Noel et al_2020_A
505,cong,0.4594,Noel et al_2020_AV
505,cong,0.4389,Noel et al_2020_V
505,cong,0.36877,Noel et al_2020_A
505,cong,0.412,Noel et al_2020_A
505,incong,0.4042,Noel et al_2020_A
505,cong,0.4711,Noel et al_2020_AV
505,incong,0.6484,Noel et al_2020_V
505,cong,0.4457,Noel et al_2020_A
505,incong,0.5642,Noel et al_2020_A
505,cong,0.5063,Noel et al_2020_AV
505,cong,0.4694,Noel et al_2020_A
505,cong,0.5504,Noel et al_2020_AV
505,incong,0.6031,Noel et al_2020_A
505,cong,0.4502,Noel et al_2020_AV
505,cong,0.4353,Noel et al_2020_V
505,cong,0.5006,Noel et al_2020_A
505,cong,0.6225,Noel et al_2020_V
505,cong,0.4881,Noel et al_2020_A
505,cong,0.4515,Noel et al_2020_V
505,incong,0.4172,Noel et al_2020_AV
505,incong,0.4861,Noel et al_2020_V
505,cong,0.4459,Noel et al_2020_V
505,cong,0.4243,Noel et al_2020_A
505,cong,0.4196,Noel et al_2020_AV
505,cong,0.4107,Noel et al_2020_V
505,incong,0.4214,Noel et al_2020_AV
505,cong,0.733,Noel et al_2020_V
505,cong,0.4292,Noel et al_2020_V
505,cong,0.4589,Noel et al_2020_V
505,cong,0.4361,Noel et al_2020_AV
505,cong,0.4061,Noel et al_2020_V
505,cong,0.5042,Noel et al_2020_AV
505,cong,0.5046,Noel et al_2020_AV
505,cong,0.4368,Noel et al_2020_AV
505,cong,0.408,Noel et al_2020_V
505,cong,0.4289,Noel et al_2020_A
505,cong,0.4549,Noel et al_2020_AV
505,cong,0.4313,Noel et al_2020_AV
505,incong,0.4322,Noel et al_2020_V
505,cong,0.4147,Noel et al_2020_AV
505,cong,0.4195,Noel et al_2020_A
505,cong,1.4916,Noel et al_2020_AV
505,cong,0.4487,Noel et al_2020_A
505,cong,0.4219,Noel et al_2020_A
505,cong,0.4708,Noel et al_2020_AV
505,cong,0.4259,Noel et al_2020_V
505,cong,0.5443,Noel et al_2020_AV
505,cong,0.3371,Noel et al_2020_V
505,cong,0.6147,Noel et al_2020_AV
505,cong,0.4244,Noel et al_2020_V
505,cong,0.469,Noel et al_2020_V
505,cong,0.4751,Noel et al_2020_V
505,incong,0.5584,Noel et al_2020_A
505,cong,0.4112,Noel et al_2020_V
505,cong,0.4432,Noel et al_2020_A
505,cong,0.5346,Noel et al_2020_AV
505,cong,0.4904,Noel et al_2020_V
505,incong,0.573,Noel et al_2020_AV
505,cong,0.4557,Noel et al_2020_AV
505,cong,0.4413,Noel et al_2020_A
505,cong,0.4158,Noel et al_2020_A
505,cong,0.5021,Noel et al_2020_V
505,cong,1.1192,Noel et al_2020_A
505,cong,0.4142,Noel et al_2020_V
505,incong,0.4893,Noel et al_2020_A
505,cong,0.409,Noel et al_2020_AV
505,cong,0.3353,Noel et al_2020_AV
505,cong,0.446,Noel et al_2020_A
505,cong,0.38078,Noel et al_2020_V
505,cong,0.4465,Noel et al_2020_V
505,cong,0.4023,Noel et al_2020_A
505,incong,0.4833,Noel et al_2020_V
505,cong,0.4668,Noel et al_2020_A
505,cong,0.4711,Noel et al_2020_V
505,incong,0.5306,Noel et al_2020_V
505,cong,0.4556,Noel et al_2020_A
505,cong,0.8561,Noel et al_2020_A
505,cong,0.38696,Noel et al_2020_V
505,incong,0.4377,Noel et al_2020_AV
505,incong,0.6357,Noel et al_2020_A
505,cong,0.508,Noel et al_2020_V
505,cong,0.4245,Noel et al_2020_AV
505,cong,0.4004,Noel et al_2020_AV
505,cong,0.4239,Noel et al_2020_V
505,cong,0.4556,Noel et al_2020_A
505,cong,0.4206,Noel et al_2020_A
505,cong,1.7998,Noel et al_2020_A
505,cong,0.4158,Noel et al_2020_AV
505,cong,0.37759,Noel et al_2020_V
505,cong,0.403,Noel et al_2020_A
505,incong,0.4097,Noel et al_2020_AV
505,cong,0.7792,Noel et al_2020_V
505,incong,0.33715,Noel et al_2020_V
505,incong,0.38271,Noel et al_2020_V
505,cong,0.5261,Noel et al_2020_A
505,incong,0.4027,Noel et al_2020_A
505,incong,0.4435,Noel et al_2020_V
505,cong,0.4764,Noel et al_2020_V
505,incong,0.4205,Noel et al_2020_A
505,cong,0.4661,Noel et al_2020_AV
505,cong,0.4708,Noel et al_2020_AV
505,cong,0.4696,Noel et al_2020_A
505,incong,0.4494,Noel et al_2020_A
505,cong,0.36631,Noel et al_2020_A
505,cong,0.4288,Noel et al_2020_V
505,cong,0.9689,Noel et al_2020_V
505,cong,0.4486,Noel et al_2020_AV
505,cong,0.475,Noel et al_2020_AV
505,incong,0.4644,Noel et al_2020_AV
505,cong,0.772,Noel et al_2020_V
505,cong,0.35938,Noel et al_2020_A
505,cong,0.35635,Noel et al_2020_AV
505,incong,0.4245,Noel et al_2020_AV
505,cong,0.4011,Noel et al_2020_V
505,cong,0.6325,Noel et al_2020_A
505,cong,0.38553,Noel et al_2020_V
505,cong,0.34544,Noel et al_2020_AV
505,cong,0.5118,Noel et al_2020_V
505,incong,0.5837,Noel et al_2020_AV
505,cong,0.5662,Noel et al_2020_V
505,cong,0.5173,Noel et al_2020_V
505,cong,1.6398,Noel et al_2020_A
505,cong,1.2426,Noel et al_2020_A
505,cong,1.7207,Noel et al_2020_AV
505,cong,0.4487,Noel et al_2020_A
505,cong,1.805,Noel et al_2020_A
505,cong,0.4745,Noel et al_2020_AV
505,cong,0.4652,Noel et al_2020_A
505,incong,0.4031,Noel et al_2020_A
505,cong,0.4406,Noel et al_2020_AV
505,cong,0.4425,Noel et al_2020_A
505,cong,1.8663,Noel et al_2020_A
505,cong,0.4569,Noel et al_2020_AV
505,cong,0.4566,Noel et al_2020_V
505,incong,0.4836,Noel et al_2020_V
505,cong,0.464,Noel et al_2020_AV
505,cong,0.4361,Noel et al_2020_V
505,incong,0.4603,Noel et al_2020_AV
505,cong,0.4772,Noel et al_2020_A
505,cong,0.5613,Noel et al_2020_A
505,cong,1.7862,Noel et al_2020_A
505,cong,0.4692,Noel et al_2020_V
505,cong,0.4179,Noel et al_2020_AV
505,cong,1.832,Noel et al_2020_V
505,incong,1.7913,Noel et al_2020_AV
505,incong,0.5628,Noel et al_2020_A
505,cong,0.7472,Noel et al_2020_V
505,cong,0.4672,Noel et al_2020_A
505,cong,0.4168,Noel et al_2020_AV
505,cong,0.4631,Noel et al_2020_AV
505,incong,0.37712,Noel et al_2020_AV
505,cong,0.4521,Noel et al_2020_V
505,cong,0.4288,Noel et al_2020_AV
505,cong,0.34873,Noel et al_2020_AV
505,cong,0.32915,Noel et al_2020_V
505,incong,0.33216,Noel et al_2020_A
505,cong,0.3958,Noel et al_2020_V
505,cong,0.38766,Noel et al_2020_A
505,cong,0.34599,Noel et al_2020_V
505,cong,0.4128,Noel et al_2020_V
505,incong,0.4069,Noel et al_2020_AV
505,cong,0.38414,Noel et al_2020_V
505,cong,0.36921,Noel et al_2020_V
505,cong,0.41,Noel et al_2020_A
505,cong,0.4412,Noel et al_2020_A
505,cong,0.4191,Noel et al_2020_A
505,cong,0.4227,Noel et al_2020_AV
505,incong,0.36361,Noel et al_2020_V
505,incong,0.4513,Noel et al_2020_V
505,incong,0.42,Noel et al_2020_V
505,cong,0.4203,Noel et al_2020_AV
505,cong,0.3937,Noel et al_2020_A
505,cong,0.4686,Noel et al_2020_V
505,cong,0.4307,Noel et al_2020_A
505,cong,0.5432,Noel et al_2020_V
505,cong,0.3977,Noel et al_2020_AV
505,cong,0.4695,Noel et al_2020_V
505,cong,0.4223,Noel et al_2020_V
505,cong,0.4101,Noel et al_2020_V
505,incong,0.4176,Noel et al_2020_A
505,cong,0.37047,Noel et al_2020_AV
505,incong,0.4491,Noel et al_2020_AV
505,cong,0.4196,Noel et al_2020_A
505,cong,0.4095,Noel et al_2020_A
505,cong,0.5101,Noel et al_2020_V
505,cong,0.4521,Noel et al_2020_V
505,cong,0.4459,Noel et al_2020_A
505,cong,0.36183,Noel et al_2020_AV
505,incong,0.4903,Noel et al_2020_V
505,cong,0.38808,Noel et al_2020_V
505,incong,0.34501,Noel et al_2020_AV
505,cong,0.4572,Noel et al_2020_AV
505,cong,0.38619,Noel et al_2020_AV
505,cong,0.5952,Noel et al_2020_A
505,cong,0.5469,Noel et al_2020_AV
505,cong,0.4503,Noel et al_2020_A
505,cong,0.4205,Noel et al_2020_V
505,cong,0.4184,Noel et al_2020_AV
505,incong,0.4349,Noel et al_2020_A
505,cong,0.4786,Noel et al_2020_A
505,incong,0.4413,Noel et al_2020_A
505,cong,0.4475,Noel et al_2020_A
505,cong,0.4324,Noel et al_2020_V
505,cong,0.458,Noel et al_2020_A
505,cong,0.5186,Noel et al_2020_A
505,cong,0.4068,Noel et al_2020_V
505,incong,0.5028,Noel et al_2020_AV
505,cong,0.6723,Noel et al_2020_A
505,cong,0.4695,Noel et al_2020_V
505,cong,0.409,Noel et al_2020_A
505,cong,0.5973,Noel et al_2020_AV
505,cong,0.3826,Noel et al_2020_AV
505,incong,1.8355,Noel et al_2020_V
505,cong,0.5101,Noel et al_2020_V
505,cong,0.4822,Noel et al_2020_V
505,cong,0.3901,Noel et al_2020_A
505,incong,0.4577,Noel et al_2020_V
505,incong,0.799,Noel et al_2020_AV
505,cong,0.8432,Noel et al_2020_V
505,cong,0.4717,Noel et al_2020_AV
505,cong,0.6171,Noel et al_2020_AV
505,incong,0.37609,Noel et al_2020_A
505,incong,0.37762,Noel et al_2020_V
505,cong,0.401,Noel et al_2020_V
505,cong,0.5648,Noel et al_2020_A
505,cong,0.4202,Noel et al_2020_AV
505,cong,0.7668,Noel et al_2020_V
505,cong,0.575,Noel et al_2020_AV
505,incong,0.5299,Noel et al_2020_A
505,cong,0.6736,Noel et al_2020_A
505,incong,0.6314,Noel et al_2020_V
505,cong,0.6844,Noel et al_2020_AV
505,cong,0.54,Noel et al_2020_A
505,cong,0.3953,Noel et al_2020_A
505,cong,0.42,Noel et al_2020_AV
505,cong,0.6457,Noel et al_2020_V
505,cong,0.4051,Noel et al_2020_A
505,cong,0.36853,Noel et al_2020_V
505,cong,0.37747,Noel et al_2020_A
505,cong,0.37274,Noel et al_2020_A
505,cong,0.37232,Noel et al_2020_V
505,cong,0.4062,Noel et al_2020_V
505,cong,0.38014,Noel et al_2020_AV
505,cong,0.4442,Noel et al_2020_A
505,cong,0.5706,Noel et al_2020_AV
505,cong,0.38466,Noel et al_2020_V
505,cong,1.0092,Noel et al_2020_AV
505,incong,0.36977,Noel et al_2020_AV
505,incong,0.37742,Noel et al_2020_AV
505,cong,0.4562,Noel et al_2020_V
505,cong,0.4361,Noel et al_2020_A
505,cong,0.701,Noel et al_2020_A
505,cong,0.37743,Noel et al_2020_AV
505,cong,0.4245,Noel et al_2020_AV
505,cong,0.3822,Noel et al_2020_V
505,cong,0.4299,Noel et al_2020_V
505,cong,0.4134,Noel et al_2020_A
505,cong,0.4135,Noel et al_2020_A
505,cong,0.4307,Noel et al_2020_V
505,cong,0.4056,Noel et al_2020_AV
505,cong,0.4111,Noel et al_2020_V
505,cong,0.462,Noel et al_2020_AV
505,incong,0.38826,Noel et al_2020_V
505,cong,0.4387,Noel et al_2020_V
505,cong,0.427,Noel et al_2020_A
505,incong,0.7302,Noel et al_2020_AV
505,incong,0.5231,Noel et al_2020_AV
505,cong,0.4089,Noel et al_2020_V
505,incong,0.3971,Noel et al_2020_A
505,cong,0.4709,Noel et al_2020_A
505,cong,0.5598,Noel et al_2020_A
505,cong,0.6274,Noel et al_2020_AV
505,cong,0.4004,Noel et al_2020_A
505,incong,0.4948,Noel et al_2020_V
505,cong,0.489,Noel et al_2020_V
505,incong,0.4483,Noel et al_2020_V
505,cong,0.4338,Noel et al_2020_A
505,incong,0.4112,Noel et al_2020_V
505,cong,0.3544,Noel et al_2020_V
505,cong,0.36758,Noel et al_2020_A
505,cong,0.3691,Noel et al_2020_V
505,cong,0.33933,Noel et al_2020_AV
505,cong,0.36411,Noel et al_2020_AV
505,cong,0.32961,Noel et al_2020_AV
505,cong,0.33031,Noel et al_2020_V
505,cong,0.3638,Noel et al_2020_V
505,cong,0.37657,Noel et al_2020_V
505,incong,0.38315,Noel et al_2020_AV
505,cong,0.411,Noel et al_2020_A
505,cong,0.37938,Noel et al_2020_A
505,incong,0.3957,Noel et al_2020_V
505,cong,0.36883,Noel et al_2020_V
505,cong,0.3588,Noel et al_2020_V
505,cong,0.33883,Noel et al_2020_AV
505,cong,0.3967,Noel et al_2020_V
505,cong,0.36693,Noel et al_2020_V
505,cong,0.37995,Noel et al_2020_AV
505,incong,0.36406,Noel et al_2020_V
505,cong,0.4157,Noel et al_2020_A
505,cong,0.38386,Noel et al_2020_AV
505,cong,0.4109,Noel et al_2020_A
505,cong,0.5529,Noel et al_2020_V
505,cong,0.3971,Noel et al_2020_AV
505,cong,0.34381,Noel et al_2020_A
505,cong,0.3936,Noel et al_2020_A
505,cong,0.35842,Noel et al_2020_A
505,incong,0.33654,Noel et al_2020_A
505,incong,0.35977,Noel et al_2020_V
505,cong,0.35916,Noel et al_2020_AV
505,cong,0.4408,Noel et al_2020_A
505,cong,0.34227,Noel et al_2020_AV
505,cong,0.4458,Noel et al_2020_A
505,cong,0.461,Noel et al_2020_AV
505,cong,0.38436,Noel et al_2020_AV
505,cong,0.37942,Noel et al_2020_V
505,cong,0.3973,Noel et al_2020_A
505,cong,0.444,Noel et al_2020_A
505,cong,0.4442,Noel et al_2020_V
505,cong,0.4088,Noel et al_2020_V
505,cong,0.3816,Noel et al_2020_V
505,cong,0.3987,Noel et al_2020_A
505,cong,0.3507,Noel et al_2020_V
505,cong,0.37417,Noel et al_2020_V
505,cong,0.38643,Noel et al_2020_V
505,cong,0.3997,Noel et al_2020_V
505,cong,0.37719,Noel et al_2020_V
505,cong,0.456,Noel et al_2020_AV
505,cong,0.402,Noel et al_2020_V
505,incong,0.3959,Noel et al_2020_A
505,incong,0.3986,Noel et al_2020_AV
505,cong,0.35953,Noel et al_2020_V
505,cong,0.4131,Noel et al_2020_AV
505,cong,0.5102,Noel et al_2020_AV
505,incong,0.3931,Noel et al_2020_V
505,cong,0.4385,Noel et al_2020_A
505,incong,0.4085,Noel et al_2020_AV
505,cong,0.4432,Noel et al_2020_A
505,cong,0.4017,Noel et al_2020_A
505,cong,0.4646,Noel et al_2020_A
505,cong,0.4659,Noel et al_2020_AV
505,cong,0.3966,Noel et al_2020_AV
505,incong,0.4041,Noel et al_2020_AV
505,cong,0.4446,Noel et al_2020_V
505,cong,0.4396,Noel et al_2020_A
505,cong,0.37829,Noel et al_2020_A
505,cong,0.35631,Noel et al_2020_AV
505,cong,0.38568,Noel et al_2020_V
505,cong,0.35391,Noel et al_2020_AV
505,cong,0.5048,Noel et al_2020_A
505,cong,2.0973,Noel et al_2020_V
505,cong,0.4581,Noel et al_2020_V
505,cong,0.4819,Noel et al_2020_V
505,cong,0.36686,Noel et al_2020_V
505,cong,0.38163,Noel et al_2020_AV
505,cong,1.3032,Noel et al_2020_A
505,cong,0.5236,Noel et al_2020_AV
505,cong,0.5261,Noel et al_2020_A
505,cong,0.6056,Noel et al_2020_A
505,incong,0.4057,Noel et al_2020_A
505,cong,0.6617,Noel et al_2020_V
505,cong,0.37799,Noel et al_2020_V
505,cong,0.3908,Noel et al_2020_A
505,cong,0.3931,Noel et al_2020_A
505,cong,0.4475,Noel et al_2020_AV
