"","idv","iv","iv2","exp","dv"
"2966",13,1,1,"Benthien & Hesselmann_2021",456.07
"2967",13,0,1,"Benthien & Hesselmann_2021",382.3
"2968",13,0,1,"Benthien & Hesselmann_2021",444.78
"2969",13,1,1,"Benthien & Hesselmann_2021",423.72
"2970",13,1,1,"Benthien & Hesselmann_2021",565.32
"2971",13,1,1,"Benthien & Hesselmann_2021",394.92
"2972",13,1,1,"Benthien & Hesselmann_2021",454.27
"2973",13,0,1,"Benthien & Hesselmann_2021",487.23
"2974",13,1,1,"Benthien & Hesselmann_2021",288.24
"2975",13,1,1,"Benthien & Hesselmann_2021",379.55
"2976",13,1,1,"Benthien & Hesselmann_2021",411.57
"2977",13,1,1,"Benthien & Hesselmann_2021",356.54
"2978",13,0,1,"Benthien & Hesselmann_2021",396.03
"2979",13,1,1,"Benthien & Hesselmann_2021",407.1
"2980",13,0,1,"Benthien & Hesselmann_2021",471.03
"2981",13,1,1,"Benthien & Hesselmann_2021",464.18
"2982",13,1,1,"Benthien & Hesselmann_2021",467.58
"2983",13,1,1,"Benthien & Hesselmann_2021",435.46
"2984",13,1,1,"Benthien & Hesselmann_2021",282.84
"2985",13,0,1,"Benthien & Hesselmann_2021",487.89
"2986",13,0,1,"Benthien & Hesselmann_2021",594.56
"2987",13,0,1,"Benthien & Hesselmann_2021",453.64
"2988",13,1,1,"Benthien & Hesselmann_2021",453.01
"2989",13,0,1,"Benthien & Hesselmann_2021",471.22
"2990",13,1,1,"Benthien & Hesselmann_2021",384.56
"2991",13,0,1,"Benthien & Hesselmann_2021",381.97
"2992",13,1,1,"Benthien & Hesselmann_2021",352.01
"2993",13,1,1,"Benthien & Hesselmann_2021",459.35
"2994",13,1,1,"Benthien & Hesselmann_2021",428.17
"2995",13,1,1,"Benthien & Hesselmann_2021",549.56
"2996",13,0,1,"Benthien & Hesselmann_2021",373.59
"2997",13,1,1,"Benthien & Hesselmann_2021",442.39
"2998",13,1,1,"Benthien & Hesselmann_2021",351.1
"2999",13,1,1,"Benthien & Hesselmann_2021",504.81
"3000",13,0,1,"Benthien & Hesselmann_2021",368.03
"3001",13,0,1,"Benthien & Hesselmann_2021",478.5
"3002",13,0,1,"Benthien & Hesselmann_2021",387.66
"3003",13,0,1,"Benthien & Hesselmann_2021",386.26
"3004",13,1,1,"Benthien & Hesselmann_2021",353.59
"3005",13,1,1,"Benthien & Hesselmann_2021",693.48
"3006",13,1,1,"Benthien & Hesselmann_2021",686.29
"3007",13,0,1,"Benthien & Hesselmann_2021",558.04
"3008",13,1,1,"Benthien & Hesselmann_2021",471.53
"3009",13,1,1,"Benthien & Hesselmann_2021",372.43
"3010",13,1,1,"Benthien & Hesselmann_2021",436.85
"3011",13,0,1,"Benthien & Hesselmann_2021",457.9
"3012",13,0,1,"Benthien & Hesselmann_2021",383.17
"3013",13,0,1,"Benthien & Hesselmann_2021",498.99
"3014",13,0,1,"Benthien & Hesselmann_2021",531.05
"3015",13,1,1,"Benthien & Hesselmann_2021",430.75
"3016",13,0,1,"Benthien & Hesselmann_2021",588.57
"3017",13,0,1,"Benthien & Hesselmann_2021",725.21
"3018",13,0,1,"Benthien & Hesselmann_2021",577.73
"3019",13,1,1,"Benthien & Hesselmann_2021",453.56
"3020",13,0,1,"Benthien & Hesselmann_2021",485.97
"3021",13,0,1,"Benthien & Hesselmann_2021",501.19
"3022",13,1,1,"Benthien & Hesselmann_2021",439.1
"3023",13,0,1,"Benthien & Hesselmann_2021",458.98
"3024",13,0,1,"Benthien & Hesselmann_2021",576.61
"3025",13,0,1,"Benthien & Hesselmann_2021",544.42
"3026",13,0,1,"Benthien & Hesselmann_2021",437.58
"3027",13,1,1,"Benthien & Hesselmann_2021",588.15
"3028",13,0,1,"Benthien & Hesselmann_2021",454.67
"3029",13,0,1,"Benthien & Hesselmann_2021",506.7
"3030",13,1,1,"Benthien & Hesselmann_2021",474.15
"3031",13,0,1,"Benthien & Hesselmann_2021",576.64
"3032",13,0,1,"Benthien & Hesselmann_2021",469.02
"3033",13,1,1,"Benthien & Hesselmann_2021",380.3
"3034",13,1,1,"Benthien & Hesselmann_2021",532.28
"3035",13,1,1,"Benthien & Hesselmann_2021",636.22
"3036",13,0,1,"Benthien & Hesselmann_2021",404.07
"3037",13,1,1,"Benthien & Hesselmann_2021",364.94
"3038",13,1,1,"Benthien & Hesselmann_2021",571.87
"3039",13,1,1,"Benthien & Hesselmann_2021",388.48
"3040",13,1,1,"Benthien & Hesselmann_2021",669.89
"3041",13,1,1,"Benthien & Hesselmann_2021",451.32
"3042",13,0,1,"Benthien & Hesselmann_2021",444.13
"3043",14,1,1,"Benthien & Hesselmann_2021",574.35
"3044",14,1,1,"Benthien & Hesselmann_2021",617.62
"3045",14,1,1,"Benthien & Hesselmann_2021",577.43
"3046",14,0,1,"Benthien & Hesselmann_2021",410.46
"3047",14,1,1,"Benthien & Hesselmann_2021",466.23
"3048",14,0,1,"Benthien & Hesselmann_2021",560.53
"3049",14,0,1,"Benthien & Hesselmann_2021",486.44
"3050",14,0,1,"Benthien & Hesselmann_2021",481.91
"3051",14,1,1,"Benthien & Hesselmann_2021",443.94
"3052",14,0,1,"Benthien & Hesselmann_2021",465.53
"3053",14,0,1,"Benthien & Hesselmann_2021",563.45
"3054",14,1,1,"Benthien & Hesselmann_2021",576.99
"3055",14,0,1,"Benthien & Hesselmann_2021",487.76
"3056",14,0,1,"Benthien & Hesselmann_2021",560.1
"3057",14,0,1,"Benthien & Hesselmann_2021",464.18
"3058",14,0,1,"Benthien & Hesselmann_2021",431.64
"3059",14,1,1,"Benthien & Hesselmann_2021",491.46
"3060",14,0,1,"Benthien & Hesselmann_2021",558.87
"3061",14,1,1,"Benthien & Hesselmann_2021",437.55
"3062",14,1,1,"Benthien & Hesselmann_2021",469.82
"3063",14,0,1,"Benthien & Hesselmann_2021",502.77
"3064",14,1,1,"Benthien & Hesselmann_2021",518.93
"3065",14,1,1,"Benthien & Hesselmann_2021",529.96
"3066",14,1,1,"Benthien & Hesselmann_2021",436.66
"3067",14,1,1,"Benthien & Hesselmann_2021",510.99
"3068",14,0,1,"Benthien & Hesselmann_2021",426.29
"3069",14,0,1,"Benthien & Hesselmann_2021",444.33
"3070",14,1,1,"Benthien & Hesselmann_2021",451.7
"3071",14,0,1,"Benthien & Hesselmann_2021",378.65
"3072",14,0,1,"Benthien & Hesselmann_2021",465.83
"3073",14,1,1,"Benthien & Hesselmann_2021",568.6
"3074",14,1,1,"Benthien & Hesselmann_2021",481.2
"3075",14,1,1,"Benthien & Hesselmann_2021",571.33
"3076",14,1,1,"Benthien & Hesselmann_2021",584.59
"3077",14,0,1,"Benthien & Hesselmann_2021",518.02
"3078",14,0,1,"Benthien & Hesselmann_2021",459.4
"3079",14,1,1,"Benthien & Hesselmann_2021",485.87
"3080",14,0,1,"Benthien & Hesselmann_2021",565.28
"3081",14,0,1,"Benthien & Hesselmann_2021",530.77
"3082",14,0,1,"Benthien & Hesselmann_2021",645.91
"3083",14,1,1,"Benthien & Hesselmann_2021",529.72
"3084",14,1,1,"Benthien & Hesselmann_2021",576.77
"3085",14,0,1,"Benthien & Hesselmann_2021",489.23
"3086",14,1,1,"Benthien & Hesselmann_2021",583.17
"3087",14,1,1,"Benthien & Hesselmann_2021",470.71
"3088",14,1,1,"Benthien & Hesselmann_2021",577.43
"3089",14,0,1,"Benthien & Hesselmann_2021",482.73
"3090",14,0,1,"Benthien & Hesselmann_2021",496.37
"3091",14,1,1,"Benthien & Hesselmann_2021",577.41
"3092",14,1,1,"Benthien & Hesselmann_2021",590
"3093",14,1,1,"Benthien & Hesselmann_2021",546.15
"3094",14,0,1,"Benthien & Hesselmann_2021",589.07
"3095",14,1,1,"Benthien & Hesselmann_2021",587.59
"3096",14,1,1,"Benthien & Hesselmann_2021",690.51
"3097",14,0,1,"Benthien & Hesselmann_2021",645.97
"3098",14,0,1,"Benthien & Hesselmann_2021",532.23
"3099",14,0,1,"Benthien & Hesselmann_2021",607.49
"3100",14,0,1,"Benthien & Hesselmann_2021",448.83
"3101",14,1,1,"Benthien & Hesselmann_2021",552.64
"3102",14,0,1,"Benthien & Hesselmann_2021",401.11
"3103",14,0,1,"Benthien & Hesselmann_2021",622.28
"3104",14,1,1,"Benthien & Hesselmann_2021",554.73
"3105",14,0,1,"Benthien & Hesselmann_2021",557.85
"3106",14,1,1,"Benthien & Hesselmann_2021",489.99
"3107",14,1,1,"Benthien & Hesselmann_2021",512.6
"3108",14,0,1,"Benthien & Hesselmann_2021",440
"3109",14,0,1,"Benthien & Hesselmann_2021",498.77
"3110",14,0,1,"Benthien & Hesselmann_2021",474.21
"3111",14,0,1,"Benthien & Hesselmann_2021",494.94
"3112",14,0,1,"Benthien & Hesselmann_2021",682.94
"3113",14,0,1,"Benthien & Hesselmann_2021",501.31
"3114",14,1,1,"Benthien & Hesselmann_2021",504.78
"3115",14,1,1,"Benthien & Hesselmann_2021",516.63
"3116",14,1,1,"Benthien & Hesselmann_2021",477.73
"3117",14,1,1,"Benthien & Hesselmann_2021",577.01
"3118",14,0,1,"Benthien & Hesselmann_2021",576.85
"3119",14,1,1,"Benthien & Hesselmann_2021",714.79
"3120",14,0,1,"Benthien & Hesselmann_2021",485.08
"3121",14,1,1,"Benthien & Hesselmann_2021",459.01
"3122",14,1,1,"Benthien & Hesselmann_2021",576.64
"3123",14,1,1,"Benthien & Hesselmann_2021",463.74
"3124",14,0,1,"Benthien & Hesselmann_2021",488.11
"3125",14,0,1,"Benthien & Hesselmann_2021",565.13
"3126",14,0,1,"Benthien & Hesselmann_2021",469.81
"3127",14,0,1,"Benthien & Hesselmann_2021",404.21
"3128",14,1,1,"Benthien & Hesselmann_2021",504.14
"3129",14,0,1,"Benthien & Hesselmann_2021",594.98
"3130",14,0,1,"Benthien & Hesselmann_2021",576.27
"3131",14,1,1,"Benthien & Hesselmann_2021",423.33
"3132",14,0,1,"Benthien & Hesselmann_2021",537.37
"3133",14,1,1,"Benthien & Hesselmann_2021",671.38
"3134",14,0,1,"Benthien & Hesselmann_2021",551.26
"3135",14,0,1,"Benthien & Hesselmann_2021",566.45
"3136",14,0,1,"Benthien & Hesselmann_2021",567.53
"3137",14,0,1,"Benthien & Hesselmann_2021",486.12
"3138",14,0,1,"Benthien & Hesselmann_2021",595.17
"3139",14,1,1,"Benthien & Hesselmann_2021",491.74
"3140",14,1,1,"Benthien & Hesselmann_2021",493.97
"3141",14,1,1,"Benthien & Hesselmann_2021",471.53
"3142",14,0,1,"Benthien & Hesselmann_2021",478.21
"3143",14,0,1,"Benthien & Hesselmann_2021",472.93
"3144",14,1,1,"Benthien & Hesselmann_2021",482.55
"3145",14,0,1,"Benthien & Hesselmann_2021",459.03
"3146",14,1,1,"Benthien & Hesselmann_2021",565.06
"3147",14,1,1,"Benthien & Hesselmann_2021",459.48
"3148",14,0,1,"Benthien & Hesselmann_2021",459.03
"3149",14,1,1,"Benthien & Hesselmann_2021",602.32
"3150",14,0,1,"Benthien & Hesselmann_2021",453.23
"3151",14,1,1,"Benthien & Hesselmann_2021",534.41
"3152",14,0,1,"Benthien & Hesselmann_2021",677.65
"3153",14,1,1,"Benthien & Hesselmann_2021",585.81
"3154",14,1,1,"Benthien & Hesselmann_2021",540.15
"3155",14,1,1,"Benthien & Hesselmann_2021",574.41
"3156",14,0,1,"Benthien & Hesselmann_2021",491.62
"3157",14,1,1,"Benthien & Hesselmann_2021",485.61
"3158",14,0,1,"Benthien & Hesselmann_2021",589.9
"3159",14,1,1,"Benthien & Hesselmann_2021",459.25
"3160",14,0,1,"Benthien & Hesselmann_2021",378.61
"3161",14,0,0,"Benthien & Hesselmann_2021",405.72
"3162",14,1,0,"Benthien & Hesselmann_2021",468.59
"3163",14,0,0,"Benthien & Hesselmann_2021",366.52
"3164",14,0,0,"Benthien & Hesselmann_2021",536.43
"3165",14,1,0,"Benthien & Hesselmann_2021",471.42
"3166",14,0,0,"Benthien & Hesselmann_2021",373
"3167",14,1,0,"Benthien & Hesselmann_2021",549.37
"3168",14,1,0,"Benthien & Hesselmann_2021",478.59
"3169",14,1,0,"Benthien & Hesselmann_2021",552.67
"3170",14,1,0,"Benthien & Hesselmann_2021",453.55
"3171",14,1,0,"Benthien & Hesselmann_2021",392.37
"3172",14,0,0,"Benthien & Hesselmann_2021",452.79
"3173",14,1,0,"Benthien & Hesselmann_2021",470.83
"3174",14,1,0,"Benthien & Hesselmann_2021",345.77
"3175",14,0,0,"Benthien & Hesselmann_2021",377.51
"3176",14,1,0,"Benthien & Hesselmann_2021",610.69
"3177",14,1,0,"Benthien & Hesselmann_2021",365.78
"3178",14,1,0,"Benthien & Hesselmann_2021",479.86
"3179",14,0,0,"Benthien & Hesselmann_2021",543.24
"3180",14,0,0,"Benthien & Hesselmann_2021",443.58
"3181",14,1,0,"Benthien & Hesselmann_2021",482.69
"3182",14,0,0,"Benthien & Hesselmann_2021",471.83
"3183",14,0,0,"Benthien & Hesselmann_2021",481.06
"3184",14,1,0,"Benthien & Hesselmann_2021",486.02
"3185",14,1,0,"Benthien & Hesselmann_2021",449.16
"3186",14,1,0,"Benthien & Hesselmann_2021",427.96
"3187",14,0,0,"Benthien & Hesselmann_2021",500.61
"3188",14,0,0,"Benthien & Hesselmann_2021",433.82
"3189",14,0,0,"Benthien & Hesselmann_2021",383.69
"3190",14,1,0,"Benthien & Hesselmann_2021",394.17
"3191",14,0,0,"Benthien & Hesselmann_2021",472.09
"3192",14,1,0,"Benthien & Hesselmann_2021",503.9
"3193",14,1,0,"Benthien & Hesselmann_2021",447.33
"3194",14,1,0,"Benthien & Hesselmann_2021",447.33
"3195",14,1,0,"Benthien & Hesselmann_2021",427.41
"3196",14,0,0,"Benthien & Hesselmann_2021",721.78
"3197",14,1,0,"Benthien & Hesselmann_2021",474.98
"3198",14,1,0,"Benthien & Hesselmann_2021",441.19
"3199",14,0,0,"Benthien & Hesselmann_2021",497.84
"3200",14,0,0,"Benthien & Hesselmann_2021",446.36
"3201",14,1,0,"Benthien & Hesselmann_2021",509.27
"3202",14,0,0,"Benthien & Hesselmann_2021",605.03
"3203",14,1,0,"Benthien & Hesselmann_2021",491.55
"3204",14,1,0,"Benthien & Hesselmann_2021",498.42
"3205",14,1,0,"Benthien & Hesselmann_2021",483.75
"3206",14,1,0,"Benthien & Hesselmann_2021",384.45
"3207",14,0,0,"Benthien & Hesselmann_2021",576.65
"3208",14,0,0,"Benthien & Hesselmann_2021",471.84
"3209",14,0,0,"Benthien & Hesselmann_2021",402.17
"3210",14,0,0,"Benthien & Hesselmann_2021",475.43
"3211",14,1,0,"Benthien & Hesselmann_2021",464.91
"3212",14,1,0,"Benthien & Hesselmann_2021",400.13
"3213",14,1,0,"Benthien & Hesselmann_2021",446.87
"3214",14,1,0,"Benthien & Hesselmann_2021",425.52
"3215",14,0,0,"Benthien & Hesselmann_2021",411.96
"3216",14,1,0,"Benthien & Hesselmann_2021",349.54
"3217",14,1,0,"Benthien & Hesselmann_2021",433.57
"3218",14,0,0,"Benthien & Hesselmann_2021",367.11
"3219",14,1,0,"Benthien & Hesselmann_2021",392.39
"3220",14,0,0,"Benthien & Hesselmann_2021",506.74
"3221",14,1,0,"Benthien & Hesselmann_2021",459.42
"3222",14,0,0,"Benthien & Hesselmann_2021",395.11
"3223",14,1,0,"Benthien & Hesselmann_2021",510.78
"3224",14,1,0,"Benthien & Hesselmann_2021",480.22
"3225",14,0,0,"Benthien & Hesselmann_2021",500.6
"3226",14,0,0,"Benthien & Hesselmann_2021",448.2
"3227",14,1,0,"Benthien & Hesselmann_2021",471.84
"3228",14,1,0,"Benthien & Hesselmann_2021",429.19
"3229",14,0,0,"Benthien & Hesselmann_2021",405.36
"3230",14,0,0,"Benthien & Hesselmann_2021",556.35
"3231",14,0,0,"Benthien & Hesselmann_2021",443.47
"3232",14,0,0,"Benthien & Hesselmann_2021",511.11
"3233",14,1,0,"Benthien & Hesselmann_2021",479.11
"3234",14,0,0,"Benthien & Hesselmann_2021",392.46
"3235",14,1,0,"Benthien & Hesselmann_2021",617.65
"3236",14,0,0,"Benthien & Hesselmann_2021",682.89
"3237",14,1,0,"Benthien & Hesselmann_2021",581.56
"3238",14,0,0,"Benthien & Hesselmann_2021",467.03
"3239",14,1,0,"Benthien & Hesselmann_2021",434.43
"3240",14,0,0,"Benthien & Hesselmann_2021",409.09
"3241",14,1,0,"Benthien & Hesselmann_2021",364.34
"3242",14,1,0,"Benthien & Hesselmann_2021",580.92
"3243",14,0,0,"Benthien & Hesselmann_2021",482.81
"3244",14,1,0,"Benthien & Hesselmann_2021",476.45
"3245",14,0,0,"Benthien & Hesselmann_2021",480.78
"3246",14,0,0,"Benthien & Hesselmann_2021",400.97
"3247",14,1,0,"Benthien & Hesselmann_2021",387.42
"3248",14,1,0,"Benthien & Hesselmann_2021",396.07
"3249",14,0,0,"Benthien & Hesselmann_2021",456.15
"3250",14,0,0,"Benthien & Hesselmann_2021",456.19
"3251",14,0,0,"Benthien & Hesselmann_2021",604.91
"3252",14,0,0,"Benthien & Hesselmann_2021",451.48
"3253",14,1,0,"Benthien & Hesselmann_2021",401.08
"3254",14,0,0,"Benthien & Hesselmann_2021",483.13
"3255",14,1,0,"Benthien & Hesselmann_2021",502.92
"3256",14,0,0,"Benthien & Hesselmann_2021",407.36
"3257",14,1,0,"Benthien & Hesselmann_2021",344.71
"3258",14,0,0,"Benthien & Hesselmann_2021",365.43
"3259",14,0,0,"Benthien & Hesselmann_2021",499.03
"3260",14,0,0,"Benthien & Hesselmann_2021",516.79
"3261",14,0,0,"Benthien & Hesselmann_2021",488.77
"3262",14,0,0,"Benthien & Hesselmann_2021",383.12
"3263",14,1,0,"Benthien & Hesselmann_2021",497.19
"3264",14,0,0,"Benthien & Hesselmann_2021",388.05
"3265",14,1,0,"Benthien & Hesselmann_2021",383.37
"3266",14,0,0,"Benthien & Hesselmann_2021",405.11
"3267",14,1,0,"Benthien & Hesselmann_2021",390.29
"3268",14,0,0,"Benthien & Hesselmann_2021",395.2
"3269",14,0,0,"Benthien & Hesselmann_2021",363.3
"3270",14,1,0,"Benthien & Hesselmann_2021",470.8
"3271",14,1,0,"Benthien & Hesselmann_2021",410.52
"3272",14,1,0,"Benthien & Hesselmann_2021",349.73
"3273",14,1,0,"Benthien & Hesselmann_2021",482.77
"3274",14,0,0,"Benthien & Hesselmann_2021",432.89
"3275",14,1,0,"Benthien & Hesselmann_2021",394.33
"3276",14,1,0,"Benthien & Hesselmann_2021",379.62
"3277",14,1,0,"Benthien & Hesselmann_2021",424.74
"3278",14,0,0,"Benthien & Hesselmann_2021",459.01
"3279",14,0,0,"Benthien & Hesselmann_2021",459.89
"3280",14,0,0,"Benthien & Hesselmann_2021",423.88
"3281",14,1,0,"Benthien & Hesselmann_2021",549.53
"3282",14,0,0,"Benthien & Hesselmann_2021",463.48
"3283",14,0,0,"Benthien & Hesselmann_2021",515.97
"3284",15,1,0,"Benthien & Hesselmann_2021",372.3
"3285",15,0,0,"Benthien & Hesselmann_2021",363.62
"3286",15,1,0,"Benthien & Hesselmann_2021",431.26
"3287",15,1,0,"Benthien & Hesselmann_2021",377.59
"3288",15,1,0,"Benthien & Hesselmann_2021",536.77
"3289",15,0,0,"Benthien & Hesselmann_2021",483.63
"3290",15,0,0,"Benthien & Hesselmann_2021",447.41
"3291",15,1,0,"Benthien & Hesselmann_2021",459.03
"3292",15,1,0,"Benthien & Hesselmann_2021",352.05
"3293",15,0,0,"Benthien & Hesselmann_2021",473.71
"3294",15,1,0,"Benthien & Hesselmann_2021",377.93
"3295",15,1,0,"Benthien & Hesselmann_2021",347.59
"3296",15,0,0,"Benthien & Hesselmann_2021",369.48
"3297",15,0,0,"Benthien & Hesselmann_2021",371.74
"3298",15,1,0,"Benthien & Hesselmann_2021",353.36
"3299",15,0,0,"Benthien & Hesselmann_2021",471.22
"3300",15,0,0,"Benthien & Hesselmann_2021",327.53
"3301",15,1,0,"Benthien & Hesselmann_2021",388.12
"3302",15,1,0,"Benthien & Hesselmann_2021",440.2
"3303",15,0,0,"Benthien & Hesselmann_2021",370.05
"3304",15,1,0,"Benthien & Hesselmann_2021",330.86
"3305",15,0,0,"Benthien & Hesselmann_2021",430.83
"3306",15,1,0,"Benthien & Hesselmann_2021",471.59
"3307",15,0,0,"Benthien & Hesselmann_2021",451.77
"3308",15,1,0,"Benthien & Hesselmann_2021",345.87
"3309",15,0,0,"Benthien & Hesselmann_2021",325.89
"3310",15,1,0,"Benthien & Hesselmann_2021",369.77
"3311",15,1,0,"Benthien & Hesselmann_2021",435
"3312",15,0,0,"Benthien & Hesselmann_2021",440.04
"3313",15,0,0,"Benthien & Hesselmann_2021",353.62
"3314",15,1,0,"Benthien & Hesselmann_2021",336.99
"3315",15,1,0,"Benthien & Hesselmann_2021",385.5
"3316",15,0,0,"Benthien & Hesselmann_2021",408.82
"3317",15,1,0,"Benthien & Hesselmann_2021",366.23
"3318",15,1,0,"Benthien & Hesselmann_2021",358.36
"3319",15,0,0,"Benthien & Hesselmann_2021",459.63
"3320",15,0,0,"Benthien & Hesselmann_2021",386.92
"3321",15,1,0,"Benthien & Hesselmann_2021",437.03
"3322",15,0,0,"Benthien & Hesselmann_2021",394.67
"3323",15,0,0,"Benthien & Hesselmann_2021",384.36
"3324",15,1,0,"Benthien & Hesselmann_2021",379.38
"3325",15,0,0,"Benthien & Hesselmann_2021",456.85
"3326",15,0,0,"Benthien & Hesselmann_2021",393.18
"3327",15,1,0,"Benthien & Hesselmann_2021",472.73
"3328",15,0,0,"Benthien & Hesselmann_2021",338.66
"3329",15,1,0,"Benthien & Hesselmann_2021",445.11
"3330",15,0,0,"Benthien & Hesselmann_2021",396.03
"3331",15,0,0,"Benthien & Hesselmann_2021",576.41
"3332",15,1,0,"Benthien & Hesselmann_2021",338.73
"3333",15,0,0,"Benthien & Hesselmann_2021",471.22
"3334",15,0,0,"Benthien & Hesselmann_2021",464.43
"3335",15,1,0,"Benthien & Hesselmann_2021",382.77
"3336",15,0,0,"Benthien & Hesselmann_2021",338.11
"3337",15,1,0,"Benthien & Hesselmann_2021",431.98
"3338",15,0,0,"Benthien & Hesselmann_2021",376.69
"3339",15,0,0,"Benthien & Hesselmann_2021",353.21
"3340",15,1,0,"Benthien & Hesselmann_2021",439.92
"3341",15,1,0,"Benthien & Hesselmann_2021",366.46
"3342",15,1,0,"Benthien & Hesselmann_2021",351.94
"3343",15,1,0,"Benthien & Hesselmann_2021",359.49
"3344",15,0,0,"Benthien & Hesselmann_2021",462.74
"3345",15,0,0,"Benthien & Hesselmann_2021",364.42
"3346",15,0,0,"Benthien & Hesselmann_2021",472.88
"3347",15,0,0,"Benthien & Hesselmann_2021",577.6
"3348",15,1,0,"Benthien & Hesselmann_2021",534.94
"3349",15,1,0,"Benthien & Hesselmann_2021",332.16
"3350",15,1,0,"Benthien & Hesselmann_2021",490.94
"3351",15,1,0,"Benthien & Hesselmann_2021",443.27
"3352",15,1,0,"Benthien & Hesselmann_2021",434.73
"3353",15,1,0,"Benthien & Hesselmann_2021",459.62
"3354",15,1,0,"Benthien & Hesselmann_2021",564.27
"3355",15,0,0,"Benthien & Hesselmann_2021",440.21
"3356",15,0,0,"Benthien & Hesselmann_2021",368.82
"3357",15,0,0,"Benthien & Hesselmann_2021",394.93
"3358",15,0,0,"Benthien & Hesselmann_2021",423.79
"3359",15,0,0,"Benthien & Hesselmann_2021",518.19
"3360",15,1,0,"Benthien & Hesselmann_2021",363.1
"3361",15,0,0,"Benthien & Hesselmann_2021",494.67
"3362",15,0,0,"Benthien & Hesselmann_2021",440.69
"3363",15,1,0,"Benthien & Hesselmann_2021",400.99
"3364",15,1,0,"Benthien & Hesselmann_2021",472.67
"3365",15,0,0,"Benthien & Hesselmann_2021",385.25
"3366",15,0,0,"Benthien & Hesselmann_2021",358.52
"3367",15,1,0,"Benthien & Hesselmann_2021",444.29
"3368",15,1,0,"Benthien & Hesselmann_2021",392.68
"3369",15,1,0,"Benthien & Hesselmann_2021",474.01
"3370",15,1,0,"Benthien & Hesselmann_2021",349.97
"3371",15,1,0,"Benthien & Hesselmann_2021",431.02
"3372",15,0,0,"Benthien & Hesselmann_2021",347.19
"3373",15,1,0,"Benthien & Hesselmann_2021",441.68
"3374",15,1,0,"Benthien & Hesselmann_2021",458.91
"3375",15,0,0,"Benthien & Hesselmann_2021",410.13
"3376",15,0,0,"Benthien & Hesselmann_2021",484.77
"3377",15,0,0,"Benthien & Hesselmann_2021",443.68
"3378",15,0,0,"Benthien & Hesselmann_2021",576.67
"3379",15,0,0,"Benthien & Hesselmann_2021",551.79
"3380",15,1,0,"Benthien & Hesselmann_2021",440.09
"3381",15,0,0,"Benthien & Hesselmann_2021",463.99
"3382",15,1,0,"Benthien & Hesselmann_2021",369.1
"3383",15,0,0,"Benthien & Hesselmann_2021",544.42
"3384",15,1,0,"Benthien & Hesselmann_2021",584.39
"3385",15,1,0,"Benthien & Hesselmann_2021",361.83
"3386",15,1,0,"Benthien & Hesselmann_2021",457.52
"3387",15,0,0,"Benthien & Hesselmann_2021",424.52
"3388",15,0,0,"Benthien & Hesselmann_2021",468.7
"3389",15,0,0,"Benthien & Hesselmann_2021",339.4
"3390",15,1,0,"Benthien & Hesselmann_2021",353.56
"3391",15,1,0,"Benthien & Hesselmann_2021",495.62
"3392",15,0,0,"Benthien & Hesselmann_2021",397.51
"3393",15,0,0,"Benthien & Hesselmann_2021",432.97
"3394",15,1,0,"Benthien & Hesselmann_2021",481.99
"3395",15,1,0,"Benthien & Hesselmann_2021",297.72
"3396",15,0,0,"Benthien & Hesselmann_2021",448.77
"3397",15,1,0,"Benthien & Hesselmann_2021",374.78
"3398",15,0,0,"Benthien & Hesselmann_2021",375.15
"3399",15,0,0,"Benthien & Hesselmann_2021",319
"3400",15,1,0,"Benthien & Hesselmann_2021",529.68
"3401",15,0,0,"Benthien & Hesselmann_2021",332.95
"3402",15,0,0,"Benthien & Hesselmann_2021",390.09
"3403",15,0,0,"Benthien & Hesselmann_2021",353.19
"3404",15,0,0,"Benthien & Hesselmann_2021",359.43
"3405",15,1,0,"Benthien & Hesselmann_2021",351.76
"3406",15,1,0,"Benthien & Hesselmann_2021",439.86
"3407",15,0,0,"Benthien & Hesselmann_2021",459.41
"3408",15,1,0,"Benthien & Hesselmann_2021",356.76
"3409",15,1,0,"Benthien & Hesselmann_2021",426.94
"3410",15,1,1,"Benthien & Hesselmann_2021",471.38
"3411",15,1,1,"Benthien & Hesselmann_2021",410.73
"3412",15,1,1,"Benthien & Hesselmann_2021",439.61
"3413",15,0,1,"Benthien & Hesselmann_2021",459.35
"3414",15,1,1,"Benthien & Hesselmann_2021",366.09
"3415",15,1,1,"Benthien & Hesselmann_2021",468.83
"3416",15,1,1,"Benthien & Hesselmann_2021",397.91
"3417",15,0,1,"Benthien & Hesselmann_2021",327.28
"3418",15,0,1,"Benthien & Hesselmann_2021",471.2
"3419",15,1,1,"Benthien & Hesselmann_2021",335.25
"3420",15,0,1,"Benthien & Hesselmann_2021",336.79
"3421",15,0,1,"Benthien & Hesselmann_2021",427.69
"3422",15,1,1,"Benthien & Hesselmann_2021",440.03
"3423",15,1,1,"Benthien & Hesselmann_2021",337.34
"3424",15,1,1,"Benthien & Hesselmann_2021",405.77
"3425",15,0,1,"Benthien & Hesselmann_2021",453.7
"3426",15,0,1,"Benthien & Hesselmann_2021",406.76
"3427",15,0,1,"Benthien & Hesselmann_2021",568.65
"3428",15,0,1,"Benthien & Hesselmann_2021",351.3
"3429",15,0,1,"Benthien & Hesselmann_2021",459.01
"3430",15,0,1,"Benthien & Hesselmann_2021",447.82
"3431",15,0,1,"Benthien & Hesselmann_2021",541.52
