"","idv","iv","dv","exp"
"24879","505","cong",448.1,"Noel et al._2020_AV"
"248831","505","cong",443.3,"Noel et al._2020_AV"
"248871","505","cong",563.6,"Noel et al._2020_A"
"24890","505","cong",421,"Noel et al._2020_AV"
"248921","505","cong",443.1,"Noel et al._2020_A"
"248931","505","incong",720.8,"Noel et al._2020_A"
"24894","505","cong",407.5,"Noel et al._2020_A"
"24899","505","cong",445.3,"Noel et al._2020_A"
"24900","505","cong",414,"Noel et al._2020_A"
"249021","505","incong",442.2,"Noel et al._2020_A"
"249031","505","cong",505.6,"Noel et al._2020_V"
"24907","505","incong",454.8,"Noel et al._2020_A"
"249091","505","cong",453.9,"Noel et al._2020_V"
"249101","505","cong",440.3,"Noel et al._2020_AV"
"249111","505","cong",438.7,"Noel et al._2020_A"
"249121","505","cong",385.29,"Noel et al._2020_V"
"24914","505","cong",391.3,"Noel et al._2020_V"
"249171","505","cong",496,"Noel et al._2020_AV"
"249211","505","cong",410.9,"Noel et al._2020_A"
"24926","505","cong",355.93,"Noel et al._2020_V"
"24928","505","cong",731.4,"Noel et al._2020_AV"
"249291","505","cong",390.2,"Noel et al._2020_AV"
"249301","505","cong",1882.7,"Noel et al._2020_V"
"24931","505","incong",425.1,"Noel et al._2020_AV"
"24932","505","cong",381.94,"Noel et al._2020_AV"
"24934","505","cong",364.6,"Noel et al._2020_AV"
"249361","505","incong",355.71,"Noel et al._2020_V"
"249371","505","cong",479.8,"Noel et al._2020_V"
"24938","505","cong",372.37,"Noel et al._2020_AV"
"249401","505","incong",386.13,"Noel et al._2020_A"
"249421","505","cong",336.47,"Noel et al._2020_V"
"24943","505","cong",376.17,"Noel et al._2020_A"
"249451","505","cong",473.3,"Noel et al._2020_V"
"249471","505","cong",404.2,"Noel et al._2020_V"
"249501","505","incong",391.2,"Noel et al._2020_AV"
"249521","505","cong",426.4,"Noel et al._2020_AV"
"249541","505","cong",382.91,"Noel et al._2020_V"
"249561","505","cong",468.9,"Noel et al._2020_A"
"249621","505","cong",459.6,"Noel et al._2020_A"
"24972","505","incong",382.52,"Noel et al._2020_AV"
"249791","505","cong",490.9,"Noel et al._2020_AV"
"249801","505","cong",489.1,"Noel et al._2020_A"
"249811","505","cong",398.8,"Noel et al._2020_A"
"24984","505","cong",479.2,"Noel et al._2020_A"
"249871","505","incong",391.7,"Noel et al._2020_V"
"249891","505","cong",455.5,"Noel et al._2020_A"
"249911","505","incong",429.1,"Noel et al._2020_AV"
"24992","505","incong",474.5,"Noel et al._2020_V"
"249961","505","cong",494.9,"Noel et al._2020_V"
"249981","505","cong",510.2,"Noel et al._2020_AV"
"249991","505","cong",537.9,"Noel et al._2020_AV"
"250001","505","cong",906.1,"Noel et al._2020_A"
"250031","505","cong",388.84,"Noel et al._2020_AV"
"250041","505","incong",422.1,"Noel et al._2020_A"
"250071","505","cong",732.3,"Noel et al._2020_A"
"25008","505","cong",369.22,"Noel et al._2020_V"
"250111","505","cong",462.4,"Noel et al._2020_A"
"250131","505","cong",459.4,"Noel et al._2020_AV"
"25015","505","cong",438.9,"Noel et al._2020_V"
"25016","505","cong",368.77,"Noel et al._2020_A"
"250171","505","cong",412,"Noel et al._2020_A"
"25018","505","incong",404.2,"Noel et al._2020_A"
"25019","505","cong",471.1,"Noel et al._2020_AV"
"25020","505","incong",648.4,"Noel et al._2020_V"
"25024","505","cong",445.7,"Noel et al._2020_A"
"250261","505","incong",564.2,"Noel et al._2020_A"
"25033","505","cong",506.3,"Noel et al._2020_AV"
"250401","505","cong",469.4,"Noel et al._2020_A"
"25043","505","cong",550.4,"Noel et al._2020_AV"
"250451","505","incong",603.1,"Noel et al._2020_A"
"250511","505","cong",450.2,"Noel et al._2020_AV"
"250531","505","cong",435.3,"Noel et al._2020_V"
"250551","505","cong",500.6,"Noel et al._2020_A"
"25057","505","cong",622.5,"Noel et al._2020_V"
"25059","505","cong",488.1,"Noel et al._2020_A"
"25061","505","cong",451.5,"Noel et al._2020_V"
"250621","505","incong",417.2,"Noel et al._2020_AV"
"250661","505","incong",486.1,"Noel et al._2020_V"
"25067","505","cong",445.9,"Noel et al._2020_V"
"250681","505","cong",424.3,"Noel et al._2020_A"
"250701","505","cong",419.6,"Noel et al._2020_AV"
"250711","505","cong",410.7,"Noel et al._2020_V"
"250731","505","incong",421.4,"Noel et al._2020_AV"
"25076","505","cong",733,"Noel et al._2020_V"
"25082","505","cong",429.2,"Noel et al._2020_V"
"250851","505","cong",458.9,"Noel et al._2020_V"
"25086","505","cong",436.1,"Noel et al._2020_AV"
"25087","505","cong",406.1,"Noel et al._2020_V"
"25090","505","cong",504.2,"Noel et al._2020_AV"
"250911","505","cong",504.6,"Noel et al._2020_AV"
"25092","505","cong",436.8,"Noel et al._2020_AV"
"250931","505","cong",408,"Noel et al._2020_V"
"250941","505","cong",428.9,"Noel et al._2020_A"
"25096","505","cong",454.9,"Noel et al._2020_AV"
"250981","505","cong",431.3,"Noel et al._2020_AV"
"25100","505","incong",432.2,"Noel et al._2020_V"
"251031","505","cong",414.7,"Noel et al._2020_AV"
"25113","505","cong",419.5,"Noel et al._2020_A"
"251141","505","cong",1491.6,"Noel et al._2020_AV"
"251161","505","cong",448.7,"Noel et al._2020_A"
"25117","505","cong",421.9,"Noel et al._2020_A"
"25119","505","cong",470.8,"Noel et al._2020_AV"
"25120","505","cong",425.9,"Noel et al._2020_V"
"251231","505","cong",544.3,"Noel et al._2020_AV"
"251261","505","cong",337.1,"Noel et al._2020_V"
"25127","505","cong",614.7,"Noel et al._2020_AV"
"25134","505","cong",424.4,"Noel et al._2020_V"
"251361","505","cong",469,"Noel et al._2020_V"
"25137","505","cong",475.1,"Noel et al._2020_V"
"25138","505","incong",558.4,"Noel et al._2020_A"
"251401","505","cong",411.2,"Noel et al._2020_V"
"251421","505","cong",443.2,"Noel et al._2020_A"
"25144","505","cong",534.6,"Noel et al._2020_AV"
"251511","505","cong",490.4,"Noel et al._2020_V"
"251521","505","incong",573,"Noel et al._2020_AV"
"251561","505","cong",455.7,"Noel et al._2020_AV"
"251581","505","cong",441.3,"Noel et al._2020_A"
"25159","505","cong",415.8,"Noel et al._2020_A"
"251681","505","cong",502.1,"Noel et al._2020_V"
"251721","505","cong",1119.2,"Noel et al._2020_A"
"251731","505","cong",414.2,"Noel et al._2020_V"
"25174","505","incong",489.3,"Noel et al._2020_A"
"251751","505","cong",409,"Noel et al._2020_AV"
"251761","505","cong",335.3,"Noel et al._2020_AV"
"251781","505","cong",446,"Noel et al._2020_A"
"25182","505","cong",380.78,"Noel et al._2020_V"
"25184","505","cong",446.5,"Noel et al._2020_V"
"251851","505","cong",402.3,"Noel et al._2020_A"
"251891","505","incong",483.3,"Noel et al._2020_V"
"25193","505","cong",466.8,"Noel et al._2020_A"
"251941","505","cong",471.1,"Noel et al._2020_V"
"25196","505","incong",530.6,"Noel et al._2020_V"
"251981","505","cong",455.6,"Noel et al._2020_A"
"251991","505","cong",856.1,"Noel et al._2020_A"
"25203","505","cong",386.96,"Noel et al._2020_V"
"252061","505","incong",437.7,"Noel et al._2020_AV"
"252071","505","incong",635.7,"Noel et al._2020_A"
"252081","505","cong",508,"Noel et al._2020_V"
"252101","505","cong",424.5,"Noel et al._2020_AV"
"25211","505","cong",400.4,"Noel et al._2020_AV"
"252181","505","cong",423.9,"Noel et al._2020_V"
"252201","505","cong",455.6,"Noel et al._2020_A"
"252211","505","cong",420.6,"Noel et al._2020_A"
"252221","505","cong",1799.8,"Noel et al._2020_A"
"252231","505","cong",415.8,"Noel et al._2020_AV"
"252271","505","cong",377.59,"Noel et al._2020_V"
"25230","505","cong",403,"Noel et al._2020_A"
"25231","505","incong",409.7,"Noel et al._2020_AV"
"25234","505","cong",779.2,"Noel et al._2020_V"
"252351","505","incong",337.15,"Noel et al._2020_V"
"252431","505","incong",382.71,"Noel et al._2020_V"
"252471","505","cong",526.1,"Noel et al._2020_A"
"252481","505","incong",402.7,"Noel et al._2020_A"
"252521","505","incong",443.5,"Noel et al._2020_V"
"252531","505","cong",476.4,"Noel et al._2020_V"
"252541","505","incong",420.5,"Noel et al._2020_A"
"252551","505","cong",466.1,"Noel et al._2020_AV"
"252611","505","cong",470.8,"Noel et al._2020_AV"
"25262","505","cong",469.6,"Noel et al._2020_A"
"252631","505","incong",449.4,"Noel et al._2020_A"
"25264","505","cong",366.31,"Noel et al._2020_A"
"25265","505","cong",428.8,"Noel et al._2020_V"
"252661","505","cong",968.9,"Noel et al._2020_V"
"252681","505","cong",448.6,"Noel et al._2020_AV"
"252701","505","cong",475,"Noel et al._2020_AV"
"252741","505","incong",464.4,"Noel et al._2020_AV"
"252751","505","cong",772,"Noel et al._2020_V"
"25279","505","cong",359.38,"Noel et al._2020_A"
"252821","505","cong",356.35,"Noel et al._2020_AV"
"252851","505","incong",424.5,"Noel et al._2020_AV"
"252861","505","cong",401.1,"Noel et al._2020_V"
"25289","505","cong",632.5,"Noel et al._2020_A"
"252901","505","cong",385.53,"Noel et al._2020_V"
"25294","505","cong",345.44,"Noel et al._2020_AV"
"252971","505","cong",511.8,"Noel et al._2020_V"
"253001","505","incong",583.7,"Noel et al._2020_AV"
"25304","505","cong",566.2,"Noel et al._2020_V"
"25307","505","cong",517.3,"Noel et al._2020_V"
"253081","505","cong",1639.8,"Noel et al._2020_A"
"253161","505","cong",1242.6,"Noel et al._2020_A"
"253171","505","cong",1720.7,"Noel et al._2020_AV"
"253231","505","cong",448.7,"Noel et al._2020_A"
"253261","505","cong",1805,"Noel et al._2020_A"
"253281","505","cong",474.5,"Noel et al._2020_AV"
"253311","505","cong",465.2,"Noel et al._2020_A"
"25332","505","incong",403.1,"Noel et al._2020_A"
"253331","505","cong",440.6,"Noel et al._2020_AV"
"25334","505","cong",442.5,"Noel et al._2020_A"
"253361","505","cong",1866.3,"Noel et al._2020_A"
"25339","505","cong",456.9,"Noel et al._2020_AV"
"25347","505","cong",456.6,"Noel et al._2020_V"
"253511","505","incong",483.6,"Noel et al._2020_V"
"25354","505","cong",464,"Noel et al._2020_AV"
"253611","505","cong",436.1,"Noel et al._2020_V"
"25367","505","incong",460.3,"Noel et al._2020_AV"
"253711","505","cong",477.2,"Noel et al._2020_A"
"25373","505","cong",561.3,"Noel et al._2020_A"
"25377","505","cong",1786.2,"Noel et al._2020_A"
"253791","505","cong",469.2,"Noel et al._2020_V"
"253831","505","cong",417.9,"Noel et al._2020_AV"
"253841","505","cong",1832,"Noel et al._2020_V"
"25385","505","incong",1791.3,"Noel et al._2020_AV"
"253891","505","incong",562.8,"Noel et al._2020_A"
"25392","505","cong",747.2,"Noel et al._2020_V"
"25393","505","cong",467.2,"Noel et al._2020_A"
"253941","505","cong",416.8,"Noel et al._2020_AV"
"25396","505","cong",463.1,"Noel et al._2020_AV"
"253971","505","incong",377.12,"Noel et al._2020_AV"
"25398","505","cong",452.1,"Noel et al._2020_V"
"25400","505","cong",428.8,"Noel et al._2020_AV"
"25401","505","cong",348.73,"Noel et al._2020_AV"
"25404","505","cong",329.15,"Noel et al._2020_V"
"254061","505","incong",332.16,"Noel et al._2020_A"
"25407","505","cong",395.8,"Noel et al._2020_V"
"254101","505","cong",387.66,"Noel et al._2020_A"
"254131","505","cong",345.99,"Noel et al._2020_V"
"254171","505","cong",412.8,"Noel et al._2020_V"
"254191","505","incong",406.9,"Noel et al._2020_AV"
"254211","505","cong",384.14,"Noel et al._2020_V"
"254281","505","cong",369.21,"Noel et al._2020_V"
"254291","505","cong",410,"Noel et al._2020_A"
"254331","505","cong",441.2,"Noel et al._2020_A"
"254341","505","cong",419.1,"Noel et al._2020_A"
"254351","505","cong",422.7,"Noel et al._2020_AV"
"254361","505","incong",363.61,"Noel et al._2020_V"
"25440","505","incong",451.3,"Noel et al._2020_V"
"25441","505","incong",420,"Noel et al._2020_V"
"254431","505","cong",420.3,"Noel et al._2020_AV"
"254441","505","cong",393.7,"Noel et al._2020_A"
"254461","505","cong",468.6,"Noel et al._2020_V"
"254551","505","cong",430.7,"Noel et al._2020_A"
"254591","505","cong",543.2,"Noel et al._2020_V"
"254611","505","cong",397.7,"Noel et al._2020_AV"
"254641","505","cong",469.5,"Noel et al._2020_V"
"254691","505","cong",422.3,"Noel et al._2020_V"
"254721","505","cong",410.1,"Noel et al._2020_V"
"254731","505","incong",417.6,"Noel et al._2020_A"
"25474","505","cong",370.47,"Noel et al._2020_AV"
"254771","505","incong",449.1,"Noel et al._2020_AV"
"25479","505","cong",419.6,"Noel et al._2020_A"
"25480","505","cong",409.5,"Noel et al._2020_A"
"25487","505","cong",510.1,"Noel et al._2020_V"
"25488","505","cong",452.1,"Noel et al._2020_V"
"25491","505","cong",445.9,"Noel et al._2020_A"
"25494","505","cong",361.83,"Noel et al._2020_AV"
"254951","505","incong",490.3,"Noel et al._2020_V"
"25496","505","cong",388.08,"Noel et al._2020_V"
"254981","505","incong",345.01,"Noel et al._2020_AV"
"25503","505","cong",457.2,"Noel et al._2020_AV"
"255061","505","cong",386.19,"Noel et al._2020_AV"
"25507","505","cong",595.2,"Noel et al._2020_A"
"255141","505","cong",546.9,"Noel et al._2020_AV"
"25517","505","cong",450.3,"Noel et al._2020_A"
"25520","505","cong",420.5,"Noel et al._2020_V"
"25521","505","cong",418.4,"Noel et al._2020_AV"
"255221","505","incong",434.9,"Noel et al._2020_A"
"25523","505","cong",478.6,"Noel et al._2020_A"
"255241","505","incong",441.3,"Noel et al._2020_A"
"25526","505","cong",447.5,"Noel et al._2020_A"
"255301","505","cong",432.4,"Noel et al._2020_V"
"255341","505","cong",458,"Noel et al._2020_A"
"25539","505","cong",518.6,"Noel et al._2020_A"
"255401","505","cong",406.8,"Noel et al._2020_V"
"255411","505","incong",502.8,"Noel et al._2020_AV"
"255431","505","cong",672.3,"Noel et al._2020_A"
"25547","505","cong",469.5,"Noel et al._2020_V"
"255501","505","cong",409,"Noel et al._2020_A"
"255531","505","cong",597.3,"Noel et al._2020_AV"
"25556","505","cong",382.6,"Noel et al._2020_AV"
"25557","505","incong",1835.5,"Noel et al._2020_V"
"255581","505","cong",510.1,"Noel et al._2020_V"
"255591","505","cong",482.2,"Noel et al._2020_V"
"255621","505","cong",390.1,"Noel et al._2020_A"
"255641","505","incong",457.7,"Noel et al._2020_V"
"255661","505","incong",799,"Noel et al._2020_AV"
"25571","505","cong",843.2,"Noel et al._2020_V"
"25572","505","cong",471.7,"Noel et al._2020_AV"
"25573","505","cong",617.1,"Noel et al._2020_AV"
"255801","505","incong",376.09,"Noel et al._2020_A"
"25581","505","incong",377.62,"Noel et al._2020_V"
"25585","505","cong",401,"Noel et al._2020_V"
"255901","505","cong",564.8,"Noel et al._2020_A"
"25592","505","cong",420.2,"Noel et al._2020_AV"
"25593","505","cong",766.8,"Noel et al._2020_V"
"25595","505","cong",575,"Noel et al._2020_AV"
"255971","505","incong",529.9,"Noel et al._2020_A"
"255981","505","cong",673.6,"Noel et al._2020_A"
"255991","505","incong",631.4,"Noel et al._2020_V"
"256001","505","cong",684.4,"Noel et al._2020_AV"
"256011","505","cong",540,"Noel et al._2020_A"
"256031","505","cong",395.3,"Noel et al._2020_A"
"256051","505","cong",420,"Noel et al._2020_AV"
"25608","505","cong",645.7,"Noel et al._2020_V"
"25611","505","cong",405.1,"Noel et al._2020_A"
"25612","505","cong",368.53,"Noel et al._2020_V"
"256131","505","cong",377.47,"Noel et al._2020_A"
"25619","505","cong",372.74,"Noel et al._2020_A"
"256201","505","cong",372.32,"Noel et al._2020_V"
"25622","505","cong",406.2,"Noel et al._2020_V"
"256261","505","cong",380.14,"Noel et al._2020_AV"
"256321","505","cong",444.2,"Noel et al._2020_A"
"256331","505","cong",570.6,"Noel et al._2020_AV"
"25636","505","cong",384.66,"Noel et al._2020_V"
"256371","505","cong",1009.2,"Noel et al._2020_AV"
"256421","505","incong",369.77,"Noel et al._2020_AV"
"25644","505","incong",377.42,"Noel et al._2020_AV"
"256461","505","cong",456.2,"Noel et al._2020_V"
"25648","505","cong",436.1,"Noel et al._2020_A"
"256491","505","cong",701,"Noel et al._2020_A"
"25650","505","cong",377.43,"Noel et al._2020_AV"
"256521","505","cong",424.5,"Noel et al._2020_AV"
"256541","505","cong",382.2,"Noel et al._2020_V"
"256551","505","cong",429.9,"Noel et al._2020_V"
"256601","505","cong",413.4,"Noel et al._2020_A"
"256611","505","cong",413.5,"Noel et al._2020_A"
"256621","505","cong",430.7,"Noel et al._2020_V"
"256631","505","cong",405.6,"Noel et al._2020_AV"
"25664","505","cong",411.1,"Noel et al._2020_V"
"25665","505","cong",462,"Noel et al._2020_AV"
"25666","505","incong",388.26,"Noel et al._2020_V"
"256741","505","cong",438.7,"Noel et al._2020_V"
"256751","505","cong",427,"Noel et al._2020_A"
"256801","505","incong",730.2,"Noel et al._2020_AV"
"25682","505","incong",523.1,"Noel et al._2020_AV"
"256831","505","cong",408.9,"Noel et al._2020_V"
"25684","505","incong",397.1,"Noel et al._2020_A"
"256871","505","cong",470.9,"Noel et al._2020_A"
"256881","505","cong",559.8,"Noel et al._2020_A"
"25690","505","cong",627.4,"Noel et al._2020_AV"
"256911","505","cong",400.4,"Noel et al._2020_A"
"256921","505","incong",494.8,"Noel et al._2020_V"
"256951","505","cong",489,"Noel et al._2020_V"
"257001","505","incong",448.3,"Noel et al._2020_V"
"257061","505","cong",433.8,"Noel et al._2020_A"
"257071","505","incong",411.2,"Noel et al._2020_V"
"25712","505","cong",354.4,"Noel et al._2020_V"
"25714","505","cong",367.58,"Noel et al._2020_A"
"257181","505","cong",369.1,"Noel et al._2020_V"
"257191","505","cong",339.33,"Noel et al._2020_AV"
"25722","505","cong",364.11,"Noel et al._2020_AV"
"25723","505","cong",329.61,"Noel et al._2020_AV"
"257251","505","cong",330.31,"Noel et al._2020_V"
"257361","505","cong",363.8,"Noel et al._2020_V"
"257391","505","cong",376.57,"Noel et al._2020_V"
"257561","505","incong",383.15,"Noel et al._2020_AV"
"25762","505","cong",411,"Noel et al._2020_A"
"25764","505","cong",379.38,"Noel et al._2020_A"
"25768","505","incong",395.7,"Noel et al._2020_V"
"257691","505","cong",368.83,"Noel et al._2020_V"
"257711","505","cong",358.8,"Noel et al._2020_V"
"257731","505","cong",338.83,"Noel et al._2020_AV"
"257811","505","cong",396.7,"Noel et al._2020_V"
"257821","505","cong",366.93,"Noel et al._2020_V"
"257851","505","cong",379.95,"Noel et al._2020_AV"
"257921","505","incong",364.06,"Noel et al._2020_V"
"257941","505","cong",415.7,"Noel et al._2020_A"
"257951","505","cong",383.86,"Noel et al._2020_AV"
"257961","505","cong",410.9,"Noel et al._2020_A"
"257981","505","cong",552.9,"Noel et al._2020_V"
"257991","505","cong",397.1,"Noel et al._2020_AV"
"258011","505","cong",343.81,"Noel et al._2020_A"
"25805","505","cong",393.6,"Noel et al._2020_A"
"258071","505","cong",358.42,"Noel et al._2020_A"
"25815","505","incong",336.54,"Noel et al._2020_A"
"25819","505","incong",359.77,"Noel et al._2020_V"
"258211","505","cong",359.16,"Noel et al._2020_AV"
"25827","505","cong",440.8,"Noel et al._2020_A"
"258281","505","cong",342.27,"Noel et al._2020_AV"
"258311","505","cong",445.8,"Noel et al._2020_A"
"25835","505","cong",461,"Noel et al._2020_AV"
"25838","505","cong",384.36,"Noel et al._2020_AV"
"25839","505","cong",379.42,"Noel et al._2020_V"
"258401","505","cong",397.3,"Noel et al._2020_A"
"25841","505","cong",444,"Noel et al._2020_A"
"258431","505","cong",444.2,"Noel et al._2020_V"
"25850","505","cong",408.8,"Noel et al._2020_V"
"25866","505","cong",381.6,"Noel et al._2020_V"
"258691","505","cong",398.7,"Noel et al._2020_A"
"258741","505","cong",350.7,"Noel et al._2020_V"
"25877","505","cong",374.17,"Noel et al._2020_V"
"258811","505","cong",386.43,"Noel et al._2020_V"
"25882","505","cong",399.7,"Noel et al._2020_V"
"258831","505","cong",377.19,"Noel et al._2020_V"
"258851","505","cong",456,"Noel et al._2020_AV"
"258861","505","cong",402,"Noel et al._2020_V"
"258901","505","incong",395.9,"Noel et al._2020_A"
"25892","505","incong",398.6,"Noel et al._2020_AV"
"25894","505","cong",359.53,"Noel et al._2020_V"
"258951","505","cong",413.1,"Noel et al._2020_AV"
"25905","505","cong",510.2,"Noel et al._2020_AV"
"259061","505","incong",393.1,"Noel et al._2020_V"
"259091","505","cong",438.5,"Noel et al._2020_A"
"25910","505","incong",408.5,"Noel et al._2020_AV"
"25916","505","cong",443.2,"Noel et al._2020_A"
"259171","505","cong",401.7,"Noel et al._2020_A"
"259181","505","cong",464.6,"Noel et al._2020_A"
"259211","505","cong",465.9,"Noel et al._2020_AV"
"259261","505","cong",396.6,"Noel et al._2020_AV"
"259271","505","incong",404.1,"Noel et al._2020_AV"
"259301","505","cong",444.6,"Noel et al._2020_V"
"259311","505","cong",439.6,"Noel et al._2020_A"
"25934","505","cong",378.29,"Noel et al._2020_A"
"259351","505","cong",356.31,"Noel et al._2020_AV"
"259361","505","cong",385.68,"Noel et al._2020_V"
"25937","505","cong",353.91,"Noel et al._2020_AV"
"259391","505","cong",504.8,"Noel et al._2020_A"
"25941","505","cong",2097.3,"Noel et al._2020_V"
"25944","505","cong",458.1,"Noel et al._2020_V"
"259451","505","cong",481.9,"Noel et al._2020_V"
"25949","505","cong",366.86,"Noel et al._2020_V"
"25952","505","cong",381.63,"Noel et al._2020_AV"
"25956","505","cong",1303.2,"Noel et al._2020_A"
"259571","505","cong",523.6,"Noel et al._2020_AV"
"259591","505","cong",526.1,"Noel et al._2020_A"
"259601","505","cong",605.6,"Noel et al._2020_A"
"25962","505","incong",405.7,"Noel et al._2020_A"
"259631","505","cong",661.7,"Noel et al._2020_V"
"259651","505","cong",377.99,"Noel et al._2020_V"
"259671","505","cong",390.8,"Noel et al._2020_A"
"259691","505","cong",393.1,"Noel et al._2020_A"
"25971","505","cong",447.5,"Noel et al._2020_AV"
"259721","505","incong",597.4,"Noel et al._2020_AV"
"259731","505","cong",349.2,"Noel et al._2020_A"
"25976","505","cong",453.6,"Noel et al._2020_V"
"25978","505","cong",408.8,"Noel et al._2020_AV"
"259851","505","cong",590.6,"Noel et al._2020_V"
"259871","505","cong",400.5,"Noel et al._2020_V"
"259881","505","cong",397.9,"Noel et al._2020_AV"
"259911","505","cong",496.1,"Noel et al._2020_V"
"259931","505","incong",500.8,"Noel et al._2020_A"
"25995","505","incong",392.7,"Noel et al._2020_A"
"25996","505","cong",402.6,"Noel et al._2020_A"
"259981","505","cong",421.7,"Noel et al._2020_A"
"259991","505","cong",438.4,"Noel et al._2020_AV"
"26001","505","cong",960.2,"Noel et al._2020_A"
"260021","505","cong",604.6,"Noel et al._2020_AV"
"260031","505","incong",425.1,"Noel et al._2020_AV"
"260071","505","cong",487.3,"Noel et al._2020_A"
"26011","505","cong",376.83,"Noel et al._2020_V"
"26012","505","cong",373.71,"Noel et al._2020_AV"
"260151","505","cong",338.18,"Noel et al._2020_AV"
"26021","505","cong",447.3,"Noel et al._2020_A"
"260221","505","cong",366.36,"Noel et al._2020_V"
"26028","505","cong",398.7,"Noel et al._2020_V"
"260291","505","incong",452.4,"Noel et al._2020_AV"
"26030","505","incong",409.2,"Noel et al._2020_V"
"260321","505","cong",424.2,"Noel et al._2020_A"
"260341","505","incong",438.5,"Noel et al._2020_V"
"26035","505","cong",392.8,"Noel et al._2020_AV"
"260401","505","incong",447.4,"Noel et al._2020_A"
"26042","505","cong",396.2,"Noel et al._2020_AV"
"260441","505","cong",366.47,"Noel et al._2020_V"
"260451","505","cong",370.67,"Noel et al._2020_AV"
"26048","505","cong",462.4,"Noel et al._2020_A"
"260501","505","incong",434.3,"Noel et al._2020_AV"
"26051","505","incong",440.9,"Noel et al._2020_V"
"26058","505","incong",513.6,"Noel et al._2020_V"
"26060","505","cong",330.31,"Noel et al._2020_AV"
"26063","505","cong",362.26,"Noel et al._2020_AV"
"26065","505","cong",537.5,"Noel et al._2020_A"
"260671","505","cong",777.9,"Noel et al._2020_V"
"260691","505","cong",1221.1,"Noel et al._2020_V"
"260701","505","cong",352.89,"Noel et al._2020_AV"
"260721","505","cong",354.82,"Noel et al._2020_A"
"260741","505","cong",340.48,"Noel et al._2020_A"
"260751","505","cong",445,"Noel et al._2020_V"
"260771","505","incong",329.28,"Noel et al._2020_A"
"26082","505","cong",383.65,"Noel et al._2020_AV"
"26083","505","cong",425,"Noel et al._2020_A"
"26087","505","cong",377.53,"Noel et al._2020_AV"
"260891","505","cong",351.16,"Noel et al._2020_V"
"26093","505","cong",366.76,"Noel et al._2020_A"
"260941","505","cong",356.01,"Noel et al._2020_AV"
"26096","505","incong",395.9,"Noel et al._2020_AV"
"260991","505","incong",381.79,"Noel et al._2020_V"
"261001","505","cong",364.45,"Noel et al._2020_V"
"261021","505","cong",446.9,"Noel et al._2020_V"
"26103","505","cong",390.5,"Noel et al._2020_AV"
"26105","505","cong",432.9,"Noel et al._2020_AV"
"261071","505","cong",459.1,"Noel et al._2020_A"
"261081","505","incong",394.4,"Noel et al._2020_A"
"261091","505","incong",389.15,"Noel et al._2020_A"
"26112","505","cong",420.4,"Noel et al._2020_A"
"261201","505","cong",382.84,"Noel et al._2020_V"
"261211","505","cong",357.35,"Noel et al._2020_A"
"26122","505","cong",364.85,"Noel et al._2020_A"
"261251","505","cong",344.96,"Noel et al._2020_V"
"26128","505","cong",326.19,"Noel et al._2020_V"
"261331","505","cong",376.82,"Noel et al._2020_AV"
"26134","505","cong",365.45,"Noel et al._2020_V"
"261351","505","incong",340.58,"Noel et al._2020_A"
"26144","505","cong",352.42,"Noel et al._2020_A"
"26149","505","cong",370.35,"Noel et al._2020_AV"
"261501","505","incong",416.1,"Noel et al._2020_V"
"261511","505","incong",367.73,"Noel et al._2020_AV"
"261551","505","cong",406.3,"Noel et al._2020_AV"
"261591","505","incong",369.88,"Noel et al._2020_AV"
"26169","505","cong",617.4,"Noel et al._2020_A"
"261711","505","cong",448,"Noel et al._2020_V"
"26172","505","cong",408,"Noel et al._2020_V"
"26173","505","cong",591.3,"Noel et al._2020_A"
"261801","505","incong",739,"Noel et al._2020_V"
"26183","505","cong",460.2,"Noel et al._2020_V"
"261881","505","incong",472.1,"Noel et al._2020_AV"
"261911","505","cong",413.1,"Noel et al._2020_V"
"261921","505","incong",388.42,"Noel et al._2020_AV"
"261961","505","cong",399.9,"Noel et al._2020_AV"
"261971","505","cong",358.41,"Noel et al._2020_A"
"262001","505","cong",386.03,"Noel et al._2020_AV"
"262021","505","cong",404.7,"Noel et al._2020_A"
"26203","505","cong",1116,"Noel et al._2020_AV"
"262041","505","cong",483.7,"Noel et al._2020_V"
"26207","505","cong",480.2,"Noel et al._2020_AV"
"262081","505","cong",384.43,"Noel et al._2020_A"
"262091","505","cong",413,"Noel et al._2020_V"
"26210","505","cong",1082.2,"Noel et al._2020_V"
"26211","505","cong",515.1,"Noel et al._2020_V"
"26212","505","cong",405.3,"Noel et al._2020_V"
"262171","505","cong",384.9,"Noel et al._2020_AV"
"262181","505","incong",581.6,"Noel et al._2020_V"
"26222","505","cong",332.17,"Noel et al._2020_A"
"26223","505","cong",335.39,"Noel et al._2020_V"
"26227","505","cong",342.29,"Noel et al._2020_V"
"262351","505","cong",365.89,"Noel et al._2020_AV"
"262411","505","incong",405.1,"Noel et al._2020_V"
"262431","505","cong",415.2,"Noel et al._2020_A"
"26244","505","cong",426.7,"Noel et al._2020_A"
"26247","505","cong",346.61,"Noel et al._2020_AV"
"26250","505","cong",339.85,"Noel et al._2020_V"
"262521","505","incong",498.9,"Noel et al._2020_A"
"26258","505","cong",383.36,"Noel et al._2020_AV"
"262601","505","cong",424.1,"Noel et al._2020_V"
"26265","505","incong",344.66,"Noel et al._2020_AV"
