"Subject" "TrialNr" "Arrow" "ArrowTask.CRESP" "ArrowTask.RESP" "ArrowTask.ACC" "ArrowTask.RT" "Target" "Distractor" "Task" "TypeOfRelation" "Relatedness" "Word" "WordColor" "Picture" "PictureColor" "VoiceTask.RT" "WordError" "SpeechError" "IncorrectTrigger" "AnyError"
30 157 "left" 1 1 1 433 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1103.3 0 0 0 0
30 158 "right" 2 2 1 536 "zebra" "tafel" "pic" "phonological" "unrelated" "tafel" "red" "zebra_green.bmp" "green" 1134.3 0 0 0 0
30 159 "left" 1 1 1 964 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 1139.3 0 0 0 0
30 160 "right" 2 2 1 493 "konijn" "auto" "pic" "semantic" "unrelated" "auto" "red" "konijn_green.bmp" "green" 1048.3 0 0 0 0
4 1 "right" 2 2 1 714 "beker" "waaier" "pic" "phonological" "unrelated" "waaier" "red" "beker_green.bmp" "green" 1052.3 0 1 0 1
4 2 "left" 1 1 1 517 "zegel" "taco" "pic" "phonological" "unrelated" "taco" "red" "zegel_green.bmp" "green" 989.3 0 1 0 1
4 3 "left" 1 1 1 235 "beker" "bezem" "word" "phonological" "related" "beker" "green" "bezem_red.bmp" "red" 790.3 0 1 0 1
4 4 "left" 1 1 1 341 "konijn" "schildpad" "word" "semantic" "related" "konijn" "green" "schildpad_red.bmp" "red" 633.3 0 1 0 1
4 5 "left" 1 1 1 194 "kano" "kabel" "word" "phonological" "related" "kano" "green" "kabel_red.bmp" "red" 644.3 0 1 0 1
4 6 "left" 1 1 1 187 "hamer" "zetel" "pic" "semantic" "unrelated" "zetel" "red" "hamer_green.bmp" "green" 629.3 0 1 0 1
4 7 "left" 1 1 1 15879 "trompet" "vulpen" "word" "semantic" "unrelated" "trompet" "green" "vulpen_red.bmp" "red" 9123.3 0 1 0 1
4 8 "right" 2 2 1 255 "kano" "lepel" "pic" "phonological" "unrelated" "lepel" "red" "kano_green.bmp" "green" 1085.3 0 1 0 1
4 9 "left" 1 1 1 314 "bureau" "zetel" "word" "semantic" "related" "bureau" "green" "zetel_red.bmp" "red" 960.3 0 0 0 0
4 10 "right" 2 2 1 366 "lelie" "kabel" "word" "phonological" "unrelated" "lelie" "green" "kabel_red.bmp" "red" 586.3 0 0 0 0
4 11 "right" 2 2 1 432 "hamer" "beitel" "word" "semantic" "related" "hamer" "green" "beitel_red.bmp" "red" 583.3 0 0 0 0
4 12 "left" 1 1 1 303 "toren" "circus" "word" "phonological" "unrelated" "toren" "green" "circus_red.bmp" "red" 596.3 0 0 0 0
4 13 "right" 2 2 1 230 "kabel" "kano" "pic" "phonological" "related" "kano" "red" "kabel_green.bmp" "green" 1636.3 0 0 0 0
4 14 "right" 2 2 1 383 "kanon" "pistool" "pic" "semantic" "related" "pistool" "red" "kanon_green.bmp" "green" 1325.3 0 0 0 0
4 15 "right" 2 2 1 359 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 1105.3 0 0 0 0
4 16 "left" 1 1 1 519 "kanon" "pistool" "word" "semantic" "related" "kanon" "green" "pistool_red.bmp" "red" 811.3 0 0 0 0
4 17 "left" 1 1 1 221 "auto" "konijn" "word" "semantic" "unrelated" "auto" "green" "konijn_red.bmp" "red" 528.3 0 0 0 0
4 18 "left" 1 1 1 147 "banaan" "zwemvlies" "word" "semantic" "unrelated" "banaan" "green" "zwemvlies_red.bmp" "red" 698.3 0 0 0 0
4 19 "right" 2 2 1 326 "lepel" "lelie" "pic" "phonological" "related" "lelie" "red" "lepel_green.bmp" "green" 911.3 0 0 0 0
4 20 "left" 1 1 1 7 "pistool" "kanon" "pic" "semantic" "related" "kanon" "red" "pistool_green.bmp" "green" 1103.3 0 0 0 0
4 21 "right" 2 2 1 295 "vulpen" "trompet" "word" "semantic" "unrelated" "vulpen" "green" "trompet_red.bmp" "red" 795.3 0 0 0 0
4 22 "left" 1 1 1 167 "zebra" "tafel" "word" "phonological" "unrelated" "zebra" "green" "tafel_red.bmp" "red" 727.3 0 0 0 0
4 23 "left" 1 1 1 199 "appel" "sandaal" "word" "semantic" "unrelated" "appel" "green" "sandaal_red.bmp" "red" 607.3 0 0 0 0
4 24 "right" 2 2 1 309 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 862.3 0 0 0 0
4 25 "right" 2 2 1 276 "fabriek" "kanon" "pic" "semantic" "unrelated" "kanon" "red" "fabriek_green.bmp" "green" 1012.3 0 0 0 0
4 26 "left" 1 1 1 135 "taco" "tafel" "word" "phonological" "related" "taco" "green" "tafel_red.bmp" "red" 684.3 0 0 0 0
4 27 "left" 1 1 1 181 "lepel" "kano" "word" "phonological" "unrelated" "lepel" "green" "kano_red.bmp" "red" 568.3 0 0 0 0
4 28 "right" 2 2 1 405 "kogel" "koning" "word" "phonological" "related" "kogel" "green" "koning_red.bmp" "red" 568.3 0 0 0 0
4 29 "right" 2 2 1 1331 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1059.3 0 0 0 0
4 30 "right" 2 2 1 376 "sandaal" "appel" "word" "semantic" "unrelated" "sandaal" "green" "appel_red.bmp" "red" 690.3 0 0 0 0
4 31 "right" 2 2 1 51 "potlood" "cello" "pic" "semantic" "unrelated" "cello" "red" "potlood_green.bmp" "green" 1663.3 0 0 0 0
4 32 "left" 1 1 1 234 "lelie" "kabel" "pic" "phonological" "unrelated" "kabel" "red" "lelie_green.bmp" "green" 812.3 0 0 0 0
4 33 "right" 2 2 1 228 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 814.3 0 0 0 0
4 34 "right" 2 2 1 207 "kogel" "koning" "pic" "phonological" "related" "koning" "red" "kogel_green.bmp" "green" 1729.3 0 0 0 0
4 35 "right" 2 2 1 208 "vulpen" "potlood" "word" "semantic" "related" "vulpen" "green" "potlood_red.bmp" "red" 899.3 0 0 0 0
4 36 "left" 1 1 1 209 "beitel" "bureau" "word" "semantic" "unrelated" "beitel" "green" "bureau_red.bmp" "red" 737.3 0 0 0 0
4 37 "left" 1 1 1 1486 "pistool" "molen" "word" "semantic" "unrelated" "pistool" "green" "molen_red.bmp" "red" 813.3 0 0 0 0
4 38 "left" 1 1 1 226 "appel" "banaan" "pic" "semantic" "related" "banaan" "red" "appel_green.bmp" "green" 940.3 0 0 0 0
4 39 "right" 2 2 1 199 "kano" "lepel" "word" "phonological" "unrelated" "kano" "green" "lepel_red.bmp" "red" 706.3 0 0 0 0
4 40 "right" 2 2 1 443 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 689.3 0 0 0 0
4 41 "left" 1 1 1 1062 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 1716.3 0 0 0 0
4 42 "right" 2 2 1 517 "cirkel" "circus" "pic" "phonological" "related" "circus" "red" "cirkel_green.bmp" "green" 1001.3 0 0 0 0
4 43 "left" 1 1 1 225 "beitel" "hamer" "word" "semantic" "related" "beitel" "green" "hamer_red.bmp" "red" 682.3 0 0 0 0
4 44 "left" 1 1 1 598 "circus" "cirkel" "pic" "phonological" "related" "cirkel" "red" "circus_green.bmp" "green" 1014.3 0 0 0 0
4 45 "right" 2 2 1 209 "rugby" "rugzak" "word" "phonological" "related" "rugby" "green" "rugzak_red.bmp" "red" 681.3 0 0 0 0
4 46 "left" 1 1 1 29 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 715.3 0 0 0 0
4 47 "left" 1 1 1 184 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 597.3 0 0 0 0
4 48 "left" 1 1 1 119 "totem" "cirkel" "pic" "phonological" "unrelated" "cirkel" "red" "totem_green.bmp" "green" 1328.3 0 0 0 0
4 49 "left" 1 1 1 189 "auto" "vliegtuig" "pic" "semantic" "related" "vliegtuig" "red" "auto_green.bmp" "green" 840.3 0 0 0 0
4 50 "left" 1 1 1 1009 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 1157.3 0 0 0 0
4 51 "left" 1 1 1 75 "koning" "kogel" "word" "phonological" "related" "koning" "green" "kogel_red.bmp" "red" 655.3 0 0 0 0
4 52 "right" 2 2 1 241 "zetel" "hamer" "pic" "semantic" "unrelated" "hamer" "red" "zetel_green.bmp" "green" 1383.3 0 0 0 0
4 53 "right" 2 2 1 189 "toren" "totem" "pic" "phonological" "related" "totem" "red" "toren_green.bmp" "green" 1733.3 0 0 0 0
4 54 "left" 1 1 1 465 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 930.3 0 0 0 0
4 55 "left" 1 1 1 32 "wapen" "bezem" "pic" "phonological" "unrelated" "bezem" "red" "wapen_green.bmp" "green" 1998.3 0 0 0 0
4 56 "left" 1 1 1 128 "koning" "rugby" "word" "phonological" "unrelated" "koning" "green" "rugby_red.bmp" "red" 998.3 0 0 0 0
4 57 "right" 2 2 1 215 "zebra" "tafel" "pic" "phonological" "unrelated" "tafel" "red" "zebra_green.bmp" "green" 725.3 0 0 0 0
4 58 "right" 2 2 1 822 "vulpen" "potlood" "pic" "semantic" "related" "potlood" "red" "vulpen_green.bmp" "green" 1311.3 0 0 0 0
4 59 "left" 1 1 1 180 "lepel" "lelie" "word" "phonological" "related" "lepel" "green" "lelie_red.bmp" "red" 667.3 0 0 0 0
4 60 "right" 2 2 1 207 "beker" "waaier" "word" "phonological" "unrelated" "beker" "green" "waaier_red.bmp" "red" 915.3 0 0 0 0
4 61 "left" 1 1 1 160 "zegel" "zebra" "word" "phonological" "related" "zegel" "green" "zebra_red.bmp" "red" 700.3 0 0 0 0
4 62 "right" 2 2 1 221 "wapen" "waaier" "word" "phonological" "related" "wapen" "green" "waaier_red.bmp" "red" 657.3 0 0 0 0
4 63 "left" 1 1 1 279 "lelie" "lepel" "word" "phonological" "related" "lelie" "green" "lepel_red.bmp" "red" 694.3 0 0 0 0
4 64 "left" 1 1 1 39 "potlood" "vulpen" "word" "semantic" "related" "potlood" "green" "vulpen_red.bmp" "red" 569.3 0 0 0 0
4 65 "left" 1 1 1 1148 "sandaal" "appel" "pic" "semantic" "unrelated" "appel" "red" "sandaal_green.bmp" "green" 1310.3 0 0 0 0
4 66 "left" 1 1 1 17 "rugzak" "kogel" "pic" "phonological" "unrelated" "kogel" "red" "rugzak_green.bmp" "green" 1047.3 0 0 0 0
4 67 "left" 1 1 1 307 "auto" "konijn" "pic" "semantic" "unrelated" "konijn" "red" "auto_green.bmp" "green" 722.3 0 0 0 0
4 68 "right" 2 2 1 214 "koning" "kogel" "pic" "phonological" "related" "kogel" "red" "koning_green.bmp" "green" 784.3 0 0 0 0
4 69 "left" 1 1 1 134 "kanon" "fabriek" "word" "semantic" "unrelated" "kanon" "green" "fabriek_red.bmp" "red" 562.3 0 0 0 0
4 70 "left" 1 1 1 66 "waaier" "beker" "pic" "phonological" "unrelated" "beker" "red" "waaier_green.bmp" "green" 1062.3 0 0 0 0
4 71 "right" 2 2 1 266 "bezem" "wapen" "pic" "phonological" "unrelated" "wapen" "red" "bezem_green.bmp" "green" 1061.3 0 0 0 0
4 72 "right" 2 2 1 540 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 1011.3 0 0 0 0
4 73 "left" 1 1 1 42 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1165.3 0 0 0 0
4 74 "right" 2 2 1 101 "cello" "potlood" "pic" "semantic" "unrelated" "potlood" "red" "cello_green.bmp" "green" 1309.3 0 0 0 0
4 75 "right" 2 2 1 138 "cirkel" "totem" "pic" "phonological" "unrelated" "totem" "red" "cirkel_green.bmp" "green" 1280.3 0 0 0 0
4 76 "left" 1 1 1 125 "molen" "pistool" "word" "semantic" "unrelated" "molen" "green" "pistool_red.bmp" "red" 640.3 0 0 0 0
4 77 "left" 1 1 1 91 "waaier" "wapen" "word" "phonological" "related" "waaier" "green" "wapen_red.bmp" "red" 705.3 0 0 0 0
4 78 "left" 1 1 1 769 "fabriek" "molen" "word" "semantic" "related" "fabriek" "green" "molen_red.bmp" "red" 741.3 0 0 0 0
4 79 "right" 2 2 1 990 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 624.3 0 0 0 0
4 80 "left" 1 1 1 63 "vliegtuig" "schildpad" "pic" "semantic" "unrelated" "schildpad" "red" "vliegtuig_green.bmp" "green" 1262.3 0 0 0 0
4 81 "left" 1 1 1 799 "potlood" "vulpen" "pic" "semantic" "related" "vulpen" "red" "potlood_green.bmp" "green" 1229.3 0 0 0 0
4 82 "right" 2 2 1 168 "zetel" "hamer" "word" "semantic" "unrelated" "zetel" "green" "hamer_red.bmp" "red" 779.3 0 0 0 0
4 83 "left" 1 1 1 798 "cello" "trompet" "pic" "semantic" "related" "trompet" "red" "cello_green.bmp" "green" 1276.3 0 0 0 0
4 84 "left" 1 1 1 170 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 957.3 0 0 0 0
4 85 "left" 1 1 1 250 "totem" "cirkel" "word" "phonological" "unrelated" "totem" "green" "cirkel_red.bmp" "red" 689.3 0 0 0 0
4 86 "right" 2 2 1 164 "banaan" "zwemvlies" "pic" "semantic" "unrelated" "zwemvlies" "red" "banaan_green.bmp" "green" 1007.3 0 0 0 0
4 87 "left" 1 1 1 54 "zebra" "zegel" "word" "phonological" "related" "zebra" "green" "zegel_red.bmp" "red" 800.3 0 0 0 0
4 88 "left" 1 1 1 183 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 910.3 0 0 0 0
4 89 "right" 2 2 1 866 "circus" "cirkel" "word" "phonological" "related" "circus" "green" "cirkel_red.bmp" "red" 1347.3 0 0 0 0
4 90 "right" 2 2 1 454 "kabel" "lelie" "pic" "phonological" "unrelated" "lelie" "red" "kabel_green.bmp" "green" 1388.3 0 0 0 0
4 91 "left" 1 1 1 386 "vliegtuig" "auto" "pic" "semantic" "related" "auto" "red" "vliegtuig_green.bmp" "green" 1682.3 0 0 0 0
4 92 "left" 1 1 1 142 "schildpad" "konijn" "word" "semantic" "related" "schildpad" "green" "konijn_red.bmp" "red" 964.3 0 0 0 0
4 93 "left" 1 1 1 662 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1166.3 0 0 0 0
4 94 "right" 2 2 1 130 "bezem" "beker" "word" "phonological" "related" "bezem" "green" "beker_red.bmp" "red" 878.3 0 0 0 0
4 95 "left" 1 1 1 172 "zwemvlies" "banaan" "word" "semantic" "unrelated" "zwemvlies" "green" "banaan_red.bmp" "red" 766.3 0 0 0 0
4 96 "right" 2 2 1 158 "koning" "rugby" "pic" "phonological" "unrelated" "rugby" "red" "koning_green.bmp" "green" 900.3 0 0 0 0
4 97 "right" 2 2 1 155 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1266.3 0 0 0 0
4 98 "left" 1 1 1 165 "cirkel" "circus" "word" "phonological" "related" "cirkel" "green" "circus_red.bmp" "red" 792.3 0 0 0 0
4 99 "right" 2 2 1 624 "rugby" "rugzak" "pic" "phonological" "related" "rugzak" "red" "rugby_green.bmp" "green" 914.3 0 0 0 0
4 100 "left" 1 1 1 2 "cello" "potlood" "word" "semantic" "unrelated" "cello" "green" "potlood_red.bmp" "red" 892.3 0 0 0 0
4 101 "left" 1 1 1 435 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 933.3 0 0 0 0
4 102 "right" 2 2 1 150 "toren" "circus" "pic" "phonological" "unrelated" "circus" "red" "toren_green.bmp" "green" 2437.3 0 0 0 0
4 103 "right" 2 2 1 232 "cello" "trompet" "word" "semantic" "related" "cello" "green" "trompet_red.bmp" "red" 845.3 0 0 0 0
4 104 "right" 2 2 1 217 "bureau" "beitel" "word" "semantic" "unrelated" "bureau" "green" "beitel_red.bmp" "red" 621.3 0 0 0 0
4 105 "left" 1 1 1 156 "zegel" "zebra" "pic" "phonological" "related" "zebra" "red" "zegel_green.bmp" "green" 1326.3 0 0 0 0
4 106 "right" 2 2 1 565 "schildpad" "vliegtuig" "word" "semantic" "unrelated" "schildpad" "green" "vliegtuig_red.bmp" "red" 693.3 0 0 0 0
4 107 "right" 2 2 1 279 "zegel" "taco" "word" "phonological" "unrelated" "zegel" "green" "taco_red.bmp" "red" 723.3 0 0 0 0
4 108 "right" 2 2 1 168 "circus" "toren" "pic" "phonological" "unrelated" "toren" "red" "circus_green.bmp" "green" 1357.3 0 0 0 0
4 109 "left" 1 1 1 201 "bureau" "zetel" "pic" "semantic" "related" "zetel" "red" "bureau_green.bmp" "green" 1211.3 0 0 0 0
4 110 "left" 1 1 1 733 "appel" "sandaal" "pic" "semantic" "unrelated" "sandaal" "red" "appel_green.bmp" "green" 1240.3 0 0 0 0
4 111 "left" 1 1 1 162 "molen" "fabriek" "word" "semantic" "related" "molen" "green" "fabriek_red.bmp" "red" 716.3 0 0 0 0
4 112 "left" 1 1 1 50 "banaan" "appel" "word" "semantic" "related" "banaan" "green" "appel_red.bmp" "red" 593.3 0 0 0 0
4 113 "right" 2 2 1 75 "trompet" "cello" "pic" "semantic" "related" "cello" "red" "trompet_green.bmp" "green" 1292.3 0 0 0 0
4 114 "left" 1 1 1 528 "schildpad" "konijn" "pic" "semantic" "related" "konijn" "red" "schildpad_green.bmp" "green" 1070.3 0 0 0 0
4 115 "left" 1 1 1 69 "banaan" "appel" "pic" "semantic" "related" "appel" "red" "banaan_green.bmp" "green" 833.3 0 0 0 0
4 116 "right" 2 2 1 333 "cirkel" "totem" "word" "phonological" "unrelated" "cirkel" "green" "totem_red.bmp" "red" 787.3 0 0 0 0
4 117 "right" 2 2 1 127 "kano" "kabel" "pic" "phonological" "related" "kabel" "red" "kano_green.bmp" "green" 937.3 0 0 0 0
4 118 "left" 1 1 1 58 "kanon" "fabriek" "pic" "semantic" "unrelated" "fabriek" "red" "kanon_green.bmp" "green" 973.3 0 0 0 0
4 119 "right" 2 2 1 203 "circus" "toren" "word" "phonological" "unrelated" "circus" "green" "toren_red.bmp" "red" 615.3 0 0 0 0
4 120 "right" 2 2 1 186 "bezem" "wapen" "word" "phonological" "unrelated" "bezem" "green" "wapen_red.bmp" "red" 628.3 0 0 0 0
4 121 "right" 2 2 1 1524 "kogel" "rugzak" "word" "phonological" "unrelated" "kogel" "green" "rugzak_red.bmp" "red" 1177.3 0 0 0 0
4 122 "right" 2 2 1 153 "tafel" "taco" "word" "phonological" "related" "tafel" "green" "taco_red.bmp" "red" 693.3 0 0 0 0
4 123 "right" 2 2 1 227 "molen" "pistool" "pic" "semantic" "unrelated" "pistool" "red" "molen_green.bmp" "green" 1117.3 0 0 0 0
4 124 "left" 1 1 1 166 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 730.3 0 0 0 0
4 125 "right" 2 2 1 140 "rugby" "koning" "pic" "phonological" "unrelated" "koning" "red" "rugby_green.bmp" "green" 953.3 0 0 0 0
4 126 "left" 1 1 1 171 "bezem" "beker" "pic" "phonological" "related" "beker" "red" "bezem_green.bmp" "green" 1168.3 0 0 0 0
4 127 "right" 2 2 1 317 "sandaal" "zwemvlies" "word" "semantic" "related" "sandaal" "green" "zwemvlies_red.bmp" "red" 611.3 0 0 0 0
4 128 "right" 2 2 1 171 "totem" "toren" "pic" "phonological" "related" "toren" "red" "totem_green.bmp" "green" 1067.3 0 0 0 0
4 129 "right" 2 2 1 69 "kogel" "rugzak" "pic" "phonological" "unrelated" "rugzak" "red" "kogel_green.bmp" "green" 1258.3 0 0 0 0
4 130 "right" 2 2 1 240 "auto" "vliegtuig" "word" "semantic" "related" "auto" "green" "vliegtuig_red.bmp" "red" 662.3 0 0 0 0
4 131 "right" 2 2 1 94 "hamer" "beitel" "pic" "semantic" "related" "beitel" "red" "hamer_green.bmp" "green" 1126.3 0 0 0 0
4 132 "right" 2 2 1 94 "molen" "fabriek" "pic" "semantic" "related" "fabriek" "red" "molen_green.bmp" "green" 1013.3 0 0 0 0
4 133 "left" 1 1 1 82 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 770.3 0 0 0 0
4 134 "right" 2 2 1 160 "kabel" "kano" "word" "phonological" "related" "kabel" "green" "kano_red.bmp" "red" 575.3 0 0 0 0
4 135 "right" 2 2 1 616 "konijn" "schildpad" "pic" "semantic" "related" "schildpad" "red" "konijn_green.bmp" "green" 1324.3 0 0 0 0
4 136 "left" 1 1 1 307 "fabriek" "molen" "pic" "semantic" "related" "molen" "red" "fabriek_green.bmp" "green" 1179.3 0 0 0 0
4 137 "left" 1 1 1 46 "beitel" "bureau" "pic" "semantic" "unrelated" "bureau" "red" "beitel_green.bmp" "green" 1025.3 0 0 0 0
4 138 "left" 1 1 1 1 "taco" "zegel" "pic" "phonological" "unrelated" "zegel" "red" "taco_green.bmp" "green" 1004.3 0 0 0 0
4 139 "right" 2 2 1 214 "vulpen" "trompet" "pic" "semantic" "unrelated" "trompet" "red" "vulpen_green.bmp" "green" 1870.3 0 0 0 0
4 140 "right" 2 2 1 238 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 772.3 0 0 0 0
4 141 "right" 2 2 1 788 "vliegtuig" "auto" "word" "semantic" "related" "vliegtuig" "green" "auto_red.bmp" "red" 977.3 0 0 0 0
4 142 "left" 1 1 1 111 "appel" "banaan" "word" "semantic" "related" "appel" "green" "banaan_red.bmp" "red" 568.3 0 0 0 0
4 143 "right" 2 2 1 176 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 563.3 0 0 0 0
4 144 "left" 1 1 1 77 "zetel" "bureau" "word" "semantic" "related" "zetel" "green" "bureau_red.bmp" "red" 592.3 0 0 0 0
4 145 "right" 2 2 1 175 "tafel" "zebra" "pic" "phonological" "unrelated" "zebra" "red" "tafel_green.bmp" "green" 942.3 0 0 0 0
4 146 "left" 1 1 1 630 "schildpad" "vliegtuig" "pic" "semantic" "unrelated" "vliegtuig" "red" "schildpad_green.bmp" "green" 947.3 0 0 0 0
4 147 "left" 1 1 1 475 "toren" "totem" "word" "phonological" "related" "toren" "green" "totem_red.bmp" "red" 647.3 0 0 0 0
4 148 "left" 1 1 1 125 "konijn" "auto" "pic" "semantic" "unrelated" "auto" "red" "konijn_green.bmp" "green" 654.3 0 0 0 0
4 149 "left" 1 1 1 21 "potlood" "cello" "word" "semantic" "unrelated" "potlood" "green" "cello_red.bmp" "red" 797.3 0 0 0 0
4 150 "right" 2 2 1 68 "rugzak" "rugby" "pic" "phonological" "related" "rugby" "red" "rugzak_green.bmp" "green" 913.3 0 0 0 0
4 151 "right" 2 2 1 1929 "wapen" "waaier" "pic" "phonological" "related" "waaier" "red" "wapen_green.bmp" "green" 2304.3 0 1 0 1
4 152 "left" 1 1 1 56 "zwemvlies" "sandaal" "pic" "semantic" "related" "sandaal" "red" "zwemvlies_green.bmp" "green" 1053.3 0 0 0 0
4 153 "left" 1 1 1 748 "taco" "tafel" "pic" "phonological" "related" "tafel" "red" "taco_green.bmp" "green" 878.3 0 0 0 0
4 154 "right" 2 2 1 122 "fabriek" "kanon" "word" "semantic" "unrelated" "fabriek" "green" "kanon_red.bmp" "red" 810.3 0 0 0 0
4 155 "left" 1 1 1 13 "rugby" "koning" "word" "phonological" "unrelated" "rugby" "green" "koning_red.bmp" "red" 730.3 0 0 0 0
4 156 "right" 2 2 1 178 "zetel" "bureau" "pic" "semantic" "related" "bureau" "red" "zetel_green.bmp" "green" 1950.3 0 0 0 0
4 157 "left" 1 1 1 482 "wapen" "bezem" "word" "phonological" "unrelated" "wapen" "green" "bezem_red.bmp" "red" 973.3 0 0 0 0
4 158 "left" 1 1 1 146 "lelie" "lepel" "pic" "phonological" "related" "lepel" "red" "lelie_green.bmp" "green" 934.3 0 0 0 0
4 159 "right" 2 2 1 83 "rugzak" "kogel" "word" "phonological" "unrelated" "rugzak" "green" "kogel_red.bmp" "red" 715.3 0 0 0 0
4 160 "left" 1 1 1 142 "kabel" "lelie" "word" "phonological" "unrelated" "kabel" "green" "lelie_red.bmp" "red" 558.3 0 0 0 0
5 1 "left" 1 1 1 1553 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 1874.3 0 0 0 0
5 2 "left" 1 1 1 886 "lelie" "lepel" "word" "phonological" "related" "lelie" "green" "lepel_red.bmp" "red" 1134.3 0 0 0 0
5 3 "right" 2 2 1 809 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 1043.3 0 0 0 0
5 4 "left" 1 1 1 1088 "bureau" "zetel" "word" "semantic" "related" "bureau" "green" "zetel_red.bmp" "red" 1007.3 0 0 0 0
5 5 "right" 2 2 1 811 "waaier" "beker" "pic" "phonological" "unrelated" "beker" "red" "waaier_green.bmp" "green" 1716.3 0 0 0 0
5 6 "left" 1 1 1 899 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 1316.3 0 0 0 0
5 7 "left" 1 1 1 645 "kano" "kabel" "word" "phonological" "related" "kano" "green" "kabel_red.bmp" "red" 1123.3 0 0 0 0
5 8 "right" 2 2 1 797 "zetel" "bureau" "word" "semantic" "related" "zetel" "green" "bureau_red.bmp" "red" 932.3 0 0 0 0
5 9 "left" 1 1 1 815 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 1010.3 0 0 0 0
5 10 "right" 2 2 1 694 "hamer" "beitel" "word" "semantic" "related" "hamer" "green" "beitel_red.bmp" "red" 925.3 0 0 0 0
5 11 "left" 1 1 1 583 "trompet" "vulpen" "word" "semantic" "unrelated" "trompet" "green" "vulpen_red.bmp" "red" 958.3 0 0 0 0
5 12 "left" 1 1 1 729 "rugby" "rugzak" "pic" "phonological" "related" "rugzak" "red" "rugby_green.bmp" "green" 1487.3 0 0 0 0
5 13 "right" 2 2 1 851 "circus" "cirkel" "pic" "phonological" "related" "cirkel" "red" "circus_green.bmp" "green" 1582.3 0 0 0 0
5 14 "right" 2 2 1 1924 "koning" "kogel" "pic" "phonological" "related" "kogel" "red" "koning_green.bmp" "green" 1127.3 0 1 0 1
5 15 "right" 2 2 1 571 "kabel" "kano" "word" "phonological" "related" "kabel" "green" "kano_red.bmp" "red" 1130.3 0 0 0 0
5 16 "left" 1 1 1 620 "appel" "sandaal" "pic" "semantic" "unrelated" "sandaal" "red" "appel_green.bmp" "green" 1171.3 0 0 0 0
5 17 "left" 1 1 1 650 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 1019.3 0 0 0 0
5 18 "left" 1 1 1 595 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 1578.3 0 0 0 0
5 19 "right" 2 2 1 750 "koning" "kogel" "word" "phonological" "related" "koning" "green" "kogel_red.bmp" "red" 1124.3 0 0 0 0
5 20 "left" 1 1 1 626 "fabriek" "kanon" "word" "semantic" "unrelated" "fabriek" "green" "kanon_red.bmp" "red" 931.3 0 0 0 0
5 21 "right" 2 2 1 849 "trompet" "cello" "pic" "semantic" "related" "cello" "red" "trompet_green.bmp" "green" 1453.3 0 0 0 0
