idv,iv,dv,exp
15 jl,rel,521.6,Faivre et al._2014_4_cong
15 jl,unrel,569.2,Faivre et al._2014_4_cong
15 jl,unrel,483.3,Faivre et al._2014_4_incong
15 jl,rel,368.5,Faivre et al._2014_4_incong
15 jl,unrel,460,Faivre et al._2014_4_incong
15 jl,unrel,438.3,Faivre et al._2014_4_cong
15 jl,rel,596.4,Faivre et al._2014_4_incong
15 jl,rel,1082.5,Faivre et al._2014_4_incong
15 jl,rel,490.8,Faivre et al._2014_4_cong
15 jl,rel,543.7,Faivre et al._2014_4_incong
15 jl,unrel,510.4,Faivre et al._2014_4_incong
15 jl,unrel,577.2,Faivre et al._2014_4_incong
15 jl,unrel,344.1,Faivre et al._2014_4_cong
15 jl,rel,485.3,Faivre et al._2014_4_incong
15 jl,rel,536.1,Faivre et al._2014_4_cong
15 jl,rel,1049.9,Faivre et al._2014_4_cong
15 jl,rel,456.1,Faivre et al._2014_4_incong
15 jl,unrel,637.9,Faivre et al._2014_4_incong
15 jl,rel,413.8,Faivre et al._2014_4_cong
15 jl,rel,492.5,Faivre et al._2014_4_incong
15 jl,unrel,365.6,Faivre et al._2014_4_incong
15 jl,unrel,803,Faivre et al._2014_4_cong
15 jl,rel,703.8,Faivre et al._2014_4_cong
15 jl,unrel,788.4,Faivre et al._2014_4_incong
15 jl,rel,512.8,Faivre et al._2014_4_cong
15 jl,rel,558.2,Faivre et al._2014_4_cong
15 jl,unrel,567.1,Faivre et al._2014_4_incong
15 jl,unrel,509.8,Faivre et al._2014_4_cong
15 jl,unrel,654.6,Faivre et al._2014_4_cong
15 jl,rel,648.6,Faivre et al._2014_4_incong
15 jl,unrel,434,Faivre et al._2014_4_cong
15 jl,rel,418.3,Faivre et al._2014_4_incong
15 jl,unrel,420.8,Faivre et al._2014_4_cong
15 jl,unrel,892,Faivre et al._2014_4_incong
15 jl,unrel,650.5,Faivre et al._2014_4_cong
15 jl,unrel,787.2,Faivre et al._2014_4_incong
15 jl,rel,905.7,Faivre et al._2014_4_cong
15 jl,unrel,582.2,Faivre et al._2014_4_incong
15 jl,rel,953.1,Faivre et al._2014_4_cong
15 jl,rel,860.1,Faivre et al._2014_4_cong
15 jl,unrel,505.5,Faivre et al._2014_4_incong
15 jl,unrel,558.5,Faivre et al._2014_4_cong
15 jl,rel,541.3,Faivre et al._2014_4_incong
15 jl,rel,419.3,Faivre et al._2014_4_incong
15 jl,unrel,427.5,Faivre et al._2014_4_cong
15 jl,rel,359.3,Faivre et al._2014_4_incong
15 jl,rel,495.3,Faivre et al._2014_4_incong
15 jl,rel,308.6,Faivre et al._2014_4_incong
15 jl,rel,344.4,Faivre et al._2014_4_incong
15 jl,rel,449.8,Faivre et al._2014_4_cong
15 jl,unrel,444.2,Faivre et al._2014_4_incong
15 jl,unrel,337.2,Faivre et al._2014_4_cong
15 jl,rel,518.7,Faivre et al._2014_4_cong
15 jl,unrel,600.2,Faivre et al._2014_4_incong
15 jl,unrel,390.2,Faivre et al._2014_4_cong
15 jl,rel,846.6,Faivre et al._2014_4_cong
15 jl,rel,581.4,Faivre et al._2014_4_incong
15 jl,unrel,533.8,Faivre et al._2014_4_incong
15 jl,unrel,810.3,Faivre et al._2014_4_incong
15 jl,rel,436.3,Faivre et al._2014_4_cong
15 jl,unrel,415.2,Faivre et al._2014_4_incong
15 jl,rel,431,Faivre et al._2014_4_incong
15 jl,rel,476,Faivre et al._2014_4_cong
15 jl,unrel,362.7,Faivre et al._2014_4_cong
15 jl,rel,366.1,Faivre et al._2014_4_incong
15 jl,unrel,632.7,Faivre et al._2014_4_cong
15 jl,unrel,507.7,Faivre et al._2014_4_cong
15 jl,unrel,1061.7,Faivre et al._2014_4_cong
15 jl,rel,542,Faivre et al._2014_4_incong
15 jl,unrel,584.8,Faivre et al._2014_4_cong
15 jl,rel,489.7,Faivre et al._2014_4_incong
15 jl,rel,549.1,Faivre et al._2014_4_incong
15 jl,rel,721.6,Faivre et al._2014_4_cong
15 jl,rel,592.2,Faivre et al._2014_4_cong
15 jl,rel,679.6,Faivre et al._2014_4_cong
15 jl,unrel,515,Faivre et al._2014_4_incong
15 jl,rel,470,Faivre et al._2014_4_incong
15 jl,unrel,389.6,Faivre et al._2014_4_incong
15 jl,rel,444.4,Faivre et al._2014_4_incong
15 jl,unrel,308.8,Faivre et al._2014_4_incong
15 jl,rel,720.7,Faivre et al._2014_4_cong
15 jl,unrel,472.2,Faivre et al._2014_4_incong
15 jl,rel,381.9,Faivre et al._2014_4_incong
15 jl,rel,632.1,Faivre et al._2014_4_incong
15 jl,unrel,512,Faivre et al._2014_4_incong
15 jl,unrel,557.5,Faivre et al._2014_4_cong
15 jl,unrel,543.3,Faivre et al._2014_4_cong
15 jl,rel,475.1,Faivre et al._2014_4_cong
15 jl,rel,403.4,Faivre et al._2014_4_incong
15 jl,rel,457.4,Faivre et al._2014_4_incong
15 jl,unrel,406.3,Faivre et al._2014_4_cong
15 jl,unrel,529.1,Faivre et al._2014_4_incong
15 jl,rel,817,Faivre et al._2014_4_incong
15 jl,rel,623.4,Faivre et al._2014_4_cong
15 jl,unrel,534.2,Faivre et al._2014_4_cong
15 jl,rel,433.8,Faivre et al._2014_4_cong
15 jl,unrel,332.4,Faivre et al._2014_4_cong
15 jl,unrel,400.4,Faivre et al._2014_4_incong
15 jl,unrel,460.7,Faivre et al._2014_4_cong
15 jl,unrel,688.3,Faivre et al._2014_4_cong
15 jl,rel,330.5,Faivre et al._2014_4_cong
15 jl,rel,320,Faivre et al._2014_4_cong
15 jl,unrel,853.9,Faivre et al._2014_4_cong
15 jl,unrel,605.4,Faivre et al._2014_4_incong
15 jl,rel,411.5,Faivre et al._2014_4_cong
15 jl,unrel,424.7,Faivre et al._2014_4_incong
15 jl,unrel,428.1,Faivre et al._2014_4_incong
15 jl,unrel,347.6,Faivre et al._2014_4_cong
15 jl,rel,341.7,Faivre et al._2014_4_incong
15 jl,unrel,461.5,Faivre et al._2014_4_cong
15 jl,rel,305.8,Faivre et al._2014_4_incong
15 jl,rel,357.2,Faivre et al._2014_4_cong
15 jl,rel,418.1,Faivre et al._2014_4_cong
15 jl,rel,301,Faivre et al._2014_4_cong
15 jl,unrel,469.8,Faivre et al._2014_4_cong
15 jl,unrel,435.1,Faivre et al._2014_4_incong
15 jl,unrel,640.5,Faivre et al._2014_4_cong
15 jl,rel,383,Faivre et al._2014_4_incong
15 jl,rel,423.6,Faivre et al._2014_4_cong
15 jl,rel,305.4,Faivre et al._2014_4_incong
15 jl,rel,520.6,Faivre et al._2014_4_cong
15 jl,unrel,342.5,Faivre et al._2014_4_incong
15 jl,rel,399.6,Faivre et al._2014_4_cong
15 jl,rel,715.6,Faivre et al._2014_4_incong
15 jl,unrel,1086.1,Faivre et al._2014_4_cong
15 jl,unrel,656.8,Faivre et al._2014_4_incong
15 jl,rel,382.9,Faivre et al._2014_4_incong
15 jl,rel,411.7,Faivre et al._2014_4_incong
15 jl,rel,346.1,Faivre et al._2014_4_cong
15 jl,rel,327,Faivre et al._2014_4_incong
15 jl,unrel,349.2,Faivre et al._2014_4_incong
15 jl,unrel,320.8,Faivre et al._2014_4_incong
15 jl,unrel,305.4,Faivre et al._2014_4_incong
15 jl,rel,452.4,Faivre et al._2014_4_cong
15 jl,unrel,455.1,Faivre et al._2014_4_incong
15 jl,unrel,397.1,Faivre et al._2014_4_cong
15 jl,unrel,452.5,Faivre et al._2014_4_cong
15 jl,rel,418.6,Faivre et al._2014_4_incong
15 jl,rel,368.6,Faivre et al._2014_4_incong
16 jm,unrel,1211.8,Faivre et al._2014_4_incong
16 jm,unrel,840.6,Faivre et al._2014_4_cong
16 jm,unrel,1667.8,Faivre et al._2014_4_incong
16 jm,unrel,1676.8,Faivre et al._2014_4_incong
16 jm,unrel,1961.8,Faivre et al._2014_4_cong
16 jm,rel,714.8,Faivre et al._2014_4_cong
16 jm,unrel,1457,Faivre et al._2014_4_incong
16 jm,unrel,706.6,Faivre et al._2014_4_incong
16 jm,rel,677.1,Faivre et al._2014_4_incong
16 jm,unrel,729.6,Faivre et al._2014_4_incong
16 jm,rel,1217.1,Faivre et al._2014_4_cong
16 jm,unrel,1380.1,Faivre et al._2014_4_cong
16 jm,rel,1209.6,Faivre et al._2014_4_incong
16 jm,rel,1773.8,Faivre et al._2014_4_cong
16 jm,unrel,3835.7,Faivre et al._2014_4_cong
16 jm,rel,1146.1,Faivre et al._2014_4_incong
16 jm,rel,910.6,Faivre et al._2014_4_incong
16 jm,unrel,783.6,Faivre et al._2014_4_incong
16 jm,unrel,680.2,Faivre et al._2014_4_incong
16 jm,rel,2322.9,Faivre et al._2014_4_incong
16 jm,unrel,866.6,Faivre et al._2014_4_incong
16 jm,rel,849.8,Faivre et al._2014_4_incong
16 jm,unrel,1538.1,Faivre et al._2014_4_cong
16 jm,rel,1101.5,Faivre et al._2014_4_cong
16 jm,rel,974,Faivre et al._2014_4_cong
16 jm,rel,939.2,Faivre et al._2014_4_cong
16 jm,rel,1197.9,Faivre et al._2014_4_incong
16 jm,rel,662.4,Faivre et al._2014_4_incong
16 jm,rel,773.8,Faivre et al._2014_4_incong
16 jm,unrel,1115,Faivre et al._2014_4_cong
16 jm,rel,893,Faivre et al._2014_4_incong
16 jm,unrel,898.2,Faivre et al._2014_4_incong
16 jm,unrel,1231.3,Faivre et al._2014_4_cong
16 jm,unrel,897.2,Faivre et al._2014_4_incong
16 jm,unrel,522.7,Faivre et al._2014_4_incong
16 jm,rel,1242.8,Faivre et al._2014_4_cong
16 jm,unrel,605.4,Faivre et al._2014_4_cong
16 jm,rel,889.8,Faivre et al._2014_4_incong
16 jm,unrel,670.9,Faivre et al._2014_4_cong
16 jm,unrel,724.4,Faivre et al._2014_4_incong
16 jm,rel,1540.2,Faivre et al._2014_4_incong
16 jm,rel,568.2,Faivre et al._2014_4_cong
16 jm,unrel,658.7,Faivre et al._2014_4_cong
16 jm,unrel,1076.3,Faivre et al._2014_4_cong
16 jm,rel,1952.9,Faivre et al._2014_4_cong
16 jm,unrel,1048.9,Faivre et al._2014_4_incong
16 jm,rel,877.7,Faivre et al._2014_4_cong
16 jm,unrel,655.7,Faivre et al._2014_4_cong
16 jm,rel,812.1,Faivre et al._2014_4_cong
16 jm,rel,548.8,Faivre et al._2014_4_cong
16 jm,rel,663.1,Faivre et al._2014_4_incong
16 jm,unrel,857.5,Faivre et al._2014_4_cong
16 jm,rel,442.5,Faivre et al._2014_4_cong
16 jm,rel,1004.1,Faivre et al._2014_4_incong
16 jm,unrel,1006.4,Faivre et al._2014_4_incong
16 jm,unrel,1096.3,Faivre et al._2014_4_incong
16 jm,unrel,757.2,Faivre et al._2014_4_incong
16 jm,unrel,756,Faivre et al._2014_4_incong
16 jm,unrel,1132.6,Faivre et al._2014_4_cong
16 jm,rel,1433.7,Faivre et al._2014_4_incong
16 jm,rel,824,Faivre et al._2014_4_incong
16 jm,rel,904.6,Faivre et al._2014_4_incong
16 jm,rel,789.1,Faivre et al._2014_4_cong
16 jm,unrel,650.9,Faivre et al._2014_4_incong
16 jm,unrel,630.4,Faivre et al._2014_4_cong
16 jm,rel,460.4,Faivre et al._2014_4_cong
16 jm,rel,543.7,Faivre et al._2014_4_cong
16 jm,unrel,749.6,Faivre et al._2014_4_incong
16 jm,rel,382.8,Faivre et al._2014_4_cong
16 jm,rel,730.8,Faivre et al._2014_4_incong
16 jm,unrel,1387.7,Faivre et al._2014_4_incong
16 jm,rel,463.9,Faivre et al._2014_4_cong
16 jm,unrel,715,Faivre et al._2014_4_incong
16 jm,unrel,434.9,Faivre et al._2014_4_cong
16 jm,unrel,444,Faivre et al._2014_4_cong
16 jm,unrel,383.9,Faivre et al._2014_4_cong
16 jm,rel,320.6,Faivre et al._2014_4_cong
16 jm,unrel,415.8,Faivre et al._2014_4_cong
16 jm,unrel,485.1,Faivre et al._2014_4_incong
16 jm,rel,591.6,Faivre et al._2014_4_incong
16 jm,unrel,546.5,Faivre et al._2014_4_cong
16 jm,unrel,494.8,Faivre et al._2014_4_incong
16 jm,rel,468.4,Faivre et al._2014_4_cong
16 jm,unrel,425.3,Faivre et al._2014_4_incong
16 jm,rel,461,Faivre et al._2014_4_incong
16 jm,unrel,455.4,Faivre et al._2014_4_incong
16 jm,rel,776.1,Faivre et al._2014_4_incong
16 jm,rel,552.1,Faivre et al._2014_4_cong
16 jm,unrel,794.9,Faivre et al._2014_4_cong
16 jm,rel,1402.1,Faivre et al._2014_4_incong
16 jm,rel,470.9,Faivre et al._2014_4_incong
16 jm,rel,341.6,Faivre et al._2014_4_cong
16 jm,unrel,923.1,Faivre et al._2014_4_incong
16 jm,unrel,548.5,Faivre et al._2014_4_incong
16 jm,rel,349.4,Faivre et al._2014_4_incong
16 jm,rel,795.1,Faivre et al._2014_4_cong
16 jm,unrel,732.6,Faivre et al._2014_4_incong
16 jm,rel,802.3,Faivre et al._2014_4_incong
16 jm,unrel,435.2,Faivre et al._2014_4_cong
16 jm,rel,466,Faivre et al._2014_4_cong
16 jm,unrel,1270.3,Faivre et al._2014_4_cong
16 jm,rel,301.5,Faivre et al._2014_4_cong
16 jm,rel,382.8,Faivre et al._2014_4_incong
16 jm,rel,516.6,Faivre et al._2014_4_cong
16 jm,rel,555.2,Faivre et al._2014_4_incong
16 jm,rel,542,Faivre et al._2014_4_incong
16 jm,rel,506.7,Faivre et al._2014_4_incong
16 jm,unrel,605.7,Faivre et al._2014_4_incong
16 jm,unrel,527.2,Faivre et al._2014_4_incong
16 jm,rel,336.7,Faivre et al._2014_4_cong
16 jm,unrel,436.8,Faivre et al._2014_4_incong
16 jm,unrel,403.4,Faivre et al._2014_4_incong
16 jm,rel,670.5,Faivre et al._2014_4_incong
16 jm,unrel,351.5,Faivre et al._2014_4_cong
16 jm,unrel,350.7,Faivre et al._2014_4_incong
16 jm,rel,658.2,Faivre et al._2014_4_incong
16 jm,unrel,466.9,Faivre et al._2014_4_cong
16 jm,unrel,594.4,Faivre et al._2014_4_incong
16 jm,unrel,723.7,Faivre et al._2014_4_incong
16 jm,rel,360.6,Faivre et al._2014_4_incong
16 jm,rel,317.9,Faivre et al._2014_4_incong
16 jm,rel,399.3,Faivre et al._2014_4_cong
16 jm,rel,350.9,Faivre et al._2014_4_cong
16 jm,rel,384.9,Faivre et al._2014_4_cong
16 jm,rel,396.6,Faivre et al._2014_4_incong
16 jm,rel,743.8,Faivre et al._2014_4_incong
16 jm,unrel,1149.3,Faivre et al._2014_4_cong
16 jm,unrel,428.3,Faivre et al._2014_4_cong
16 jm,rel,416.7,Faivre et al._2014_4_incong
16 jm,unrel,466.6,Faivre et al._2014_4_incong
16 jm,unrel,662.3,Faivre et al._2014_4_incong
16 jm,rel,674,Faivre et al._2014_4_incong
16 jm,unrel,410.9,Faivre et al._2014_4_incong
16 jm,rel,711.3,Faivre et al._2014_4_cong
16 jm,rel,496.5,Faivre et al._2014_4_cong
16 jm,rel,306.1,Faivre et al._2014_4_cong
16 jm,rel,315.3,Faivre et al._2014_4_incong
16 jm,unrel,559,Faivre et al._2014_4_incong
16 jm,rel,404.1,Faivre et al._2014_4_cong
16 jm,unrel,427.1,Faivre et al._2014_4_cong
16 jm,unrel,481.6,Faivre et al._2014_4_cong
16 jm,rel,401.1,Faivre et al._2014_4_cong
16 jm,rel,436.7,Faivre et al._2014_4_incong
16 jm,rel,327.1,Faivre et al._2014_4_cong
16 jm,unrel,655.4,Faivre et al._2014_4_incong
16 jm,unrel,426.2,Faivre et al._2014_4_cong
16 jm,unrel,315.4,Faivre et al._2014_4_cong
16 jm,unrel,351.3,Faivre et al._2014_4_cong
16 jm,rel,764.9,Faivre et al._2014_4_cong
16 jm,unrel,914.5,Faivre et al._2014_4_incong
16 jm,rel,382.3,Faivre et al._2014_4_cong
16 jm,unrel,770.1,Faivre et al._2014_4_cong
17 jm,unrel,747.5,Faivre et al._2014_4_incong
17 jm,unrel,993.7,Faivre et al._2014_4_incong
17 jm,rel,710.6,Faivre et al._2014_4_incong
17 jm,rel,932.4,Faivre et al._2014_4_incong
17 jm,rel,431,Faivre et al._2014_4_incong
17 jm,unrel,456.9,Faivre et al._2014_4_incong
17 jm,rel,325.1,Faivre et al._2014_4_incong
17 jm,rel,1304.3,Faivre et al._2014_4_incong
17 jm,rel,933.1,Faivre et al._2014_4_cong
17 jm,unrel,1248.8,Faivre et al._2014_4_incong
17 jm,unrel,2375.1,Faivre et al._2014_4_cong
17 jm,unrel,1283.9,Faivre et al._2014_4_cong
17 jm,unrel,2636,Faivre et al._2014_4_cong
17 jm,unrel,1096.6,Faivre et al._2014_4_incong
17 jm,rel,3684.5,Faivre et al._2014_4_cong
17 jm,unrel,2896,Faivre et al._2014_4_cong
17 jm,rel,2540.8,Faivre et al._2014_4_cong
17 jm,rel,2500.7,Faivre et al._2014_4_cong
17 jm,rel,3609.1,Faivre et al._2014_4_incong
17 jm,rel,1628.3,Faivre et al._2014_4_incong
17 jm,rel,1307.8,Faivre et al._2014_4_incong
17 jm,unrel,2511,Faivre et al._2014_4_incong
17 jm,unrel,2359.6,Faivre et al._2014_4_incong
17 jm,rel,2709.3,Faivre et al._2014_4_incong
17 jm,rel,3404.9,Faivre et al._2014_4_cong
17 jm,unrel,2241.3,Faivre et al._2014_4_cong
17 jm,rel,3211.4,Faivre et al._2014_4_incong
17 jm,unrel,2815.7,Faivre et al._2014_4_cong
17 jm,unrel,2076.5,Faivre et al._2014_4_cong
17 jm,unrel,1767.5,Faivre et al._2014_4_incong
17 jm,rel,3516.1,Faivre et al._2014_4_incong
17 jm,rel,1824.5,Faivre et al._2014_4_cong
17 jm,rel,3610.6,Faivre et al._2014_4_incong
17 jm,unrel,1504.4,Faivre et al._2014_4_cong
17 jm,rel,1716.3,Faivre et al._2014_4_cong
17 jm,rel,2329.3,Faivre et al._2014_4_incong
17 jm,unrel,2441.4,Faivre et al._2014_4_cong
17 jm,rel,2384.4,Faivre et al._2014_4_cong
17 jm,rel,2677,Faivre et al._2014_4_incong
17 jm,rel,1369.9,Faivre et al._2014_4_cong
17 jm,unrel,899.2,Faivre et al._2014_4_cong
17 jm,unrel,2761.4,Faivre et al._2014_4_cong
17 jm,unrel,1974.7,Faivre et al._2014_4_cong
17 jm,rel,2300,Faivre et al._2014_4_incong
17 jm,rel,2285.4,Faivre et al._2014_4_cong
17 jm,unrel,2108.3,Faivre et al._2014_4_cong
17 jm,rel,2819,Faivre et al._2014_4_cong
17 jm,rel,3002,Faivre et al._2014_4_cong
17 jm,rel,1629,Faivre et al._2014_4_incong
17 jm,unrel,3944.5,Faivre et al._2014_4_incong
17 jm,rel,3049.4,Faivre et al._2014_4_incong
17 jm,unrel,1421,Faivre et al._2014_4_incong
17 jm,unrel,2509.1,Faivre et al._2014_4_cong
17 jm,rel,3268.2,Faivre et al._2014_4_cong
17 jm,rel,1400.1,Faivre et al._2014_4_cong
17 jm,unrel,1400.5,Faivre et al._2014_4_cong
17 jm,rel,1985.2,Faivre et al._2014_4_incong
17 jm,unrel,1955.2,Faivre et al._2014_4_incong
17 jm,unrel,2010,Faivre et al._2014_4_incong
17 jm,rel,1502.4,Faivre et al._2014_4_cong
17 jm,unrel,2209.3,Faivre et al._2014_4_incong
17 jm,unrel,2924.5,Faivre et al._2014_4_cong
17 jm,unrel,2652.2,Faivre et al._2014_4_incong
17 jm,unrel,1896.7,Faivre et al._2014_4_incong
17 jm,unrel,2278.6,Faivre et al._2014_4_cong
17 jm,unrel,2033.9,Faivre et al._2014_4_cong
17 jm,unrel,3585.2,Faivre et al._2014_4_cong
17 jm,rel,2375.5,Faivre et al._2014_4_cong
17 jm,unrel,1426.8,Faivre et al._2014_4_cong
17 jm,unrel,1173.7,Faivre et al._2014_4_incong
17 jm,unrel,1379.8,Faivre et al._2014_4_cong
17 jm,unrel,1061.5,Faivre et al._2014_4_cong
17 jm,rel,2170.4,Faivre et al._2014_4_incong
17 jm,rel,1945.5,Faivre et al._2014_4_cong
17 jm,rel,2697.8,Faivre et al._2014_4_incong
17 jm,rel,794.1,Faivre et al._2014_4_incong
17 jm,unrel,1326.4,Faivre et al._2014_4_cong
17 jm,unrel,1333.5,Faivre et al._2014_4_incong
17 jm,unrel,1841.8,Faivre et al._2014_4_cong
17 jm,unrel,947.4,Faivre et al._2014_4_cong
17 jm,unrel,2366.3,Faivre et al._2014_4_incong
17 jm,rel,905.2,Faivre et al._2014_4_cong
17 jm,rel,2083.6,Faivre et al._2014_4_cong
17 jm,rel,2480.6,Faivre et al._2014_4_incong
17 jm,rel,928.2,Faivre et al._2014_4_cong
17 jm,unrel,1799.5,Faivre et al._2014_4_incong
17 jm,rel,1116.6,Faivre et al._2014_4_incong
17 jm,rel,2510.4,Faivre et al._2014_4_cong
17 jm,unrel,2087.8,Faivre et al._2014_4_incong
17 jm,unrel,999.6,Faivre et al._2014_4_incong
17 jm,unrel,947.7,Faivre et al._2014_4_cong
17 jm,rel,2220.1,Faivre et al._2014_4_cong
17 jm,unrel,1148.1,Faivre et al._2014_4_incong
17 jm,rel,2576.2,Faivre et al._2014_4_cong
17 jm,unrel,3010.9,Faivre et al._2014_4_incong
17 jm,rel,2128.7,Faivre et al._2014_4_incong
17 jm,rel,3083.1,Faivre et al._2014_4_cong
17 jm,unrel,2344.7,Faivre et al._2014_4_incong
17 jm,rel,2129,Faivre et al._2014_4_incong
17 jm,rel,2078.6,Faivre et al._2014_4_cong
17 jm,rel,2397.6,Faivre et al._2014_4_incong
17 jm,rel,3862,Faivre et al._2014_4_incong
17 jm,rel,1843.8,Faivre et al._2014_4_incong
17 jm,unrel,1020.5,Faivre et al._2014_4_cong
17 jm,unrel,2675.5,Faivre et al._2014_4_incong
17 jm,unrel,1537.6,Faivre et al._2014_4_cong
17 jm,unrel,1398.1,Faivre et al._2014_4_cong
17 jm,unrel,2536.7,Faivre et al._2014_4_incong
17 jm,unrel,1343.6,Faivre et al._2014_4_incong
17 jm,unrel,1493.2,Faivre et al._2014_4_cong
17 jm,unrel,949.1,Faivre et al._2014_4_cong
17 jm,rel,1096.9,Faivre et al._2014_4_cong
17 jm,unrel,927.8,Faivre et al._2014_4_cong
17 jm,rel,2916.4,Faivre et al._2014_4_incong
17 jm,unrel,2140.8,Faivre et al._2014_4_incong
17 jm,rel,2925.2,Faivre et al._2014_4_incong
17 jm,rel,1007.3,Faivre et al._2014_4_cong
17 jm,unrel,2316.7,Faivre et al._2014_4_incong
17 jm,unrel,862.3,Faivre et al._2014_4_cong
17 jm,rel,895.4,Faivre et al._2014_4_cong
17 jm,unrel,2138.1,Faivre et al._2014_4_incong
17 jm,unrel,2852.1,Faivre et al._2014_4_incong
17 jm,rel,2342.5,Faivre et al._2014_4_incong
17 jm,rel,1005.2,Faivre et al._2014_4_cong
17 jm,rel,2030.2,Faivre et al._2014_4_cong
17 jm,rel,1213.1,Faivre et al._2014_4_cong
17 jm,rel,802,Faivre et al._2014_4_cong
17 jm,unrel,2297.8,Faivre et al._2014_4_incong
17 jm,rel,353.6,Faivre et al._2014_4_incong
17 jm,unrel,2747.6,Faivre et al._2014_4_incong
17 jm,unrel,769.4,Faivre et al._2014_4_cong
17 jm,rel,748.5,Faivre et al._2014_4_cong
17 jm,unrel,414.2,Faivre et al._2014_4_cong
17 jm,unrel,1964.7,Faivre et al._2014_4_incong
17 jm,rel,1861.6,Faivre et al._2014_4_incong
17 jm,rel,740.8,Faivre et al._2014_4_cong
17 jm,unrel,2454.7,Faivre et al._2014_4_incong
17 jm,unrel,2995.3,Faivre et al._2014_4_cong
17 jm,rel,2730.3,Faivre et al._2014_4_cong
17 jm,rel,3079.2,Faivre et al._2014_4_incong
17 jm,unrel,1347.6,Faivre et al._2014_4_cong
17 jm,rel,3968.5,Faivre et al._2014_4_incong
17 jm,unrel,3670.2,Faivre et al._2014_4_incong
17 jm,unrel,1685.6,Faivre et al._2014_4_incong
17 jm,unrel,765.1,Faivre et al._2014_4_cong
17 jm,rel,2619.9,Faivre et al._2014_4_incong
17 jm,rel,861.4,Faivre et al._2014_4_cong
17 jm,rel,2390.7,Faivre et al._2014_4_incong
17 jm,unrel,1138.1,Faivre et al._2014_4_cong
17 jm,unrel,1550.9,Faivre et al._2014_4_cong
18 jt,rel,1343.5,Faivre et al._2014_4_cong
18 jt,unrel,1836,Faivre et al._2014_4_cong
18 jt,rel,1214.2,Faivre et al._2014_4_incong
18 jt,rel,1222.8,Faivre et al._2014_4_cong
18 jt,rel,896.9,Faivre et al._2014_4_cong
18 jt,rel,1002.4,Faivre et al._2014_4_incong
18 jt,rel,1036.6,Faivre et al._2014_4_cong
18 jt,rel,2138,Faivre et al._2014_4_cong
18 jt,unrel,629.6,Faivre et al._2014_4_incong
18 jt,unrel,855.3,Faivre et al._2014_4_cong
18 jt,unrel,775.3,Faivre et al._2014_4_incong
18 jt,unrel,685,Faivre et al._2014_4_cong
18 jt,unrel,700.4,Faivre et al._2014_4_incong
18 jt,rel,1605.6,Faivre et al._2014_4_cong
18 jt,unrel,566.8,Faivre et al._2014_4_incong
18 jt,rel,820.3,Faivre et al._2014_4_incong
18 jt,rel,1905.2,Faivre et al._2014_4_cong
18 jt,rel,595.4,Faivre et al._2014_4_cong
18 jt,unrel,645.2,Faivre et al._2014_4_incong
18 jt,rel,1064.7,Faivre et al._2014_4_incong
18 jt,rel,736.5,Faivre et al._2014_4_incong
18 jt,unrel,744.2,Faivre et al._2014_4_incong
18 jt,unrel,1571.8,Faivre et al._2014_4_cong
18 jt,unrel,946,Faivre et al._2014_4_cong
18 jt,unrel,506.8,Faivre et al._2014_4_cong
18 jt,unrel,539.3,Faivre et al._2014_4_cong
18 jt,unrel,630,Faivre et al._2014_4_incong
18 jt,rel,675.4,Faivre et al._2014_4_cong
18 jt,unrel,1474,Faivre et al._2014_4_incong
18 jt,rel,1712.1,Faivre et al._2014_4_cong
18 jt,rel,1436.4,Faivre et al._2014_4_cong
18 jt,rel,877.1,Faivre et al._2014_4_incong
18 jt,rel,490,Faivre et al._2014_4_cong
18 jt,rel,841.9,Faivre et al._2014_4_incong
18 jt,unrel,375.2,Faivre et al._2014_4_cong
18 jt,rel,600.7,Faivre et al._2014_4_incong
18 jt,unrel,734.3,Faivre et al._2014_4_incong
18 jt,unrel,753.5,Faivre et al._2014_4_cong
18 jt,rel,2073.1,Faivre et al._2014_4_incong
18 jt,unrel,2391.3,Faivre et al._2014_4_cong
18 jt,rel,839.7,Faivre et al._2014_4_incong
18 jt,rel,681,Faivre et al._2014_4_incong
18 jt,unrel,680.7,Faivre et al._2014_4_incong
18 jt,unrel,3000.3,Faivre et al._2014_4_cong
18 jt,rel,1999.2,Faivre et al._2014_4_cong
18 jt,unrel,504.1,Faivre et al._2014_4_cong
18 jt,rel,607.2,Faivre et al._2014_4_cong
18 jt,rel,647.2,Faivre et al._2014_4_incong
18 jt,rel,1902.8,Faivre et al._2014_4_incong
18 jt,unrel,756.6,Faivre et al._2014_4_incong
18 jt,rel,1087.9,Faivre et al._2014_4_cong
18 jt,unrel,1495,Faivre et al._2014_4_incong
18 jt,rel,1249.3,Faivre et al._2014_4_cong
18 jt,rel,1054.1,Faivre et al._2014_4_incong
18 jt,rel,1437.6,Faivre et al._2014_4_incong
18 jt,rel,784.6,Faivre et al._2014_4_cong
18 jt,rel,531.6,Faivre et al._2014_4_incong
18 jt,unrel,2138.6,Faivre et al._2014_4_incong
18 jt,rel,931.9,Faivre et al._2014_4_incong
18 jt,rel,1044,Faivre et al._2014_4_incong
18 jt,rel,1345.5,Faivre et al._2014_4_incong
18 jt,unrel,2082.7,Faivre et al._2014_4_cong
18 jt,unrel,549.6,Faivre et al._2014_4_incong
18 jt,unrel,1884.8,Faivre et al._2014_4_cong
