idv,iv,dv,exp
6 MB,unrel,701.3,Faivre et al._2014_1_incong
6 MB,rel,611.6,Faivre et al._2014_1_incong
6 MB,unrel,583.7,Faivre et al._2014_1_cong
6 MB,rel,428.3,Faivre et al._2014_1_incong
6 MB,rel,752.6,Faivre et al._2014_1_incong
6 MB,rel,452.6,Faivre et al._2014_1_incong
6 MB,rel,834.6,Faivre et al._2014_1_incong
6 MB,rel,459.6,Faivre et al._2014_1_cong
6 MB,rel,581.8,Faivre et al._2014_1_cong
6 MB,rel,533.8,Faivre et al._2014_1_cong
6 MB,rel,1024.4,Faivre et al._2014_1_incong
6 MB,rel,449.8,Faivre et al._2014_1_cong
6 MB,unrel,1387.1,Faivre et al._2014_1_cong
6 MB,unrel,368.2,Faivre et al._2014_1_incong
6 MB,rel,358.8,Faivre et al._2014_1_cong
6 MB,rel,515.9,Faivre et al._2014_1_cong
6 MB,rel,347.4,Faivre et al._2014_1_cong
6 MB,unrel,600.5,Faivre et al._2014_1_incong
6 MB,rel,362,Faivre et al._2014_1_cong
6 MB,unrel,494.1,Faivre et al._2014_1_incong
6 MB,rel,416.6,Faivre et al._2014_1_cong
6 MB,unrel,552.4,Faivre et al._2014_1_incong
6 MB,unrel,481.2,Faivre et al._2014_1_cong
6 MB,unrel,318.2,Faivre et al._2014_1_cong
6 MB,rel,590.5,Faivre et al._2014_1_incong
6 MB,rel,434.2,Faivre et al._2014_1_incong
6 MB,rel,628.6,Faivre et al._2014_1_cong
6 MB,rel,777.8,Faivre et al._2014_1_incong
6 MB,rel,478.3,Faivre et al._2014_1_cong
6 MB,unrel,467.1,Faivre et al._2014_1_cong
6 MB,unrel,547,Faivre et al._2014_1_incong
6 MB,rel,1117.3,Faivre et al._2014_1_incong
6 MB,rel,510.7,Faivre et al._2014_1_cong
6 MB,rel,643.5,Faivre et al._2014_1_cong
6 MB,unrel,1046.7,Faivre et al._2014_1_cong
6 MB,rel,395,Faivre et al._2014_1_cong
6 MB,unrel,543,Faivre et al._2014_1_incong
6 MB,rel,534.3,Faivre et al._2014_1_cong
6 MB,rel,1163.9,Faivre et al._2014_1_incong
6 MB,unrel,712.6,Faivre et al._2014_1_incong
6 MB,rel,928.4,Faivre et al._2014_1_incong
6 MB,unrel,806.8,Faivre et al._2014_1_cong
6 MB,unrel,557.7,Faivre et al._2014_1_incong
6 MB,rel,407,Faivre et al._2014_1_incong
6 MB,unrel,676.9,Faivre et al._2014_1_cong
6 MB,unrel,412.7,Faivre et al._2014_1_incong
6 MB,unrel,495.6,Faivre et al._2014_1_cong
6 MB,rel,559.5,Faivre et al._2014_1_cong
6 MB,rel,609.9,Faivre et al._2014_1_cong
6 MB,rel,581.3,Faivre et al._2014_1_incong
6 MB,unrel,505.3,Faivre et al._2014_1_cong
6 MB,unrel,1098,Faivre et al._2014_1_cong
6 MB,unrel,487,Faivre et al._2014_1_cong
6 MB,unrel,980.8,Faivre et al._2014_1_incong
6 MB,rel,1752.3,Faivre et al._2014_1_incong
6 MB,rel,337.8,Faivre et al._2014_1_cong
6 MB,unrel,696.7,Faivre et al._2014_1_incong
6 MB,rel,378,Faivre et al._2014_1_cong
6 MB,unrel,407,Faivre et al._2014_1_incong
6 MB,rel,1288.8,Faivre et al._2014_1_cong
6 MB,rel,1008.1,Faivre et al._2014_1_incong
6 MB,rel,678.3,Faivre et al._2014_1_incong
6 MB,unrel,578.8,Faivre et al._2014_1_incong
6 MB,unrel,496.5,Faivre et al._2014_1_cong
6 MB,rel,1317.1,Faivre et al._2014_1_incong
6 MB,rel,417,Faivre et al._2014_1_cong
6 MB,unrel,713,Faivre et al._2014_1_incong
6 MB,unrel,1188.4,Faivre et al._2014_1_incong
6 MB,unrel,1425.7,Faivre et al._2014_1_incong
7 ML,unrel,2253.2,Faivre et al._2014_1_incong
7 ML,rel,1082.6,Faivre et al._2014_1_cong
7 ML,rel,786.9,Faivre et al._2014_1_incong
7 ML,rel,1144.2,Faivre et al._2014_1_cong
7 ML,rel,1857.6,Faivre et al._2014_1_cong
7 ML,unrel,599.3,Faivre et al._2014_1_cong
7 ML,rel,890.1,Faivre et al._2014_1_incong
7 ML,unrel,602.7,Faivre et al._2014_1_cong
7 ML,unrel,555.2,Faivre et al._2014_1_cong
7 ML,unrel,489.3,Faivre et al._2014_1_cong
7 ML,unrel,529.1,Faivre et al._2014_1_incong
7 ML,unrel,476.3,Faivre et al._2014_1_cong
7 ML,unrel,988.5,Faivre et al._2014_1_incong
7 ML,unrel,1562.8,Faivre et al._2014_1_incong
7 ML,rel,732.3,Faivre et al._2014_1_incong
7 ML,rel,952.1,Faivre et al._2014_1_incong
7 ML,rel,476.2,Faivre et al._2014_1_cong
7 ML,unrel,1432,Faivre et al._2014_1_cong
7 ML,rel,747.7,Faivre et al._2014_1_incong
7 ML,rel,415.8,Faivre et al._2014_1_cong
7 ML,rel,1349.8,Faivre et al._2014_1_cong
7 ML,rel,424.2,Faivre et al._2014_1_cong
7 ML,unrel,563.2,Faivre et al._2014_1_cong
7 ML,unrel,952.8,Faivre et al._2014_1_incong
7 ML,unrel,872.3,Faivre et al._2014_1_incong
7 ML,rel,672.1,Faivre et al._2014_1_incong
7 ML,rel,518.6,Faivre et al._2014_1_cong
7 ML,rel,626,Faivre et al._2014_1_cong
7 ML,unrel,567.3,Faivre et al._2014_1_cong
7 ML,rel,735,Faivre et al._2014_1_cong
7 ML,unrel,1555.6,Faivre et al._2014_1_cong
7 ML,unrel,769.7,Faivre et al._2014_1_incong
7 ML,unrel,541,Faivre et al._2014_1_cong
7 ML,unrel,1860.8,Faivre et al._2014_1_incong
7 ML,unrel,1037.5,Faivre et al._2014_1_incong
7 ML,rel,904.8,Faivre et al._2014_1_incong
7 ML,rel,588.1,Faivre et al._2014_1_cong
7 ML,unrel,1348.4,Faivre et al._2014_1_cong
7 ML,unrel,598.5,Faivre et al._2014_1_cong
7 ML,rel,1479.6,Faivre et al._2014_1_incong
7 ML,unrel,423.2,Faivre et al._2014_1_cong
7 ML,rel,668,Faivre et al._2014_1_cong
7 ML,rel,764.9,Faivre et al._2014_1_incong
7 ML,unrel,1764.9,Faivre et al._2014_1_cong
7 ML,unrel,408.3,Faivre et al._2014_1_cong
7 ML,rel,612.7,Faivre et al._2014_1_cong
7 ML,rel,516.4,Faivre et al._2014_1_incong
7 ML,rel,743.8,Faivre et al._2014_1_incong
7 ML,rel,347.8,Faivre et al._2014_1_cong
7 ML,unrel,509.7,Faivre et al._2014_1_cong
7 ML,rel,386.7,Faivre et al._2014_1_cong
7 ML,unrel,567.3,Faivre et al._2014_1_cong
7 ML,rel,554,Faivre et al._2014_1_cong
7 ML,rel,609.5,Faivre et al._2014_1_cong
7 ML,unrel,613.3,Faivre et al._2014_1_incong
7 ML,rel,696.2,Faivre et al._2014_1_incong
7 ML,rel,637.3,Faivre et al._2014_1_incong
7 ML,rel,646.9,Faivre et al._2014_1_incong
7 ML,rel,487.2,Faivre et al._2014_1_cong
7 ML,unrel,1007.3,Faivre et al._2014_1_incong
7 ML,rel,985.6,Faivre et al._2014_1_incong
7 ML,unrel,614.1,Faivre et al._2014_1_cong
7 ML,rel,515.6,Faivre et al._2014_1_cong
7 ML,unrel,1123.3,Faivre et al._2014_1_incong
7 ML,rel,504,Faivre et al._2014_1_cong
7 ML,unrel,1020.9,Faivre et al._2014_1_incong
7 ML,rel,484.4,Faivre et al._2014_1_cong
7 ML,unrel,571.6,Faivre et al._2014_1_incong
7 ML,rel,603.7,Faivre et al._2014_1_incong
7 ML,unrel,937.5,Faivre et al._2014_1_incong
7 ML,unrel,832.2,Faivre et al._2014_1_incong
7 ML,rel,434.8,Faivre et al._2014_1_cong
7 ML,unrel,576.1,Faivre et al._2014_1_incong
7 ML,unrel,346.4,Faivre et al._2014_1_cong
7 ML,unrel,655.9,Faivre et al._2014_1_cong
7 ML,rel,562.1,Faivre et al._2014_1_incong
7 ML,rel,467.9,Faivre et al._2014_1_cong
7 ML,rel,970.6,Faivre et al._2014_1_incong
7 ML,rel,639.7,Faivre et al._2014_1_incong
8 NP,rel,3704.8,Faivre et al._2014_1_incong
8 NP,unrel,874.6,Faivre et al._2014_1_cong
8 NP,unrel,784.9,Faivre et al._2014_1_cong
8 NP,rel,1134.2,Faivre et al._2014_1_incong
8 NP,unrel,1021.1,Faivre et al._2014_1_incong
8 NP,unrel,1107.5,Faivre et al._2014_1_incong
8 NP,unrel,605.2,Faivre et al._2014_1_cong
8 NP,unrel,903.9,Faivre et al._2014_1_incong
8 NP,rel,1158,Faivre et al._2014_1_cong
8 NP,rel,796,Faivre et al._2014_1_incong
8 NP,rel,693,Faivre et al._2014_1_incong
8 NP,rel,866.8,Faivre et al._2014_1_incong
8 NP,rel,555.3,Faivre et al._2014_1_incong
8 NP,unrel,697.5,Faivre et al._2014_1_incong
8 NP,unrel,440.8,Faivre et al._2014_1_incong
8 NP,rel,426.1,Faivre et al._2014_1_cong
8 NP,rel,595.2,Faivre et al._2014_1_cong
8 NP,rel,609.6,Faivre et al._2014_1_cong
8 NP,unrel,683.1,Faivre et al._2014_1_incong
8 NP,rel,996.3,Faivre et al._2014_1_incong
8 NP,rel,1116.6,Faivre et al._2014_1_cong
8 NP,rel,932.7,Faivre et al._2014_1_incong
8 NP,unrel,2197,Faivre et al._2014_1_incong
8 NP,rel,775.7,Faivre et al._2014_1_cong
8 NP,rel,1510.5,Faivre et al._2014_1_cong
8 NP,unrel,463.8,Faivre et al._2014_1_cong
8 NP,unrel,854.1,Faivre et al._2014_1_incong
8 NP,rel,921.2,Faivre et al._2014_1_incong
8 NP,rel,893.8,Faivre et al._2014_1_cong
8 NP,unrel,634.7,Faivre et al._2014_1_cong
8 NP,unrel,371.2,Faivre et al._2014_1_cong
8 NP,unrel,519.1,Faivre et al._2014_1_cong
8 NP,unrel,2668.5,Faivre et al._2014_1_cong
8 NP,unrel,729.3,Faivre et al._2014_1_incong
8 NP,rel,527.9,Faivre et al._2014_1_incong
8 NP,unrel,438.1,Faivre et al._2014_1_incong
8 NP,unrel,1215,Faivre et al._2014_1_cong
8 NP,rel,619.3,Faivre et al._2014_1_incong
8 NP,rel,869.6,Faivre et al._2014_1_cong
8 NP,rel,475.9,Faivre et al._2014_1_cong
8 NP,unrel,771,Faivre et al._2014_1_cong
8 NP,unrel,864.8,Faivre et al._2014_1_incong
8 NP,rel,670,Faivre et al._2014_1_incong
8 NP,rel,699.5,Faivre et al._2014_1_incong
8 NP,rel,468.5,Faivre et al._2014_1_incong
8 NP,rel,416.2,Faivre et al._2014_1_incong
8 NP,unrel,662.1,Faivre et al._2014_1_cong
8 NP,unrel,616.6,Faivre et al._2014_1_incong
8 NP,unrel,528.3,Faivre et al._2014_1_cong
8 NP,rel,711.3,Faivre et al._2014_1_incong
8 NP,unrel,1495.6,Faivre et al._2014_1_incong
8 NP,rel,639.7,Faivre et al._2014_1_cong
8 NP,rel,601.5,Faivre et al._2014_1_cong
8 NP,unrel,440.9,Faivre et al._2014_1_cong
8 NP,rel,421.5,Faivre et al._2014_1_cong
8 NP,unrel,484.8,Faivre et al._2014_1_incong
8 NP,unrel,1037.2,Faivre et al._2014_1_incong
8 NP,rel,1130,Faivre et al._2014_1_cong
8 NP,rel,849.6,Faivre et al._2014_1_incong
8 NP,rel,1178.8,Faivre et al._2014_1_incong
8 NP,rel,929.8,Faivre et al._2014_1_cong
8 NP,unrel,473.1,Faivre et al._2014_1_cong
8 NP,rel,601.4,Faivre et al._2014_1_incong
8 NP,unrel,818,Faivre et al._2014_1_incong
8 NP,rel,623,Faivre et al._2014_1_incong
8 NP,unrel,433,Faivre et al._2014_1_incong
8 NP,rel,493.7,Faivre et al._2014_1_cong
8 NP,unrel,344.4,Faivre et al._2014_1_incong
8 NP,unrel,453.7,Faivre et al._2014_1_cong
8 NP,unrel,389.1,Faivre et al._2014_1_incong
8 NP,rel,494.1,Faivre et al._2014_1_incong
8 NP,unrel,465.2,Faivre et al._2014_1_incong
8 NP,unrel,496.1,Faivre et al._2014_1_incong
8 NP,unrel,447.4,Faivre et al._2014_1_cong
8 NP,unrel,611.2,Faivre et al._2014_1_incong
8 NP,unrel,680.7,Faivre et al._2014_1_incong
8 NP,unrel,1335.7,Faivre et al._2014_1_incong
8 NP,unrel,426.6,Faivre et al._2014_1_incong
8 NP,rel,355.8,Faivre et al._2014_1_cong
8 NP,unrel,485.6,Faivre et al._2014_1_cong
8 NP,rel,601,Faivre et al._2014_1_cong
9 VC,unrel,1055.7,Faivre et al._2014_1_incong
9 VC,unrel,694.9,Faivre et al._2014_1_cong
9 VC,unrel,616.5,Faivre et al._2014_1_cong
9 VC,rel,748,Faivre et al._2014_1_incong
9 VC,rel,509.5,Faivre et al._2014_1_incong
9 VC,rel,1706.4,Faivre et al._2014_1_cong
9 VC,rel,813.6,Faivre et al._2014_1_cong
9 VC,unrel,889,Faivre et al._2014_1_incong
9 VC,rel,1014.5,Faivre et al._2014_1_incong
9 VC,unrel,1224.8,Faivre et al._2014_1_cong
9 VC,rel,697.8,Faivre et al._2014_1_incong
9 VC,unrel,575.6,Faivre et al._2014_1_incong
9 VC,rel,1055.3,Faivre et al._2014_1_incong
9 VC,unrel,1676,Faivre et al._2014_1_cong
9 VC,rel,1053.5,Faivre et al._2014_1_cong
9 VC,rel,1108.6,Faivre et al._2014_1_incong
9 VC,rel,986.6,Faivre et al._2014_1_incong
9 VC,rel,2385.2,Faivre et al._2014_1_cong
9 VC,rel,884.2,Faivre et al._2014_1_cong
9 VC,unrel,445.7,Faivre et al._2014_1_incong
9 VC,rel,1318.6,Faivre et al._2014_1_incong
9 VC,rel,398.1,Faivre et al._2014_1_incong
9 VC,rel,1027.5,Faivre et al._2014_1_cong
9 VC,unrel,956.6,Faivre et al._2014_1_cong
9 VC,rel,1008.4,Faivre et al._2014_1_incong
9 VC,unrel,1359.2,Faivre et al._2014_1_incong
9 VC,rel,1111.9,Faivre et al._2014_1_incong
9 VC,rel,1207.1,Faivre et al._2014_1_cong
9 VC,rel,1939,Faivre et al._2014_1_incong
9 VC,rel,761.6,Faivre et al._2014_1_cong
9 VC,unrel,588.8,Faivre et al._2014_1_incong
9 VC,rel,634.1,Faivre et al._2014_1_cong
9 VC,unrel,562.4,Faivre et al._2014_1_cong
9 VC,unrel,1275.8,Faivre et al._2014_1_incong
9 VC,rel,1368.2,Faivre et al._2014_1_incong
9 VC,rel,1598.4,Faivre et al._2014_1_cong
9 VC,unrel,618,Faivre et al._2014_1_cong
9 VC,rel,1952.2,Faivre et al._2014_1_incong
9 VC,unrel,2352.3,Faivre et al._2014_1_incong
9 VC,unrel,585.1,Faivre et al._2014_1_cong
9 VC,rel,406.5,Faivre et al._2014_1_cong
9 VC,rel,330.5,Faivre et al._2014_1_cong
9 VC,rel,1681.5,Faivre et al._2014_1_cong
9 VC,rel,915.9,Faivre et al._2014_1_incong
9 VC,rel,861,Faivre et al._2014_1_incong
9 VC,unrel,1059.1,Faivre et al._2014_1_cong
9 VC,rel,1413.8,Faivre et al._2014_1_cong
9 VC,rel,1963.1,Faivre et al._2014_1_incong
9 VC,unrel,1346.1,Faivre et al._2014_1_cong
9 VC,unrel,1351,Faivre et al._2014_1_incong
9 VC,rel,1292.7,Faivre et al._2014_1_incong
9 VC,rel,3172.8,Faivre et al._2014_1_incong
9 VC,unrel,1009.5,Faivre et al._2014_1_incong
9 VC,rel,836.8,Faivre et al._2014_1_cong
9 VC,rel,1609.9,Faivre et al._2014_1_incong
9 VC,unrel,1222.8,Faivre et al._2014_1_incong
9 VC,unrel,720.1,Faivre et al._2014_1_cong
9 VC,rel,1680.8,Faivre et al._2014_1_incong
9 VC,unrel,525.7,Faivre et al._2014_1_cong
9 VC,unrel,777.1,Faivre et al._2014_1_cong
9 VC,rel,886.4,Faivre et al._2014_1_cong
9 VC,rel,995,Faivre et al._2014_1_incong
9 VC,unrel,1372.5,Faivre et al._2014_1_cong
9 VC,rel,1380.9,Faivre et al._2014_1_cong
9 VC,unrel,2636.5,Faivre et al._2014_1_cong
9 VC,rel,1829.9,Faivre et al._2014_1_cong
9 VC,rel,1247.6,Faivre et al._2014_1_cong
9 VC,rel,850.8,Faivre et al._2014_1_cong
9 VC,unrel,1087,Faivre et al._2014_1_cong
9 VC,unrel,832.5,Faivre et al._2014_1_cong
9 VC,rel,733.9,Faivre et al._2014_1_cong
9 VC,rel,995.8,Faivre et al._2014_1_cong
9 VC,unrel,928.9,Faivre et al._2014_1_cong
9 VC,rel,732.8,Faivre et al._2014_1_cong
9 VC,rel,1174.6,Faivre et al._2014_1_incong
9 VC,unrel,929.2,Faivre et al._2014_1_cong
9 VC,rel,1286.6,Faivre et al._2014_1_incong
9 VC,rel,1140.9,Faivre et al._2014_1_cong
9 VC,rel,1197,Faivre et al._2014_1_incong
9 VC,rel,1017.2,Faivre et al._2014_1_cong
9 VC,rel,1284.4,Faivre et al._2014_1_incong
9 VC,unrel,878.2,Faivre et al._2014_1_incong
9 VC,rel,1541.6,Faivre et al._2014_1_cong
9 VC,unrel,1117.2,Faivre et al._2014_1_cong
