"","idv","iv","dv","exp"
"419","7","typisch",506,"Estes_etal_2008"
"420","7","typisch",512,"Estes_etal_2008"
"421","8","typisch",403,"Estes_etal_2008"
"422","8","typisch",358,"Estes_etal_2008"
"423","8","typisch",298,"Estes_etal_2008"
"424","8","typisch",338,"Estes_etal_2008"
"425","8","typisch",386,"Estes_etal_2008"
"426","8","typisch",374,"Estes_etal_2008"
"427","8","typisch",448,"Estes_etal_2008"
"428","8","typisch",489,"Estes_etal_2008"
"429","8","typisch",460,"Estes_etal_2008"
"430","8","typisch",389,"Estes_etal_2008"
"431","8","typisch",475,"Estes_etal_2008"
"432","8","typisch",438,"Estes_etal_2008"
"433","8","typisch",549,"Estes_etal_2008"
"434","8","typisch",503,"Estes_etal_2008"
"435","8","untypisch",558,"Estes_etal_2008"
"436","8","untypisch",329,"Estes_etal_2008"
"437","8","untypisch",497,"Estes_etal_2008"
"438","8","untypisch",471,"Estes_etal_2008"
"439","8","untypisch",507,"Estes_etal_2008"
"440","8","untypisch",451,"Estes_etal_2008"
"441","8","untypisch",322,"Estes_etal_2008"
"442","8","untypisch",326,"Estes_etal_2008"
"443","8","untypisch",465,"Estes_etal_2008"
"444","8","untypisch",397,"Estes_etal_2008"
"445","8","untypisch",427,"Estes_etal_2008"
"446","8","untypisch",443,"Estes_etal_2008"
"447","8","untypisch",383,"Estes_etal_2008"
"448","8","untypisch",458,"Estes_etal_2008"
"449","8","untypisch",397,"Estes_etal_2008"
"450","8","untypisch",330,"Estes_etal_2008"
"451","8","untypisch",482,"Estes_etal_2008"
"452","8","untypisch",400,"Estes_etal_2008"
"453","8","untypisch",426,"Estes_etal_2008"
"454","8","untypisch",456,"Estes_etal_2008"
"455","8","untypisch",478,"Estes_etal_2008"
"456","8","untypisch",444,"Estes_etal_2008"
"457","8","untypisch",555,"Estes_etal_2008"
"458","8","untypisch",517,"Estes_etal_2008"
"459","8","untypisch",448,"Estes_etal_2008"
"460","8","untypisch",461,"Estes_etal_2008"
"461","8","untypisch",444,"Estes_etal_2008"
"462","8","untypisch",479,"Estes_etal_2008"
"463","8","untypisch",445,"Estes_etal_2008"
"464","8","untypisch",470,"Estes_etal_2008"
"465","8","typisch",351,"Estes_etal_2008"
"466","8","typisch",402,"Estes_etal_2008"
"467","8","typisch",432,"Estes_etal_2008"
"468","8","typisch",426,"Estes_etal_2008"
"469","8","typisch",386,"Estes_etal_2008"
"470","8","typisch",453,"Estes_etal_2008"
"471","8","typisch",370,"Estes_etal_2008"
"472","8","typisch",449,"Estes_etal_2008"
"473","8","typisch",350,"Estes_etal_2008"
"474","8","typisch",409,"Estes_etal_2008"
"475","8","typisch",459,"Estes_etal_2008"
"476","8","typisch",395,"Estes_etal_2008"
"477","8","typisch",419,"Estes_etal_2008"
"478","8","typisch",378,"Estes_etal_2008"
"479","8","typisch",502,"Estes_etal_2008"
"480","8","typisch",442,"Estes_etal_2008"
"481","9","typisch",492,"Estes_etal_2008"
"482","9","typisch",530,"Estes_etal_2008"
"483","9","typisch",815,"Estes_etal_2008"
"484","9","typisch",569,"Estes_etal_2008"
"485","9","typisch",787,"Estes_etal_2008"
"486","9","typisch",488,"Estes_etal_2008"
"487","9","typisch",705,"Estes_etal_2008"
"488","9","typisch",589,"Estes_etal_2008"
"489","9","typisch",479,"Estes_etal_2008"
"490","9","typisch",388,"Estes_etal_2008"
"491","9","typisch",604,"Estes_etal_2008"
"492","9","typisch",414,"Estes_etal_2008"
"493","9","typisch",459,"Estes_etal_2008"
"494","9","typisch",749,"Estes_etal_2008"
"495","9","untypisch",507,"Estes_etal_2008"
"496","9","untypisch",518,"Estes_etal_2008"
"497","9","untypisch",498,"Estes_etal_2008"
"498","9","untypisch",606,"Estes_etal_2008"
"499","9","untypisch",706,"Estes_etal_2008"
"500","9","untypisch",786,"Estes_etal_2008"
"501","9","untypisch",458,"Estes_etal_2008"
"502","9","untypisch",416,"Estes_etal_2008"
"503","9","untypisch",670,"Estes_etal_2008"
"504","9","untypisch",517,"Estes_etal_2008"
"505","9","untypisch",689,"Estes_etal_2008"
"506","9","untypisch",502,"Estes_etal_2008"
"507","9","untypisch",533,"Estes_etal_2008"
"508","9","untypisch",648,"Estes_etal_2008"
"509","9","untypisch",412,"Estes_etal_2008"
"510","9","untypisch",614,"Estes_etal_2008"
"511","9","untypisch",493,"Estes_etal_2008"
"512","9","untypisch",466,"Estes_etal_2008"
"513","9","untypisch",663,"Estes_etal_2008"
"514","9","untypisch",741,"Estes_etal_2008"
"515","9","untypisch",628,"Estes_etal_2008"
"516","9","untypisch",701,"Estes_etal_2008"
"517","9","untypisch",613,"Estes_etal_2008"
"518","9","untypisch",564,"Estes_etal_2008"
"519","9","untypisch",597,"Estes_etal_2008"
"520","9","untypisch",512,"Estes_etal_2008"
"521","9","untypisch",918,"Estes_etal_2008"
"522","9","untypisch",758,"Estes_etal_2008"
"523","9","untypisch",650,"Estes_etal_2008"
"524","9","untypisch",544,"Estes_etal_2008"
"525","9","typisch",541,"Estes_etal_2008"
"526","9","typisch",476,"Estes_etal_2008"
"527","9","typisch",645,"Estes_etal_2008"
"528","9","typisch",450,"Estes_etal_2008"
"529","9","typisch",643,"Estes_etal_2008"
"530","9","typisch",625,"Estes_etal_2008"
"531","9","typisch",682,"Estes_etal_2008"
"532","9","typisch",736,"Estes_etal_2008"
"533","9","typisch",611,"Estes_etal_2008"
"534","9","typisch",531,"Estes_etal_2008"
"535","9","typisch",641,"Estes_etal_2008"
"536","9","typisch",671,"Estes_etal_2008"
"537","9","typisch",544,"Estes_etal_2008"
