Subject,ldtfreq,Procedure,word_NW,Target.ACC,Target.RT,border,z,,,
564,2,DegradedProc,1,1,885,1,0.718171591,,,
564,2,CleanProc,1,1,899,1,0.766782941,,,
564,2,CleanProc,1,1,905,1,0.787616376,,,
564,2,DegradedProc,1,1,908,1,0.798033094,,,
564,2,CleanProc,1,1,934,1,0.888311315,,,
564,2,CleanProc,1,1,993,1,1.093173432,,,
564,2,DegradedProc,1,1,1037,1,1.245951961,,,
564,2,CleanProc,1,1,1057,1,1.315396746,,,
564,2,DegradedProc,1,1,1063,1,1.336230182,,,
564,2,DegradedProc,1,1,1104,1,1.478591992,,,
564,2,DegradedProc,1,1,1147,1,1.627898281,,,
564,2,DegradedProc,1,1,1186,1,1.763315613,,,
564,2,DegradedProc,1,1,1245,1,1.96817773,,,
564,2,CleanProc,1,1,1311,1,2.197345522,,,
564,2,CleanProc,1,1,1384,1,2.45081899,,,
565,2,CleanProc,1,1,538,1,-0.990982372,,,
565,2,CleanProc,1,1,595,1,-0.881915359,,,
565,2,CleanProc,1,1,613,1,-0.847473145,,,
565,2,CleanProc,1,1,613,1,-0.847473145,,,
565,2,DegradedProc,1,1,616,1,-0.841732775,,,
565,2,CleanProc,1,1,626,1,-0.822598212,,,
565,2,CleanProc,1,1,628,1,-0.818771299,,,
565,2,CleanProc,1,1,643,1,-0.790069453,,,
565,2,CleanProc,1,1,644,1,-0.788155997,,,
565,2,DegradedProc,1,1,654,1,-0.769021433,,,
565,2,CleanProc,1,1,697,1,-0.686742809,,,
565,2,DegradedProc,1,1,700,1,-0.68100244,,,
565,2,CleanProc,1,1,702,1,-0.677175528,,,
565,2,DegradedProc,1,1,702,1,-0.677175528,,,
565,2,CleanProc,1,1,729,1,-0.625512206,,,
565,2,CleanProc,1,1,743,1,-0.598723816,,,
565,2,DegradedProc,1,1,747,1,-0.591069991,,,
565,2,CleanProc,1,1,754,1,-0.577675796,,,
565,2,CleanProc,1,1,755,1,-0.57576234,,,
565,2,DegradedProc,1,1,762,1,-0.562368145,,,
565,2,CleanProc,1,1,768,1,-0.550887407,,,
565,2,CleanProc,1,1,775,1,-0.537493213,,,
565,2,CleanProc,1,1,775,1,-0.537493213,,,
565,2,CleanProc,1,1,777,1,-0.5336663,,,
565,2,DegradedProc,1,1,787,1,-0.514531736,,,
565,2,DegradedProc,1,1,792,1,-0.504964454,,,
565,2,DegradedProc,1,1,794,1,-0.501137542,,,
565,2,CleanProc,1,1,797,1,-0.495397172,,,
565,2,CleanProc,1,1,800,1,-0.489656803,,,
565,2,CleanProc,1,1,800,1,-0.489656803,,,
565,2,DegradedProc,1,1,802,1,-0.485829891,,,
565,2,CleanProc,1,1,806,1,-0.478176065,,,
565,2,DegradedProc,1,1,811,1,-0.468608783,,,
565,2,CleanProc,1,1,816,1,-0.459041501,,,
565,2,DegradedProc,1,1,818,1,-0.455214589,,,
565,2,CleanProc,1,1,833,1,-0.426512743,,,
565,2,CleanProc,1,1,849,1,-0.395897441,,,
565,2,CleanProc,1,1,851,1,-0.392070528,,,
565,2,DegradedProc,1,1,866,1,-0.363368683,,,
565,2,CleanProc,1,1,871,1,-0.353801401,,,
565,2,CleanProc,1,1,877,1,-0.342320663,,,
565,2,DegradedProc,1,1,889,1,-0.319359186,,,
565,2,CleanProc,1,1,898,1,-0.302138079,,,
565,2,CleanProc,1,1,925,1,-0.250474757,,,
565,2,CleanProc,1,1,938,1,-0.225599824,,,
565,2,CleanProc,1,1,938,1,-0.225599824,,,
565,2,DegradedProc,1,1,942,1,-0.217945999,,,
565,2,DegradedProc,1,1,951,1,-0.200724891,,,
565,2,CleanProc,1,1,955,1,-0.193071066,,,
565,2,CleanProc,1,1,982,1,-0.141407744,,,
565,2,DegradedProc,1,1,989,1,-0.128013549,,,
565,2,CleanProc,1,1,990,1,-0.126100093,,,
565,2,DegradedProc,1,1,993,1,-0.120359724,,,
565,2,CleanProc,1,1,1004,1,-0.099311704,,,
565,2,DegradedProc,1,1,1073,1,0.032716786,,,
565,2,DegradedProc,1,1,1080,1,0.04611098,,,
565,2,DegradedProc,1,1,1103,1,0.090120477,,,
565,2,DegradedProc,1,1,1167,1,0.212581685,,,
565,2,DegradedProc,1,1,1182,1,0.24128353,,,
565,2,CleanProc,1,1,1212,1,0.298687221,,,
565,2,DegradedProc,1,1,1229,1,0.33121598,,,
565,2,DegradedProc,1,1,1258,1,0.386706214,,,
565,2,DegradedProc,1,1,1364,1,0.58953259,,,
565,2,DegradedProc,1,1,1389,1,0.637368999,,,
565,2,DegradedProc,1,1,1391,1,0.641195912,,,
565,2,CleanProc,1,1,1544,1,0.933954736,,,
565,2,DegradedProc,1,1,1604,1,1.048762118,,,
565,2,CleanProc,1,1,1612,1,1.064069769,,,
565,2,DegradedProc,1,1,1663,1,1.161656044,,,
565,2,CleanProc,1,1,1684,1,1.201838628,,,
565,2,DegradedProc,1,1,1733,1,1.29559799,,,
565,2,DegradedProc,1,1,1817,1,1.456328325,,,
565,2,DegradedProc,1,1,1874,1,1.565395338,,,
565,2,CleanProc,1,1,1897,1,1.609404835,,,
565,2,DegradedProc,1,1,1923,1,1.659154701,,,
565,2,DegradedProc,1,1,1934,1,1.680202721,,,
565,2,CleanProc,1,1,1982,1,1.772048626,,,
565,2,DegradedProc,1,1,2046,1,1.894509834,,,
565,2,DegradedProc,1,1,2147,1,2.087768927,,,
565,2,DegradedProc,1,1,2204,1,2.196835941,,,
566,2,CleanProc,1,1,509,1,-1.334266331,,,
566,2,DegradedProc,1,1,627,1,-1.061243047,,,
566,2,CleanProc,1,1,654,1,-0.998771618,,,
566,2,CleanProc,1,1,666,1,-0.971006538,,,
566,2,CleanProc,1,1,667,1,-0.968692781,,,
566,2,CleanProc,1,1,675,1,-0.950182728,,,
566,2,DegradedProc,1,1,689,1,-0.917790135,,,
566,2,CleanProc,1,1,694,1,-0.906221352,,,
566,2,CleanProc,1,1,720,1,-0.846063679,,,
566,2,CleanProc,1,1,728,1,-0.827553626,,,
566,2,CleanProc,1,1,747,1,-0.78359225,,,
566,2,CleanProc,1,1,748,1,-0.781278493,,,
566,2,CleanProc,1,1,761,1,-0.751199657,,,
566,2,CleanProc,1,1,771,1,-0.72806209,,,
566,2,CleanProc,1,1,788,1,-0.688728228,,,
566,2,CleanProc,1,1,795,1,-0.672531931,,,
566,2,CleanProc,1,1,796,1,-0.670218174,,,
566,2,DegradedProc,1,1,796,1,-0.670218174,,,
566,2,CleanProc,1,1,802,1,-0.656335635,,,
566,2,DegradedProc,1,1,811,1,-0.635511825,,,
566,2,CleanProc,1,1,821,1,-0.612374258,,,
566,2,DegradedProc,1,1,826,1,-0.600805475,,,
566,2,CleanProc,1,1,827,1,-0.598491718,,,
566,2,CleanProc,1,1,829,1,-0.593864205,,,
566,2,CleanProc,1,1,834,1,-0.582295422,,,
566,2,CleanProc,1,1,838,1,-0.573040395,,,
566,2,CleanProc,1,1,840,1,-0.568412882,,,
566,2,DegradedProc,1,1,848,1,-0.549902829,,,
566,2,DegradedProc,1,1,853,1,-0.538334046,,,
566,2,CleanProc,1,1,864,1,-0.512882723,,,
566,2,DegradedProc,1,1,879,1,-0.478176373,,,
566,2,DegradedProc,1,1,890,1,-0.45272505,,,
566,2,CleanProc,1,1,894,1,-0.443470023,,,
566,2,DegradedProc,1,1,901,1,-0.427273727,,,
566,2,DegradedProc,1,1,903,1,-0.422646214,,,
566,2,DegradedProc,1,1,904,1,-0.420332457,,,
566,2,CleanProc,1,1,906,1,-0.415704944,,,
566,2,CleanProc,1,1,907,1,-0.413391187,,,
566,2,DegradedProc,1,1,908,1,-0.41107743,,,
566,2,DegradedProc,1,1,923,1,-0.376371081,,,
566,2,CleanProc,1,1,932,1,-0.355547271,,,
566,2,DegradedProc,1,1,969,1,-0.269938275,,,
566,2,CleanProc,1,1,990,1,-0.221349386,,,
566,2,DegradedProc,1,1,1008,1,-0.179701766,,,
566,2,CleanProc,1,1,1010,1,-0.175074253,,,
566,2,CleanProc,1,1,1014,1,-0.165819226,,,
566,2,CleanProc,1,1,1014,1,-0.165819226,,,
566,2,CleanProc,1,1,1015,1,-0.163505469,,,
566,2,DegradedProc,1,1,1018,1,-0.1565642,,,
566,2,DegradedProc,1,1,1019,1,-0.154250443,,,
566,2,DegradedProc,1,1,1019,1,-0.154250443,,,
566,2,DegradedProc,1,1,1033,1,-0.12185785,,,
566,2,DegradedProc,1,1,1036,1,-0.11491658,,,
566,2,DegradedProc,1,1,1057,1,-0.06632769,,,
566,2,DegradedProc,1,1,1059,1,-0.061700177,,,
566,2,CleanProc,1,1,1094,1,0.019281305,,,
566,2,CleanProc,1,1,1101,1,0.035477602,,,
566,2,DegradedProc,1,1,1114,1,0.065556438,,,
566,2,CleanProc,1,1,1121,1,0.081752735,,,
566,2,DegradedProc,1,1,1129,1,0.100262788,,,
566,2,DegradedProc,1,1,1132,1,0.107204058,,,
566,2,DegradedProc,1,1,1134,1,0.111831571,,,
566,2,CleanProc,1,1,1149,1,0.146537921,,,
566,2,DegradedProc,1,1,1157,1,0.165047974,,,
566,2,DegradedProc,1,1,1286,1,0.463522581,,,
566,2,CleanProc,1,1,1311,1,0.521366497,,,
566,2,CleanProc,1,1,1369,1,0.655564382,,,
566,2,DegradedProc,1,1,1413,1,0.757369675,,,
566,2,DegradedProc,1,1,1444,1,0.829096131,,,
566,2,CleanProc,1,1,1456,1,0.85686121,,,
566,2,CleanProc,1,1,1496,1,0.949411476,,,
566,2,CleanProc,1,1,1497,1,0.951725233,,,
566,2,DegradedProc,1,1,1505,1,0.970235286,,,
566,2,DegradedProc,1,1,1536,1,1.041961742,,,
566,2,CleanProc,1,1,1556,1,1.088236875,,,
566,2,DegradedProc,1,1,1569,1,1.118315711,,,
566,2,CleanProc,1,1,1577,1,1.136825764,,,
566,2,DegradedProc,1,1,1578,1,1.139139521,,,
566,2,DegradedProc,1,1,1591,1,1.169218357,,,
566,2,DegradedProc,1,1,1637,1,1.275651163,,,
566,2,DegradedProc,1,1,1707,1,1.437614128,,,
566,2,CleanProc,1,1,1751,1,1.53941942,,,
566,2,DegradedProc,1,1,1759,1,1.557929473,,,
566,2,CleanProc,1,1,1834,1,1.731461222,,,
566,2,DegradedProc,1,1,1907,1,1.900365457,,,
566,2,CleanProc,1,1,2090,1,2.323782922,,,
566,2,CleanProc,1,1,2100,1,2.346920489,,,
566,2,DegradedProc,1,1,2109,1,2.367744299,,,
567,2,CleanProc,1,1,473,1,-0.911511106,,,
567,2,CleanProc,1,1,504,1,-0.847393404,,,
567,2,CleanProc,1,1,517,1,-0.820505336,,,
567,2,CleanProc,1,1,523,1,-0.808095458,,,
567,2,CleanProc,1,1,561,1,-0.729499566,,,
567,2,CleanProc,1,1,567,1,-0.717089689,,,
567,2,CleanProc,1,1,571,1,-0.708816437,,,
567,2,CleanProc,1,1,575,1,-0.700543185,,,
567,2,CleanProc,1,1,575,1,-0.700543185,,,
567,2,CleanProc,1,1,578,1,-0.694338246,,,
567,2,CleanProc,1,1,594,1,-0.661245239,,,
567,2,CleanProc,1,1,608,1,-0.632288858,,,
567,2,CleanProc,1,1,609,1,-0.630220545,,,
567,2,CleanProc,1,1,621,1,-0.60540079,,,
567,2,CleanProc,1,1,625,1,-0.597127538,,,
567,2,CleanProc,1,1,629,1,-0.588854286,,,
567,2,DegradedProc,1,1,639,1,-0.568171156,,,
567,2,CleanProc,1,1,642,1,-0.561966218,,,
567,2,CleanProc,1,1,656,1,-0.533009836,,,
567,2,CleanProc,1,1,663,1,-0.518531646,,,
567,2,CleanProc,1,1,672,1,-0.499916829,,,
567,2,CleanProc,1,1,704,1,-0.433730815,,,
567,2,CleanProc,1,1,705,1,-0.431662502,,,
567,2,DegradedProc,1,1,707,1,-0.427525876,,,
567,2,CleanProc,1,1,718,1,-0.404774434,,,
567,2,CleanProc,1,1,718,1,-0.404774434,,,
567,2,CleanProc,1,1,730,1,-0.379954678,,,
567,2,CleanProc,1,1,737,1,-0.365476488,,,
567,2,DegradedProc,1,1,751,1,-0.336520106,,,
567,2,DegradedProc,1,1,751,1,-0.336520106,,,
567,2,CleanProc,1,1,758,1,-0.322041916,,,
567,2,CleanProc,1,1,780,1,-0.276539031,,,
567,2,DegradedProc,1,1,780,1,-0.276539031,,,
567,2,DegradedProc,1,1,781,1,-0.274470718,,,
567,2,DegradedProc,1,1,785,1,-0.266197466,,,
567,2,DegradedProc,1,1,787,1,-0.26206084,,,
567,2,DegradedProc,1,1,795,1,-0.245514337,,,
567,2,CleanProc,1,1,820,1,-0.193806513,,,
567,2,CleanProc,1,1,827,1,-0.179328323,,,
567,2,CleanProc,1,1,828,1,-0.17726001,,,
567,2,CleanProc,1,1,830,1,-0.173123384,,,
567,2,CleanProc,1,1,840,1,-0.152440254,,,
567,2,CleanProc,1,1,849,1,-0.133825438,,,
567,2,DegradedProc,1,1,859,1,-0.113142308,,,
567,2,DegradedProc,1,1,869,1,-0.092459179,,,
567,2,DegradedProc,1,1,874,1,-0.082117614,,,
567,2,CleanProc,1,1,891,1,-0.046956294,,,
567,2,DegradedProc,1,1,899,1,-0.03040979,,,
567,2,CleanProc,1,1,905,1,-0.017999913,,,
567,2,CleanProc,1,1,907,1,-0.013863287,,,
567,2,CleanProc,1,1,914,1,0.000614904,,,
567,2,DegradedProc,1,1,917,1,0.006819843,,,
567,2,DegradedProc,1,1,931,1,0.035776224,,,
567,2,DegradedProc,1,1,978,1,0.132986932,,,
567,2,DegradedProc,1,1,999,1,0.176421504,,,
567,2,DegradedProc,1,1,1003,1,0.184694756,,,
567,2,DegradedProc,1,1,1004,1,0.186763069,,,
567,2,CleanProc,1,1,1007,1,0.192968008,,,
567,2,DegradedProc,1,1,1012,1,0.203309573,,,
567,2,CleanProc,1,1,1018,1,0.21571945,,,
567,2,DegradedProc,1,1,1032,1,0.244675832,,,
567,2,CleanProc,1,1,1045,1,0.2715639,,,
567,2,DegradedProc,1,1,1054,1,0.290178716,,,
567,2,DegradedProc,1,1,1121,1,0.428755684,,,
567,2,CleanProc,1,1,1138,1,0.463917004,,,
567,2,CleanProc,1,1,1187,1,0.565264338,,,
567,2,DegradedProc,1,1,1230,1,0.654201795,,,
567,2,DegradedProc,1,1,1246,1,0.687294802,,,
567,2,CleanProc,1,1,1448,1,1.105094017,,,
567,2,DegradedProc,1,1,1453,1,1.115435582,,,
567,2,CleanProc,1,1,1477,1,1.165075093,,,
567,2,DegradedProc,1,1,1480,1,1.171280032,,,
567,2,DegradedProc,1,1,1483,1,1.177484971,,,
567,2,CleanProc,1,1,1498,1,1.208509665,,,
567,2,DegradedProc,1,1,1507,1,1.227124481,,,
567,2,DegradedProc,1,1,1703,1,1.632513819,,,
567,2,DegradedProc,1,1,1730,1,1.688358268,,,
567,2,DegradedProc,1,1,1834,1,1.903462815,,,
567,2,DegradedProc,1,1,1860,1,1.957238951,,,
567,2,DegradedProc,1,1,1890,1,2.01928834,,,
567,2,CleanProc,1,1,1948,1,2.139250491,,,
567,2,CleanProc,1,1,2051,1,2.352286724,,,
567,2,DegradedProc,1,1,2110,1,2.474317188,,,
568,2,CleanProc,1,1,485,1,-0.87457643,,,
568,2,CleanProc,1,1,496,1,-0.844920632,,,
568,2,CleanProc,1,1,506,1,-0.817960816,,,
568,2,CleanProc,1,1,521,1,-0.777521092,,,
568,2,CleanProc,1,1,522,1,-0.774825111,,,
568,2,CleanProc,1,1,532,1,-0.747865295,,,
568,2,CleanProc,1,1,538,1,-0.731689405,,,
568,2,CleanProc,1,1,546,1,-0.710121553,,,
568,2,CleanProc,1,1,548,1,-0.704729589,,,
568,2,CleanProc,1,1,551,1,-0.696641645,,,
568,2,CleanProc,1,1,555,1,-0.685857718,,,
568,2,CleanProc,1,1,556,1,-0.683161737,,,
568,2,CleanProc,1,1,556,1,-0.683161737,,,
568,2,CleanProc,1,1,566,1,-0.656201921,,,
568,2,CleanProc,1,1,576,1,-0.629242105,,,
568,2,CleanProc,1,1,589,1,-0.594194344,,,
568,2,DegradedProc,1,1,590,1,-0.591498362,,,
568,2,CleanProc,1,1,598,1,-0.56993051,,,
568,2,CleanProc,1,1,602,1,-0.559146583,,,
568,2,DegradedProc,1,1,606,1,-0.548362657,,,
568,2,CleanProc,1,1,608,1,-0.542970694,,,
568,2,CleanProc,1,1,611,1,-0.534882749,,,
568,2,CleanProc,1,1,614,1,-0.526794804,,,
568,2,CleanProc,1,1,618,1,-0.516010878,,,
568,2,CleanProc,1,1,624,1,-0.499834988,,,
568,2,CleanProc,1,1,629,1,-0.48635508,,,
568,2,CleanProc,1,1,630,1,-0.483659098,,,
568,2,CleanProc,1,1,634,1,-0.472875172,,,
568,2,CleanProc,1,1,638,1,-0.462091246,,,
568,2,DegradedProc,1,1,638,1,-0.462091246,,,
568,2,CleanProc,1,1,645,1,-0.443219374,,,
568,2,CleanProc,1,1,646,1,-0.440523393,,,
568,2,DegradedProc,1,1,646,1,-0.440523393,,,
568,2,CleanProc,1,1,656,1,-0.413563577,,,
568,2,CleanProc,1,1,658,1,-0.408171614,,,
568,2,CleanProc,1,1,659,1,-0.405475632,,,
568,2,CleanProc,1,1,662,1,-0.397387687,,,
568,2,DegradedProc,1,1,668,1,-0.381211798,,,
568,2,CleanProc,1,1,675,1,-0.362339927,,,
568,2,CleanProc,1,1,677,1,-0.356947963,,,
568,2,CleanProc,1,1,682,1,-0.343468055,,,
568,2,DegradedProc,1,1,686,1,-0.332684129,,,
568,2,DegradedProc,1,1,699,1,-0.297636368,,,
568,2,CleanProc,1,1,738,1,-0.192493086,,,
568,2,CleanProc,1,1,749,1,-0.162837288,,,
568,2,CleanProc,1,1,751,1,-0.157445325,,,
568,2,CleanProc,1,1,751,1,-0.157445325,,,
568,2,CleanProc,1,1,752,1,-0.154749344,,,
568,2,DegradedProc,1,1,761,1,-0.130485509,,,
568,2,DegradedProc,1,1,783,1,-0.071173914,,,
568,2,DegradedProc,1,1,800,1,-0.025342227,,,
568,2,DegradedProc,1,1,829,1,0.052841239,,,
568,2,DegradedProc,1,1,832,1,0.060929184,,,
568,2,DegradedProc,1,1,837,1,0.074409092,,,
568,2,DegradedProc,1,1,865,1,0.149896577,,,
568,2,CleanProc,1,1,870,1,0.163376485,,,
568,2,CleanProc,1,1,894,1,0.228080043,,,
568,2,DegradedProc,1,1,901,1,0.246951914,,,
568,2,DegradedProc,1,1,984,1,0.470718387,,,
568,2,DegradedProc,1,1,992,1,0.49228624,,,
568,2,DegradedProc,1,1,1004,1,0.524638019,,,
568,2,DegradedProc,1,1,1014,1,0.551597835,,,
568,2,CleanProc,1,1,1043,1,0.629781301,,,
568,2,DegradedProc,1,1,1066,1,0.691788878,,,
568,2,DegradedProc,1,1,1075,1,0.716052712,,,
568,2,DegradedProc,1,1,1077,1,0.721444675,,,
568,2,DegradedProc,1,1,1105,1,0.79693216,,,
568,2,DegradedProc,1,1,1146,1,0.907467405,,,
568,2,CleanProc,1,1,1167,1,0.964083019,,,
568,2,CleanProc,1,1,1186,1,1.015306669,,,
568,2,DegradedProc,1,1,1272,1,1.247161087,,,
568,2,DegradedProc,1,1,1281,1,1.271424921,,,
568,2,CleanProc,1,1,1333,1,1.411615964,,,
568,2,DegradedProc,1,1,1391,1,1.567982897,,,
568,2,DegradedProc,1,1,1474,1,1.791749369,,,
568,2,DegradedProc,1,1,1552,1,2.002035934,,,
568,2,DegradedProc,1,1,1718,1,2.449568879,,,
569,2,CleanProc,1,1,380,0,-1.137763447,,,
569,2,CleanProc,1,1,417,1,-1.058299938,,,
569,2,DegradedProc,1,1,418,1,-1.056152276,,,
569,2,CleanProc,1,1,489,1,-0.903668245,,,
569,2,CleanProc,1,1,505,1,-0.869305646,,,
569,2,CleanProc,1,1,535,1,-0.804875774,,,
569,2,CleanProc,1,1,550,1,-0.772660838,,,
569,2,CleanProc,1,1,558,1,-0.755479539,,,
569,2,CleanProc,1,1,566,1,-0.738298239,,,
569,2,CleanProc,1,1,584,1,-0.699640316,,,
569,2,DegradedProc,1,1,627,1,-0.607290832,,,
569,2,CleanProc,1,1,640,1,-0.579371221,,,
569,2,DegradedProc,1,1,657,1,-0.54286096,,,
569,2,CleanProc,1,1,659,1,-0.538565635,,,
569,2,CleanProc,1,1,661,1,-0.534270311,,,
569,2,CleanProc,1,1,677,1,-0.499907712,,,
569,2,DegradedProc,1,1,678,1,-0.49776005,,,
569,2,DegradedProc,1,1,680,1,-0.493464725,,,
569,2,CleanProc,1,1,683,1,-0.487021738,,,
569,2,DegradedProc,1,1,688,1,-0.476283426,,,
569,2,DegradedProc,1,1,716,1,-0.416148878,,,
569,2,CleanProc,1,1,722,1,-0.403262904,,,
569,2,DegradedProc,1,1,724,1,-0.398967579,,,
569,2,CleanProc,1,1,730,1,-0.386081604,,,
569,2,DegradedProc,1,1,735,1,-0.375343292,,,
569,2,CleanProc,1,1,736,1,-0.37319563,,,
569,2,DegradedProc,1,1,744,1,-0.356014331,,,
569,2,CleanProc,1,1,747,1,-0.349571343,,,
569,2,CleanProc,1,1,747,1,-0.349571343,,,
569,2,CleanProc,1,1,769,1,-0.30232277,,,
569,2,CleanProc,1,1,776,1,-0.287289134,,,
569,2,DegradedProc,1,1,778,1,-0.282993809,,,
569,2,CleanProc,1,1,793,1,-0.250778873,,,
569,2,CleanProc,1,1,820,1,-0.192791988,,,
569,2,DegradedProc,1,1,896,1,-0.029569645,,,
569,2,CleanProc,1,1,929,1,0.041303215,,,
569,2,CleanProc,1,1,967,1,0.122914386,,,
569,2,DegradedProc,1,1,973,1,0.135800361,,,
569,2,CleanProc,1,1,1038,1,0.275398417,,,
569,2,CleanProc,1,1,1047,1,0.294727379,,,
569,2,CleanProc,1,1,1048,1,0.296875041,,,
569,2,CleanProc,1,1,1086,1,0.378486213,,,
569,2,DegradedProc,1,1,1087,1,0.380633875,,,
569,2,DegradedProc,1,1,1116,1,0.442916085,,,
569,2,CleanProc,1,1,1122,1,0.45580206,,,
569,2,DegradedProc,1,1,1141,1,0.496607645,,,
569,2,CleanProc,1,1,1152,1,0.520231932,,,
569,2,DegradedProc,1,1,1168,1,0.55459453,,,
569,2,DegradedProc,1,1,1182,1,0.584661804,,,
569,2,CleanProc,1,1,1220,1,0.666272976,,,
569,2,CleanProc,1,1,1300,1,0.838085968,,,
569,2,DegradedProc,1,1,1338,1,0.91969714,,,
569,2,DegradedProc,1,1,1407,1,1.067885846,,,
569,2,DegradedProc,1,1,1425,1,1.106543769,,,
569,2,DegradedProc,1,1,1427,1,1.110839094,,,
569,2,DegradedProc,1,1,1462,1,1.186007279,,,
569,2,DegradedProc,1,1,1489,1,1.243994164,,,
569,2,CleanProc,1,1,1497,1,1.261175463,,,
569,2,DegradedProc,1,1,1505,1,1.278356762,,,
569,2,CleanProc,1,1,1553,1,1.381444558,,,
569,2,DegradedProc,1,1,1568,1,1.413659494,,,
569,2,CleanProc,1,1,1586,1,1.452317417,,,
569,2,DegradedProc,1,1,1941,1,2.214737572,,,
570,2,CleanProc,1,1,538,1,-0.914707122,,,
570,2,CleanProc,1,1,541,1,-0.90810261,,,
570,2,CleanProc,1,1,546,1,-0.897095089,,,
570,2,CleanProc,1,1,559,1,-0.868475535,,,
570,2,CleanProc,1,1,574,1,-0.835452973,,,
570,2,CleanProc,1,1,576,1,-0.831049964,,,
570,2,CleanProc,1,1,590,1,-0.800228906,,,
570,2,CleanProc,1,1,595,1,-0.789221386,,,
570,2,CleanProc,1,1,615,1,-0.745191303,,,
570,2,CleanProc,1,1,615,1,-0.745191303,,,
570,2,CleanProc,1,1,627,1,-0.718773253,,,
570,2,CleanProc,1,1,633,1,-0.705564228,,,
570,2,CleanProc,1,1,638,1,-0.694556708,,,
570,2,DegradedProc,1,1,644,1,-0.681347683,,,
570,2,CleanProc,1,1,647,1,-0.67474317,,,
570,2,CleanProc,1,1,650,1,-0.668138658,,,
570,2,CleanProc,1,1,665,1,-0.635116096,,,
570,2,CleanProc,1,1,671,1,-0.621907071,,,
570,2,CleanProc,1,1,671,1,-0.621907071,,,
570,2,CleanProc,1,1,679,1,-0.604295038,,,
570,2,DegradedProc,1,1,694,1,-0.571272475,,,
570,2,CleanProc,1,1,707,1,-0.542652922,,,
570,2,CleanProc,1,1,718,1,-0.518436376,,,
570,2,DegradedProc,1,1,725,1,-0.503025847,,,
570,2,DegradedProc,1,1,731,1,-0.489816822,,,
570,2,DegradedProc,1,1,750,1,-0.447988243,,,
570,2,CleanProc,1,1,780,1,-0.381943119,,,
570,2,CleanProc,1,1,787,1,-0.36653259,,,
570,2,DegradedProc,1,1,788,1,-0.364331086,,,
570,2,CleanProc,1,1,791,1,-0.357726573,,,
570,2,CleanProc,1,1,802,1,-0.333510028,,,
570,2,CleanProc,1,1,803,1,-0.331308524,,,
570,2,DegradedProc,1,1,828,1,-0.27627092,,,
570,2,DegradedProc,1,1,833,1,-0.265263399,,,
570,2,DegradedProc,1,1,847,1,-0.234442341,,,
570,2,DegradedProc,1,1,849,1,-0.230039333,,,
570,2,CleanProc,1,1,859,1,-0.208024292,,,
570,2,CleanProc,1,1,884,1,-0.152986688,,,
570,2,CleanProc,1,1,893,1,-0.133173151,,,
570,2,CleanProc,1,1,908,1,-0.100150589,,,
570,2,CleanProc,1,1,910,1,-0.09574758,,,
570,2,DegradedProc,1,1,921,1,-0.071531035,,,
570,2,DegradedProc,1,1,944,1,-0.020896439,,,
570,2,CleanProc,1,1,949,1,-0.009888919,,,
570,2,DegradedProc,1,1,949,1,-0.009888919,,,
570,2,DegradedProc,1,1,951,1,-0.00548591,,,
570,2,CleanProc,1,1,957,1,0.007723115,,,
570,2,DegradedProc,1,1,968,1,0.03193966,,,
570,2,DegradedProc,1,1,974,1,0.045148685,,,
570,2,DegradedProc,1,1,988,1,0.075969743,,,
570,2,DegradedProc,1,1,1004,1,0.111193809,,,
570,2,CleanProc,1,1,1010,1,0.124402834,,,
570,2,DegradedProc,1,1,1014,1,0.133208851,,,
570,2,DegradedProc,1,1,1024,1,0.155223892,,,
570,2,DegradedProc,1,1,1072,1,0.260896091,,,
570,2,CleanProc,1,1,1076,1,0.269702108,,,
570,2,DegradedProc,1,1,1082,1,0.282911133,,,
570,2,DegradedProc,1,1,1096,1,0.313732191,,,
570,2,CleanProc,1,1,1101,1,0.324739711,,,
570,2,DegradedProc,1,1,1101,1,0.324739711,,,
570,2,DegradedProc,1,1,1116,1,0.357762273,,,
570,2,CleanProc,1,1,1136,1,0.401792356,,,
570,2,DegradedProc,1,1,1136,1,0.401792356,,,
570,2,CleanProc,1,1,1147,1,0.426008902,,,
570,2,CleanProc,1,1,1170,1,0.476643497,,,
570,2,DegradedProc,1,1,1182,1,0.503061547,,,
570,2,DegradedProc,1,1,1200,1,0.542688622,,,
570,2,DegradedProc,1,1,1207,1,0.558099151,,,
570,2,DegradedProc,1,1,1264,1,0.683584887,,,
570,2,DegradedProc,1,1,1293,1,0.747428507,,,
570,2,CleanProc,1,1,1322,1,0.811272127,,,
570,2,CleanProc,1,1,1335,1,0.839891681,,,
570,2,DegradedProc,1,1,1336,1,0.842093185,,,
570,2,DegradedProc,1,1,1340,1,0.850899202,,,
570,2,DegradedProc,1,1,1401,1,0.985190955,,,
570,2,DegradedProc,1,1,1433,1,1.055639087,,,
570,2,DegradedProc,1,1,1554,1,1.322021089,,,
570,2,CleanProc,1,1,1561,1,1.337431618,,,
570,2,DegradedProc,1,1,1562,1,1.339633122,,,
570,2,CleanProc,1,1,1563,1,1.341834626,,,
570,2,DegradedProc,1,1,1571,1,1.359446659,,,
570,2,CleanProc,1,1,1586,1,1.392469221,,,
570,2,DegradedProc,1,1,1674,1,1.586201586,,,
570,2,CleanProc,1,1,1684,1,1.608216627,,,
570,2,DegradedProc,1,1,1737,1,1.724896347,,,
