"","Exp","subNum","cong","rt"
"1319","PTKE_Truth_Rep",230,"No",3
"1320","PTKE_Truth_Rep",230,"No",4
"1321","PTKE_Truth_Rep",234,"No",4
"1322","PTKE_Truth_Rep",234,"No",3
"1323","PTKE_Truth_Rep",234,"No",2
"1324","PTKE_Truth_Rep",234,"No",3
"1325","PTKE_Truth_Rep",234,"No",2
"1326","PTKE_Truth_Rep",234,"No",4
"1327","PTKE_Truth_Rep",234,"No",4
"1328","PTKE_Truth_Rep",234,"No",3
"1329","PTKE_Truth_Rep",234,"No",1
"1330","PTKE_Truth_Rep",234,"No",1
"1331","PTKE_Truth_Rep",234,"Yes",4
"1332","PTKE_Truth_Rep",234,"Yes",3
"1333","PTKE_Truth_Rep",234,"Yes",3
"1334","PTKE_Truth_Rep",234,"Yes",4
"1335","PTKE_Truth_Rep",234,"Yes",3
"1336","PTKE_Truth_Rep",234,"Yes",1
"1337","PTKE_Truth_Rep",234,"Yes",4
"1338","PTKE_Truth_Rep",234,"Yes",1
"1339","PTKE_Truth_Rep",234,"Yes",3
"1340","PTKE_Truth_Rep",234,"Yes",2
"1341","PTKE_Truth_Rep",236,"Yes",2
"1342","PTKE_Truth_Rep",236,"Yes",5
"1343","PTKE_Truth_Rep",236,"Yes",5
"1344","PTKE_Truth_Rep",236,"Yes",1
"1345","PTKE_Truth_Rep",236,"Yes",1
"1346","PTKE_Truth_Rep",236,"Yes",1
"1347","PTKE_Truth_Rep",236,"Yes",1
"1348","PTKE_Truth_Rep",236,"Yes",1
"1349","PTKE_Truth_Rep",236,"Yes",1
"1350","PTKE_Truth_Rep",236,"Yes",1
"1351","PTKE_Truth_Rep",236,"No",5
"1352","PTKE_Truth_Rep",236,"No",5
"1353","PTKE_Truth_Rep",236,"No",5
"1354","PTKE_Truth_Rep",236,"No",1
"1355","PTKE_Truth_Rep",236,"No",5
"1356","PTKE_Truth_Rep",236,"No",5
"1357","PTKE_Truth_Rep",236,"No",2
"1358","PTKE_Truth_Rep",236,"No",1
"1359","PTKE_Truth_Rep",236,"No",1
"1360","PTKE_Truth_Rep",236,"No",2
"1361","PTKE_Truth_Rep",240,"No",2
"1362","PTKE_Truth_Rep",240,"No",2
"1363","PTKE_Truth_Rep",240,"No",2
"1364","PTKE_Truth_Rep",240,"No",3
"1365","PTKE_Truth_Rep",240,"No",3
"1366","PTKE_Truth_Rep",240,"No",3
"1367","PTKE_Truth_Rep",240,"No",2
"1368","PTKE_Truth_Rep",240,"No",4
"1369","PTKE_Truth_Rep",240,"No",4
"1370","PTKE_Truth_Rep",240,"No",3
"1371","PTKE_Truth_Rep",240,"Yes",4
"1372","PTKE_Truth_Rep",240,"Yes",4
"1373","PTKE_Truth_Rep",240,"Yes",4
"1374","PTKE_Truth_Rep",240,"Yes",2
"1375","PTKE_Truth_Rep",240,"Yes",4
"1376","PTKE_Truth_Rep",240,"Yes",4
"1377","PTKE_Truth_Rep",240,"Yes",3
"1378","PTKE_Truth_Rep",240,"Yes",5
"1379","PTKE_Truth_Rep",240,"Yes",3
"1380","PTKE_Truth_Rep",240,"Yes",4
"1381","PTKE_Truth_Rep",242,"Yes",3
"1382","PTKE_Truth_Rep",242,"Yes",3
"1383","PTKE_Truth_Rep",242,"Yes",3
"1384","PTKE_Truth_Rep",242,"Yes",3
"1385","PTKE_Truth_Rep",242,"Yes",3
"1386","PTKE_Truth_Rep",242,"Yes",3
"1387","PTKE_Truth_Rep",242,"Yes",3
"1388","PTKE_Truth_Rep",242,"Yes",3
"1389","PTKE_Truth_Rep",242,"Yes",3
"1390","PTKE_Truth_Rep",242,"Yes",3
"1391","PTKE_Truth_Rep",242,"No",3
"1392","PTKE_Truth_Rep",242,"No",3
"1393","PTKE_Truth_Rep",242,"No",3
"1394","PTKE_Truth_Rep",242,"No",3
"1395","PTKE_Truth_Rep",242,"No",3
"1396","PTKE_Truth_Rep",242,"No",3
"1397","PTKE_Truth_Rep",242,"No",3
"1398","PTKE_Truth_Rep",242,"No",3
"1399","PTKE_Truth_Rep",242,"No",3
"1400","PTKE_Truth_Rep",242,"No",3
"1401","PTKE_Truth_Rep",245,"Yes",4
"1402","PTKE_Truth_Rep",245,"Yes",4
"1403","PTKE_Truth_Rep",245,"Yes",4
"1404","PTKE_Truth_Rep",245,"Yes",4
"1405","PTKE_Truth_Rep",245,"Yes",2
"1406","PTKE_Truth_Rep",245,"Yes",3
"1407","PTKE_Truth_Rep",245,"Yes",4
"1408","PTKE_Truth_Rep",245,"Yes",3
"1409","PTKE_Truth_Rep",245,"Yes",3
"1410","PTKE_Truth_Rep",245,"Yes",3
"1411","PTKE_Truth_Rep",245,"No",3
"1412","PTKE_Truth_Rep",245,"No",3
"1413","PTKE_Truth_Rep",245,"No",4
"1414","PTKE_Truth_Rep",245,"No",3
"1415","PTKE_Truth_Rep",245,"No",5
"1416","PTKE_Truth_Rep",245,"No",4
"1417","PTKE_Truth_Rep",245,"No",2
"1418","PTKE_Truth_Rep",245,"No",4
"1419","PTKE_Truth_Rep",245,"No",2
"1420","PTKE_Truth_Rep",245,"No",3
"1421","PTKE_Truth_Rep",246,"No",4
"1422","PTKE_Truth_Rep",246,"No",3
"1423","PTKE_Truth_Rep",246,"No",3
"1424","PTKE_Truth_Rep",246,"No",3
"1425","PTKE_Truth_Rep",246,"No",2
"1426","PTKE_Truth_Rep",246,"No",3
"1427","PTKE_Truth_Rep",246,"No",4
"1428","PTKE_Truth_Rep",246,"No",4
"1429","PTKE_Truth_Rep",246,"No",2
"1430","PTKE_Truth_Rep",246,"No",1
"1431","PTKE_Truth_Rep",246,"Yes",3
"1432","PTKE_Truth_Rep",246,"Yes",4
"1433","PTKE_Truth_Rep",246,"Yes",3
"1434","PTKE_Truth_Rep",246,"Yes",5
"1435","PTKE_Truth_Rep",246,"Yes",3
"1436","PTKE_Truth_Rep",246,"Yes",1
"1437","PTKE_Truth_Rep",246,"Yes",3
"1438","PTKE_Truth_Rep",246,"Yes",3
"1439","PTKE_Truth_Rep",246,"Yes",2
"1440","PTKE_Truth_Rep",246,"Yes",5
"1441","PTKE_Truth_Rep",249,"Yes",2
"1442","PTKE_Truth_Rep",249,"Yes",2
"1443","PTKE_Truth_Rep",249,"Yes",3
"1444","PTKE_Truth_Rep",249,"Yes",4
"1445","PTKE_Truth_Rep",249,"Yes",2
"1446","PTKE_Truth_Rep",249,"Yes",2
"1447","PTKE_Truth_Rep",249,"Yes",2
"1448","PTKE_Truth_Rep",249,"Yes",2
"1449","PTKE_Truth_Rep",249,"Yes",4
"1450","PTKE_Truth_Rep",249,"Yes",4
"1451","PTKE_Truth_Rep",249,"No",3
"1452","PTKE_Truth_Rep",249,"No",3
"1453","PTKE_Truth_Rep",249,"No",2
"1454","PTKE_Truth_Rep",249,"No",2
"1455","PTKE_Truth_Rep",249,"No",2
"1456","PTKE_Truth_Rep",249,"No",4
"1457","PTKE_Truth_Rep",249,"No",4
"1458","PTKE_Truth_Rep",249,"No",3
"1459","PTKE_Truth_Rep",249,"No",3
"1460","PTKE_Truth_Rep",249,"No",2
"1461","PTKE_Truth_Rep",252,"No",4
"1462","PTKE_Truth_Rep",252,"No",3
"1463","PTKE_Truth_Rep",252,"No",3
"1464","PTKE_Truth_Rep",252,"No",3
"1465","PTKE_Truth_Rep",252,"No",3
"1466","PTKE_Truth_Rep",252,"No",3
"1467","PTKE_Truth_Rep",252,"No",3
"1468","PTKE_Truth_Rep",252,"No",3
"1469","PTKE_Truth_Rep",252,"No",3
"1470","PTKE_Truth_Rep",252,"No",2
"1471","PTKE_Truth_Rep",252,"Yes",3
"1472","PTKE_Truth_Rep",252,"Yes",3
"1473","PTKE_Truth_Rep",252,"Yes",3
"1474","PTKE_Truth_Rep",252,"Yes",3
"1475","PTKE_Truth_Rep",252,"Yes",3
"1476","PTKE_Truth_Rep",252,"Yes",1
"1477","PTKE_Truth_Rep",252,"Yes",3
"1478","PTKE_Truth_Rep",252,"Yes",3
"1479","PTKE_Truth_Rep",252,"Yes",4
"1480","PTKE_Truth_Rep",252,"Yes",5
"1481","PTKE_Truth_Rep",254,"Yes",4
"1482","PTKE_Truth_Rep",254,"Yes",4
"1483","PTKE_Truth_Rep",254,"Yes",4
"1484","PTKE_Truth_Rep",254,"Yes",3
"1485","PTKE_Truth_Rep",254,"Yes",3
"1486","PTKE_Truth_Rep",254,"Yes",4
"1487","PTKE_Truth_Rep",254,"Yes",4
"1488","PTKE_Truth_Rep",254,"Yes",4
"1489","PTKE_Truth_Rep",254,"Yes",2
"1490","PTKE_Truth_Rep",254,"Yes",4
"1491","PTKE_Truth_Rep",254,"No",4
"1492","PTKE_Truth_Rep",254,"No",4
"1493","PTKE_Truth_Rep",254,"No",4
"1494","PTKE_Truth_Rep",254,"No",3
"1495","PTKE_Truth_Rep",254,"No",2
"1496","PTKE_Truth_Rep",254,"No",2
"1497","PTKE_Truth_Rep",254,"No",4
"1498","PTKE_Truth_Rep",254,"No",3
"1499","PTKE_Truth_Rep",254,"No",4
"1500","PTKE_Truth_Rep",254,"No",4
"1501","PTKE_Truth_Rep",257,"No",4
"1502","PTKE_Truth_Rep",257,"No",1
"1503","PTKE_Truth_Rep",257,"No",2
"1504","PTKE_Truth_Rep",257,"No",2
"1505","PTKE_Truth_Rep",257,"No",4
"1506","PTKE_Truth_Rep",257,"No",3
"1507","PTKE_Truth_Rep",257,"No",3
"1508","PTKE_Truth_Rep",257,"No",4
"1509","PTKE_Truth_Rep",257,"No",3
"1510","PTKE_Truth_Rep",257,"No",3
"1511","PTKE_Truth_Rep",257,"Yes",5
"1512","PTKE_Truth_Rep",257,"Yes",3
"1513","PTKE_Truth_Rep",257,"Yes",5
"1514","PTKE_Truth_Rep",257,"Yes",5
"1515","PTKE_Truth_Rep",257,"Yes",5
"1516","PTKE_Truth_Rep",257,"Yes",5
"1517","PTKE_Truth_Rep",257,"Yes",5
"1518","PTKE_Truth_Rep",257,"Yes",1
"1519","PTKE_Truth_Rep",257,"Yes",3
"1520","PTKE_Truth_Rep",257,"Yes",4
"1521","PTKE_Truth_Rep",259,"Yes",4
"1522","PTKE_Truth_Rep",259,"Yes",3
"1523","PTKE_Truth_Rep",259,"Yes",2
"1524","PTKE_Truth_Rep",259,"Yes",3
"1525","PTKE_Truth_Rep",259,"Yes",4
"1526","PTKE_Truth_Rep",259,"Yes",3
"1527","PTKE_Truth_Rep",259,"Yes",2
"1528","PTKE_Truth_Rep",259,"Yes",2
"1529","PTKE_Truth_Rep",259,"Yes",2
"1530","PTKE_Truth_Rep",259,"Yes",3
"1531","PTKE_Truth_Rep",259,"No",3
"1532","PTKE_Truth_Rep",259,"No",2
"1533","PTKE_Truth_Rep",259,"No",3
"1534","PTKE_Truth_Rep",259,"No",2
"1535","PTKE_Truth_Rep",259,"No",3
"1536","PTKE_Truth_Rep",259,"No",1
"1537","PTKE_Truth_Rep",259,"No",3
"1538","PTKE_Truth_Rep",259,"No",2
"1539","PTKE_Truth_Rep",259,"No",2
"1540","PTKE_Truth_Rep",259,"No",5
"1541","PTKE_Truth_Rep",261,"Yes",4
"1542","PTKE_Truth_Rep",261,"Yes",4
"1543","PTKE_Truth_Rep",261,"Yes",1
"1544","PTKE_Truth_Rep",261,"Yes",3
"1545","PTKE_Truth_Rep",261,"Yes",3
"1546","PTKE_Truth_Rep",261,"Yes",4
"1547","PTKE_Truth_Rep",261,"Yes",2
"1548","PTKE_Truth_Rep",261,"Yes",2
"1549","PTKE_Truth_Rep",261,"Yes",3
"1550","PTKE_Truth_Rep",261,"Yes",2
"1551","PTKE_Truth_Rep",261,"No",3
"1552","PTKE_Truth_Rep",261,"No",2
"1553","PTKE_Truth_Rep",261,"No",2
"1554","PTKE_Truth_Rep",261,"No",1
"1555","PTKE_Truth_Rep",261,"No",1
"1556","PTKE_Truth_Rep",261,"No",4
"1557","PTKE_Truth_Rep",261,"No",3
"1558","PTKE_Truth_Rep",261,"No",4
"1559","PTKE_Truth_Rep",261,"No",1
"1560","PTKE_Truth_Rep",261,"No",5
"1561","PTKE_Truth_Rep",262,"No",2
"1562","PTKE_Truth_Rep",262,"No",3
"1563","PTKE_Truth_Rep",262,"No",2
"1564","PTKE_Truth_Rep",262,"No",2
"1565","PTKE_Truth_Rep",262,"No",2
"1566","PTKE_Truth_Rep",262,"No",4
"1567","PTKE_Truth_Rep",262,"No",3
"1568","PTKE_Truth_Rep",262,"No",3
"1569","PTKE_Truth_Rep",262,"No",4
"1570","PTKE_Truth_Rep",262,"No",4
"1571","PTKE_Truth_Rep",262,"Yes",2
"1572","PTKE_Truth_Rep",262,"Yes",3
"1573","PTKE_Truth_Rep",262,"Yes",4
"1574","PTKE_Truth_Rep",262,"Yes",3
"1575","PTKE_Truth_Rep",262,"Yes",3
"1576","PTKE_Truth_Rep",262,"Yes",3
"1577","PTKE_Truth_Rep",262,"Yes",3
"1578","PTKE_Truth_Rep",262,"Yes",4
"1579","PTKE_Truth_Rep",262,"Yes",2
"1580","PTKE_Truth_Rep",262,"Yes",1
"1581","PTKE_Truth_Rep",263,"No",4
"1582","PTKE_Truth_Rep",263,"No",3
"1583","PTKE_Truth_Rep",263,"No",4
"1584","PTKE_Truth_Rep",263,"No",3
"1585","PTKE_Truth_Rep",263,"No",2
"1586","PTKE_Truth_Rep",263,"No",4
"1587","PTKE_Truth_Rep",263,"No",3
"1588","PTKE_Truth_Rep",263,"No",4
"1589","PTKE_Truth_Rep",263,"No",2
"1590","PTKE_Truth_Rep",263,"No",4
"1591","PTKE_Truth_Rep",263,"Yes",5
"1592","PTKE_Truth_Rep",263,"Yes",4
"1593","PTKE_Truth_Rep",263,"Yes",2
"1594","PTKE_Truth_Rep",263,"Yes",5
"1595","PTKE_Truth_Rep",263,"Yes",3
"1596","PTKE_Truth_Rep",263,"Yes",3
"1597","PTKE_Truth_Rep",263,"Yes",4
"1598","PTKE_Truth_Rep",263,"Yes",5
"1599","PTKE_Truth_Rep",263,"Yes",5
"1600","PTKE_Truth_Rep",263,"Yes",5
"1601","PTKE_Truth_Rep",264,"Yes",4
"1602","PTKE_Truth_Rep",264,"Yes",3
"1603","PTKE_Truth_Rep",264,"Yes",3
"1604","PTKE_Truth_Rep",264,"Yes",1
"1605","PTKE_Truth_Rep",264,"Yes",3
"1606","PTKE_Truth_Rep",264,"Yes",3
"1607","PTKE_Truth_Rep",264,"Yes",3
"1608","PTKE_Truth_Rep",264,"Yes",3
"1609","PTKE_Truth_Rep",264,"Yes",2
"1610","PTKE_Truth_Rep",264,"Yes",3
"1611","PTKE_Truth_Rep",264,"No",3
"1612","PTKE_Truth_Rep",264,"No",4
"1613","PTKE_Truth_Rep",264,"No",3
"1614","PTKE_Truth_Rep",264,"No",2
"1615","PTKE_Truth_Rep",264,"No",2
"1616","PTKE_Truth_Rep",264,"No",1
"1617","PTKE_Truth_Rep",264,"No",3
"1618","PTKE_Truth_Rep",264,"No",3
"1619","PTKE_Truth_Rep",264,"No",4
"1620","PTKE_Truth_Rep",264,"No",1
"1621","PTKE_Truth_Rep",266,"No",4
"1622","PTKE_Truth_Rep",266,"No",2
"1623","PTKE_Truth_Rep",266,"No",2
"1624","PTKE_Truth_Rep",266,"No",2
"1625","PTKE_Truth_Rep",266,"No",1
"1626","PTKE_Truth_Rep",266,"No",3
"1627","PTKE_Truth_Rep",266,"No",4
"1628","PTKE_Truth_Rep",266,"No",3
"1629","PTKE_Truth_Rep",266,"No",3
"1630","PTKE_Truth_Rep",266,"No",3
"1631","PTKE_Truth_Rep",266,"Yes",4
"1632","PTKE_Truth_Rep",266,"Yes",5
"1633","PTKE_Truth_Rep",266,"Yes",5
"1634","PTKE_Truth_Rep",266,"Yes",4
"1635","PTKE_Truth_Rep",266,"Yes",4
"1636","PTKE_Truth_Rep",266,"Yes",5
"1637","PTKE_Truth_Rep",266,"Yes",5
"1638","PTKE_Truth_Rep",266,"Yes",5
"1639","PTKE_Truth_Rep",266,"Yes",5
"1640","PTKE_Truth_Rep",266,"Yes",2
"1641","PTKE_Truth_Rep",267,"No",4
"1642","PTKE_Truth_Rep",267,"No",3
"1643","PTKE_Truth_Rep",267,"No",4
"1644","PTKE_Truth_Rep",267,"No",4
"1645","PTKE_Truth_Rep",267,"No",3
"1646","PTKE_Truth_Rep",267,"No",3
"1647","PTKE_Truth_Rep",267,"No",4
"1648","PTKE_Truth_Rep",267,"No",3
"1649","PTKE_Truth_Rep",267,"No",3
"1650","PTKE_Truth_Rep",267,"No",4
"1651","PTKE_Truth_Rep",267,"Yes",3
"1652","PTKE_Truth_Rep",267,"Yes",4
"1653","PTKE_Truth_Rep",267,"Yes",3
"1654","PTKE_Truth_Rep",267,"Yes",2
"1655","PTKE_Truth_Rep",267,"Yes",4
"1656","PTKE_Truth_Rep",267,"Yes",2
"1657","PTKE_Truth_Rep",267,"Yes",3
"1658","PTKE_Truth_Rep",267,"Yes",3
"1659","PTKE_Truth_Rep",267,"Yes",4
"1660","PTKE_Truth_Rep",267,"Yes",5
"1661","PTKE_Truth_Rep",269,"Yes",4
"1662","PTKE_Truth_Rep",269,"Yes",4
"1663","PTKE_Truth_Rep",269,"Yes",3
"1664","PTKE_Truth_Rep",269,"Yes",2
"1665","PTKE_Truth_Rep",269,"Yes",3
"1666","PTKE_Truth_Rep",269,"Yes",3
"1667","PTKE_Truth_Rep",269,"Yes",4
"1668","PTKE_Truth_Rep",269,"Yes",4
"1669","PTKE_Truth_Rep",269,"Yes",4
"1670","PTKE_Truth_Rep",269,"Yes",3
"1671","PTKE_Truth_Rep",269,"No",2
"1672","PTKE_Truth_Rep",269,"No",2
"1673","PTKE_Truth_Rep",269,"No",3
"1674","PTKE_Truth_Rep",269,"No",2
"1675","PTKE_Truth_Rep",269,"No",3
"1676","PTKE_Truth_Rep",269,"No",3
"1677","PTKE_Truth_Rep",269,"No",3
"1678","PTKE_Truth_Rep",269,"No",3
"1679","PTKE_Truth_Rep",269,"No",2
"1680","PTKE_Truth_Rep",269,"No",3
"1681","PTKE_Truth_Rep",270,"Yes",4
"1682","PTKE_Truth_Rep",270,"Yes",2
"1683","PTKE_Truth_Rep",270,"Yes",3
"1684","PTKE_Truth_Rep",270,"Yes",2
"1685","PTKE_Truth_Rep",270,"Yes",4
"1686","PTKE_Truth_Rep",270,"Yes",2
"1687","PTKE_Truth_Rep",270,"Yes",2
"1688","PTKE_Truth_Rep",270,"Yes",3
"1689","PTKE_Truth_Rep",270,"Yes",3
"1690","PTKE_Truth_Rep",270,"Yes",3
"1691","PTKE_Truth_Rep",270,"No",4
"1692","PTKE_Truth_Rep",270,"No",2
"1693","PTKE_Truth_Rep",270,"No",2
"1694","PTKE_Truth_Rep",270,"No",2
"1695","PTKE_Truth_Rep",270,"No",4
"1696","PTKE_Truth_Rep",270,"No",1
"1697","PTKE_Truth_Rep",270,"No",3
"1698","PTKE_Truth_Rep",270,"No",2
"1699","PTKE_Truth_Rep",270,"No",2
"1700","PTKE_Truth_Rep",270,"No",5
"1701","PTKE_Truth_Rep",273,"Yes",5
"1702","PTKE_Truth_Rep",273,"Yes",5
"1703","PTKE_Truth_Rep",273,"Yes",5
"1704","PTKE_Truth_Rep",273,"Yes",5
"1705","PTKE_Truth_Rep",273,"Yes",5
"1706","PTKE_Truth_Rep",273,"Yes",5
"1707","PTKE_Truth_Rep",273,"Yes",5
"1708","PTKE_Truth_Rep",273,"Yes",4
"1709","PTKE_Truth_Rep",273,"Yes",1
"1710","PTKE_Truth_Rep",273,"Yes",5
"1711","PTKE_Truth_Rep",273,"No",4
"1712","PTKE_Truth_Rep",273,"No",4
"1713","PTKE_Truth_Rep",273,"No",4
"1714","PTKE_Truth_Rep",273,"No",3
"1715","PTKE_Truth_Rep",273,"No",5
"1716","PTKE_Truth_Rep",273,"No",4
"1717","PTKE_Truth_Rep",273,"No",4
"1718","PTKE_Truth_Rep",273,"No",3
"1719","PTKE_Truth_Rep",273,"No",2
"1720","PTKE_Truth_Rep",273,"No",3
"1721","PTKE_Truth_Rep",274,"No",4
"1722","PTKE_Truth_Rep",274,"No",3
"1723","PTKE_Truth_Rep",274,"No",1
"1724","PTKE_Truth_Rep",274,"No",3
"1725","PTKE_Truth_Rep",274,"No",3
"1726","PTKE_Truth_Rep",274,"No",3
"1727","PTKE_Truth_Rep",274,"No",3
"1728","PTKE_Truth_Rep",274,"No",4
"1729","PTKE_Truth_Rep",274,"No",3
"1730","PTKE_Truth_Rep",274,"No",4
"1731","PTKE_Truth_Rep",274,"Yes",3
"1732","PTKE_Truth_Rep",274,"Yes",3
"1733","PTKE_Truth_Rep",274,"Yes",3
"1734","PTKE_Truth_Rep",274,"Yes",4
"1735","PTKE_Truth_Rep",274,"Yes",3
"1736","PTKE_Truth_Rep",274,"Yes",4
"1737","PTKE_Truth_Rep",274,"Yes",3
"1738","PTKE_Truth_Rep",274,"Yes",3
"1739","PTKE_Truth_Rep",274,"Yes",4
"1740","PTKE_Truth_Rep",274,"Yes",4
"1741","PTKE_Truth_Rep",275,"No",5
"1742","PTKE_Truth_Rep",275,"No",5
"1743","PTKE_Truth_Rep",275,"No",5
"1744","PTKE_Truth_Rep",275,"No",1
"1745","PTKE_Truth_Rep",275,"No",1
"1746","PTKE_Truth_Rep",275,"No",1
"1747","PTKE_Truth_Rep",275,"No",1
"1748","PTKE_Truth_Rep",275,"No",1
"1749","PTKE_Truth_Rep",275,"No",3
"1750","PTKE_Truth_Rep",275,"No",1
"1751","PTKE_Truth_Rep",275,"Yes",3
"1752","PTKE_Truth_Rep",275,"Yes",3
"1753","PTKE_Truth_Rep",275,"Yes",5
"1754","PTKE_Truth_Rep",275,"Yes",3
"1755","PTKE_Truth_Rep",275,"Yes",5
"1756","PTKE_Truth_Rep",275,"Yes",1
"1757","PTKE_Truth_Rep",275,"Yes",5
"1758","PTKE_Truth_Rep",275,"Yes",1
"1759","PTKE_Truth_Rep",275,"Yes",1
"1760","PTKE_Truth_Rep",275,"Yes",5
"1761","PTKE_Truth_Rep",276,"Yes",4
"1762","PTKE_Truth_Rep",276,"Yes",4
"1763","PTKE_Truth_Rep",276,"Yes",4
"1764","PTKE_Truth_Rep",276,"Yes",4
"1765","PTKE_Truth_Rep",276,"Yes",3
"1766","PTKE_Truth_Rep",276,"Yes",5
"1767","PTKE_Truth_Rep",276,"Yes",4
"1768","PTKE_Truth_Rep",276,"Yes",4
"1769","PTKE_Truth_Rep",276,"Yes",4
"1770","PTKE_Truth_Rep",276,"Yes",4
"1771","PTKE_Truth_Rep",276,"No",4
"1772","PTKE_Truth_Rep",276,"No",4
"1773","PTKE_Truth_Rep",276,"No",2
"1774","PTKE_Truth_Rep",276,"No",2
"1775","PTKE_Truth_Rep",276,"No",2
"1776","PTKE_Truth_Rep",276,"No",3
"1777","PTKE_Truth_Rep",276,"No",4
"1778","PTKE_Truth_Rep",276,"No",2
"1779","PTKE_Truth_Rep",276,"No",1
"1780","PTKE_Truth_Rep",276,"No",5
"1781","PTKE_Truth_Rep",277,"No",4
"1782","PTKE_Truth_Rep",277,"No",3
"1783","PTKE_Truth_Rep",277,"No",4
"1784","PTKE_Truth_Rep",277,"No",5
"1785","PTKE_Truth_Rep",277,"No",4
"1786","PTKE_Truth_Rep",277,"No",3
"1787","PTKE_Truth_Rep",277,"No",2
"1788","PTKE_Truth_Rep",277,"No",3
"1789","PTKE_Truth_Rep",277,"No",5
"1790","PTKE_Truth_Rep",277,"No",3
"1791","PTKE_Truth_Rep",277,"Yes",3
"1792","PTKE_Truth_Rep",277,"Yes",3
"1793","PTKE_Truth_Rep",277,"Yes",5
"1794","PTKE_Truth_Rep",277,"Yes",3
"1795","PTKE_Truth_Rep",277,"Yes",5
"1796","PTKE_Truth_Rep",277,"Yes",5
"1797","PTKE_Truth_Rep",277,"Yes",5
"1798","PTKE_Truth_Rep",277,"Yes",4
"1799","PTKE_Truth_Rep",277,"Yes",3
"1800","PTKE_Truth_Rep",277,"Yes",5
"1801","PTKE_Truth_Rep",279,"No",4
"1802","PTKE_Truth_Rep",279,"No",3
"1803","PTKE_Truth_Rep",279,"No",3
"1804","PTKE_Truth_Rep",279,"No",2
"1805","PTKE_Truth_Rep",279,"No",1
"1806","PTKE_Truth_Rep",279,"No",2
"1807","PTKE_Truth_Rep",279,"No",4
"1808","PTKE_Truth_Rep",279,"No",4
"1809","PTKE_Truth_Rep",279,"No",1
"1810","PTKE_Truth_Rep",279,"No",3
"1811","PTKE_Truth_Rep",279,"Yes",4
"1812","PTKE_Truth_Rep",279,"Yes",3
"1813","PTKE_Truth_Rep",279,"Yes",4
"1814","PTKE_Truth_Rep",279,"Yes",1
"1815","PTKE_Truth_Rep",279,"Yes",5
"1816","PTKE_Truth_Rep",279,"Yes",4
"1817","PTKE_Truth_Rep",279,"Yes",2
"1818","PTKE_Truth_Rep",279,"Yes",3
"1819","PTKE_Truth_Rep",279,"Yes",1
"1820","PTKE_Truth_Rep",279,"Yes",3
"1821","PTKE_Truth_Rep",282,"Yes",4
"1822","PTKE_Truth_Rep",282,"Yes",4
"1823","PTKE_Truth_Rep",282,"Yes",1
"1824","PTKE_Truth_Rep",282,"Yes",4
"1825","PTKE_Truth_Rep",282,"Yes",1
"1826","PTKE_Truth_Rep",282,"Yes",4
"1827","PTKE_Truth_Rep",282,"Yes",4
"1828","PTKE_Truth_Rep",282,"Yes",4
"1829","PTKE_Truth_Rep",282,"Yes",2
"1830","PTKE_Truth_Rep",282,"Yes",4
"1831","PTKE_Truth_Rep",282,"No",4
"1832","PTKE_Truth_Rep",282,"No",5
"1833","PTKE_Truth_Rep",282,"No",3
"1834","PTKE_Truth_Rep",282,"No",2
"1835","PTKE_Truth_Rep",282,"No",1
"1836","PTKE_Truth_Rep",282,"No",3
"1837","PTKE_Truth_Rep",282,"No",4
"1838","PTKE_Truth_Rep",282,"No",4
"1839","PTKE_Truth_Rep",282,"No",1
"1840","PTKE_Truth_Rep",282,"No",3
"1841","PTKE_Truth_Rep",287,"Yes",2
"1842","PTKE_Truth_Rep",287,"Yes",3
"1843","PTKE_Truth_Rep",287,"Yes",1
"1844","PTKE_Truth_Rep",287,"Yes",3
"1845","PTKE_Truth_Rep",287,"Yes",2
"1846","PTKE_Truth_Rep",287,"Yes",2
"1847","PTKE_Truth_Rep",287,"Yes",3
"1848","PTKE_Truth_Rep",287,"Yes",2
"1849","PTKE_Truth_Rep",287,"Yes",3
"1850","PTKE_Truth_Rep",287,"Yes",2
"1851","PTKE_Truth_Rep",287,"No",3
"1852","PTKE_Truth_Rep",287,"No",2
"1853","PTKE_Truth_Rep",287,"No",2
"1854","PTKE_Truth_Rep",287,"No",2
"1855","PTKE_Truth_Rep",287,"No",1
"1856","PTKE_Truth_Rep",287,"No",1
"1857","PTKE_Truth_Rep",287,"No",2
"1858","PTKE_Truth_Rep",287,"No",2
"1859","PTKE_Truth_Rep",287,"No",2
"1860","PTKE_Truth_Rep",287,"No",1
"1861","PTKE_Truth_Rep",288,"Yes",4
"1862","PTKE_Truth_Rep",288,"Yes",3
"1863","PTKE_Truth_Rep",288,"Yes",4
"1864","PTKE_Truth_Rep",288,"Yes",3
"1865","PTKE_Truth_Rep",288,"Yes",2
"1866","PTKE_Truth_Rep",288,"Yes",3
"1867","PTKE_Truth_Rep",288,"Yes",3
"1868","PTKE_Truth_Rep",288,"Yes",3
"1869","PTKE_Truth_Rep",288,"Yes",3
"1870","PTKE_Truth_Rep",288,"Yes",3
"1871","PTKE_Truth_Rep",288,"No",4
"1872","PTKE_Truth_Rep",288,"No",4
"1873","PTKE_Truth_Rep",288,"No",3
"1874","PTKE_Truth_Rep",288,"No",3
"1875","PTKE_Truth_Rep",288,"No",3
"1876","PTKE_Truth_Rep",288,"No",4
"1877","PTKE_Truth_Rep",288,"No",3
