"","idv","iv","iv2","exp","dv"
"34727",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34728",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34729",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34730",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34731",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34732",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34733",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34734",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34735",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34736",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34737",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34738",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34739",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34740",18,0,0,"Stein & van Peelen_2020_3_PAS_2",1
"34741",18,1,0,"Stein & van Peelen_2020_3_PAS_2",1
"34742",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34743",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34744",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34745",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34746",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34747",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34748",18,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"34749",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34750",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34751",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34752",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34753",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34754",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34755",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34756",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34757",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34758",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34759",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34760",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34761",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34762",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34763",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34764",18,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"34765",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34766",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34767",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34768",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34769",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34770",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34771",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34772",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34773",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34774",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34775",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34776",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34777",18,0,0,"Stein & van Peelen_2020_3_PAS_2",1
"34778",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34779",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34780",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34781",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34782",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34783",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34784",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34785",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34786",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34787",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34788",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34789",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34790",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34791",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34792",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34793",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34794",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34795",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34796",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34797",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34798",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34799",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34800",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34801",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34802",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34803",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34804",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34805",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34806",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34807",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34808",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34809",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34810",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34811",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34812",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34813",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34814",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34815",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34816",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34817",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34818",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34819",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34820",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34821",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34822",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34823",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34824",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34825",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34826",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34827",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34828",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34829",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34830",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34831",18,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34832",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34833",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34834",18,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34835",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34836",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34837",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34838",18,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34839",18,1,1,"Stein & van Peelen_2020_3_PAS_1",1
"34840",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34841",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34842",18,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34843",18,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"34844",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34845",18,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34846",18,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34847",18,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34848",18,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34849",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34850",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34851",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34852",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34853",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34854",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34855",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34856",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34857",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34858",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34859",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34860",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34861",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34862",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34863",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34864",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34865",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34866",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34867",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34868",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34869",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34870",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34871",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34872",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34873",19,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"34874",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34875",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34876",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34877",19,1,0,"Stein & van Peelen_2020_3_PAS_1",1
"34878",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34879",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34880",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34881",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34882",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34883",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34884",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34885",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34886",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34887",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34888",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34889",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34890",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34891",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34892",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34893",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34894",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34895",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34896",19,0,1,"Stein & van Peelen_2020_3_PAS_2",1
"34897",19,1,0,"Stein & van Peelen_2020_3_PAS_2",1
"34898",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34899",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34900",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34901",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34902",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34903",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34904",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34905",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34906",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34907",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34908",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34909",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34910",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34911",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34912",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34913",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34914",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34915",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34916",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34917",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34918",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34919",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34920",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34921",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34922",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34923",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34924",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34925",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34926",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34927",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34928",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34929",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34930",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34931",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34932",19,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"34933",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34934",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34935",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34936",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34937",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34938",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34939",19,0,0,"Stein & van Peelen_2020_3_PAS_2",1
"34940",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34941",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34942",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34943",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34944",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34945",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34946",19,0,1,"Stein & van Peelen_2020_3_PAS_1",1
"34947",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34948",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34949",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34950",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34951",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34952",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34953",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34954",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34955",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34956",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34957",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34958",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34959",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34960",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34961",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34962",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34963",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34964",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34965",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34966",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34967",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34968",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34969",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34970",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34971",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34972",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34973",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34974",19,0,0,"Stein & van Peelen_2020_3_PAS_2",1
"34975",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34976",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34977",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34978",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"34979",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"34980",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34981",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34982",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34983",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34984",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34985",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34986",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34987",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34988",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34989",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"34990",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34991",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34992",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"34993",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"34994",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34995",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"34996",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34997",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"34998",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"34999",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35000",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35001",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35002",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35003",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35004",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35005",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35006",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35007",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35008",19,1,1,"Stein & van Peelen_2020_3_PAS_1",1
"35009",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35010",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35011",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35012",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35013",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35014",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35015",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35016",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35017",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35018",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35019",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35020",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35021",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35022",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35023",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35024",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35025",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35026",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35027",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35028",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35029",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35030",19,1,0,"Stein & van Peelen_2020_3_PAS_1",1
"35031",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35032",19,1,0,"Stein & van Peelen_2020_3_PAS_1",1
"35033",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35034",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35035",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35036",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35037",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35038",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35039",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35040",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35041",19,1,0,"Stein & van Peelen_2020_3_PAS_2",1
"35042",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35043",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35044",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35045",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35046",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35047",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35048",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35049",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35050",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35051",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35052",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35053",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35054",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35055",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35056",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35057",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35058",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35059",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35060",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35061",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35062",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35063",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35064",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35065",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35066",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35067",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35068",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35069",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35070",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35071",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35072",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35073",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35074",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35075",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35076",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35077",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35078",19,0,1,"Stein & van Peelen_2020_3_PAS_1",1
"35079",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35080",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35081",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35082",19,0,1,"Stein & van Peelen_2020_3_PAS_1",1
"35083",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35084",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35085",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35086",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35087",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35088",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35089",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35090",19,1,1,"Stein & van Peelen_2020_3_PAS_2",1
"35091",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35092",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35093",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35094",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35095",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35096",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35097",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35098",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35099",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35100",19,1,0,"Stein & van Peelen_2020_3_PAS_2",0
"35101",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35102",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35103",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35104",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35105",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35106",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35107",19,0,1,"Stein & van Peelen_2020_3_PAS_2",1
"35108",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35109",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35110",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35111",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35112",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35113",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35114",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35115",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35116",19,0,0,"Stein & van Peelen_2020_3_PAS_2",0
"35117",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35118",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35119",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35120",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35121",19,1,0,"Stein & van Peelen_2020_3_PAS_1",0
"35122",19,1,1,"Stein & van Peelen_2020_3_PAS_2",0
"35123",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35124",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35125",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35126",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35127",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35128",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35129",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35130",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35131",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
"35132",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35133",19,0,0,"Stein & van Peelen_2020_3_PAS_1",0
"35134",19,0,1,"Stein & van Peelen_2020_3_PAS_2",0
"35135",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35136",19,0,1,"Stein & van Peelen_2020_3_PAS_1",0
"35137",19,1,1,"Stein & van Peelen_2020_3_PAS_1",0
