"","idv","iv","dv","exp"
"833","13 lq","rel",716,"Faivre et al._1_incong"
"834","13 lq","rel",892.6,"Faivre et al._1_incong"
"835","13 lq","unrel",867.5,"Faivre et al._1_incong"
"836","13 lq","rel",554.5,"Faivre et al._1_incong"
"837","13 lq","rel",464,"Faivre et al._1_incong"
"838","13 lq","rel",591.9,"Faivre et al._1_incong"
"839","13 lq","unrel",754.1,"Faivre et al._1_incong"
"840","13 lq","rel",515.3,"Faivre et al._1_incong"
"841","13 lq","rel",345.9,"Faivre et al._1_incong"
"842","13 lq","unrel",461.2,"Faivre et al._1_incong"
"843","13 lq","rel",436.4,"Faivre et al._1_incong"
"844","13 lq","rel",670.5,"Faivre et al._1_incong"
"845","13 lq","unrel",596.2,"Faivre et al._1_incong"
"846","14 mb","rel",1325,"Faivre et al._1_incong"
"847","14 mb","unrel",1586.5,"Faivre et al._1_incong"
"848","14 mb","rel",983.8,"Faivre et al._1_incong"
"849","14 mb","unrel",641.7,"Faivre et al._1_incong"
"850","14 mb","unrel",644.7,"Faivre et al._1_incong"
"851","14 mb","unrel",582.8,"Faivre et al._1_incong"
"852","14 mb","rel",525.4,"Faivre et al._1_incong"
"853","14 mb","rel",1402.4,"Faivre et al._1_incong"
"854","14 mb","rel",472.6,"Faivre et al._1_incong"
"855","14 mb","rel",518.1,"Faivre et al._1_incong"
"856","14 mb","unrel",524.4,"Faivre et al._1_incong"
"857","14 mb","rel",1381.2,"Faivre et al._1_incong"
"858","14 mb","unrel",696.9,"Faivre et al._1_incong"
"859","14 mb","rel",511.6,"Faivre et al._1_incong"
"860","14 mb","unrel",554.4,"Faivre et al._1_incong"
"861","14 mb","unrel",872.7,"Faivre et al._1_incong"
"862","14 mb","unrel",478.8,"Faivre et al._1_incong"
"863","14 mb","unrel",630.6,"Faivre et al._1_incong"
"864","14 mb","unrel",1023,"Faivre et al._1_incong"
"865","14 mb","unrel",3126.4,"Faivre et al._1_incong"
"866","14 mb","unrel",574.5,"Faivre et al._1_incong"
"867","14 mb","rel",656.2,"Faivre et al._1_incong"
"868","14 mb","unrel",562,"Faivre et al._1_incong"
"869","14 mb","unrel",560.9,"Faivre et al._1_incong"
"870","14 mb","unrel",691.4,"Faivre et al._1_incong"
"871","14 mb","rel",1072.2,"Faivre et al._1_incong"
"872","14 mb","rel",559.3,"Faivre et al._1_incong"
"873","14 mb","rel",389.8,"Faivre et al._1_incong"
"874","14 mb","rel",521.7,"Faivre et al._1_incong"
"875","14 mb","unrel",479.8,"Faivre et al._1_incong"
"876","14 mb","rel",1445.5,"Faivre et al._1_incong"
"877","14 mb","unrel",478.6,"Faivre et al._1_incong"
"878","14 mb","rel",444.1,"Faivre et al._1_incong"
"879","14 mb","rel",552.3,"Faivre et al._1_incong"
"880","14 mb","rel",491.7,"Faivre et al._1_incong"
"881","14 mb","unrel",427.2,"Faivre et al._1_incong"
"882","14 mb","unrel",609.8,"Faivre et al._1_incong"
"883","14 mb","rel",760.2,"Faivre et al._1_incong"
"884","15 na","rel",663.7,"Faivre et al._1_incong"
"885","15 na","rel",731.9,"Faivre et al._1_incong"
"886","15 na","unrel",598.5,"Faivre et al._1_incong"
"887","15 na","unrel",505.2,"Faivre et al._1_incong"
"888","15 na","unrel",547,"Faivre et al._1_incong"
"889","15 na","rel",734.7,"Faivre et al._1_incong"
"890","15 na","unrel",571.5,"Faivre et al._1_incong"
"891","15 na","rel",549.6,"Faivre et al._1_incong"
"892","15 na","rel",641.8,"Faivre et al._1_incong"
"893","15 na","rel",661.5,"Faivre et al._1_incong"
"894","15 na","rel",907.8,"Faivre et al._1_incong"
"895","15 na","rel",849.6,"Faivre et al._1_incong"
"896","15 na","rel",1930.4,"Faivre et al._1_incong"
"897","15 na","rel",623.4,"Faivre et al._1_incong"
"898","15 na","unrel",1626.4,"Faivre et al._1_incong"
"899","15 na","rel",461.6,"Faivre et al._1_incong"
