"X","idv","iv","dv","exp"
312,10,"present",1.77106904983521,"3b_Grouped_Constant"
313,10,"present",0.919556856155396,"3b_Grouped_Constant"
314,10,"absent",0.867913961410522,"3b_Grouped_Constant"
315,10,"present",0.632354974746704,"3b_Grouped_Constant"
316,10,"present",1.32878398895264,"3b_Grouped_Constant"
317,10,"absent",1.39704704284668,"3b_Grouped_Constant"
318,10,"present",1.78541803359985,"3b_Grouped_Constant"
319,10,"present",1.9222240447998,"3b_Grouped_Constant"
320,10,"present",0.742829084396362,"3b_Grouped_Constant"
321,10,"present",1.90719509124756,"3b_Grouped_Constant"
322,10,"present",0.647739887237549,"3b_Grouped_Constant"
323,10,"present",0.779796838760376,"3b_Grouped_Constant"
324,10,"present",0.768244028091431,"3b_Grouped_Constant"
325,10,"present",0.868613004684448,"3b_Grouped_Constant"
326,10,"absent",0.768671035766602,"3b_Grouped_Constant"
327,10,"absent",0.749132871627808,"3b_Grouped_Constant"
328,10,"present",1.25340914726257,"3b_Grouped_Constant"
329,10,"absent",0.897888898849487,"3b_Grouped_Constant"
330,10,"absent",0.710523128509521,"3b_Grouped_Constant"
331,10,"present",1.13875317573547,"3b_Grouped_Constant"
332,10,"present",0.839267015457153,"3b_Grouped_Constant"
333,10,"absent",0.643585920333862,"3b_Grouped_Constant"
334,10,"present",0.704018115997314,"3b_Grouped_Constant"
335,10,"absent",0.828390836715698,"3b_Grouped_Constant"
336,10,"present",0.576579093933105,"3b_Grouped_Constant"
337,10,"present",0.948768138885498,"3b_Grouped_Constant"
338,10,"present",0.681448936462402,"3b_Grouped_Constant"
339,10,"absent",0.957880020141602,"3b_Grouped_Constant"
340,10,"present",1.77804684638977,"3b_Grouped_Constant"
341,10,"present",1.8943338394165,"3b_Grouped_Constant"
342,10,"absent",1.17885589599609,"3b_Grouped_Constant"
343,10,"present",1.59109091758728,"3b_Grouped_Constant"
344,10,"present",0.867510795593262,"3b_Grouped_Constant"
345,10,"present",0.927924871444702,"3b_Grouped_Constant"
346,10,"present",0.828301906585693,"3b_Grouped_Constant"
347,10,"present",1.02480792999268,"3b_Grouped_Constant"
348,10,"absent",0.697558879852295,"3b_Grouped_Constant"
349,10,"present",1.10187983512878,"3b_Grouped_Constant"
350,10,"present",0.89833402633667,"3b_Grouped_Constant"
351,10,"present",0.654775142669678,"3b_Grouped_Constant"
352,10,"absent",0.875169038772583,"3b_Grouped_Constant"
353,10,"absent",0.655431985855103,"3b_Grouped_Constant"
354,10,"present",0.851762056350708,"3b_Grouped_Constant"
355,10,"absent",1.20022892951965,"3b_Grouped_Constant"
356,10,"absent",1.00445580482483,"3b_Grouped_Constant"
357,10,"absent",0.832877159118652,"3b_Grouped_Constant"
358,10,"absent",0.997215032577515,"3b_Grouped_Constant"
359,10,"absent",0.745693922042847,"3b_Grouped_Constant"
360,10,"present",1.91794395446777,"3b_Grouped_Constant"
361,10,"present",0.954311847686768,"3b_Grouped_Constant"
362,10,"present",0.742682933807373,"3b_Grouped_Constant"
363,10,"present",1.63522291183472,"3b_Grouped_Constant"
364,10,"present",0.839364051818848,"3b_Grouped_Constant"
365,10,"present",1.31579399108887,"3b_Grouped_Constant"
366,10,"present",0.78428316116333,"3b_Grouped_Constant"
367,10,"present",1.20468401908875,"3b_Grouped_Constant"
368,10,"present",0.777109861373901,"3b_Grouped_Constant"
369,10,"absent",1.02953100204468,"3b_Grouped_Constant"
370,10,"present",0.929948091506958,"3b_Grouped_Constant"
371,10,"absent",0.838051080703735,"3b_Grouped_Constant"
372,10,"present",1.02661609649658,"3b_Grouped_Constant"
373,10,"present",0.870954036712646,"3b_Grouped_Constant"
374,10,"present",1.39516997337341,"3b_Grouped_Constant"
375,10,"present",1.90965890884399,"3b_Grouped_Constant"
376,10,"present",1.62590789794922,"3b_Grouped_Constant"
377,10,"present",1.07831215858459,"3b_Grouped_Constant"
378,10,"absent",0.89867901802063,"3b_Grouped_Constant"
379,10,"present",1.73522996902466,"3b_Grouped_Constant"
380,10,"absent",1.22743916511536,"3b_Grouped_Constant"
381,10,"present",1.17591786384583,"3b_Grouped_Constant"
382,10,"present",0.980282068252563,"3b_Grouped_Constant"
383,10,"present",0.752496957778931,"3b_Grouped_Constant"
384,10,"absent",0.709000825881958,"3b_Grouped_Constant"
385,10,"present",0.577345848083496,"3b_Grouped_Constant"
386,10,"absent",0.781774044036865,"3b_Grouped_Constant"
387,10,"present",1.01017689704895,"3b_Grouped_Constant"
388,10,"present",1.19048595428467,"3b_Grouped_Constant"
389,10,"present",0.778646945953369,"3b_Grouped_Constant"
390,10,"present",1.02335405349731,"3b_Grouped_Constant"
391,10,"present",1.28345799446106,"3b_Grouped_Constant"
392,10,"present",1.02395510673523,"3b_Grouped_Constant"
393,10,"present",0.836318016052246,"3b_Grouped_Constant"
394,10,"present",0.720611095428467,"3b_Grouped_Constant"
395,10,"absent",1.08478999137878,"3b_Grouped_Constant"
396,10,"present",0.825392961502075,"3b_Grouped_Constant"
397,10,"absent",1.10174989700317,"3b_Grouped_Constant"
398,10,"present",0.681978940963745,"3b_Grouped_Constant"
399,10,"present",0.582690000534058,"3b_Grouped_Constant"
400,10,"present",0.507320880889893,"3b_Grouped_Constant"
401,10,"present",1.24749088287354,"3b_Grouped_Constant"
402,10,"absent",0.708227872848511,"3b_Grouped_Constant"
403,10,"present",0.712074995040894,"3b_Grouped_Constant"
404,10,"absent",0.724318027496338,"3b_Grouped_Constant"
405,10,"absent",0.848844051361084,"3b_Grouped_Constant"
406,10,"present",0.757201194763184,"3b_Grouped_Constant"
407,10,"absent",0.817589998245239,"3b_Grouped_Constant"
408,10,"absent",0.758235931396484,"3b_Grouped_Constant"
409,10,"absent",0.514171838760376,"3b_Grouped_Constant"
410,10,"present",0.63099193572998,"3b_Grouped_Constant"
411,10,"present",1.26705312728882,"3b_Grouped_Constant"
412,10,"absent",0.8873450756073,"3b_Grouped_Constant"
413,10,"present",0.739930152893066,"3b_Grouped_Constant"
414,10,"present",0.863996982574463,"3b_Grouped_Constant"
415,10,"present",0.916738033294678,"3b_Grouped_Constant"
416,10,"present",0.665111064910889,"3b_Grouped_Constant"
417,10,"present",0.901406049728394,"3b_Grouped_Constant"
418,10,"absent",0.601861953735352,"3b_Grouped_Constant"
419,10,"present",0.646282911300659,"3b_Grouped_Constant"
420,10,"absent",0.859040975570679,"3b_Grouped_Constant"
421,10,"absent",0.678900957107544,"3b_Grouped_Constant"
422,10,"present",0.88335108757019,"3b_Grouped_Constant"
423,10,"absent",1.3193199634552,"3b_Grouped_Constant"
424,10,"present",1.29962301254272,"3b_Grouped_Constant"
425,10,"present",1.96825289726257,"3b_Grouped_Constant"
426,10,"present",0.50059700012207,"3b_Grouped_Constant"
427,10,"present",1.05693197250366,"3b_Grouped_Constant"
428,10,"absent",0.62930703163147,"3b_Grouped_Constant"
429,10,"absent",0.833679914474487,"3b_Grouped_Constant"
430,10,"present",0.741758108139038,"3b_Grouped_Constant"
431,10,"absent",0.722337961196899,"3b_Grouped_Constant"
432,10,"present",0.670585870742798,"3b_Grouped_Constant"
433,10,"absent",1.0269410610199,"3b_Grouped_Constant"
434,10,"absent",0.679232835769653,"3b_Grouped_Constant"
435,10,"present",1.09957480430603,"3b_Grouped_Constant"
436,10,"absent",0.855916023254395,"3b_Grouped_Constant"
437,10,"present",0.868558883666992,"3b_Grouped_Constant"
438,10,"present",0.760890960693359,"3b_Grouped_Constant"
439,10,"present",1.72521090507507,"3b_Grouped_Constant"
440,10,"present",0.625748872756958,"3b_Grouped_Constant"
441,10,"absent",0.621860027313232,"3b_Grouped_Constant"
442,10,"present",0.794242858886719,"3b_Grouped_Constant"
443,10,"present",0.74287486076355,"3b_Grouped_Constant"
444,10,"present",0.882942914962769,"3b_Grouped_Constant"
445,10,"absent",0.631511926651001,"3b_Grouped_Constant"
446,10,"present",0.619877099990845,"3b_Grouped_Constant"
447,10,"present",1.0641930103302,"3b_Grouped_Constant"
448,10,"present",0.892616033554077,"3b_Grouped_Constant"
449,10,"present",0.929021835327148,"3b_Grouped_Constant"
450,10,"present",0.733339071273804,"3b_Grouped_Constant"
451,10,"present",0.609844923019409,"3b_Grouped_Constant"
452,10,"present",0.702077865600586,"3b_Grouped_Constant"
453,10,"present",0.570494890213013,"3b_Grouped_Constant"
454,10,"present",0.934725999832153,"3b_Grouped_Constant"
455,10,"present",0.539309024810791,"3b_Grouped_Constant"
456,10,"absent",0.927548885345459,"3b_Grouped_Constant"
457,10,"absent",0.819994926452637,"3b_Grouped_Constant"
458,10,"present",0.760428905487061,"3b_Grouped_Constant"
459,10,"present",0.724687099456787,"3b_Grouped_Constant"
460,10,"absent",0.777155160903931,"3b_Grouped_Constant"
461,10,"present",0.909517049789429,"3b_Grouped_Constant"
462,10,"absent",0.825850009918213,"3b_Grouped_Constant"
463,10,"present",1.0783360004425,"3b_Grouped_Constant"
464,10,"absent",0.754597902297974,"3b_Grouped_Constant"
465,10,"absent",1.19910407066345,"3b_Grouped_Constant"
466,10,"present",0.987512111663818,"3b_Grouped_Constant"
467,10,"absent",1.1519730091095,"3b_Grouped_Constant"
468,10,"present",0.516480922698975,"3b_Grouped_Constant"
469,10,"present",0.84075403213501,"3b_Grouped_Constant"
470,10,"present",0.525345087051392,"3b_Grouped_Constant"
471,10,"present",0.807837963104248,"3b_Grouped_Constant"
472,10,"present",0.844587802886963,"3b_Grouped_Constant"
473,10,"present",0.704694032669067,"3b_Grouped_Constant"
474,10,"absent",0.708889007568359,"3b_Grouped_Constant"
475,10,"absent",0.617377042770386,"3b_Grouped_Constant"
