subject,pair,soc_condition,stim,trial_n,target,beeps,response,rt,correct,order,pos,h1,h2,h3,h4,age
S36,P18,C,1F2B,120,1,2,1,0.713400084991008,1,B1,R,5,5,5,4,43
S36,P18,JA,2F2B,1,2,2,2,15.375196364009753,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,2,1,2,1,1.7004066840017913,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,3,1,1,1,0.6843887729919516,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,4,2,2,2,0.8158513189991936,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,5,2,1,2,0.8409648780070711,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,6,2,2,2,0.6815962440014118,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,7,1,1,1,0.6874733900040155,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,8,2,2,2,0.6184439290082082,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,9,2,2,2,0.6096145640040049,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,10,1,1,1,0.5316865619970486,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,11,2,1,2,0.5875880639941897,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,12,1,2,1,0.7268013499997323,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,13,1,2,1,0.5623136869980954,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,14,1,1,1,0.40276597399497405,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,15,1,2,1,0.7630044819961768,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,16,2,2,2,0.7251541880104924,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,17,1,1,1,0.4845958329970017,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,18,2,1,1,0.7399254129995825,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,19,1,2,1,0.98040747399500106,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,20,2,2,2,0.7191341720026685,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,21,2,1,2,1.007361383002717,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,22,1,2,1,0.8097180960030528,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,23,2,1,2,1.1000884620007128,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,24,2,2,2,0.8492317930067657,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,25,1,1,1,0.6677558759984095,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,26,2,2,2,0.8496372889931081,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,27,2,1,2,0.8054342929972336,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,28,1,1,1,0.445570198004134,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,29,2,1,2,0.8907603529951302,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,30,1,1,1,0.4872295719978865,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,31,2,1,1,5.428130853004404,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,32,1,2,1,0.8606054300034884,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,33,1,2,1,1.5673086939932546,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,34,1,1,1,0.7122068730095634,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,35,1,1,1,0.7338565199897857,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,36,2,2,2,0.5131538889982039,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,37,2,2,2,0.7440788940002676,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,38,2,1,2,0.942611073012813,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,39,2,2,2,0.882703061986831,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,40,2,1,2,0.8730452360032359,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,41,2,1,2,1.2777301689930027,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,42,2,1,2,1.1224025199917378,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,43,2,1,1,1.384369184001116,0,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,44,2,2,2,1.0196556080045411,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,45,2,2,2,0.6946641219983576,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,46,1,2,1,0.6951176119910087,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,47,2,2,2,1.096778438994079,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,48,1,2,1,0.6515796870080521,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,49,1,1,1,0.45398310699965805,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,50,2,2,2,0.5538044920103857,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,51,2,2,2,0.8738956760062138,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,52,1,1,1,0.5966943800012814,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,53,2,1,1,0.5529574420070276,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,54,1,2,1,0.69675314000051,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,55,1,1,1,0.4256999019999057,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,56,1,1,1,0.370111056996393,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,57,1,2,1,0.5345372449955903,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,58,1,2,1,0.5412173000077019,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,59,2,1,1,0.6539945739932591,0,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,60,2,2,2,0.5954107900033705,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,61,1,2,1,1.9806753849989036,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,62,2,1,1,1.9467317090020515,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,63,1,2,1,0.928017523008748,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,64,2,2,2,0.6477295400109142,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,65,2,2,2,1.0141973909921944,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,66,1,1,1,0.5095203899982153,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,67,1,1,1,0.4930420370073989,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,68,2,2,2,0.5692111980024492,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,69,1,2,1,0.561030076991301,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,70,1,2,1,0.5252525190007873,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,71,2,2,2,0.5870459550060332,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,72,2,2,2,0.7196050689963158,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,73,1,2,1,0.7742010289948666,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,74,1,2,1,0.9261698269983754,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,75,1,1,1,0.5297486950003076,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,76,1,2,1,0.7301798090047669,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,77,1,1,1,0.4802354160055984,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,78,1,2,1,0.5280268040078226,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,79,2,1,1,0.6806474290060578,0,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,80,2,1,1,0.5040685650019441,0,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,81,2,1,1,0.6378449049952906,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,82,1,2,1,0.6972676410077838,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,83,2,1,1,0.45813994099444244,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,84,1,2,1,0.4262639239896089,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,85,2,1,1,0.47835537600622047,0,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,86,1,2,1,0.7483522519905819,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,87,2,1,1,0.49219916299625766,0,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,88,2,2,2,0.5426016379933571,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,89,1,1,1,0.48302489799971227,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,90,1,1,1,0.3983570010022959,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,91,1,1,1,0.6037290600070264,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,92,2,2,2,0.7338270650070626,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,93,2,1,1,1.2093639379891101,0,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,94,2,2,2,0.572763930002111,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,95,2,1,2,0.7484924440068426,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,96,1,1,1,0.48067719100799877,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,97,1,2,1,0.7152415250020567,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,98,1,2,1,0.48494193000078667,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,99,2,2,2,0.8537171959906118,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,100,2,1,2,1.0067938400025014,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,101,1,2,1,0.8723972100124229,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,102,1,2,1,1.3318923869956052,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,103,2,1,1,0.4836642279988155,0,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,104,2,2,2,0.7516154649929376,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,105,1,1,1,0.49272225599270314,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,106,2,2,2,0.5154776429990306,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,107,1,1,1,0.4663019169965992,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,108,2,1,1,0.6594316000118852,0,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,109,2,1,1,0.5429191639996134,0,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,110,1,1,1,0.4835968550032703,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,111,2,1,1,0.5083417299902067,0,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,112,1,1,1,0.48256920599669684,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,113,1,2,1,0.8529074340040097,1,B2,R,5,5,5,4,43
S36,P18,JA,2F2B,114,2,2,2,0.647852342997794,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,115,1,1,1,0.5179628099867841,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,116,1,1,1,0.482612877007341,1,B2,R,5,5,5,4,43
S36,P18,JA,1F2B,117,1,2,1,0.8815560679940972,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,118,1,1,1,0.5105271659995196,1,B2,R,5,5,5,4,43
S36,P18,JA,1F1B,119,1,1,1,0.5102544319961453,1,B2,R,5,5,5,4,43
S36,P18,JA,2F1B,120,2,1,1,0.5598727710021194,0,B2,R,5,5,5,4,43
S36,P18,I,1F1B,1,1,1,1,0.6564222470042296,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,2,2,2,2,0.7481118699943181,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,3,2,2,2,0.7232611709914636,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,4,2,1,2,0.5964211139944382,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,5,2,2,2,0.6662389470002381,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,6,1,2,1,0.7473041500052204,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,7,2,2,2,0.6085012889961945,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,8,2,1,2,0.7375746830075514,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,9,2,1,2,0.9954629380081315,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,10,2,2,2,0.588783149010851,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,11,1,2,1,0.8765243109955918,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,12,2,1,2,0.6620317710039672,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,13,1,2,1,0.7315445179992821,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,14,2,2,2,0.5705674350028858,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,15,2,2,2,0.5505388049932662,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,16,1,1,1,0.490398712005117,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,17,1,1,1,0.521110364003107,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,18,1,1,1,0.36106396799732465,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,19,1,1,1,0.4509265980013879,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,20,2,1,1,0.590735510995728,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,21,1,2,1,0.8073818519915221,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,22,1,1,1,0.5352843180007767,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,23,2,1,1,0.6134688019956229,0,B3,R,5,5,5,4,43
S36,P18,I,2F2B,24,2,2,2,0.4803971770015778,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,25,1,2,1,0.9166617579903686,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,26,1,1,1,0.5509357539995108,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,27,2,1,2,0.7778279760095757,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,28,1,1,1,0.5621696200105362,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,29,2,1,2,0.6548327419877751,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,30,1,2,2,0.9133571620041039,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,31,1,1,1,0.5756093390082242,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,32,1,2,1,1.0016983630048344,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,33,2,1,2,0.6309972610033583,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,34,1,2,2,0.9905146169912769,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,35,1,2,1,1.1349240790004842,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,36,1,1,1,0.5840494690055493,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,37,2,2,2,0.7755157890060218,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,38,2,2,2,0.5724862780043622,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,39,1,2,2,0.6661695149959996,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,40,1,1,1,0.5437545649911044,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,41,1,2,2,0.8898649639886571,0,B3,R,5,5,5,4,43
S36,P18,I,2F1B,42,2,1,2,1.2259803870110773,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,43,2,2,2,0.6211087959964061,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,44,1,1,1,0.5264205559942639,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,45,1,1,1,0.3999996189959347,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,46,1,1,1,0.46350041999539826,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,47,1,2,2,0.6622340479952982,0,B3,R,5,5,5,4,43
S36,P18,I,2F2B,48,2,2,2,0.5342221860046266,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,49,2,1,1,0.5157787159987492,0,B3,R,5,5,5,4,43
S36,P18,I,2F1B,50,2,1,2,0.8009663010016084,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,51,1,1,1,0.5934647590038367,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,52,1,2,2,0.73450905700156,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,53,1,2,2,1.148886498005595,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,54,1,2,2,1.087777680993895,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,55,1,2,1,0.5281774670002051,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,56,2,1,1,0.6589260239998112,0,B3,R,5,5,5,4,43
S36,P18,I,2F1B,57,2,1,1,0.5672274810058298,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,58,1,1,1,0.41478234600799624,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,59,2,2,2,0.755085680008051,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,60,2,2,2,1.0509780300053535,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,61,1,2,1,0.766636889995425,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,62,1,2,1,0.464952397000161,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,63,2,2,2,0.7613626429956639,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,64,1,2,1,0.7578651920048287,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,65,2,1,1,0.7994074029993499,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,66,1,1,1,0.4787219049903797,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,67,2,2,2,0.703266465003253,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,68,2,1,2,0.9215836869989289,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,69,2,2,2,0.5317174110095948,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,70,1,1,1,0.49978076899424195,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,71,2,2,2,0.5124014629982412,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,72,2,2,2,0.7612079859973164,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,73,1,2,1,0.6664975369931199,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,74,2,1,1,0.7783948819997022,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,75,1,2,1,1.2474458999931812,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,76,1,1,1,0.5926867529924493,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,77,2,2,2,0.5373283200024161,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,78,2,2,2,0.5320024989923695,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,79,1,1,1,0.5299603890016442,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,80,2,2,2,0.5922547680092975,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,81,2,1,1,0.516860040006577,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,82,1,1,1,0.5045792189921485,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,83,1,1,1,0.45606667100219056,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,84,1,1,1,0.4380666839861078,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,85,1,2,2,0.9407923419930739,0,B3,R,5,5,5,4,43
S36,P18,I,2F1B,86,2,1,2,0.7648183839919511,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,87,1,1,1,0.45441115398716647,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,88,2,2,2,0.5251742629916407,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,89,2,2,2,0.7048967000009725,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,90,1,2,2,1.2213340880116448,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,91,1,1,1,1.1567202609876404,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,92,2,1,2,0.7774177139945095,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,93,1,1,1,0.7020817660086323,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,94,1,1,1,0.7180170500068925,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,95,2,1,2,0.7097388099937234,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,96,2,2,2,0.6733853910118341,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,97,2,1,2,0.7525162520032609,1,B3,R,5,5,5,4,43
S36,P18,I,1F1B,98,1,1,1,0.5519510559970513,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,99,2,2,2,0.6771093249990372,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,100,2,1,2,0.57562650299223606,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,101,1,2,1,0.7237468550010817,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,102,1,2,2,0.5743862969975453,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,103,1,2,1,0.77461904399388,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,104,2,2,2,0.5448517750046449,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,105,2,1,2,0.66592539800331,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,106,1,2,1,0.5660016860056203,1,B3,R,5,5,5,4,43
S36,P18,I,1F2B,107,1,2,1,0.5467600150004728,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,108,2,2,2,0.6392849819967523,1,B3,R,5,5,5,4,43
S36,P18,I,2F2B,109,2,2,2,0.6387324170063948,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,110,2,1,1,0.8052781880105613,0,B3,R,5,5,5,4,43
S36,P18,I,2F1B,111,2,1,1,0.6347916689992417,0,B3,R,5,5,5,4,43
S36,P18,I,2F2B,112,2,2,2,0.7723166209907504,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,113,2,1,1,0.5245818449911894,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,114,1,1,1,0.47481794899795204,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,115,2,1,1,0.5246763100003591,0,B3,R,5,5,5,4,43
S36,P18,I,1F1B,116,1,1,1,0.4293570739973802,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,117,2,1,1,0.5248017720005009,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,118,1,2,1,0.7955844899988733,1,B3,R,5,5,5,4,43
S36,P18,I,2F1B,119,2,1,1,0.7458044840022922,0,B3,R,5,5,5,4,43
S36,P18,I,1F2B,120,1,2,1,0.8572991799883312,1,B3,R,5,5,5,4,43
S37,P19,I,1F2B,1,1,2,2,2.0928872280055657,0,B1,L,5,5,4,4,23
S37,P19,I,2F1B,2,2,1,2,1.505850786998053,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,3,1,1,1,0.747230765002314,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,4,2,2,2,0.7262480869976571,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,5,1,1,1,0.5765950959903421,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,6,1,2,2,0.7965737050108146,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,7,2,2,2,0.8181295459944522,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,8,2,1,1,0.6291689159988891,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,9,1,1,1,0.5845192499982659,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,10,1,1,1,0.5623101940000197,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,11,2,1,1,0.46189156200853176,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,12,2,2,2,0.9008773879904766,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,13,1,2,2,1.5304831990069943,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,14,2,2,2,2.3555900259962073,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,15,2,2,2,2.776128584999242,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,16,2,2,2,0.8517272269964451,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,17,1,2,2,0.8238431959907757,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,18,1,1,1,0.6652908630057937,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,19,1,1,1,0.7573692739970284,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,20,2,2,2,0.9575611040054355,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,21,1,2,2,2.3063884349976433,0,B1,L,5,5,4,4,23
S37,P19,I,2F1B,22,2,1,1,1.2860719929885818,0,B1,L,5,5,4,4,23
S37,P19,I,1F2B,23,1,2,2,1.1420166889874963,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,24,1,1,1,0.7369083280063933,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,25,1,1,1,0.7068672900059028,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,26,2,1,2,2.3663160629948834,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,27,1,2,2,0.6929051129991421,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,28,2,2,2,0.6387146549968747,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,29,2,1,1,1.398256043001311,0,B1,L,5,5,4,4,23
S37,P19,I,1F2B,30,1,2,2,2.3342713629972422,0,B1,L,5,5,4,4,23
S37,P19,I,2F1B,31,2,1,2,2.1382934840075905,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,32,2,1,2,3.892870613010018,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,33,1,1,1,0.7398476969974581,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,34,2,2,2,2.4248634389950894,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,35,2,2,2,0.6869725410069805,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,36,2,1,1,2.602940180004225,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,37,1,1,1,0.6365118200046709,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,38,1,2,2,0.6237814490013989,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,39,2,2,2,0.7116448800079525,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,40,2,2,2,2.321084423994762,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,41,1,2,1,0.6912623020034516,1,B1,L,5,5,4,4,23
S37,P19,I,1F1B,42,1,1,1,0.5231749630038394,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,43,1,2,2,0.6396622920001391,0,B1,L,5,5,4,4,23
S37,P19,I,2F2B,44,2,2,2,0.5911867940012598,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,45,2,2,2,1.9613431920006406,1,B1,L,5,5,4,4,23
S37,P19,I,1F2B,46,1,2,1,2.014032336999662,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,47,2,1,1,0.5635498769988772,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,48,1,1,1,0.5046117500023684,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,49,2,1,1,0.48638657901028637,0,B1,L,5,5,4,4,23
S37,P19,I,1F2B,50,1,2,2,2.4473669239960145,0,B1,L,5,5,4,4,23
S37,P19,I,2F1B,51,2,1,1,4.2542848190059885,0,B1,L,5,5,4,4,23
S37,P19,I,1F1B,52,1,1,1,0.5398308889998589,1,B1,L,5,5,4,4,23
S37,P19,I,2F2B,53,2,2,2,0.7124482930084923,1,B1,L,5,5,4,4,23
S37,P19,I,2F1B,54,2,1,2,4.504290379001759,1,B1,L,5,5,4,4,23
