"","exp","non_directional.p","non_directional.statistic","non_directional.consistency_per_id.idv","non_directional.consistency_per_id.score","directional_effect.statistic","directional_effect.p","directional_effect.ci_low","directional_effect.ci_high","quid_bf","pbt.low","pbt.high","pbt.MAP"
"560","Skora et al_2020_1",8e-04,0.623459459459459,"133",0.86,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"561","Skora et al_2020_1",8e-04,0.623459459459459,"134",0.65,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"562","Skora et al_2020_1",8e-04,0.623459459459459,"135",0.608,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"563","Skora et al_2020_1",8e-04,0.623459459459459,"136",0.734,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"564","Skora et al_2020_1",8e-04,0.623459459459459,"137",0.996,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"565","Skora et al_2020_1",8e-04,0.623459459459459,"138",0.994,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"566","Skora et al_2020_1",8e-04,0.623459459459459,"139",0.518,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"567","Skora et al_2020_1",8e-04,0.623459459459459,"141",0.998,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"568","Skora et al_2020_1",8e-04,0.623459459459459,"142",0.218,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"569","Skora et al_2020_1",8e-04,0.623459459459459,"145",0.882,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"570","Skora et al_2020_1",8e-04,0.623459459459459,"146",0.864,0.0344277241481386,0.4554,-0.0533864678749297,0.12400003663752,-99999,0.00395366686388845,0.221662035234383,0.0896159317211949
"571","Skora et al_2020_2",0.1827,0.532315789473684,"12",0.944,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"572","Skora et al_2020_2",0.1827,0.532315789473684,"16",0.994,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"573","Skora et al_2020_2",0.1827,0.532315789473684,"17",0.418,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"574","Skora et al_2020_2",0.1827,0.532315789473684,"19",0.52,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"575","Skora et al_2020_2",0.1827,0.532315789473684,"2",0.156,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"576","Skora et al_2020_2",0.1827,0.532315789473684,"20",0.67,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"577","Skora et al_2020_2",0.1827,0.532315789473684,"23",0.042,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"578","Skora et al_2020_2",0.1827,0.532315789473684,"25",0.108,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"579","Skora et al_2020_2",0.1827,0.532315789473684,"26",1,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"580","Skora et al_2020_2",0.1827,0.532315789473684,"28",0.026,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"581","Skora et al_2020_2",0.1827,0.532315789473684,"30",0.95,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"582","Skora et al_2020_2",0.1827,0.532315789473684,"32",0.962,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"583","Skora et al_2020_2",0.1827,0.532315789473684,"35",0.046,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"584","Skora et al_2020_2",0.1827,0.532315789473684,"36",0.838,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"585","Skora et al_2020_2",0.1827,0.532315789473684,"37",0.268,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"586","Skora et al_2020_2",0.1827,0.532315789473684,"39",0.378,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"587","Skora et al_2020_2",0.1827,0.532315789473684,"40",0.854,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"588","Skora et al_2020_2",0.1827,0.532315789473684,"5",0.896,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"589","Skora et al_2020_2",0.1827,0.532315789473684,"6",0.044,-0.0986421425155336,0.3384,-0.287066746731581,0.089596716436295,-99999,0,0.310023077976048,0.113573407202216
"590","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"1",0.902,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"591","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"10",0.378,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"592","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"11",0.89,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"593","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"12",0.558,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"594","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"13",0.274,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"595","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"14",0.146,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"596","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"15",0.276,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"597","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"16",0.178,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"598","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"17",0.28,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"599","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"18",0.466,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"600","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"19",0.118,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"601","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"2",0.454,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"602","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"20",0.596,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"603","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"21",0.504,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"604","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"22",0.282,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"605","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"23",0.106,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"606","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"24",0.09,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"607","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"25",0.254,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"608","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"26",0.086,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"609","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"27",0.146,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"610","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"28",0.286,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"611","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"29",0.498,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"612","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"3",0.522,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"613","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"30",0.918,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"614","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"31",0.092,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"615","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"32",0.726,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"616","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"33",0.9,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"617","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"34",0.554,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"618","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"35",0.882,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"619","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"36",0.634,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"620","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"37",0.826,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"621","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"38",0.676,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"622","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"39",0.892,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"623","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"4",0.364,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"624","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"40",0.52,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"625","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"41",0.928,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"626","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"42",0.214,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"627","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"43",0.346,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"628","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"44",0.08,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"629","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"45",0.098,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"630","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"46",0.806,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"631","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"47",0.954,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"632","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"48",0.264,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"633","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"49",0.906,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"634","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"5",0.938,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"635","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"50",0.086,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"636","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"51",0.506,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"637","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"52",0.82,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"638","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"53",0.42,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"639","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"54",0.612,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"640","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"55",0.19,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"641","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"56",0.874,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"642","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"57",0.106,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"643","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"58",0.722,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"644","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"59",0.966,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"645","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"6",0.236,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"646","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"60",0.986,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"647","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"61",0.138,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"648","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"62",0.78,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"649","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"63",0.372,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"650","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"64",0.508,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"651","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"65",0.442,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"652","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"66",0.86,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"653","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"67",0.5,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"654","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"68",0.782,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"655","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"69",0.372,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"656","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"7",0.626,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"657","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"70",0.13,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"658","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"71",0.278,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"659","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"72",0.31,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"660","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"73",0.126,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"661","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"74",0.556,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"662","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"75",0.142,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"663","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"76",0.498,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"664","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"77",0.362,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"665","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"78",0.234,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"666","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"79",0.936,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"667","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"8",0.316,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"668","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"80",0.886,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"669","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"81",0.954,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"670","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"82",0.798,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"671","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"83",0.68,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"672","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"84",0.864,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"673","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"85",0.262,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"674","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"86",0.656,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"675","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"87",0.182,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"676","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"88",0.93,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"677","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"89",0.96,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"678","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"9",0.504,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"679","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"90",0.888,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"680","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"91",0.934,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"681","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"92",0.806,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"682","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"93",0.736,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"683","Stein & van Peelen_2020_3_LOC_1",0.1937,0.525085106382979,"94",0.718,0.04374403321418,0.4036,-0.0588441776981953,0.144555556811516,-99999,0,0.067573487479524,0.00335946248600224
"684","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"1",0.144,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"685","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"10",0.09,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"686","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"11",0.052,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"687","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"12",0.46,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"688","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"13",0.658,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"689","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"14",0.088,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"690","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"15",0.25,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"691","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"16",0.394,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"692","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"17",0.136,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"693","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"18",0.578,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"694","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"19",0.902,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"695","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"2",0.362,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"696","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"20",0.652,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"697","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"21",0.96,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"698","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"22",0.498,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"699","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"23",0.316,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"700","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"24",0.174,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"701","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"25",0.782,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
"702","Stein & van Peelen_2020_3_LOC_2",0.5003,0.499170212765957,"26",0.876,0.224857353818014,0,0.119867676815188,0.33310624805988,-99999,0.0138795837138073,0.148262040667254,0.070548712206047
