"","idv","iv","iv2","dv","exp","order","half"
"8903",40,"JA",2,0.634332443994936,"Battich_etal_2021_rt_2","B1",1
"8904",40,"JA",1,0.444737476995215,"Battich_etal_2021_rt_1","B1",1
"8905",40,"JA",1,0.814968913997291,"Battich_etal_2021_rt_2","B1",1
"8906",40,"JA",1,0.692506300023524,"Battich_etal_2021_rt_2","B1",1
"8907",40,"JA",2,0.515000095008872,"Battich_etal_2021_rt_2","B1",1
"8908",40,"JA",1,0.458087994978996,"Battich_etal_2021_rt_2","B1",1
"8909",40,"JA",2,0.406797035015188,"Battich_etal_2021_rt_2","B1",1
"8910",40,"JA",1,0.575801554979989,"Battich_etal_2021_rt_1","B1",1
"8911",40,"JA",2,0.594959934998769,"Battich_etal_2021_rt_2","B1",1
"8912",40,"JA",1,0.675432140997145,"Battich_etal_2021_rt_1","B1",1
"8913",40,"JA",1,0.528974943008507,"Battich_etal_2021_rt_1","B1",1
"8914",40,"JA",1,0.495726011984516,"Battich_etal_2021_rt_1","B1",1
"8915",40,"JA",2,0.578618539002491,"Battich_etal_2021_rt_1","B1",1
"8916",40,"JA",2,0.561058173014317,"Battich_etal_2021_rt_2","B1",1
"8917",40,"JA",2,0.604494992992841,"Battich_etal_2021_rt_1","B1",1
"8918",40,"JA",2,0.436842082010116,"Battich_etal_2021_rt_2","B1",1
"8919",40,"JA",2,0.923622743983287,"Battich_etal_2021_rt_1","B1",1
"8920",40,"JA",2,0.325708259013481,"Battich_etal_2021_rt_2","B1",1
"8921",40,"JA",1,0.509063078003237,"Battich_etal_2021_rt_2","B1",1
"8922",40,"JA",2,0.501941277005244,"Battich_etal_2021_rt_1","B1",1
"8923",40,"JA",1,0.35468581499299,"Battich_etal_2021_rt_1","B1",1
"8924",40,"JA",1,0.565356074977899,"Battich_etal_2021_rt_2","B1",1
"8925",40,"JA",1,0.756373560987413,"Battich_etal_2021_rt_2","B1",1
"8926",40,"JA",2,0.328216971014626,"Battich_etal_2021_rt_1","B1",1
"8927",40,"JA",1,0.596876778989099,"Battich_etal_2021_rt_2","B1",1
"8928",40,"JA",1,0.621354486997006,"Battich_etal_2021_rt_2","B1",1
"8929",40,"JA",1,0.595829484023852,"Battich_etal_2021_rt_1","B1",1
"8930",40,"JA",1,0.3965318389819,"Battich_etal_2021_rt_1","B1",1
"8931",40,"JA",2,0.530012248986168,"Battich_etal_2021_rt_2","B1",1
"8932",40,"JA",1,0.493240690993844,"Battich_etal_2021_rt_1","B1",1
"8933",40,"JA",1,0.60615136299748,"Battich_etal_2021_rt_2","B1",1
"8934",40,"JA",2,0.457925460999832,"Battich_etal_2021_rt_2","B1",1
"8935",40,"JA",2,0.677129995980067,"Battich_etal_2021_rt_1","B1",1
"8936",40,"JA",1,0.497871536994353,"Battich_etal_2021_rt_1","B1",1
"8937",40,"JA",2,0.476141608000034,"Battich_etal_2021_rt_2","B1",1
"8938",40,"JA",2,0.553872872987995,"Battich_etal_2021_rt_1","B1",1
"8939",40,"JA",2,0.667080343002453,"Battich_etal_2021_rt_1","B1",1
"8940",40,"JA",1,0.592212379997363,"Battich_etal_2021_rt_2","B1",1
"8941",40,"JA",2,0.533993618999375,"Battich_etal_2021_rt_1","B1",1
"8942",40,"I",1,0.396372160001192,"Battich_etal_2021_rt_1","B3",2
"8943",40,"I",1,0.4851080130029,"Battich_etal_2021_rt_1","B3",2
"8944",40,"I",2,0.423126932000741,"Battich_etal_2021_rt_2","B3",2
"8945",40,"I",2,0.396636349003529,"Battich_etal_2021_rt_2","B3",2
"8946",40,"I",2,0.383596580999438,"Battich_etal_2021_rt_2","B3",2
"8947",40,"I",1,0.69045368701336,"Battich_etal_2021_rt_2","B3",2
"8948",40,"I",2,0.429575836984441,"Battich_etal_2021_rt_2","B3",2
"8949",40,"I",1,0.395621650997782,"Battich_etal_2021_rt_2","B3",2
"8950",40,"I",1,0.414643156022066,"Battich_etal_2021_rt_2","B3",2
"8951",40,"I",2,0.669224589015357,"Battich_etal_2021_rt_1","B3",2
"8952",40,"I",2,0.396958455996355,"Battich_etal_2021_rt_2","B3",2
"8953",40,"I",2,0.656480684992857,"Battich_etal_2021_rt_1","B3",2
"8954",40,"I",2,0.554166053014342,"Battich_etal_2021_rt_1","B3",2
"8955",40,"I",2,0.458330953988479,"Battich_etal_2021_rt_2","B3",2
"8956",40,"I",1,0.372675597987836,"Battich_etal_2021_rt_1","B3",2
"8957",40,"I",2,0.607213123992551,"Battich_etal_2021_rt_1","B3",2
"8958",40,"I",2,0.42883399000857,"Battich_etal_2021_rt_1","B3",2
"8959",40,"I",2,0.46590648801066,"Battich_etal_2021_rt_1","B3",2
"8960",40,"I",2,0.522929867991479,"Battich_etal_2021_rt_1","B3",2
"8961",40,"I",1,0.474558718007756,"Battich_etal_2021_rt_1","B3",2
"8962",40,"I",2,0.459625122981379,"Battich_etal_2021_rt_1","B3",2
"8963",40,"I",2,0.547572039999068,"Battich_etal_2021_rt_2","B3",2
"8964",40,"I",1,0.47132394099026,"Battich_etal_2021_rt_1","B3",2
"8965",40,"I",2,0.509407303994521,"Battich_etal_2021_rt_2","B3",2
"8966",40,"I",2,0.496199741988676,"Battich_etal_2021_rt_2","B3",2
"8967",40,"I",2,0.51530637399992,"Battich_etal_2021_rt_1","B3",2
"8968",40,"I",2,0.702138129010564,"Battich_etal_2021_rt_1","B3",2
"8969",40,"I",2,0.461639088985976,"Battich_etal_2021_rt_2","B3",2
"8970",40,"I",1,0.785834898997564,"Battich_etal_2021_rt_2","B3",2
"8971",40,"I",2,0.584786293009529,"Battich_etal_2021_rt_1","B3",2
"8972",40,"I",1,0.483044288994279,"Battich_etal_2021_rt_1","B3",2
"8973",40,"I",1,0.434816104010679,"Battich_etal_2021_rt_1","B3",2
"8974",40,"I",2,0.379779761016835,"Battich_etal_2021_rt_2","B3",2
"8975",40,"I",1,0.531957289000275,"Battich_etal_2021_rt_1","B3",2
"8976",40,"I",1,0.430003229994327,"Battich_etal_2021_rt_2","B3",2
"8977",40,"I",2,0.863683934992878,"Battich_etal_2021_rt_1","B3",2
"8978",40,"I",2,0.5935487820243,"Battich_etal_2021_rt_1","B3",2
"8979",40,"I",1,0.410166847985238,"Battich_etal_2021_rt_1","B3",2
"8980",40,"I",1,0.545981178991497,"Battich_etal_2021_rt_2","B3",2
"8981",40,"I",1,0.65717686098651,"Battich_etal_2021_rt_2","B3",2
"8982",40,"I",2,0.406570160004776,"Battich_etal_2021_rt_2","B3",2
"8983",40,"I",1,0.483590867021121,"Battich_etal_2021_rt_1","B3",2
"8984",40,"I",1,0.445291047974024,"Battich_etal_2021_rt_2","B3",2
"8985",40,"I",2,0.431637796980795,"Battich_etal_2021_rt_2","B3",2
"8986",40,"I",1,0.49430504499469,"Battich_etal_2021_rt_1","B3",2
"8987",40,"I",1,0.462354721006704,"Battich_etal_2021_rt_2","B3",2
"8988",40,"I",1,0.527474968985189,"Battich_etal_2021_rt_2","B3",2
"8989",40,"I",2,0.969142084009945,"Battich_etal_2021_rt_1","B3",2
"8990",40,"I",1,0.485766847006744,"Battich_etal_2021_rt_1","B3",2
"8991",40,"I",1,0.551365393010201,"Battich_etal_2021_rt_2","B3",2
"8992",40,"I",1,0.439237797982059,"Battich_etal_2021_rt_1","B3",2
"8993",40,"I",2,0.609323961980408,"Battich_etal_2021_rt_1","B3",2
"8994",40,"I",1,0.463196261000121,"Battich_etal_2021_rt_2","B3",2
"8995",40,"I",1,0.465244929015171,"Battich_etal_2021_rt_2","B3",2
"8996",40,"I",1,0.393280518008396,"Battich_etal_2021_rt_1","B3",2
"8997",40,"I",1,0.543418721004855,"Battich_etal_2021_rt_1","B3",2
"8998",40,"I",1,0.436995986994589,"Battich_etal_2021_rt_2","B3",2
"8999",40,"I",1,0.480899888993008,"Battich_etal_2021_rt_1","B3",2
"9000",40,"I",1,0.415785960009089,"Battich_etal_2021_rt_1","B3",2
"9001",40,"I",2,0.480914899002528,"Battich_etal_2021_rt_2","B3",2
"9002",40,"I",1,0.726342212990858,"Battich_etal_2021_rt_2","B3",2
"9003",40,"I",2,0.428090101020643,"Battich_etal_2021_rt_2","B3",2
"9004",40,"I",1,0.489572999998927,"Battich_etal_2021_rt_1","B3",2
"9005",40,"I",2,0.613399201974971,"Battich_etal_2021_rt_1","B3",2
"9006",40,"I",1,0.375207817007322,"Battich_etal_2021_rt_1","B3",2
"9007",40,"I",1,0.449774132022867,"Battich_etal_2021_rt_2","B3",2
"9008",40,"I",2,0.51942169200629,"Battich_etal_2021_rt_2","B3",2
"9009",40,"I",2,0.493703159008874,"Battich_etal_2021_rt_2","B3",2
"9010",40,"I",1,0.531343086011475,"Battich_etal_2021_rt_1","B3",2
"9011",40,"I",1,0.365980612987187,"Battich_etal_2021_rt_1","B3",2
"9012",40,"I",2,0.475918234005803,"Battich_etal_2021_rt_2","B3",2
"9013",40,"I",1,0.597531261999393,"Battich_etal_2021_rt_1","B3",2
"9014",40,"I",1,0.547030287998496,"Battich_etal_2021_rt_2","B3",2
"9015",40,"I",1,0.446893707005074,"Battich_etal_2021_rt_1","B3",2
"9016",40,"I",1,0.722930174000794,"Battich_etal_2021_rt_2","B3",2
"9017",40,"I",2,0.541260691010393,"Battich_etal_2021_rt_1","B3",2
"9018",40,"I",2,0.389246112987166,"Battich_etal_2021_rt_2","B3",2
"9019",40,"I",1,0.499631972983479,"Battich_etal_2021_rt_2","B3",2
"9020",40,"I",1,0.47469360998366,"Battich_etal_2021_rt_2","B3",2
"9021",40,"I",2,0.359285385988187,"Battich_etal_2021_rt_2","B3",2
"9022",40,"I",2,0.327648923994275,"Battich_etal_2021_rt_2","B3",2
"9023",40,"I",2,0.940397360012867,"Battich_etal_2021_rt_1","B3",2
"9024",40,"I",2,0.480686767987208,"Battich_etal_2021_rt_2","B3",2
"9025",40,"I",2,0.636920352990273,"Battich_etal_2021_rt_1","B3",2
"9026",40,"I",1,0.463921424001455,"Battich_etal_2021_rt_2","B3",2
"9027",40,"I",2,0.391841781005496,"Battich_etal_2021_rt_2","B3",2
"9028",40,"I",2,0.395157627004664,"Battich_etal_2021_rt_2","B3",2
"9029",40,"I",2,0.823187396978028,"Battich_etal_2021_rt_1","B3",2
"9030",40,"I",1,0.45128580997698,"Battich_etal_2021_rt_2","B3",2
"9031",40,"I",1,0.703049506992102,"Battich_etal_2021_rt_2","B3",2
"9032",40,"I",1,0.544304966024356,"Battich_etal_2021_rt_1","B3",2
"9033",40,"I",2,0.732969017990399,"Battich_etal_2021_rt_1","B3",2
"9034",40,"I",1,0.333808438997949,"Battich_etal_2021_rt_1","B3",2
"9035",40,"I",2,0.470782871998381,"Battich_etal_2021_rt_1","B3",2
"9036",40,"I",2,0.44355232801172,"Battich_etal_2021_rt_2","B3",2
"9037",40,"I",1,0.490917282004375,"Battich_etal_2021_rt_1","B3",2
"9038",40,"I",1,0.441140610986622,"Battich_etal_2021_rt_2","B3",2
"9039",40,"I",2,0.465513792005368,"Battich_etal_2021_rt_2","B3",2
"9040",40,"I",1,0.429193299001781,"Battich_etal_2021_rt_2","B3",2
"9041",40,"I",2,0.430267654010095,"Battich_etal_2021_rt_2","B3",2
"9042",40,"I",2,0.814067763014464,"Battich_etal_2021_rt_1","B3",2
"9043",40,"I",1,0.473800385021605,"Battich_etal_2021_rt_2","B3",2
"9044",40,"I",2,0.438246327015804,"Battich_etal_2021_rt_2","B3",2
"9045",40,"I",2,0.5007797019789,"Battich_etal_2021_rt_1","B3",2
"9046",40,"I",1,0.579813218995696,"Battich_etal_2021_rt_2","B3",2
"9047",40,"I",1,0.459253099019406,"Battich_etal_2021_rt_1","B3",2
"9048",40,"I",1,0.477468143013539,"Battich_etal_2021_rt_2","B3",2
"9049",40,"I",1,0.569711068994366,"Battich_etal_2021_rt_1","B3",2
"9050",40,"I",2,0.575745337002445,"Battich_etal_2021_rt_1","B3",2
"9051",40,"I",1,0.337219920998905,"Battich_etal_2021_rt_2","B3",2
"9052",40,"I",2,0.475389141996857,"Battich_etal_2021_rt_2","B3",2
"9053",40,"I",1,0.506530003010994,"Battich_etal_2021_rt_1","B3",2
"9054",40,"I",2,0.537344640004449,"Battich_etal_2021_rt_2","B3",2
"9055",40,"I",2,1.05136558800586,"Battich_etal_2021_rt_1","B3",2
"9056",40,"I",1,0.470675145013956,"Battich_etal_2021_rt_2","B3",2
"9057",40,"I",1,0.545987516001333,"Battich_etal_2021_rt_1","B3",2
"9058",40,"I",2,0.64684034200036,"Battich_etal_2021_rt_1","B3",2
"9059",40,"I",2,0.517736554989824,"Battich_etal_2021_rt_1","B3",2
"9060",40,"I",2,0.478317147993948,"Battich_etal_2021_rt_1","B3",2
"9061",41,"JA",2,1.60771193398978,"Battich_etal_2021_rt_2","B1",1
"9062",41,"JA",1,0.686089598020772,"Battich_etal_2021_rt_2","B1",1
"9063",41,"JA",1,0.843445189995691,"Battich_etal_2021_rt_2","B1",1
"9064",41,"JA",2,0.468037012993591,"Battich_etal_2021_rt_2","B1",1
"9065",41,"JA",1,1.73848745200667,"Battich_etal_2021_rt_2","B1",1
"9066",41,"JA",2,0.68905394198373,"Battich_etal_2021_rt_2","B1",1
"9067",41,"JA",2,0.988949700986268,"Battich_etal_2021_rt_1","B1",1
"9068",41,"JA",2,0.92940254099085,"Battich_etal_2021_rt_1","B1",1
"9069",41,"JA",2,0.802706813003169,"Battich_etal_2021_rt_2","B1",1
"9070",41,"JA",1,1.21129483901314,"Battich_etal_2021_rt_2","B1",1
"9071",41,"JA",2,1.20071733501391,"Battich_etal_2021_rt_1","B1",1
"9072",41,"JA",1,1.16721626700019,"Battich_etal_2021_rt_2","B1",1
"9073",41,"JA",2,0.424484663002659,"Battich_etal_2021_rt_1","B1",1
"9074",41,"JA",2,0.987194223009283,"Battich_etal_2021_rt_2","B1",1
"9075",41,"JA",1,0.853954196005361,"Battich_etal_2021_rt_1","B1",1
"9076",41,"JA",1,0.657921388017712,"Battich_etal_2021_rt_1","B1",1
"9077",41,"JA",1,0.587607141991612,"Battich_etal_2021_rt_2","B1",1
"9078",41,"JA",2,0.423607871023705,"Battich_etal_2021_rt_2","B1",1
"9079",41,"JA",1,0.799095694004791,"Battich_etal_2021_rt_2","B1",1
"9080",41,"JA",2,0.620818110997789,"Battich_etal_2021_rt_1","B1",1
"9081",41,"JA",1,0.588567955011968,"Battich_etal_2021_rt_1","B1",1
"9082",41,"JA",2,0.461162406019866,"Battich_etal_2021_rt_1","B1",1
"9083",41,"JA",2,0.508100770006422,"Battich_etal_2021_rt_2","B1",1
"9084",41,"JA",1,0.405620286997873,"Battich_etal_2021_rt_1","B1",1
"9085",41,"JA",2,0.5770567029831,"Battich_etal_2021_rt_1","B1",1
"9086",41,"JA",1,0.598570387024665,"Battich_etal_2021_rt_2","B1",1
"9087",41,"JA",2,0.60395026797778,"Battich_etal_2021_rt_2","B1",1
"9088",41,"JA",2,0.462288208014797,"Battich_etal_2021_rt_1","B1",1
"9089",41,"JA",2,0.634207681985572,"Battich_etal_2021_rt_1","B1",1
"9090",41,"JA",2,0.770846052997513,"Battich_etal_2021_rt_2","B1",1
"9091",41,"JA",1,0.945142059994396,"Battich_etal_2021_rt_1","B1",1
"9092",41,"JA",1,0.72904804800055,"Battich_etal_2021_rt_1","B1",1
"9093",41,"JA",1,0.482485742977588,"Battich_etal_2021_rt_2","B1",1
"9094",41,"JA",2,0.496235477010487,"Battich_etal_2021_rt_2","B1",1
"9095",41,"JA",2,0.536073513008887,"Battich_etal_2021_rt_2","B1",1
"9096",41,"JA",2,0.777264008007478,"Battich_etal_2021_rt_1","B1",1
"9097",41,"JA",1,0.497061603004113,"Battich_etal_2021_rt_2","B1",1
"9098",41,"JA",2,0.522884996986249,"Battich_etal_2021_rt_1","B1",1
"9099",41,"JA",2,0.430122104007751,"Battich_etal_2021_rt_2","B1",1
"9100",41,"JA",1,0.426272835000418,"Battich_etal_2021_rt_1","B1",1
"9101",41,"JA",1,0.611413823993644,"Battich_etal_2021_rt_2","B1",1
"9102",41,"JA",1,0.450050131999888,"Battich_etal_2021_rt_2","B1",1
"9103",41,"JA",2,0.813861473987345,"Battich_etal_2021_rt_1","B1",1
"9104",41,"JA",1,0.366049689997453,"Battich_etal_2021_rt_1","B1",1
"9105",41,"JA",2,0.412649289995898,"Battich_etal_2021_rt_1","B1",1
"9106",41,"JA",1,0.714712583983783,"Battich_etal_2021_rt_2","B1",1
"9107",41,"JA",1,0.373938206001185,"Battich_etal_2021_rt_1","B1",1
"9108",41,"JA",1,0.316561314015416,"Battich_etal_2021_rt_2","B1",1
"9109",41,"JA",1,0.297705195000162,"Battich_etal_2021_rt_2","B1",1
"9110",41,"JA",2,0.386912903020857,"Battich_etal_2021_rt_1","B1",1
"9111",41,"JA",2,1.22187999400194,"Battich_etal_2021_rt_2","B1",1
"9112",41,"JA",2,0.502662498998689,"Battich_etal_2021_rt_1","B1",1
"9113",41,"JA",1,0.538631147996057,"Battich_etal_2021_rt_1","B1",1
"9114",41,"JA",1,0.46155102000921,"Battich_etal_2021_rt_1","B1",1
"9115",41,"JA",1,0.405088195024291,"Battich_etal_2021_rt_1","B1",1
"9116",41,"JA",2,0.422810340998694,"Battich_etal_2021_rt_2","B1",1
"9117",41,"JA",2,0.688517504982883,"Battich_etal_2021_rt_1","B1",1
"9118",41,"JA",1,0.325397198990686,"Battich_etal_2021_rt_2","B1",1
"9119",41,"JA",1,0.298606142983772,"Battich_etal_2021_rt_1","B1",1
"9120",41,"JA",2,0.370536623988301,"Battich_etal_2021_rt_2","B1",1
"9121",41,"JA",1,0.454376467008842,"Battich_etal_2021_rt_2","B1",1
"9122",41,"JA",1,0.537247357016895,"Battich_etal_2021_rt_1","B1",1
"9123",41,"JA",1,0.369117188005475,"Battich_etal_2021_rt_1","B1",1
"9124",41,"JA",2,0.32115696000983,"Battich_etal_2021_rt_2","B1",1
"9125",41,"JA",1,0.581968299986329,"Battich_etal_2021_rt_2","B1",1
"9126",41,"JA",2,0.576196737005375,"Battich_etal_2021_rt_2","B1",1
"9127",41,"JA",2,1.13394513798994,"Battich_etal_2021_rt_2","B1",1
"9128",41,"JA",2,0.612136674986687,"Battich_etal_2021_rt_1","B1",1
"9129",41,"JA",2,0.582908375014085,"Battich_etal_2021_rt_1","B1",1
"9130",41,"JA",2,0.628206848021364,"Battich_etal_2021_rt_1","B1",1
"9131",41,"JA",1,0.566031886002747,"Battich_etal_2021_rt_1","B1",1
"9132",41,"JA",1,0.346181083994452,"Battich_etal_2021_rt_1","B1",1
"9133",41,"JA",1,0.448563557001762,"Battich_etal_2021_rt_2","B1",1
"9134",41,"JA",2,0.403964972996619,"Battich_etal_2021_rt_2","B1",1
"9135",41,"JA",2,0.585442520998186,"Battich_etal_2021_rt_1","B1",1
"9136",41,"JA",2,0.474502498982474,"Battich_etal_2021_rt_2","B1",1
"9137",41,"JA",2,0.744319185003405,"Battich_etal_2021_rt_1","B1",1
"9138",41,"JA",1,0.380817434022902,"Battich_etal_2021_rt_2","B1",1
"9139",41,"JA",1,0.389668652991531,"Battich_etal_2021_rt_1","B1",1
"9140",41,"JA",1,0.286307095986558,"Battich_etal_2021_rt_1","B1",1
"9141",41,"JA",1,0.297609447996365,"Battich_etal_2021_rt_1","B1",1
"9142",41,"JA",2,0.652311076002661,"Battich_etal_2021_rt_2","B1",1
"9143",41,"JA",1,0.687719954992644,"Battich_etal_2021_rt_1","B1",1
"9144",41,"JA",1,0.38298496598145,"Battich_etal_2021_rt_2","B1",1
"9145",41,"JA",1,0.606504277006024,"Battich_etal_2021_rt_2","B1",1
"9146",41,"JA",2,0.442000164010096,"Battich_etal_2021_rt_2","B1",1
"9147",41,"JA",1,0.632069022976793,"Battich_etal_2021_rt_2","B1",1
"9148",41,"JA",2,0.525803020020248,"Battich_etal_2021_rt_2","B1",1
"9149",41,"JA",1,1.12280731200008,"Battich_etal_2021_rt_1","B1",1
"9150",41,"JA",2,0.486971881997306,"Battich_etal_2021_rt_2","B1",1
"9151",41,"JA",1,0.410470731003443,"Battich_etal_2021_rt_1","B1",1
"9152",41,"JA",1,0.508974141994258,"Battich_etal_2021_rt_1","B1",1
"9153",41,"JA",1,0.490701367991278,"Battich_etal_2021_rt_1","B1",1
"9154",41,"JA",2,0.686627944989596,"Battich_etal_2021_rt_1","B1",1
"9155",41,"JA",2,0.378049434017157,"Battich_etal_2021_rt_2","B1",1
"9156",41,"JA",2,0.738500745006604,"Battich_etal_2021_rt_1","B1",1
"9157",41,"JA",2,0.435869784007082,"Battich_etal_2021_rt_2","B1",1
"9158",41,"JA",2,0.83862223799224,"Battich_etal_2021_rt_1","B1",1
"9159",41,"JA",2,0.374743435997516,"Battich_etal_2021_rt_2","B1",1
"9160",41,"JA",1,0.400038377003511,"Battich_etal_2021_rt_2","B1",1
"9161",41,"JA",2,0.421933703997638,"Battich_etal_2021_rt_1","B1",1
"9162",41,"JA",1,0.403719189984258,"Battich_etal_2021_rt_1","B1",1
"9163",41,"JA",1,0.628348505997565,"Battich_etal_2021_rt_2","B1",1
"9164",41,"JA",1,0.861373801977606,"Battich_etal_2021_rt_2","B1",1
"9165",41,"JA",2,0.52618913500919,"Battich_etal_2021_rt_1","B1",1
"9166",41,"JA",1,0.647874575981405,"Battich_etal_2021_rt_2","B1",1
"9167",41,"JA",1,0.651355863985373,"Battich_etal_2021_rt_2","B1",1
"9168",41,"JA",1,0.575803178013302,"Battich_etal_2021_rt_1","B1",1
"9169",41,"JA",1,0.483536120998906,"Battich_etal_2021_rt_1","B1",1
"9170",41,"JA",2,0.550052163976943,"Battich_etal_2021_rt_2","B1",1
"9171",41,"JA",1,0.547246822010493,"Battich_etal_2021_rt_1","B1",1
"9172",41,"JA",1,0.521170581021579,"Battich_etal_2021_rt_2","B1",1
"9173",41,"JA",2,0.60494766998454,"Battich_etal_2021_rt_2","B1",1
"9174",41,"JA",2,0.405116376001388,"Battich_etal_2021_rt_1","B1",1
"9175",41,"JA",1,0.367845734988805,"Battich_etal_2021_rt_1","B1",1
"9176",41,"JA",2,0.43113784500747,"Battich_etal_2021_rt_2","B1",1
"9177",41,"JA",2,0.932824616989819,"Battich_etal_2021_rt_1","B1",1
"9178",41,"JA",2,0.552088310010731,"Battich_etal_2021_rt_1","B1",1
"9179",41,"JA",1,0.507245524000609,"Battich_etal_2021_rt_2","B1",1
"9180",41,"JA",2,0.598995651002042,"Battich_etal_2021_rt_1","B1",1
"9181",41,"I",1,0.343682067992631,"Battich_etal_2021_rt_2","B3",2
"9182",41,"I",2,0.303740663977806,"Battich_etal_2021_rt_2","B3",2
"9183",41,"I",1,0.561678109981585,"Battich_etal_2021_rt_2","B3",2
"9184",41,"I",2,0.363996018015314,"Battich_etal_2021_rt_1","B3",2
"9185",41,"I",1,0.611450545984553,"Battich_etal_2021_rt_2","B3",2
"9186",41,"I",2,0.535695819009561,"Battich_etal_2021_rt_2","B3",2
"9187",41,"I",2,0.437001662008697,"Battich_etal_2021_rt_2","B3",2
"9188",41,"I",2,0.239559902023757,"Battich_etal_2021_rt_2","B3",2
"9189",41,"I",1,0.390535195008852,"Battich_etal_2021_rt_2","B3",2
"9190",41,"I",1,0.362498798000161,"Battich_etal_2021_rt_2","B3",2
"9191",41,"I",1,0.726839670998743,"Battich_etal_2021_rt_2","B3",2
"9192",41,"I",2,0.364588663971517,"Battich_etal_2021_rt_1","B3",2
"9193",41,"I",2,0.467158963991096,"Battich_etal_2021_rt_2","B3",2
"9194",41,"I",1,0.448323438002262,"Battich_etal_2021_rt_1","B3",2
"9195",41,"I",2,0.451063181011705,"Battich_etal_2021_rt_2","B3",2
"9196",41,"I",2,0.242909708002117,"Battich_etal_2021_rt_2","B3",2
"9197",41,"I",1,0.328648105001776,"Battich_etal_2021_rt_1","B3",2
"9198",41,"I",2,0.297389888000907,"Battich_etal_2021_rt_2","B3",2
"9199",41,"I",2,0.314944459008984,"Battich_etal_2021_rt_1","B3",2
"9200",41,"I",1,0.26842170098098,"Battich_etal_2021_rt_1","B3",2
"9201",41,"I",1,0.532787005009595,"Battich_etal_2021_rt_1","B3",2
"9202",41,"I",2,0.246178753004642,"Battich_etal_2021_rt_1","B3",2
"9203",41,"I",1,0.408755757991457,"Battich_etal_2021_rt_2","B3",2
"9204",41,"I",2,0.397143943002447,"Battich_etal_2021_rt_2","B3",2
"9205",41,"I",1,0.799181586015038,"Battich_etal_2021_rt_2","B3",2
"9206",41,"I",2,0.319039861991769,"Battich_etal_2021_rt_1","B3",2
"9207",41,"I",1,0.5830884220195,"Battich_etal_2021_rt_1","B3",2
"9208",41,"I",1,0.387849491002271,"Battich_etal_2021_rt_2","B3",2
"9209",41,"I",1,0.301855333003914,"Battich_etal_2021_rt_2","B3",2
"9210",41,"I",1,0.681829465989722,"Battich_etal_2021_rt_1","B3",2
"9211",41,"I",1,0.375682860001689,"Battich_etal_2021_rt_1","B3",2
"9212",41,"I",1,0.326763007993577,"Battich_etal_2021_rt_2","B3",2
"9213",41,"I",1,0.286160414980259,"Battich_etal_2021_rt_1","B3",2
"9214",41,"I",2,0.388237214006949,"Battich_etal_2021_rt_2","B3",2
"9215",41,"I",2,0.479972551984247,"Battich_etal_2021_rt_1","B3",2
"9216",41,"I",1,1.43364585502422,"Battich_etal_2021_rt_2","B3",2
"9217",41,"I",1,0.294249642000068,"Battich_etal_2021_rt_1","B3",2
"9218",41,"I",1,0.667135425988818,"Battich_etal_2021_rt_1","B3",2
"9219",41,"I",1,0.632436387008056,"Battich_etal_2021_rt_2","B3",2
"9220",41,"I",2,0.590912881976692,"Battich_etal_2021_rt_2","B3",2
"9221",41,"I",1,0.453537591994973,"Battich_etal_2021_rt_1","B3",2
"9222",41,"I",1,0.519235182000557,"Battich_etal_2021_rt_1","B3",2
"9223",41,"I",1,0.284062123973854,"Battich_etal_2021_rt_1","B3",2
"9224",41,"I",1,0.470383069012314,"Battich_etal_2021_rt_1","B3",2
"9225",41,"I",1,0.312596961011877,"Battich_etal_2021_rt_2","B3",2
"9226",41,"I",1,0.257035745016765,"Battich_etal_2021_rt_1","B3",2
"9227",41,"I",1,0.642773599975044,"Battich_etal_2021_rt_2","B3",2
"9228",41,"I",2,0.498435091983993,"Battich_etal_2021_rt_2","B3",2
"9229",41,"I",2,0.445734136999818,"Battich_etal_2021_rt_2","B3",2
"9230",41,"I",2,0.34357214497868,"Battich_etal_2021_rt_2","B3",2
"9231",41,"I",2,0.427750900009414,"Battich_etal_2021_rt_1","B3",2
"9232",41,"I",2,0.771436512994114,"Battich_etal_2021_rt_2","B3",2
"9233",41,"I",1,0.231619752012193,"Battich_etal_2021_rt_1","B3",2
"9234",41,"I",1,0.309022481989814,"Battich_etal_2021_rt_2","B3",2
"9235",41,"I",2,0.542151955974987,"Battich_etal_2021_rt_1","B3",2
"9236",41,"I",1,0.615611204993911,"Battich_etal_2021_rt_1","B3",2
"9237",41,"I",2,0.362411106005311,"Battich_etal_2021_rt_1","B3",2
"9238",41,"I",1,0.524335113994312,"Battich_etal_2021_rt_1","B3",2
"9239",41,"I",2,0.541632794018369,"Battich_etal_2021_rt_2","B3",2
"9240",41,"I",2,0.476732087001437,"Battich_etal_2021_rt_1","B3",2
"9241",41,"I",1,0.341719089978142,"Battich_etal_2021_rt_1","B3",2
"9242",41,"I",1,0.27513981302036,"Battich_etal_2021_rt_2","B3",2
"9243",41,"I",1,0.278556967998156,"Battich_etal_2021_rt_2","B3",2
"9244",41,"I",1,0.262048497010255,"Battich_etal_2021_rt_1","B3",2
"9245",41,"I",1,0.218798118992709,"Battich_etal_2021_rt_1","B3",2
"9246",41,"I",2,0.383469827997033,"Battich_etal_2021_rt_1","B3",2
"9247",41,"I",2,0.357248689018888,"Battich_etal_2021_rt_1","B3",2
